10:25:00 AM,4/17/2026,260417-102121-440.bin,440,0,10.33,12.28,735.8,7.42,3.88,84.8,127.4,83,0.06,129.5,4.485,4.484,6.378,1.4,0.16,1.4,38.89375,-91.73737,241.9,-50.4,6.62,-12,12.1,0,7.519
10:24:59 AM,4/17/2026,260417-102121-440.bin,440,0,9.49,12.68,735.9,6.21,3.98,84.9,127.5,83,0.06,129.7,4.515,4.515,6.421,1.4,0.17,1.4,38.89375,-91.73737,241.9,-50,6.61,-11.9,12.1,0,7.519
10:24:58 AM,4/17/2026,260417-102121-440.bin,440,0,8.57,13.49,735.8,5.49,4.4,84.9,127.5,83,0.06,129.7,4.519,4.53,6.427,1.4,0.17,1.4,38.89375,-91.73737,241.9,-49.8,6.61,-11.7,12.1,0,7.519
10:24:57 AM,4/17/2026,260417-102121-440.bin,440,0,8.03,13.73,735.8,4.95,4.4,84.9,127.4,83,0.06,129.6,4.507,4.499,6.41,1.4,0.17,1.4,38.89375,-91.73737,241.8,-49.5,6.61,-11.4,12.1,0,7.519
10:24:56 AM,4/17/2026,260417-102121-440.bin,440,0,7.92,13.32,735.8,4.8,4.12,84.9,127.5,83,0.06,129.6,4.497,4.49,6.395,1.4,0.17,1.5,38.89375,-91.73737,241.8,-49.3,6.6,-11.2,12.1,0,7.518
10:24:55 AM,4/17/2026,260417-102121-440.bin,440,0,8.01,13.56,735.8,4.71,4.26,84.9,127.4,83,0.06,129.6,4.501,4.508,6.402,1.5,0.18,1.5,38.89375,-91.73736,241.7,-49.2,6.6,-11,12.1,0,7.518
10:24:54 AM,4/17/2026,260417-102121-440.bin,440,0,8.41,14.47,735.8,4.69,4.64,84.8,127.3,83,0.06,129.5,4.5,4.489,6.399,1.5,0.18,1.5,38.89375,-91.73736,241.8,-49,6.59,-10.8,12.1,0,7.518
10:24:53 AM,4/17/2026,260417-102121-440.bin,440,0,9.05,15.62,735.8,4.43,5.05,84.9,127.4,83,0.06,129.6,4.497,4.491,6.396,1.5,0.18,1.5,38.89375,-91.73736,241.6,-48.7,6.59,-10.6,12.1,0,7.518
10:24:52 AM,4/17/2026,260417-102121-440.bin,440,0,10.47,16.5,735.8,4.15,5.18,85,127.6,83,0.06,129.8,4.494,4.483,6.391,1.5,0.18,1.5,38.89375,-91.73735,241.5,-48.4,6.59,-10.3,12.1,0,7.517
10:24:51 AM,4/17/2026,260417-102121-440.bin,440,0,12.97,17.51,735.7,4.82,5.53,85,127.6,83,0.06,129.7,4.49,4.498,6.385,1.6,0.19,1.6,38.89375,-91.73735,241.6,-48,6.58,-10.1,12.1,0,7.516
10:24:50 AM,4/17/2026,260417-102121-440.bin,440,0,15.41,19.56,735.7,8.24,6.24,84.9,127.5,83,0.06,129.7,4.486,4.481,6.379,1.6,0.19,1.6,38.89375,-91.73735,241.7,-47.4,6.58,-9.8,12.1,0,7.516
10:24:49 AM,4/17/2026,260417-102121-440.bin,440,0,16.56,23.64,735.8,13.22,7.69,84.8,127.4,83,0.06,129.5,4.483,4.478,6.376,1.6,0.19,1.6,38.89375,-91.73735,241.7,-47,6.57,-9.6,12.1,0,7.515
10:24:48 AM,4/17/2026,260417-102121-440.bin,440,0,17.46,30.28,735.8,16.62,9.79,84.7,127.2,83,0.06,129.4,4.476,4.484,6.366,1.6,0.2,1.7,38.89375,-91.73735,241.6,-46.6,6.57,-9.5,12.1,0,7.514
10:24:47 AM,4/17/2026,260417-102121-440.bin,440,0,19.14,35.49,735.8,17.12,11.77,84.7,127.2,83,0.06,129.4,4.448,4.453,6.326,1.7,0.2,1.7,38.89375,-91.73734,241.7,-46.1,6.58,-9.7,12.1,0,7.514
10:24:46 AM,4/17/2026,260417-102121-440.bin,440,0,18.28,35.01,735.8,15.86,12.07,84.7,127.2,83,0.06,129.4,4.453,4.452,6.334,1.7,0.2,1.7,38.89375,-91.73734,241.7,-45.6,6.59,-10.3,12.1,0,7.515
10:24:45 AM,4/17/2026,260417-102121-440.bin,440,0,14.27,30.97,735.8,13.71,10.46,84.7,127.1,83,0.06,129.3,4.455,4.472,6.335,1.7,0.21,1.7,38.89375,-91.73734,241.8,-45,6.59,-10.7,12.1,0,7.516
10:24:44 AM,4/17/2026,260417-102121-440.bin,440,0,8.56,27.28,735.7,8.25,9.76,84.6,127.1,83,0.06,129.2,4.432,4.44,6.303,1.7,0.21,1.8,38.89375,-91.73734,241.9,-44.5,6.59,-10.7,12.1,0,7.516
10:24:43 AM,4/17/2026,260417-102121-440.bin,440,0,4.82,25.5,735.8,4.45,8.87,84.6,127,83,0.06,129.1,4.399,4.389,6.257,1.8,0.21,1.8,38.89375,-91.73734,242,-44,6.59,-10.6,12.1,0,7.516
10:24:42 AM,4/17/2026,260417-102121-440.bin,440,0,3.81,23.44,735.8,3.92,7.85,84.5,126.8,82,0.06,129,4.402,4.401,6.26,1.8,0.22,1.9,38.89374,-91.73734,242.1,-43.3,6.59,-10.5,12.1,0,7.516
10:24:41 AM,4/17/2026,260417-102121-440.bin,440,0,3.69,17.41,735.8,3.84,6.22,84.3,126.6,82,0.06,128.8,4.389,4.414,6.242,1.9,0.22,1.9,38.89374,-91.73734,242.3,-42.7,6.59,-10.5,12.1,0,7.515
10:24:40 AM,4/17/2026,260417-102121-440.bin,440,0,4.06,8.64,735.8,4.59,3.22,84.3,126.6,82,0.06,128.7,4.37,4.368,6.215,1.9,0.23,1.9,38.89374,-91.73734,242.5,-42.1,6.59,-10.5,12.1,0,7.516
10:24:39 AM,4/17/2026,260417-102121-440.bin,440,0,5.26,7.09,735.8,7.3,2.91,84.2,126.5,82,0.06,128.6,4.365,4.341,6.208,1.9,0.23,2,38.89374,-91.73734,242.7,-41.5,6.59,-10.5,12.1,0,7.522
10:24:38 AM,4/17/2026,260417-102121-440.bin,440,0,5.59,6.64,735.8,7.02,2.68,84.2,126.4,82,0.06,128.5,4.366,4.382,6.21,2,0.24,2,38.89374,-91.73734,242.7,-40.7,6.59,-10.4,12.1,0,7.526
10:24:37 AM,4/17/2026,260417-102121-440.bin,440,0,3.1,5.69,735.8,2.9,2.19,84.2,126.3,82,0.06,128.5,4.364,4.373,6.206,2,0.24,2.1,38.89375,-91.73734,242.7,-39.8,6.59,-10.2,12.1,0,7.526
10:24:36 AM,4/17/2026,260417-102121-440.bin,440,0,1.84,4.65,735.8,1.99,1.71,84.1,126.3,82,0.06,128.4,4.36,4.35,6.201,2.1,0.25,2.1,38.89375,-91.73734,242.7,-39.1,6.59,-10.2,12.1,0,7.529
10:24:35 AM,4/17/2026,260417-102121-440.bin,440,0,1.53,3.36,735.7,1.85,1.38,84.1,126.2,82,0.06,128.4,4.366,4.351,6.209,2.1,0.25,2.2,38.89375,-91.73735,242.7,-38.5,6.59,-10.2,12.1,0,7.53
10:24:34 AM,4/17/2026,260417-102121-440.bin,440,0,0.95,3.1,735.8,1,1.47,84.1,126.2,82,0.06,128.3,4.37,4.383,6.215,2.2,0.26,2.2,38.89375,-91.73735,242.9,-37.9,6.58,-10.2,12.1,0,7.537
10:24:33 AM,4/17/2026,260417-102121-440.bin,440,0,0.79,3.06,735.8,0.95,1.47,84,126,82,0.06,128.1,4.373,4.382,6.219,2.2,0.26,2.2,38.89376,-91.73735,243,-37.4,6.59,-10.3,12.1,0,7.544
10:24:32 AM,4/17/2026,260417-102121-440.bin,440,0,1.11,3.17,735.8,1.1,1.44,83.9,125.9,82,0.06,128.1,4.376,4.368,6.223,2.2,0.26,2.2,38.89376,-91.73735,242.9,-37,6.59,-10.4,12.1,0,7.546
10:24:31 AM,4/17/2026,260417-102121-440.bin,440,0,1.27,3.13,735.8,1.35,1.45,83.9,125.9,82,0.06,128,4.376,4.366,6.223,2.2,0.27,2.3,38.89376,-91.73735,242.8,-36.4,6.59,-10.4,12.1,0,7.547
10:24:30 AM,4/17/2026,260417-102121-440.bin,440,0,0.89,2.98,735.8,1.15,1.42,83.9,125.9,82,0.06,128,4.374,4.381,6.221,2.3,0.27,2.3,38.89376,-91.73735,242.8,-35.7,6.59,-10.3,12.1,0,7.54
10:24:29 AM,4/17/2026,260417-102121-440.bin,440,0,0.59,2.86,735.8,0.9,1.4,83.8,125.8,82,0.06,128,4.376,4.372,6.224,2.3,0.28,2.3,38.89376,-91.73735,242.7,-34.9,6.59,-10.2,12.1,0,7.53
10:24:28 AM,4/17/2026,260417-102121-440.bin,440,0,0.67,2.83,735.7,0.87,1.41,83.8,125.7,82,0.06,127.9,4.378,4.372,6.226,2.3,0.28,2.3,38.89376,-91.73736,242.7,-34.2,6.58,-10.1,12.1,0,7.522
10:24:27 AM,4/17/2026,260417-102121-440.bin,440,0,0.7,2.88,735.8,0.91,1.38,83.7,125.6,82,0.06,127.8,4.365,4.377,6.208,2.3,0.28,2.4,38.89376,-91.73736,242.7,-33.4,6.58,-10.1,12.1,0,7.519
10:24:26 AM,4/17/2026,260417-102121-440.bin,440,0,0.62,3.06,735.8,0.88,1.38,83.6,125.6,82,0.06,127.7,4.338,4.338,6.17,2.4,0.28,2.4,38.89377,-91.73737,242.6,-33,6.58,-10,12.1,0,7.519
10:24:25 AM,4/17/2026,260417-102121-440.bin,440,0,0.66,3.12,735.8,0.91,1.42,83.5,125.4,81,0.06,127.5,4.351,4.346,6.187,2.4,0.29,2.4,38.89377,-91.73737,242.6,-31.7,6.58,-9.9,12.1,0,7.52
10:24:24 AM,4/17/2026,260417-102121-440.bin,440,0,0.72,3.3,735.8,0.94,1.49,83.4,125.2,81,0.06,127.3,4.354,4.368,6.192,2.4,0.29,2.4,38.89377,-91.73737,242.6,-30.8,6.58,-9.7,12.1,0,7.529
10:24:23 AM,4/17/2026,260417-102121-440.bin,440,0,0.75,3.2,735.8,0.89,1.48,83.3,124.9,81,0.06,127,4.306,4.318,6.124,2.4,0.29,2.5,38.89377,-91.73737,242.7,-30,6.57,-9.6,12.1,0,7.546
10:24:22 AM,4/17/2026,260417-102121-440.bin,440,0,0.63,2.78,735.8,0.82,1.37,83.2,124.8,81,0.06,126.9,4.287,4.281,6.097,2.5,0.29,2.5,38.89377,-91.73738,242.7,-29.1,6.57,-9.5,12.1,0,7.551
10:24:21 AM,4/17/2026,260417-102121-440.bin,440,0,0.58,2.75,735.8,0.82,1.34,83.1,124.6,81,0.06,126.7,4.296,4.3,6.11,2.5,0.3,2.5,38.89378,-91.73738,242.9,-28.3,6.57,-9.4,12.1,0,7.546
10:24:20 AM,4/17/2026,260417-102121-440.bin,440,0,0.63,2.77,735.9,0.84,1.29,82.8,124.2,81,0.06,126.3,4.271,4.297,6.074,2.5,0.3,2.5,38.89378,-91.73739,242.8,-27.4,6.57,-9.4,12.1,0,7.545
10:24:19 AM,4/17/2026,260417-102121-440.bin,440,0,0.59,2.84,735.8,0.85,1.36,82.6,123.8,80,0.06,125.9,4.25,4.245,6.045,2.5,0.3,2.5,38.89378,-91.73739,242.9,-26.2,6.57,-9.3,12.1,0,7.547
10:24:18 AM,4/17/2026,260417-102121-440.bin,440,0,0.58,2.87,735.8,0.86,1.34,82.2,123.3,80,0.06,125.4,4.231,4.214,6.017,2.5,0.3,2.6,38.89378,-91.73739,243,-24.8,6.57,-9.3,12.1,0,7.547
10:24:17 AM,4/17/2026,260417-102121-440.bin,440,0,0.61,2.89,735.8,0.87,1.33,81.9,122.8,80,0.06,124.9,4.231,4.24,6.017,2.6,0.31,2.6,38.89377,-91.7374,243,-23.6,6.57,-9.3,12.1,0,7.545
10:24:16 AM,4/17/2026,260417-102121-440.bin,440,0,0.57,3.06,735.9,0.88,1.38,81.8,122.8,80,0.06,124.9,4.201,4.219,5.974,2.6,0.31,2.6,38.89377,-91.7374,243,-22.3,6.57,-9.3,12.1,0,7.545
10:24:15 AM,4/17/2026,260417-102121-440.bin,440,0,0.63,3.07,735.8,0.92,1.41,81.8,122.7,80,0.06,124.8,4.17,4.169,5.93,2.6,0.31,2.7,38.89377,-91.7374,243.2,-21.1,6.57,-9.3,12.1,0,7.552
10:24:14 AM,4/17/2026,260417-102121-440.bin,440,0,0.66,3.21,735.8,0.96,1.41,81.4,122.1,79,0.06,124.2,4.147,4.141,5.897,2.7,0.32,2.7,38.89377,-91.7374,243.4,-19.8,6.57,-9.3,12.1,0,7.554
10:24:13 AM,4/17/2026,260417-102121-440.bin,440,0,0.69,3.17,735.8,0.91,1.33,81,121.4,79,0.06,123.5,4.128,4.146,5.87,2.7,0.32,2.7,38.89377,-91.7374,243.1,-18.7,6.57,-9.3,12.1,0,7.564
10:24:12 AM,4/17/2026,260417-102121-440.bin,440,0,0.61,2.91,735.8,0.87,1.29,80.3,120.4,78,0.06,122.5,4.108,4.125,5.842,2.7,0.32,2.8,38.89377,-91.7374,242.9,-17.8,6.57,-9.4,12.1,0,7.566
10:24:11 AM,4/17/2026,260417-102121-440.bin,440,0,0.52,2.87,735.8,0.85,1.34,79.5,119.2,78,0.06,121.3,4.09,4.088,5.816,2.7,0.33,2.8,38.89377,-91.7374,242.9,-17,6.57,-9.5,12.1,0,7.552
10:24:10 AM,4/17/2026,260417-102121-440.bin,440,0,0.55,2.98,735.8,0.84,1.43,79.1,118.7,77,0.06,120.7,4.064,4.062,5.78,2.8,0.33,2.8,38.89377,-91.7374,243.1,-15.9,6.57,-9.6,12.1,0,7.543
10:24:09 AM,4/17/2026,260417-102121-440.bin,440,0,0.61,2.96,735.8,0.86,1.39,79.1,118.8,77,0.06,120.8,4.047,4.062,5.756,2.8,0.34,2.9,38.89377,-91.7374,243,-15.2,6.58,-9.8,12.1,0,7.529
10:24:08 AM,4/17/2026,260417-102121-440.bin,440,0,0.61,2.82,735.8,0.87,1.34,79,118.5,77,0.06,120.6,4.041,4.04,5.747,2.9,0.34,2.9,38.89377,-91.73741,242.8,-14.3,6.58,-10.1,12.1,0,7.527
10:24:07 AM,4/17/2026,260417-102121-440.bin,440,0,0.62,2.85,735.8,0.83,1.37,78.2,117.4,76,0.06,119.4,4.028,4.04,5.729,2.9,0.35,2.9,38.89377,-91.73741,242.9,-13,6.58,-10.2,12.1,0,7.539
10:24:06 AM,4/17/2026,260417-102121-440.bin,440,0,0.57,2.85,735.8,0.81,1.35,78,117,76,0.06,119,4.015,4.014,5.71,3,0.35,3,38.89377,-91.73741,242.6,-11.9,6.59,-10.4,12.1,0,7.548
10:24:05 AM,4/17/2026,260417-102121-440.bin,440,0,0.62,2.84,735.7,0.85,1.36,77.8,116.7,76,0.05,118.7,3.961,3.978,5.633,3,0.36,3,38.89377,-91.73741,242.6,-11.3,6.59,-10.5,12.1,0,7.564
10:24:04 AM,4/17/2026,260417-102121-440.bin,440,0,0.65,2.98,735.8,0.86,1.39,77.3,115.9,75,0.05,117.9,3.963,3.962,5.636,3.1,0.37,3.1,38.89377,-91.73741,242.5,-9.6,6.59,-10.7,12.1,0,7.562
10:24:03 AM,4/17/2026,260417-102121-440.bin,440,0,0.61,2.89,735.8,0.83,1.35,76.7,115.1,75,0.05,117,3.961,3.976,5.633,3.1,0.37,3.2,38.89377,-91.73741,242.4,-8.4,6.6,-10.8,12.1,0,7.556
10:24:02 AM,4/17/2026,260417-102121-440.bin,440,0,0.57,2.88,735.8,0.8,1.29,76.4,114.6,74,0.05,116.5,3.927,3.937,5.585,3.2,0.38,3.2,38.89377,-91.73741,242.4,-7.3,6.6,-11,12.1,0,7.545
10:24:01 AM,4/17/2026,260417-102121-440.bin,440,0,0.56,2.87,735.8,0.79,1.28,75.9,113.9,74,0.05,115.8,3.89,3.887,5.532,3.2,0.39,3.3,38.89378,-91.73741,242.3,-6.1,6.61,-11.4,12.1,0,7.539
10:24:00 AM,4/17/2026,260417-102121-440.bin,440,0,0.64,2.95,735.8,0.78,1.28,74.7,112,73,0.05,113.9,3.888,3.893,5.529,3.3,0.39,3.3,38.89378,-91.73741,242.1,-4.9,6.61,-11.8,12.1,0,7.578
10:23:59 AM,4/17/2026,260417-102121-440.bin,440,0,0.64,2.96,735.8,0.84,1.32,73.2,109.6,71,0.05,111.4,3.86,3.88,5.49,3.3,0.4,3.4,38.89378,-91.73741,242,-3.6,6.62,-12,12.1,0,7.62
10:23:58 AM,4/17/2026,260417-102121-440.bin,440,0,0.51,2.68,735.8,0.86,1.3,72.2,108.1,70,0.05,110,3.846,3.84,5.47,3.4,0.4,3.4,38.89378,-91.7374,242,-1.7,6.62,-12.4,12.1,0,7.619
10:23:57 AM,4/17/2026,260417-102121-440.bin,440,0,0.53,2.97,735.8,0.86,1.26,71.2,106.7,69,0.05,108.5,3.827,3.824,5.442,3.4,0.41,3.5,38.89378,-91.7374,242,0.1,6.63,-12.6,12.1,0,7.601
10:23:56 AM,4/17/2026,260417-102121-440.bin,440,0,0.54,3.19,735.8,0.85,1.3,71,106.3,69,0.05,108.1,3.818,3.835,5.43,3.5,0.42,3.5,38.89378,-91.7374,241.9,1.4,6.63,-12.7,12.1,0,7.582
10:23:55 AM,4/17/2026,260417-102121-440.bin,440,0,0.51,2.93,735.8,0.84,1.34,70.5,105.6,69,0.05,107.4,3.803,3.818,5.408,3.6,0.43,3.6,38.89378,-91.7374,241.9,3.3,6.64,-13.2,12.1,0,7.59
10:23:54 AM,4/17/2026,260417-102121-440.bin,440,0,0.57,2.86,735.8,0.85,1.4,70.2,105.2,68,0.05,107,3.787,3.783,5.386,3.6,0.43,3.7,38.89378,-91.7374,241.9,5.3,6.64,-13.3,12.1,0,7.591
10:23:53 AM,4/17/2026,260417-102121-440.bin,440,0,0.56,2.78,735.7,0.87,1.38,69.7,104.5,68,0.05,106.3,3.766,3.765,5.355,3.7,0.44,3.7,38.89378,-91.7374,241.9,7.2,6.64,-13.4,12.1,0,7.581
10:23:52 AM,4/17/2026,260417-102121-440.bin,440,0,0.51,2.88,735.8,0.85,1.32,68.8,103,67,0.05,104.8,3.745,3.762,5.325,3.7,0.44,3.8,38.89378,-91.7374,241.9,9.5,6.65,-13.7,12.1,0,7.609
10:23:51 AM,4/17/2026,260417-102121-440.bin,440,0,0.68,3.15,735.7,0.87,1.47,68.3,102.2,66,0.05,104,3.729,3.743,5.303,3.8,0.45,3.8,38.89378,-91.7374,242,11.3,6.65,-14,12.1,0,7.638
10:23:50 AM,4/17/2026,260417-102121-440.bin,440,0,0.62,3.22,735.8,0.86,1.51,68.7,102.9,67,0.05,104.6,3.719,3.715,5.288,3.8,0.46,3.9,38.89378,-91.73739,242.1,12.9,6.66,-14.2,12.1,0,7.637
10:23:49 AM,4/17/2026,260417-102121-440.bin,440,0,0.54,3,735.8,0.83,1.39,68.7,102.7,67,0.05,104.5,3.695,3.709,5.255,3.9,0.47,4,38.89378,-91.73739,242.2,15.5,6.66,-14.6,12.1,0,7.631
10:23:48 AM,4/17/2026,260417-102121-440.bin,440,0,0.62,3.09,735.8,0.87,1.36,67.4,100.7,65,0.05,102.5,3.649,3.659,5.189,4,0.47,4,38.89378,-91.73739,242.3,17.6,6.67,-15.1,12.1,0,7.643
10:23:47 AM,4/17/2026,260417-102121-440.bin,440,0,0.57,3.2,735.9,0.89,1.39,66.5,99.5,65,0.05,101.2,3.648,3.648,5.187,4,0.48,4.1,38.89378,-91.73739,242.4,19.4,6.68,-15.5,12.1,0,7.671
10:23:46 AM,4/17/2026,260417-102121-440.bin,440,0,0.51,3.37,735.8,0.87,1.38,65.9,98.6,64,0.05,100.2,3.639,3.654,5.175,4.1,0.49,4.2,38.89378,-91.73739,242.6,22.8,6.69,-16.1,12.1,0,7.665
10:23:45 AM,4/17/2026,260417-102121-440.bin,440,0,0.59,3.36,735.8,0.87,1.43,65.8,98.4,64,0.05,100.1,3.612,3.623,5.138,4.1,0.5,4.2,38.89377,-91.73739,242.6,25.5,6.7,-16.6,12.1,0,7.645
10:23:44 AM,4/17/2026,260417-102121-440.bin,440,0,0.71,3.31,735.8,0.86,1.44,65.7,98.3,64,0.05,100,3.584,3.578,5.097,4.2,0.5,4.3,38.89377,-91.73739,242.5,27.2,6.71,-17.1,12.1,0,7.652
10:23:43 AM,4/17/2026,260417-102121-440.bin,440,0,0.68,3.38,735.8,0.82,1.39,65.4,97.6,63,0.05,99.3,3.585,3.595,5.099,4.3,0.51,4.3,38.89378,-91.73739,242.3,31.3,6.72,-17.8,12.1,0,7.698
10:23:42 AM,4/17/2026,260417-102121-440.bin,440,0,0.62,3.36,735.8,0.84,1.45,64.4,96.1,62,0.04,97.7,3.557,3.581,5.059,4.3,0.52,4.4,38.89378,-91.73739,242.2,34.5,6.73,-18.5,12.1,0,7.718
10:23:41 AM,4/17/2026,260417-102121-440.bin,440,0,0.58,3.23,735.8,0.86,1.47,63.9,95.3,62,0.04,97,3.518,3.523,5.003,4.4,0.52,4.4,38.89378,-91.73739,242.2,36.9,6.74,-19,12.1,0,7.735
10:23:40 AM,4/17/2026,260417-102121-440.bin,440,0,0.54,3.19,735.8,0.91,1.35,63.7,95,62,0.04,96.6,3.486,3.48,4.958,4.5,0.53,4.5,38.89378,-91.73739,242.3,41,6.76,-20.1,12.1,0,7.752
10:23:39 AM,4/17/2026,260417-102121-440.bin,440,0,0.56,3.14,735.8,0.96,1.3,63.7,94.9,62,0.04,96.6,3.485,3.495,4.956,4.6,0.54,4.6,38.89378,-91.73739,242.4,44.7,6.78,-21,12.1,0,7.768
10:23:38 AM,4/17/2026,260417-102121-440.bin,440,0,0.58,3.26,735.8,0.93,1.36,63.1,93.9,61,0.04,95.6,3.445,3.471,4.9,4.6,0.55,4.7,38.89378,-91.73739,242.4,47.3,6.78,-21.4,12.1,0,7.798
10:23:37 AM,4/17/2026,260417-102121-440.bin,440,0,0.62,3.68,735.8,0.89,1.47,62.8,93.5,61,0.04,95.1,3.424,3.42,4.87,4.7,0.56,4.8,38.89378,-91.73739,242.5,51.4,6.8,-22.1,12.1,0,7.819
10:23:36 AM,4/17/2026,260417-102121-440.bin,440,0,0.64,3.75,735.8,0.94,1.47,62.9,93.5,61,0.04,95.2,3.404,3.397,4.84,4.8,0.57,4.9,38.89378,-91.73739,242.6,55.3,6.81,-22.7,12.1,0,7.82
10:23:35 AM,4/17/2026,260417-102121-440.bin,440,0,0.61,3.64,735.8,0.95,1.48,62.6,93.2,61,0.04,94.8,3.383,3.399,4.811,4.9,0.58,5,38.89377,-91.73739,242.8,58.6,6.82,-23.2,12.1,0,7.824
10:23:34 AM,4/17/2026,260417-102121-440.bin,440,0,0.61,3.55,735.8,0.95,1.52,62.4,92.8,60,0.04,94.4,3.358,3.372,4.775,5,0.6,5.1,38.89377,-91.73739,242.9,64.2,6.83,-23.9,12.1,0,7.845
10:23:33 AM,4/17/2026,260417-102121-440.bin,440,0,0.63,3.71,735.8,0.9,1.55,62.2,92.5,60,0.04,94.1,3.331,3.331,4.737,5.1,0.61,5.2,38.89378,-91.73739,242.8,68.8,6.84,-24.8,12.1,0,7.857
10:23:32 AM,4/17/2026,260417-102121-440.bin,440,0,0.66,3.49,735.8,0.93,1.51,62.1,92.3,60,0.04,93.9,3.3,3.3,4.693,5.2,0.62,5.3,38.89378,-91.73739,242.3,72.2,6.86,-25.6,12.1,0,7.874
10:23:31 AM,4/17/2026,260417-102121-440.bin,440,0,0.6,3.35,735.8,0.99,1.44,61.9,92,60,0.04,93.6,3.281,3.293,4.665,5.4,0.64,5.4,38.89378,-91.73739,242.3,78.1,6.88,-26.9,12.1,0,7.896
10:23:30 AM,4/17/2026,260417-102121-440.bin,440,0,0.6,3.27,735.8,1.02,1.46,61.8,91.7,60,0.04,93.3,3.267,3.268,4.646,5.5,0.65,5.5,38.89378,-91.73739,242.3,83.1,6.9,-28.1,12.1,0,7.924
10:23:29 AM,4/17/2026,260417-102121-440.bin,440,0,0.67,3.24,735.8,1.03,1.42,61.6,91.4,59,0.04,93,3.24,3.254,4.608,5.6,0.66,5.6,38.89378,-91.73739,242.1,85.9,6.92,-29.1,12.1,0,7.947
10:23:28 AM,4/17/2026,260417-102121-440.bin,440,0,0.69,3.56,735.8,1,1.4,61.4,90.8,59,0.04,92.4,3.206,3.219,4.56,5.7,0.68,5.8,38.89378,-91.7374,242,88.8,6.94,-30.3,12.1,0,8.042
10:23:27 AM,4/17/2026,260417-102121-440.bin,440,0,0.62,3.84,735.8,0.94,1.49,61.1,89.9,58,0.04,91.5,3.178,3.17,4.519,5.9,0.7,6,38.89378,-91.73739,241.7,96.8,6.96,-31,12.1,0,8.18
10:23:26 AM,4/17/2026,260417-102121-440.bin,440,0,0.56,3.94,735.8,0.9,1.54,60.9,89.9,58,0.04,91.5,3.179,3.176,4.521,6.1,0.72,6.2,38.89378,-91.7374,241.5,100.9,6.96,-31.6,12.1,0,8.14
10:23:25 AM,4/17/2026,260417-102121-440.bin,440,0,0.61,3.75,735.8,0.91,1.55,60.8,90.3,59,0.04,91.9,3.157,3.175,4.49,6.3,0.75,6.4,38.89378,-91.73739,241.2,115.1,6.98,-32.4,12.1,0,7.89
