12:14:01 PM,6/18/2026,260618-121115-195.bin,192,0,4.468,6.335,4.459,16.666,1.48,6.08,739.3,2.74,2.17,220.9,262.7,171,0.13,266.3,1.8,0.18,1.8,39.71671,-93.32243,211,94.1,7.1,-15,12.1,0
12:14:00 PM,6/18/2026,260618-121115-195.bin,192,0,4.453,6.308,4.44,16.718,1.23,5.04,739.3,2.57,2.24,220.8,262.2,170,0.13,265.7,1.8,0.18,1.8,39.71671,-93.32243,210.8,94.2,7.1,-14.7,12.1,0
12:13:59 PM,6/18/2026,260618-121115-195.bin,192,0,4.409,6.255,4.402,16.779,1.14,5.06,739.4,2.57,2.33,220.1,261.1,170,0.12,264.5,1.9,0.18,1.9,39.71671,-93.32243,210.8,94.5,7.09,-14.4,12.1,0
12:13:58 PM,6/18/2026,260618-121115-195.bin,192,0,4.356,6.182,4.352,16.813,1.06,5.2,739.4,2.49,2.22,219,259.5,169,0.12,262.9,1.9,0.18,1.9,39.71671,-93.32243,210.7,94.7,7.09,-14,12.1,0
12:13:57 PM,6/18/2026,260618-121115-195.bin,192,0,4.332,6.109,4.3,16.93,0.93,5.17,739.3,2.22,1.99,217,256.6,167,0.12,259.9,1.9,0.19,1.9,39.71671,-93.32243,210.6,95.1,7.08,-13.7,12.1,0
12:13:56 PM,6/18/2026,260618-121115-195.bin,192,0,4.268,6.046,4.256,17.028,0.82,4.75,739.4,2.04,1.8,214.4,252.9,164,0.12,256.2,2,0.19,2,39.71671,-93.32243,210.5,95.4,7.07,-13.4,12.1,0
12:13:55 PM,6/18/2026,260618-121115-195.bin,192,0,4.232,6.014,4.233,17.118,0.84,4.44,739.4,2.15,1.76,213,250.7,163,0.12,253.9,2,0.19,2,39.71671,-93.32243,210.4,95.6,7.07,-12.9,12.1,0
12:13:54 PM,6/18/2026,260618-121115-195.bin,192,0,4.204,5.943,4.183,17.206,0.79,3.84,739.3,2.18,1.69,211,247.8,161,0.12,251,2,0.2,2,39.71671,-93.32243,210.3,95.9,7.06,-12.6,12.1,0
12:13:53 PM,6/18/2026,260618-121115-195.bin,192,0,4.144,5.864,4.128,17.214,0.75,3.13,739.4,2.08,1.58,209.9,246.6,160,0.12,249.7,2.1,0.2,2.1,39.71671,-93.32243,210.2,96.2,7.06,-12.2,12.1,0
12:13:52 PM,6/18/2026,260618-121115-195.bin,192,0,4.108,5.829,4.103,17.302,0.75,2.66,739.3,2.08,1.47,209.2,245.2,159,0.12,248.3,2.1,0.2,2.1,39.71671,-93.32243,210.2,96.5,7.05,-12,12.1,0
12:13:51 PM,6/18/2026,260618-121115-195.bin,192,0,4.08,5.755,4.051,17.465,0.67,2.55,739.3,2.03,1.39,208.1,243,158,0.12,246.1,2.2,0.21,2.2,39.7167,-93.32243,210.2,96.8,7.05,-11.7,12.1,0
12:13:50 PM,6/18/2026,260618-121115-195.bin,192,0,4.022,5.704,4.015,17.554,0.58,2.96,739.3,1.89,1.43,206.7,240.8,157,0.11,243.8,2.2,0.21,2.2,39.7167,-93.32243,210.1,97.1,7.04,-11.4,12.1,0
12:13:49 PM,6/18/2026,260618-121115-195.bin,192,0,3.966,5.626,3.961,17.635,0.61,3.42,739.4,1.85,1.46,205.3,238.9,155,0.11,241.8,2.3,0.22,2.3,39.7167,-93.32243,210.1,97.4,7.04,-11.1,12.1,0
12:13:48 PM,6/18/2026,260618-121115-195.bin,192,0,3.963,5.621,3.957,17.67,0.64,3.84,739.3,1.81,1.51,203.7,236.8,154,0.11,239.7,2.3,0.22,2.3,39.7167,-93.32243,210.1,97.7,7.03,-10.8,12.1,0
12:13:47 PM,6/18/2026,260618-121115-195.bin,192,0,3.952,5.573,3.923,17.736,0.53,3.59,739.4,1.75,1.47,202.3,234.8,153,0.11,237.6,2.3,0.22,2.3,39.7167,-93.32243,210.2,97.9,7.03,-10.5,12.1,0
12:13:46 PM,6/18/2026,260618-121115-195.bin,192,0,3.897,5.535,3.897,17.883,0.49,3.1,739.3,1.69,1.31,201.5,233.2,152,0.11,236,2.4,0.22,2.4,39.7167,-93.32243,210.2,98.2,7.02,-10.2,12.1,0
12:13:45 PM,6/18/2026,260618-121115-195.bin,192,0,3.858,5.458,3.843,18.037,0.57,2.71,739.3,1.75,1.17,200.5,231.2,150,0.11,233.9,2.4,0.23,2.4,39.7167,-93.32243,210.2,98.5,7.01,-9.9,12.1,0
12:13:44 PM,6/18/2026,260618-121115-195.bin,192,0,3.834,5.423,3.818,18.074,0.54,2.22,739.3,1.72,1.15,200,230.5,150,0.11,233.2,2.5,0.23,2.5,39.7167,-93.32243,210.2,98.8,7.01,-9.5,12.1,0
12:13:43 PM,6/18/2026,260618-121115-195.bin,192,0,3.795,5.372,3.782,18.204,0.49,2.07,739.4,1.63,1.13,199.2,228.8,149,0.11,231.4,2.5,0.24,2.5,39.7167,-93.32243,210.2,99.2,7,-9.2,12.1,0
12:13:42 PM,6/18/2026,260618-121115-195.bin,192,0,3.754,5.321,3.747,18.447,0.51,2.43,739.3,1.57,1.17,198.3,226.7,147,0.11,229.2,2.6,0.24,2.6,39.7167,-93.32243,210.1,99.6,6.99,-8.7,12.1,0
12:13:41 PM,6/18/2026,260618-121115-195.bin,192,0,3.713,5.272,3.712,18.507,0.52,2.9,739.4,1.58,1.19,197.5,225.4,147,0.11,227.9,2.6,0.25,2.6,39.7167,-93.32243,210,100,6.99,-8.3,12.1,0
12:13:40 PM,6/18/2026,260618-121115-195.bin,192,0,3.708,5.234,3.685,18.549,0.55,3.1,739.3,1.59,1.19,196.8,224.5,146,0.11,227,2.7,0.25,2.7,39.71669,-93.32243,209.9,100.4,6.98,-7.9,12.1,0
12:13:39 PM,6/18/2026,260618-121115-195.bin,192,0,3.679,5.19,3.655,18.609,0.54,3.29,739.4,1.59,1.26,196.2,223.4,145,0.11,225.8,2.8,0.26,2.8,39.71669,-93.32243,209.8,101,6.98,-7.6,12.1,0
12:13:38 PM,6/18/2026,260618-121115-195.bin,192,0,3.63,5.149,3.626,18.659,0.51,3.12,739.3,1.65,1.25,195.8,222.7,145,0.11,225.2,2.8,0.26,2.8,39.71669,-93.32243,209.8,101.4,6.97,-7.3,12.1,0
12:13:37 PM,6/18/2026,260618-121115-195.bin,192,0,3.599,5.089,3.583,18.728,0.49,2.65,739.3,1.69,1.26,194.5,220.8,144,0.1,223.2,2.9,0.27,2.9,39.71669,-93.32243,209.7,102,6.97,-7.1,12.1,0
12:13:36 PM,6/18/2026,260618-121115-195.bin,192,0,3.566,5.035,3.546,18.925,0.5,2.44,739.3,1.65,1.22,192.1,217.3,141,0.1,219.6,3,0.27,3,39.71669,-93.32243,209.6,102.4,6.97,-7,12.1,0
12:13:35 PM,6/18/2026,260618-121115-195.bin,192,0,3.531,5.001,3.522,19.191,0.49,2.36,739.3,1.6,1.23,189.4,212.9,138,0.1,215,3.1,0.28,3.1,39.71669,-93.32242,209.5,102.9,6.96,-6.8,12.1,0
12:13:34 PM,6/18/2026,260618-121115-195.bin,192,0,3.501,4.934,3.475,19.353,0.46,2.32,739.3,1.62,1.2,188.1,210.9,137,0.1,212.9,3.2,0.29,3.2,39.71669,-93.32242,209.6,103.4,6.96,-6.4,12.1,0
12:13:33 PM,6/18/2026,260618-121115-195.bin,192,0,3.432,4.865,3.426,19.386,0.47,2.49,739.4,1.69,1.14,186.9,209.3,136,0.1,211.3,3.2,0.3,3.2,39.71669,-93.32242,209.6,103.9,6.95,-6.2,12.1,0
12:13:32 PM,6/18/2026,260618-121115-195.bin,192,0,3.401,4.838,3.407,19.501,0.5,2.86,739.4,1.7,1.24,185.9,207.7,135,0.1,209.7,3.3,0.31,3.3,39.71669,-93.32242,209.6,104.3,6.95,-5.9,12.1,0
12:13:31 PM,6/18/2026,260618-121115-195.bin,192,0,3.415,4.828,3.4,19.557,0.5,3.08,739.4,1.71,1.3,184.8,206.1,134,0.1,208.1,3.4,0.32,3.4,39.71668,-93.32242,209.7,104.7,6.95,-5.8,12.1,0
12:13:30 PM,6/18/2026,260618-121115-195.bin,192,0,3.387,4.779,3.366,19.605,0.5,2.98,739.4,1.66,1.24,182.7,203.7,132,0.1,205.6,3.5,0.32,3.5,39.71668,-93.32242,209.8,105.1,6.95,-5.8,12.1,0
12:13:29 PM,6/18/2026,260618-121115-195.bin,192,0,3.329,4.728,3.33,19.753,0.51,2.48,739.3,1.6,1.17,181.3,201.4,131,0.1,203.3,3.6,0.33,3.6,39.71668,-93.32243,209.8,105.6,6.95,-5.9,12.1,0
12:13:28 PM,6/18/2026,260618-121115-195.bin,192,0,3.29,4.663,3.284,20.026,0.47,2.01,739.4,1.59,1.12,179.9,198.8,129,0.09,200.5,3.7,0.33,3.7,39.71668,-93.32242,209.8,106,6.95,-6,12.1,0
12:13:27 PM,6/18/2026,260618-121115-195.bin,192,0,3.282,4.63,3.261,20.345,0.43,2.07,739.3,1.53,1.08,177.5,194.8,127,0.09,196.4,3.8,0.34,3.8,39.71668,-93.32242,209.5,106.6,6.95,-6.2,12.1,0
12:13:26 PM,6/18/2026,260618-121115-195.bin,192,0,3.248,4.583,3.228,20.548,0.46,2.34,739.4,1.47,1.07,175.4,191.7,125,0.09,193.2,3.9,0.35,3.9,39.71668,-93.32242,209.2,107,6.96,-6.4,12.1,0
12:13:25 PM,6/18/2026,260618-121115-195.bin,192,0,3.214,4.569,3.218,20.761,0.44,2.71,739.4,1.43,1.05,174.8,190.2,124,0.09,191.7,4,0.36,4,39.71668,-93.32242,209.3,107.4,6.96,-6.5,12.1,0
12:13:24 PM,6/18/2026,260618-121115-195.bin,192,0,3.198,4.537,3.196,20.924,0.46,2.78,739.3,1.45,1,173.3,187.7,122,0.09,189.1,4.1,0.36,4.1,39.71668,-93.32242,209.2,107.9,6.96,-6.7,12.1,0
12:13:23 PM,6/18/2026,260618-121115-195.bin,192,0,3.186,4.491,3.164,21.434,0.47,2.53,739.3,1.39,1,171.3,183.8,119,0.09,185,4.3,0.37,4.3,39.71668,-93.32242,209.3,108.3,6.97,-7,12.1,0
12:13:22 PM,6/18/2026,260618-121115-195.bin,192,0,3.151,4.439,3.127,21.773,0.47,2.39,739.4,1.3,0.93,169.7,180.7,117,0.08,181.8,4.4,0.39,4.4,39.71667,-93.32242,209.4,108.5,6.97,-7.3,12.1,0
12:13:21 PM,6/18/2026,260618-121115-195.bin,192,0,3.108,4.399,3.1,21.919,0.51,2,739.4,1.28,0.87,168.5,179,116,0.08,180,4.7,0.41,4.7,39.71667,-93.32242,209.4,108.7,6.97,-7.4,12.1,0
12:13:20 PM,6/18/2026,260618-121115-195.bin,192,0,3.053,4.319,3.043,22.032,0.48,1.73,739.4,1.26,0.86,167,177,115,0.08,177.9,4.8,0.42,4.8,39.71667,-93.32242,209.5,109.1,6.97,-7.4,12.1,0
12:13:19 PM,6/18/2026,260618-121115-195.bin,192,0,3.014,4.261,3.003,22.275,0.43,1.82,739.4,1.2,0.82,165.8,174.9,114,0.08,175.7,5,0.44,5,39.71667,-93.32243,209.6,109.6,6.97,-7.5,12.1,0
12:13:18 PM,6/18/2026,260618-121115-195.bin,192,0,2.984,4.232,2.982,22.393,0.41,2.02,739.3,1.22,0.85,163.9,172.4,112,0.08,173.3,5.2,0.45,5.2,39.71667,-93.32243,209.6,110.1,6.98,-7.8,12.1,0
12:13:17 PM,6/18/2026,260618-121115-195.bin,192,0,2.974,4.173,2.941,22.55,0.48,2.15,739.4,1.26,0.89,162.3,170.3,111,0.08,171,5.5,0.48,5.5,39.71667,-93.32243,209.7,110.7,6.99,-8.1,12.1,0
12:13:16 PM,6/18/2026,260618-121115-195.bin,192,0,2.916,4.132,2.912,22.584,0.57,2.5,739.2,1.25,0.91,161.2,168.9,110,0.08,169.7,5.7,0.49,5.7,39.71667,-93.32243,209.9,111.3,6.99,-8.6,12.1,0
12:13:15 PM,6/18/2026,260618-121115-195.bin,192,0,2.878,4.088,2.881,22.822,0.6,2.78,739.3,1.25,0.92,159.9,166.9,108,0.08,167.6,5.9,0.51,5.9,39.71667,-93.32243,209.8,112.2,7,-9.1,12.1,0
12:13:14 PM,6/18/2026,260618-121115-195.bin,192,0,2.882,4.078,2.874,23.137,0.56,2.85,739.3,1.24,0.95,157.8,163.5,106,0.08,164.1,6.2,0.53,6.2,39.71667,-93.32243,209.6,112.9,7.01,-9.7,12.1,0
12:13:13 PM,6/18/2026,260618-121115-195.bin,192,0,2.862,4.034,2.843,23.331,0.52,3.2,739.3,1.25,0.93,156.6,161.8,105,0.08,162.3,6.5,0.55,6.5,39.71667,-93.32243,209.5,113.2,7.02,-10.4,12.1,0
12:13:12 PM,6/18/2026,260618-121115-195.bin,192,0,2.822,4.012,2.828,23.432,0.54,3.22,739.3,1.28,0.9,155.5,160.3,104,0.07,160.8,6.8,0.58,6.8,39.71667,-93.32243,209.6,113.3,7.03,-11,12.1,0
12:13:11 PM,6/18/2026,260618-121115-195.bin,192,0,2.804,3.978,2.804,23.542,0.56,2.87,739.4,1.26,0.92,155,159.4,104,0.07,159.9,7.1,0.61,7.1,39.71667,-93.32243,209.6,113.3,7.05,-11.9,12.1,0
12:13:10 PM,6/18/2026,260618-121115-195.bin,192,0,2.801,3.961,2.792,23.582,0.57,2.58,739.4,1.22,0.84,153.9,158.2,103,0.07,158.6,7.4,0.63,7.4,39.71667,-93.32243,209.6,113.3,7.05,-12.2,12.1,0
12:13:09 PM,6/18/2026,260618-121115-195.bin,192,0,2.778,3.912,2.758,23.691,0.6,2.48,739.3,1.26,0.77,152.9,156.9,102,0.07,157.2,7.8,0.66,7.8,39.71667,-93.32243,209.6,113.3,7.06,-12.4,12.1,0
12:13:08 PM,6/18/2026,260618-121115-195.bin,192,0,2.733,3.875,2.731,23.838,0.61,2.45,739.4,1.23,0.79,151.5,154.9,101,0.07,155.3,8.1,0.68,8.1,39.71667,-93.32243,209.8,113.3,7.06,-12.5,12.1,0
12:13:07 PM,6/18/2026,260618-121115-195.bin,192,0,2.692,3.805,2.682,24.058,0.6,2.5,739.3,1.16,0.79,149.2,151.8,99,0.07,152.1,8.5,0.71,8.5,39.71667,-93.32243,209.9,113.4,7.06,-12.7,12,0
12:13:06 PM,6/18/2026,260618-121115-195.bin,192,0,2.675,3.766,2.655,24.307,0.63,2.71,739.3,1.2,0.81,148.5,150.5,98,0.07,150.7,8.9,0.74,8.9,39.71668,-93.32243,210.2,113.4,7.07,-13.1,12,0
12:13:05 PM,6/18/2026,260618-121115-195.bin,192,0,2.643,3.751,2.644,24.356,0.7,2.99,739.4,1.19,0.82,148.3,150.1,98,0.07,150.3,9.3,0.78,9.3,39.71667,-93.32243,210.2,113.3,7.08,-13.5,12,0
12:13:04 PM,6/18/2026,260618-121115-195.bin,192,0,2.64,3.723,2.625,24.47,0.7,3.58,739.3,1.16,0.88,147.8,149.4,97,0.07,149.5,9.8,0.82,9.8,39.71667,-93.32243,210.2,113.2,7.08,-14,12,0
12:13:03 PM,6/18/2026,260618-121115-195.bin,192,0,2.604,3.676,2.592,24.494,0.73,3.71,739.3,1.2,0.91,147.5,149,97,0.07,149.1,10.4,0.87,10.4,39.71667,-93.32243,210.2,113.1,7.09,-14.4,12,0
12:13:02 PM,6/18/2026,260618-121115-195.bin,192,0,2.589,3.653,2.575,24.502,0.68,3.26,739.4,1.19,0.84,147.3,148.7,97,0.07,148.8,10.9,0.91,10.9,39.71667,-93.32243,210.1,113,7.1,-15.1,12,0
12:13:01 PM,6/18/2026,260618-121115-195.bin,192,0,2.573,3.638,2.565,24.582,0.57,3.12,739.4,1.18,0.78,146.3,147.4,96,0.07,147.5,11.6,0.96,11.6,39.71667,-93.32243,210.2,112.8,7.11,-15.8,12,0
12:13:00 PM,6/18/2026,260618-121115-195.bin,192,0,2.557,3.606,2.543,24.819,0.59,3.05,739.2,1.16,0.82,145.8,146.3,95,0.07,146.3,12.3,1.02,12.3,39.71667,-93.32243,210,112.6,7.12,-16.4,12,0
12:12:59 PM,6/18/2026,260618-121115-195.bin,192,0,2.502,3.527,2.487,24.908,0.63,2.74,739.2,1.16,0.84,145.7,145.9,95,0.07,145.9,13.1,1.09,13.1,39.71667,-93.32243,209.9,112.3,7.13,-16.9,12,0
12:12:58 PM,6/18/2026,260618-121115-195.bin,192,0,2.46,3.492,2.462,24.98,0.62,2.41,739.3,1.16,0.82,145.6,145.7,95,0.07,145.7,14,1.15,14,39.71667,-93.32243,209.8,112.1,7.14,-17.4,12,0
12:12:57 PM,6/18/2026,260618-121115-195.bin,192,0,2.467,3.48,2.454,25.048,0.58,2.39,739.3,1.2,0.86,145.6,145.5,95,0.07,145.5,14.9,1.23,14.9,39.71667,-93.32243,209.9,111.8,7.15,-17.8,12,0
12:12:56 PM,6/18/2026,260618-121115-195.bin,192,0,2.444,3.43,2.418,25.109,0.55,2.63,739.3,1.18,0.83,145.6,145.3,94,0.07,145.3,15.7,1.29,15.7,39.71667,-93.32243,210,111.6,7.15,-18.3,12,0
12:12:55 PM,6/18/2026,260618-121115-195.bin,192,0,2.392,3.396,2.395,25.174,0.54,2.7,739.3,1.14,0.83,145.7,145.2,94,0.07,145.2,16.7,1.38,16.7,39.71667,-93.32243,210,111.4,7.16,-18.7,12,0
12:12:54 PM,6/18/2026,260618-121115-195.bin,192,0,2.366,3.357,2.367,25.19,0.57,2.8,739.3,1.12,0.87,145.8,145.3,94,0.07,145.2,17.8,1.46,17.8,39.71667,-93.32243,210,111.2,7.17,-19.1,12,0
12:12:53 PM,6/18/2026,260618-121115-195.bin,192,0,2.372,3.345,2.359,25.206,0.64,3.1,739.4,1.13,0.84,145.8,145.2,94,0.07,145.2,19.2,1.58,19.2,39.71667,-93.32243,210,111,7.18,-19.6,12,0
12:12:52 PM,6/18/2026,260618-121115-195.bin,192,0,2.34,3.295,2.323,25.208,0.63,3.26,739.4,1.15,0.85,145.7,145.1,94,0.07,145.1,20.6,1.7,20.6,39.71667,-93.32243,210,110.8,7.18,-20,12,0
12:12:51 PM,6/18/2026,260618-121115-195.bin,192,0,2.293,3.247,2.29,25.21,0.56,2.88,739.3,1.03,0.8,145.7,145.1,94,0.07,145,22.2,1.82,22.2,39.71667,-93.32242,209.9,110.6,7.19,-20.5,12,0
12:12:50 PM,6/18/2026,260618-121115-195.bin,192,0,2.257,3.198,2.255,25.215,0.5,2.35,739.3,0.9,0.71,145.7,145.1,94,0.07,145.1,23.6,1.94,23.6,39.71668,-93.32242,209.8,110.5,7.2,-21,12,0
12:12:49 PM,6/18/2026,260618-121115-195.bin,192,0,2.253,3.167,2.233,25.226,0.47,1.98,739.4,0.89,0.68,145.8,145.2,94,0.07,145.1,25.2,2.07,25.2,39.71668,-93.32242,209.8,110.2,7.21,-21.6,12,0
12:12:48 PM,6/18/2026,260618-121115-195.bin,192,0,2.223,3.124,2.203,25.237,0.53,1.85,739.3,0.92,0.58,145.9,145.3,94,0.07,145.2,26.5,2.18,26.5,39.71668,-93.32242,209.8,110.1,7.22,-22.1,12,0
12:12:47 PM,6/18/2026,260618-121115-195.bin,192,0,2.172,3.07,2.165,25.258,0.54,1.98,739.4,0.89,0.55,145.9,145.2,94,0.07,145.1,28.1,2.31,28.1,39.71668,-93.32242,209.7,110,7.23,-22.7,12,0
12:12:46 PM,6/18/2026,260618-121115-195.bin,192,0,2.136,3.008,2.121,25.299,0.48,2.13,739.4,0.84,0.59,145.9,145.1,94,0.07,145,29.3,2.41,29.3,39.71668,-93.32242,209.7,109.8,7.24,-23.4,12,0
12:12:45 PM,6/18/2026,260618-121115-195.bin,192,0,2.089,2.97,2.095,25.309,0.5,2.35,739.4,0.83,0.62,146,145.1,94,0.07,145,30.8,2.53,30.8,39.71668,-93.32242,209.7,109.6,7.25,-24,12,0
12:12:44 PM,6/18/2026,260618-121115-195.bin,192,0,2.101,2.983,2.103,25.311,0.54,2.56,739.4,0.87,0.66,146.1,145.2,94,0.07,145.1,32.3,2.65,32.3,39.71668,-93.32242,209.8,109.5,7.26,-24.6,12,0
12:12:43 PM,6/18/2026,260618-121115-195.bin,192,0,2.098,2.972,2.096,25.349,0.55,2.82,739.2,0.97,0.73,146.1,145.2,94,0.07,145.1,33.9,2.79,33.9,39.71668,-93.32242,209.9,109.3,7.27,-25.2,12,0
12:12:42 PM,6/18/2026,260618-121115-195.bin,192,0,2.075,2.925,2.063,25.377,0.55,3.2,739.2,1.04,0.85,146.2,145.1,94,0.07,145,35.6,2.92,35.6,39.71668,-93.32242,209.9,109.2,7.28,-25.8,12,0
