3:37:00 PM,6/1/2026,260601-153417-270.bin,270,0,5.08,7.239,5.09,10.04,0.33,1.86,743.4,0.28,0.73,273.9,383.5,249,0.19,390.3,2.3,0.26,2.4,39.37736,-91.40893,204.8,-41.1,7.12,-21.8,12,0
3:36:59 PM,6/1/2026,260601-153417-270.bin,270,0,5.09,7.255,5.102,10.051,0.28,1.75,743.5,0.31,0.69,273.5,382.7,249,0.18,389.5,2.3,0.26,2.4,39.37736,-91.40893,204.6,-39.6,7.12,-21.7,12,0
3:36:58 PM,6/1/2026,260601-153417-270.bin,270,0,5.129,7.271,5.113,10.138,0.3,1.83,743.6,0.29,0.69,273.2,381.5,248,0.18,388.3,2.3,0.26,2.4,39.37736,-91.40893,204.7,-37.7,7.12,-21.8,12,0
3:36:57 PM,6/1/2026,260601-153417-270.bin,270,0,5.118,7.259,5.104,10.23,0.35,1.74,743.5,0.28,0.67,273.1,380.3,247,0.18,387,2.3,0.26,2.4,39.37736,-91.40893,204.8,-36.3,7.12,-21.8,12,0
3:36:56 PM,6/1/2026,260601-153417-270.bin,270,0,5.076,7.248,5.097,10.342,0.33,1.86,743.5,0.31,0.68,273.1,379.2,247,0.18,386,2.3,0.26,2.4,39.37736,-91.40893,204.9,-34.4,7.12,-21.8,12,0
3:36:55 PM,6/1/2026,260601-153417-270.bin,270,0,5.113,7.264,5.108,10.43,0.52,2.15,743.6,0.4,0.7,273,378.1,246,0.18,384.8,2.4,0.26,2.4,39.37736,-91.40893,204.6,-32,7.12,-21.9,12,0
3:36:54 PM,6/1/2026,260601-153417-270.bin,270,0,5.107,7.23,5.084,10.503,0.52,2.14,743.6,0.4,0.7,272.9,377.4,245,0.18,384.1,2.4,0.26,2.4,39.37736,-91.40893,204.8,-30.2,7.12,-21.9,12,0
3:36:53 PM,6/1/2026,260601-153417-270.bin,270,0,5.092,7.215,5.074,10.607,0.47,1.94,743.4,0.35,0.66,272.6,375.8,244,0.18,382.5,2.4,0.27,2.5,39.37736,-91.40893,204.7,-27.8,7.12,-22,12,0
3:36:52 PM,6/1/2026,260601-153417-270.bin,270,0,5.039,7.161,5.036,10.716,0.39,1.72,743.5,0.34,0.64,272.2,374.3,243,0.18,380.9,2.5,0.27,2.5,39.37736,-91.40893,204.7,-24.5,7.12,-22.1,12,0
3:36:51 PM,6/1/2026,260601-153417-270.bin,270,0,5.028,7.146,5.025,10.749,0.37,1.72,743.5,0.38,0.66,271.9,373.6,243,0.18,380.2,2.5,0.28,2.6,39.37736,-91.40893,204.8,-22.3,7.12,-22.2,12,0
3:36:50 PM,6/1/2026,260601-153417-270.bin,270,0,5.008,7.105,4.997,10.764,0.34,2.01,743.4,0.4,0.68,271.6,373,242,0.18,379.5,2.6,0.28,2.6,39.37736,-91.40893,204.8,-19.4,7.13,-22.5,12,0
3:36:49 PM,6/1/2026,260601-153417-270.bin,270,0,4.986,7.09,4.986,10.777,0.32,1.92,743.5,0.31,0.71,271.3,372.4,242,0.18,379,2.6,0.29,2.7,39.37736,-91.40893,204.9,-15.4,7.14,-22.9,12,0
3:36:48 PM,6/1/2026,260601-153417-270.bin,270,0,4.99,7.078,4.977,10.747,0.33,1.75,743.4,0.3,0.76,271.1,372.6,242,0.18,379.2,2.7,0.3,2.7,39.37736,-91.40894,205.1,-12.4,7.14,-22.9,12,0
3:36:47 PM,6/1/2026,260601-153417-270.bin,270,0,4.94,7.006,4.927,10.668,0.4,1.89,743.5,0.37,0.79,270.9,373,242,0.18,379.6,2.7,0.3,2.8,39.37736,-91.40894,205.1,-7.8,7.14,-23.1,12,0
3:36:46 PM,6/1/2026,260601-153417-270.bin,270,0,4.917,6.993,4.918,10.648,0.39,1.64,743.5,0.38,0.75,270.3,372.4,242,0.18,378.9,2.8,0.31,2.8,39.37736,-91.40894,205.2,-2.7,7.14,-23.2,12,0
3:36:45 PM,6/1/2026,260601-153417-270.bin,270,0,4.917,6.986,4.913,10.669,0.33,1.59,743.6,0.35,0.69,270,371.7,242,0.18,378.3,2.8,0.31,2.9,39.37736,-91.40894,205,0,7.14,-23.2,12,0
3:36:44 PM,6/1/2026,260601-153417-270.bin,270,0,4.915,6.965,4.898,10.707,0.31,1.88,743.6,0.36,0.69,269.5,370.7,241,0.18,377.3,2.8,0.31,2.9,39.37736,-91.40894,204.8,5.2,7.14,-23.4,12,0
3:36:43 PM,6/1/2026,260601-153417-270.bin,270,0,4.842,6.87,4.831,10.658,0.29,1.93,743.5,0.35,0.71,268.9,370.4,241,0.18,376.9,3,0.33,3.1,39.37736,-91.40894,204.7,10.2,7.15,-23.7,12,0
3:36:42 PM,6/1/2026,260601-153417-270.bin,270,0,4.804,6.827,4.801,10.65,0.32,1.82,743.5,0.35,0.67,268.6,369.9,240,0.18,376.5,3,0.34,3.1,39.37737,-91.40894,204.6,12.7,7.15,-23.9,12,0
3:36:41 PM,6/1/2026,260601-153417-270.bin,270,0,4.779,6.731,4.733,10.721,0.29,1.68,743.5,0.36,0.65,267.7,368.1,239,0.18,374.6,3.1,0.34,3.2,39.37737,-91.40894,204.2,20.3,7.16,-24.3,12,0
3:36:40 PM,6/1/2026,260601-153417-270.bin,270,0,4.657,6.535,4.596,10.842,0.26,1.78,743.5,0.37,0.67,267.2,365.9,238,0.18,372.4,3.2,0.35,3.2,39.37737,-91.40894,204.2,29,7.16,-24.5,12,0
3:36:39 PM,6/1/2026,260601-153417-270.bin,270,0,4.506,6.325,4.448,11.035,0.26,1.81,743.5,0.39,0.71,266.8,363.8,236,0.18,370.2,3.3,0.36,3.3,39.37737,-91.40894,204.3,42.6,7.16,-24.4,12,0
3:36:38 PM,6/1/2026,260601-153417-270.bin,270,0,4.325,6.092,4.284,11.126,0.28,1.88,743.4,0.41,0.8,266.6,362.7,236,0.17,369,3.3,0.36,3.4,39.37737,-91.40894,204.4,46,7.16,-24.4,12,0
3:36:37 PM,6/1/2026,260601-153417-270.bin,270,0,4.204,5.901,4.15,11.207,0.32,2.13,743.5,0.42,0.81,265.8,360.8,235,0.17,367.1,3.4,0.38,3.5,39.37737,-91.40894,204.4,57.3,7.17,-24.7,12,0
3:36:36 PM,6/1/2026,260601-153417-270.bin,270,0,4.111,5.761,4.052,11.271,0.29,2.02,743.4,0.41,0.78,264.8,358.8,233,0.17,365.1,3.5,0.38,3.6,39.37737,-91.40894,204.4,68.2,7.17,-24.8,12,0
3:36:35 PM,6/1/2026,260601-153417-270.bin,270,0,3.995,5.643,3.969,11.386,0.29,2.11,743.5,0.41,0.76,262.8,355.1,231,0.17,361.3,3.6,0.39,3.7,39.37737,-91.40894,204.3,84.8,7.17,-24.8,12,0
3:36:34 PM,6/1/2026,260601-153417-270.bin,270,0,3.9,5.527,3.887,11.525,0.37,2.1,743.5,0.43,0.77,260.5,350.6,228,0.17,356.7,3.7,0.4,3.8,39.37737,-91.40894,204.3,95.4,7.17,-24.8,12,0
3:36:33 PM,6/1/2026,260601-153417-270.bin,270,0,3.86,5.443,3.828,11.713,0.34,2.14,743.5,0.42,0.82,259.7,348,226,0.17,354,3.8,0.41,3.9,39.37737,-91.40894,204.3,105.6,7.17,-24.8,12,0
3:36:32 PM,6/1/2026,260601-153417-270.bin,270,0,3.808,5.392,3.793,11.893,0.34,2.25,743.4,0.43,0.83,258.6,345,224,0.17,350.9,4,0.43,4.1,39.37737,-91.40894,204.4,117.4,7.17,-24.7,12,0
3:36:31 PM,6/1/2026,260601-153417-270.bin,270,0,3.778,5.347,3.761,12.068,0.4,2.17,743.5,0.48,0.81,257.9,342.3,223,0.16,348.2,4.1,0.44,4.2,39.37737,-91.40894,204.3,130.9,7.16,-24.6,12,0
3:36:30 PM,6/1/2026,260601-153417-270.bin,270,0,3.747,5.319,3.741,12.08,0.32,2.13,743.4,0.44,0.83,257.3,341.7,222,0.16,347.5,4.2,0.45,4.3,39.37737,-91.40894,204.5,133.5,7.16,-24.4,12,0
3:36:29 PM,6/1/2026,260601-153417-270.bin,270,0,3.72,5.294,3.724,12.057,0.36,2.07,743.5,0.39,0.82,257,341.3,222,0.16,347.2,4.3,0.46,4.4,39.37737,-91.40894,204.4,141.6,7.16,-24.4,12,0
3:36:28 PM,6/1/2026,260601-153417-270.bin,270,0,3.714,5.28,3.714,12.158,0.46,2.18,743.4,0.42,0.83,256.3,339.5,221,0.16,345.4,4.4,0.47,4.5,39.37737,-91.40894,204.3,151.7,7.16,-24.4,12,0
3:36:27 PM,6/1/2026,260601-153417-270.bin,270,0,3.701,5.22,3.672,12.362,0.42,2.13,743.5,0.47,0.84,255,335.9,218,0.16,341.6,4.5,0.48,4.7,39.37737,-91.40894,204.3,173.3,7.16,-24.4,12,0
3:36:26 PM,6/1/2026,260601-153417-270.bin,270,0,3.617,5.118,3.6,12.538,0.34,2.06,743.4,0.47,0.81,254,333.3,217,0.16,339,4.8,0.51,4.9,39.37737,-91.40894,204.3,177,7.16,-24.4,12,0
3:36:25 PM,6/1/2026,260601-153417-270.bin,270,0,3.56,5.064,3.562,12.465,0.33,2.09,743.6,0.44,0.81,253.2,333,216,0.16,338.7,5,0.53,5.1,39.37736,-91.40894,204.2,179,7.16,-24.5,12,0
3:36:24 PM,6/1/2026,260601-153417-270.bin,270,0,3.559,5.053,3.555,12.431,0.39,2.17,743.5,0.46,0.82,252.5,332.2,216,0.16,337.9,5.1,0.55,5.3,39.37736,-91.40894,204,180.4,7.16,-24.5,12,0
3:36:23 PM,6/1/2026,260601-153417-270.bin,270,0,3.536,4.973,3.498,12.56,0.46,2.31,743.5,0.5,0.84,251.1,329.2,214,0.16,334.8,5.3,0.56,5.4,39.37736,-91.40894,204,180.4,7.16,-24.6,12,0
3:36:22 PM,6/1/2026,260601-153417-270.bin,270,0,3.462,4.894,3.443,12.843,0.45,2.37,743.5,0.48,0.84,250,325.5,212,0.16,331,5.5,0.58,5.7,39.37736,-91.40894,203.6,179.8,7.17,-24.7,12,0
3:36:21 PM,6/1/2026,260601-153417-270.bin,270,0,3.398,4.817,3.389,13.182,0.49,2.35,743.4,0.45,0.83,248.8,320.9,209,0.15,326.3,5.8,0.61,6,39.37736,-91.40894,203.3,179.5,7.17,-24.7,12,0
3:36:20 PM,6/1/2026,260601-153417-270.bin,270,0,3.389,4.78,3.363,13.401,0.51,2.33,743.4,0.45,0.85,247.7,318.2,207,0.15,323.5,6,0.63,6.2,39.37736,-91.40894,203.2,179.1,7.17,-24.8,12,0
3:36:19 PM,6/1/2026,260601-153417-270.bin,270,0,3.343,4.731,3.328,13.613,0.47,2.43,743.4,0.43,0.89,247,315,205,0.15,320.1,6.3,0.65,6.5,39.37736,-91.40894,203.3,178.5,7.17,-24.9,12,0
3:36:18 PM,6/1/2026,260601-153417-270.bin,270,0,3.306,4.688,3.298,14.104,0.49,2.62,743.5,0.42,0.94,246.8,311.6,203,0.15,316.6,6.7,0.69,6.9,39.37735,-91.40894,203.3,178.4,7.17,-24.9,12,0
3:36:17 PM,6/1/2026,260601-153417-270.bin,270,0,3.263,4.651,3.272,14.092,0.46,2.71,743.4,0.44,0.92,246.7,311.6,203,0.15,316.6,6.9,0.7,7,39.37735,-91.40894,203,178.4,7.17,-25,12,0
3:36:16 PM,6/1/2026,260601-153417-270.bin,270,0,3.284,4.645,3.268,14.26,0.44,2.43,743.5,0.46,0.87,246.3,309.9,201,0.15,314.8,7.1,0.72,7.2,39.37736,-91.40894,203,178.4,7.17,-25,12,0
3:36:15 PM,6/1/2026,260601-153417-270.bin,270,0,3.269,4.625,3.254,14.792,0.58,2.56,743.5,0.49,0.87,246.1,305.7,199,0.15,310.4,7.4,0.75,7.6,39.37736,-91.40894,202.9,178.4,7.17,-25.1,12,0
3:36:14 PM,6/1/2026,260601-153417-270.bin,270,0,3.235,4.583,3.224,14.865,0.69,2.99,743.5,0.52,0.94,245.9,304.9,198,0.15,309.5,7.9,0.8,8.1,39.37736,-91.40894,202.9,178.4,7.17,-25.2,12,0
3:36:13 PM,6/1/2026,260601-153417-270.bin,270,0,3.202,4.535,3.191,14.851,0.71,3.01,743.5,0.51,0.92,245.5,304.6,198,0.15,309.2,8.5,0.86,8.7,39.37737,-91.40894,202.6,178.4,7.17,-25.2,12,0
3:36:12 PM,6/1/2026,260601-153417-270.bin,270,0,3.16,4.465,3.142,14.737,0.75,3.32,743.4,0.5,0.86,245.4,305.3,198,0.15,310.1,8.7,0.89,9,39.37737,-91.40894,202.3,178.4,7.18,-25.4,12,0
3:36:11 PM,6/1/2026,260601-153417-270.bin,270,0,3.137,4.462,3.14,14.7,0.78,3.42,743.5,0.52,0.93,245.3,305.4,199,0.15,310.1,8.9,0.9,9.2,39.37737,-91.40894,202.2,178.5,7.18,-25.6,12,0
3:36:10 PM,6/1/2026,260601-153417-270.bin,270,0,3.151,4.457,3.136,14.84,0.85,3.27,743.5,0.54,0.94,245.2,304.1,198,0.15,308.8,9.3,0.94,9.5,39.37737,-91.40894,202.1,178.4,7.18,-25.8,12,0
3:36:09 PM,6/1/2026,260601-153417-270.bin,270,0,3.105,4.38,3.082,15.192,1.01,3.63,743.5,0.55,0.96,245.1,301.6,196,0.14,306.1,9.9,0.99,10.2,39.37737,-91.40894,202.3,178,7.19,-26,12,0
3:36:08 PM,6/1/2026,260601-153417-270.bin,270,0,3.041,4.318,3.039,15.629,1.01,3.93,743.5,0.6,1.01,244.9,298.2,194,0.14,302.6,10.5,1.04,10.7,39.37737,-91.40894,202.4,177.4,7.19,-26.2,12,0
3:36:07 PM,6/1/2026,260601-153417-270.bin,270,0,3.038,4.302,3.028,15.791,0.98,4.18,743.5,0.56,1.02,244.4,296.5,193,0.14,300.8,11.4,1.12,11.7,39.37737,-91.40894,202.3,177,7.19,-26.4,12,0
3:36:06 PM,6/1/2026,260601-153417-270.bin,270,0,3.031,4.279,3.011,15.862,1.25,4.33,743.3,0.59,1.05,244.2,295.7,192,0.14,299.9,11.9,1.18,12.2,39.37738,-91.40894,202.2,176.8,7.2,-26.6,12,0
3:36:05 PM,6/1/2026,260601-153417-270.bin,270,0,2.975,4.214,2.966,16.124,1.75,4.65,743.4,0.69,1.08,244.2,294,191,0.14,298.2,12.8,1.26,13.2,39.37738,-91.40894,202.1,176.6,7.2,-26.9,12,0
3:36:04 PM,6/1/2026,260601-153417-270.bin,270,0,2.941,4.184,2.945,16.424,1.91,5.39,743.4,0.7,1.1,244.1,291.7,190,0.14,295.7,13.9,1.35,14.2,39.37738,-91.40894,202,176.3,7.21,-27.1,12,0
3:36:03 PM,6/1/2026,260601-153417-270.bin,270,0,2.955,4.182,2.943,16.628,1.92,6.19,743.4,0.71,1.16,243.8,290.2,189,0.14,294.1,15,1.46,15.4,39.37738,-91.40894,202,175.9,7.21,-27.2,12,0
3:36:02 PM,6/1/2026,260601-153417-270.bin,270,0,2.938,4.134,2.91,16.755,2.2,6.71,743.5,0.74,1.25,243.5,288.9,188,0.14,292.7,16.3,1.58,16.7,39.37738,-91.40894,201.9,175.2,7.21,-27.3,12,0
3:36:01 PM,6/1/2026,260601-153417-270.bin,270,0,2.873,4.062,2.859,16.844,2.35,7.05,743.5,0.75,1.34,243.1,288,187,0.14,291.8,17.8,1.72,18.2,39.37738,-91.40894,201.7,174.9,7.21,-27.4,12,0
3:36:00 PM,6/1/2026,260601-153417-270.bin,270,0,2.825,4.018,2.828,16.843,2.34,7.83,743.4,0.79,1.42,242.6,287.3,187,0.14,291.1,18.8,1.82,19.3,39.37738,-91.40894,201.7,174.8,7.21,-27.7,12,0
3:35:59 PM,6/1/2026,260601-153417-270.bin,270,0,2.828,3.997,2.813,16.96,2.43,8.79,743.5,0.81,1.49,241.8,285.7,186,0.14,289.4,19.8,1.91,20.3,39.37738,-91.40894,201.7,174.8,7.22,-27.9,12,0
3:35:58 PM,6/1/2026,260601-153417-270.bin,270,0,2.796,3.936,2.771,17.058,2.56,8.8,743.5,0.88,1.49,240.4,283.4,184,0.14,287,20.6,1.99,21.2,39.37738,-91.40894,201.5,174.8,7.22,-28.1,12,0
3:35:57 PM,6/1/2026,260601-153417-270.bin,270,0,2.75,3.894,2.741,17.137,2.54,8.59,743.5,0.89,1.48,239.1,281.2,183,0.13,284.8,21.3,2.05,21.9,39.37738,-91.40894,201.3,174.7,7.23,-28.3,12,0
3:35:56 PM,6/1/2026,260601-153417-270.bin,270,0,2.715,3.849,2.709,17.429,2.35,8.35,743.5,0.83,1.49,238.3,278.6,181,0.13,282.1,21.9,2.1,22.5,39.37738,-91.40894,201.2,174.7,7.23,-28.6,12,0
3:35:55 PM,6/1/2026,260601-153417-270.bin,270,0,2.695,3.816,2.686,17.486,2.14,7.51,743.5,0.81,1.45,237.7,277.5,180,0.13,281,22.5,2.16,23.1,39.37738,-91.40894,201.3,174.6,7.24,-28.9,12,0
3:35:54 PM,6/1/2026,260601-153417-270.bin,270,0,2.695,3.81,2.682,17.466,2.02,6.76,743.5,0.77,1.3,237.1,277,180,0.13,280.4,23.1,2.21,23.7,39.37739,-91.40894,201.3,174.5,7.24,-29.4,12,0
3:35:53 PM,6/1/2026,260601-153417-270.bin,270,0,2.67,3.771,2.654,17.629,1.78,6.36,743.5,0.77,1.27,236.6,275.2,179,0.13,278.5,23.7,2.25,24.3,39.37739,-91.40894,201.3,174.2,7.25,-29.8,12,0
3:35:52 PM,6/1/2026,260601-153417-270.bin,270,0,2.626,3.695,2.602,17.891,1.46,5.55,743.6,0.73,1.33,235.7,272.7,177,0.13,276,24.2,2.29,24.8,39.37739,-91.40894,201.4,173.9,7.26,-30.3,12,0
3:35:51 PM,6/1/2026,260601-153417-270.bin,270,0,2.569,3.651,2.57,17.95,1.32,4.94,743.5,0.69,1.33,234.9,271.3,176,0.13,274.5,24.5,2.32,25.2,39.3774,-91.40894,201.4,173.7,7.26,-30.6,12,0
3:35:50 PM,6/1/2026,260601-153417-270.bin,270,0,2.561,3.641,2.563,18.075,1.31,4.62,743.4,0.68,1.34,234.2,269.9,175,0.13,273.1,25,2.35,25.6,39.3774,-91.40894,201.6,173.5,7.27,-31,12,0
3:35:49 PM,6/1/2026,260601-153417-270.bin,270,0,2.557,3.608,2.54,18.271,1.27,4.64,743.4,0.68,1.29,233.6,268,174,0.13,271,25.5,2.39,26.1,39.3774,-91.40894,201.7,173.4,7.28,-31.5,12,0
3:35:48 PM,6/1/2026,260601-153417-270.bin,270,0,2.514,3.554,2.502,18.36,1.04,4.58,743.5,0.65,1.24,233.3,267.2,174,0.13,270.2,25.9,2.43,26.6,39.37739,-91.40894,201.8,173.2,7.29,-31.8,12,0
3:35:47 PM,6/1/2026,260601-153417-270.bin,270,0,2.459,3.487,2.455,18.441,0.84,4.3,743.5,0.66,1.24,233.1,266.5,173,0.13,269.4,26.5,2.48,27.2,39.37739,-91.40894,201.8,172.9,7.29,-32.4,12,0
3:35:46 PM,6/1/2026,260601-153417-270.bin,270,0,2.449,3.469,2.442,18.508,0.95,4.24,743.5,0.67,1.28,232.9,265.9,173,0.13,268.9,27.2,2.55,27.9,39.37739,-91.40894,201.7,172.5,7.3,-32.8,12,0
3:35:45 PM,6/1/2026,260601-153417-270.bin,270,0,2.428,3.42,2.408,18.543,1.02,4.34,743.5,0.67,1.33,232.8,265.5,173,0.13,268.4,28.1,2.63,28.8,39.37739,-91.40894,201.7,172.1,7.31,-33.4,12,0
3:35:44 PM,6/1/2026,260601-153417-270.bin,270,0,2.371,3.345,2.355,18.597,1,4.05,743.4,0.68,1.33,232.3,264.7,172,0.13,267.6,29,2.71,29.8,39.37739,-91.40894,201.8,171.7,7.32,-33.9,12,0
3:35:43 PM,6/1/2026,260601-153417-270.bin,270,0,2.317,3.288,2.315,18.605,1.04,4.03,743.4,0.65,1.31,231.6,263.8,171,0.13,266.7,30.2,2.82,31,39.37739,-91.40894,201.7,171.4,7.33,-34.2,12,0
3:35:42 PM,6/1/2026,260601-153417-270.bin,270,0,2.304,3.247,2.286,18.663,0.95,4.48,743.6,0.67,1.27,230.6,262.4,171,0.12,265.2,31,2.89,31.9,39.3774,-91.40894,201.9,171.3,7.33,-34.7,12,0
3:35:41 PM,6/1/2026,260601-153417-270.bin,270,0,2.258,3.169,2.232,18.829,0.94,4.48,743.4,0.68,1.32,228.9,259.4,169,0.12,262.1,32.3,3,33.2,39.3774,-91.40894,202,171,7.34,-35.2,12,0
3:35:40 PM,6/1/2026,260601-153417-270.bin,270,0,2.197,3.108,2.189,19.017,0.92,4.04,743.4,0.64,1.34,225.4,254.5,165,0.12,257.1,33.4,3.09,34.3,39.3774,-91.40894,201.9,170.7,7.35,-35.6,12,0
3:35:39 PM,6/1/2026,260601-153417-270.bin,270,0,2.175,3.074,2.165,18.995,0.91,4.08,743.5,0.69,1.34,223.7,252.6,164,0.12,255.2,34.8,3.23,35.8,39.3774,-91.40894,201.8,170.3,7.36,-36.2,12,0
3:35:38 PM,6/1/2026,260601-153417-270.bin,270,0,2.16,3.044,2.143,18.951,0.97,4.19,743.5,0.75,1.32,222.4,251.4,163,0.12,254,36.1,3.34,37.1,39.3774,-91.40894,201.8,169.9,7.37,-37,12,0
3:35:37 PM,6/1/2026,260601-153417-270.bin,270,0,2.105,2.973,2.094,19.187,0.79,4.07,743.5,0.69,1.28,219.7,246.9,160,0.12,249.3,37.8,3.48,38.8,39.3774,-91.40894,201.8,169.6,7.39,-37.9,12,0
3:35:36 PM,6/1/2026,260601-153417-270.bin,270,0,2.076,2.935,2.067,19.467,0.73,4.01,743.5,0.65,1.32,218.3,243.9,159,0.12,246.2,38.9,3.56,39.9,39.3774,-91.40894,202,169.5,7.4,-38.3,12,0
3:35:35 PM,6/1/2026,260601-153417-270.bin,270,0,2.031,2.855,2.01,19.752,0.63,3.71,743.4,0.66,1.37,217.3,241.5,157,0.11,243.7,40.1,3.66,41.2,39.3774,-91.40894,202.1,169.2,7.41,-39.1,12,0
3:35:34 PM,6/1/2026,260601-153417-270.bin,270,0,1.978,2.779,1.957,19.861,0.52,3.48,743.4,0.68,1.37,216.9,240.5,156,0.11,242.6,40.8,3.72,41.9,39.3774,-91.40894,202,168.4,7.43,-40.2,12,0
3:35:33 PM,6/1/2026,260601-153417-270.bin,270,0,1.931,2.733,1.924,19.927,0.52,3.27,743.4,0.72,1.32,216.8,240,156,0.11,242.2,41.5,3.77,42.6,39.3774,-91.40895,202,167.7,7.44,-41.2,12,0
3:35:32 PM,6/1/2026,260601-153417-270.bin,270,0,1.899,2.685,1.891,20.044,0.49,3.15,743.5,0.73,1.36,217.2,239.8,156,0.11,241.9,42,3.81,43.2,39.3774,-91.40895,202,167,7.46,-41.9,12,0
3:35:31 PM,6/1/2026,260601-153417-270.bin,270,0,1.86,2.62,1.845,20.16,0.45,3.01,743.6,0.74,1.43,217.5,239.7,156,0.11,241.8,42.7,3.86,43.8,39.3774,-91.40895,202.1,166.7,7.47,-42.5,12,0
3:35:30 PM,6/1/2026,260601-153417-270.bin,270,0,1.81,2.548,1.794,20.246,1.59,2.98,743.6,0.77,1.41,217.9,239.6,156,0.11,241.6,43.5,3.93,44.7,39.3774,-91.40895,202.3,166.6,7.48,-43.1,12,0
3:35:29 PM,6/1/2026,260601-153417-270.bin,270,0,1.785,2.526,1.779,20.32,1.61,3.32,743.4,0.7,1.4,218.5,239.9,156,0.11,241.9,44.7,4.03,45.9,39.3774,-91.40895,202.3,166.4,7.49,-43.8,12,0
3:35:28 PM,6/1/2026,260601-153417-270.bin,270,0,1.769,2.483,1.749,20.322,0.44,3.43,743.5,0.7,1.43,219.3,240.8,157,0.11,242.8,45.8,4.13,47,39.3774,-91.40895,202.1,166.3,7.5,-44.7,12,0
3:35:27 PM,6/1/2026,260601-153417-270.bin,270,0,1.719,2.419,1.704,20.363,0.47,3.3,743.6,0.69,1.4,220.3,241.7,157,0.11,243.7,46.7,4.21,48,39.3774,-91.40894,202,166.1,7.52,-45.8,12,0
