4:58:52 PM,6/1/2026,260601-165039-003.bin,3,0,16.37,23.293,16.375,5.908,0.32,2.21,739.8,0.91,1.39,202.3,318.4,207,0.15,323.4,-0.1,-0.01,-0.1,39.3415,-91.15244,235.3,-13.7,7.28,-30.6,12,0
4:58:51 PM,6/1/2026,260601-165039-003.bin,3,0,16.416,23.362,16.424,5.908,0.3,2.03,739.9,0.77,1.22,202.3,318.4,207,0.15,323.5,-0.1,-0.01,-0.1,39.3415,-91.15244,235.3,-12.5,7.28,-30.6,12,0
4:58:50 PM,6/1/2026,260601-165039-003.bin,3,0,16.431,23.335,16.405,5.907,0.36,1.96,739.8,0.81,1.17,202.3,318.4,207,0.15,323.4,-0.1,-0.01,-0.1,39.3415,-91.15244,235.3,-11.4,7.27,-30.4,12,0
4:58:49 PM,6/1/2026,260601-165039-003.bin,3,0,16.38,23.332,16.403,5.907,0.45,2.04,739.8,1.25,1.14,202.2,318.3,207,0.15,323.3,-0.1,-0.01,-0.1,39.3415,-91.15244,235,-10.1,7.27,-30.3,12,0
4:58:48 PM,6/1/2026,260601-165039-003.bin,3,0,16.386,23.333,16.404,5.907,0.58,2.13,739.8,2.04,1.16,202.3,318.4,207,0.15,323.4,-0.1,-0.01,-0.1,39.3415,-91.15244,235.4,-8.9,7.27,-30.3,12,0
4:58:47 PM,6/1/2026,260601-165039-003.bin,3,0,16.434,23.365,16.426,5.908,0.54,2.09,739.9,2.28,1.28,202.2,318.2,207,0.15,323.3,-0.1,-0.01,-0.1,39.34149,-91.15244,234.7,-7.7,7.27,-30.2,12,0
4:58:46 PM,6/1/2026,260601-165039-003.bin,3,0,16.429,23.333,16.404,5.908,0.45,2.14,739.8,1.7,1.35,202,318,207,0.15,323,-0.1,-0.01,-0.1,39.34149,-91.15244,234.9,-6.4,7.27,-30,12,0
4:58:45 PM,6/1/2026,260601-165039-003.bin,3,0,16.378,23.331,16.402,5.908,0.51,2.3,739.8,1.7,1.47,202,318,207,0.15,323,-0.1,-0.01,-0.1,39.3415,-91.15244,234.7,-5.2,7.26,-30,12,0
4:58:44 PM,6/1/2026,260601-165039-003.bin,3,0,16.382,23.333,16.404,5.907,0.55,2.23,739.9,1.98,1.43,202.1,318.1,207,0.15,323.1,-0.1,-0.01,-0.1,39.3415,-91.15244,235.6,-4,7.26,-29.9,12,0
4:58:43 PM,6/1/2026,260601-165039-003.bin,3,0,16.416,23.334,16.405,5.907,0.61,2.21,739.8,1.59,1.3,202.1,318.1,207,0.15,323.1,-0.1,-0.01,-0.1,39.3415,-91.15244,236.1,-2.7,7.26,-29.8,12,0
4:58:42 PM,6/1/2026,260601-165039-003.bin,3,0,16.42,23.331,16.402,5.907,0.78,2.15,739.8,1.71,1.34,202.1,318.1,207,0.15,323.1,-0.1,-0.01,-0.1,39.3415,-91.15245,236.7,-1.5,7.26,-29.7,12,0
4:58:41 PM,6/1/2026,260601-165039-003.bin,3,0,16.377,23.33,16.402,5.908,0.67,2.72,739.9,2,1.92,202.2,318.3,207,0.15,323.3,-0.1,-0.01,-0.1,39.3415,-91.15245,236.9,-0.2,7.26,-29.6,12,0
4:58:40 PM,6/1/2026,260601-165039-003.bin,3,0,16.378,23.33,16.402,5.907,0.33,2.8,739.8,1.4,1.94,202.3,318.4,207,0.15,323.4,-0.1,-0.01,-0.1,39.3415,-91.15245,237,1,7.26,-29.5,12,0
4:58:39 PM,6/1/2026,260601-165039-003.bin,3,0,16.394,23.33,16.402,5.907,0.31,2.24,739.8,0.91,1.38,202.3,318.4,207,0.15,323.4,-0.1,-0.01,-0.1,39.3415,-91.15245,236.8,2.3,7.25,-29.4,12,0
4:58:38 PM,6/1/2026,260601-165039-003.bin,3,0,16.423,23.332,16.403,5.907,0.41,2.46,739.8,1.1,1.39,202.3,318.4,207,0.15,323.4,-0.1,-0.02,-0.1,39.3415,-91.15245,236.7,3.6,7.25,-29.4,12,0
4:58:37 PM,6/1/2026,260601-165039-003.bin,3,0,16.393,23.333,16.404,5.907,0.42,2.42,739.8,1.28,1.45,202.3,318.4,207,0.15,323.4,-0.1,-0.02,-0.1,39.34151,-91.15245,236.6,5.2,7.25,-29.3,12,0
4:58:36 PM,6/1/2026,260601-165039-003.bin,3,0,16.418,23.334,16.404,5.907,0.46,2.5,739.8,1.41,1.66,202.3,318.5,207,0.15,323.5,-0.1,-0.02,-0.1,39.34151,-91.15245,236.4,6.5,7.25,-29.1,12,0
4:58:35 PM,6/1/2026,260601-165039-003.bin,3,0,16.378,23.331,16.403,5.907,0.43,2.63,739.8,1.37,1.85,202.3,318.4,207,0.15,323.4,-0.1,-0.02,-0.1,39.34151,-91.15245,236.2,7.8,7.25,-29.1,12,0
4:58:34 PM,6/1/2026,260601-165039-003.bin,3,0,16.41,23.334,16.404,5.906,0.31,4.07,739.8,0.82,3.06,202.2,318.3,207,0.15,323.3,-0.1,-0.02,-0.1,39.34151,-91.15245,236.1,9.2,7.25,-29,12,0
4:58:33 PM,6/1/2026,260601-165039-003.bin,3,0,16.446,23.334,16.404,5.906,0.24,4.7,739.8,0.5,3.73,202.3,318.4,207,0.15,323.4,-0.1,-0.02,-0.1,39.34151,-91.15245,236.7,10.5,7.25,-29,12,0
4:58:32 PM,6/1/2026,260601-165039-003.bin,3,0,16.383,23.33,16.402,5.906,0.21,3.99,739.8,0.53,3.24,202.2,318.3,207,0.15,323.3,-0.1,-0.02,-0.2,39.34151,-91.15245,237.3,11.8,7.25,-28.9,12,0
4:58:31 PM,6/1/2026,260601-165039-003.bin,3,0,16.354,23.329,16.401,5.906,0.27,4.32,739.8,0.51,3.43,202.2,318.3,207,0.15,323.3,-0.1,-0.02,-0.2,39.34152,-91.15245,237,13.2,7.24,-28.8,12,0
4:58:30 PM,6/1/2026,260601-165039-003.bin,3,0,16.437,23.366,16.427,5.906,0.32,4.27,739.9,0.52,3.37,202.2,318.4,207,0.15,323.4,-0.2,-0.02,-0.2,39.34151,-91.15245,237.6,14.5,7.24,-28.7,12,0
4:58:29 PM,6/1/2026,260601-165039-003.bin,3,0,16.445,23.334,16.404,5.906,0.25,3.69,739.8,0.54,2.88,202.4,318.5,207,0.15,323.5,-0.2,-0.02,-0.2,39.34151,-91.15245,237.7,15.9,7.24,-28.7,12,0
4:58:28 PM,6/1/2026,260601-165039-003.bin,3,0,16.374,23.33,16.401,5.906,0.22,3.66,739.9,0.52,2.98,202.5,318.7,207,0.15,323.8,-0.2,-0.02,-0.2,39.34151,-91.15245,236.7,17.3,7.24,-28.7,12,0
4:58:27 PM,6/1/2026,260601-165039-003.bin,3,0,16.354,23.331,16.402,5.906,0.28,3.87,739.8,0.6,2.95,202.5,318.8,207,0.15,323.8,-0.2,-0.02,-0.2,39.34151,-91.15245,236.3,18.6,7.24,-28.6,12,0
4:58:26 PM,6/1/2026,260601-165039-003.bin,3,0,16.437,23.366,16.427,5.906,0.41,3.81,739.8,1.05,2.92,202.5,318.7,207,0.15,323.7,-0.2,-0.02,-0.2,39.34152,-91.15245,236,20,7.24,-28.6,12,0
4:58:25 PM,6/1/2026,260601-165039-003.bin,3,0,16.432,23.333,16.404,5.906,0.61,3.87,740,1.61,3.15,202.5,318.7,207,0.15,323.7,-0.2,-0.02,-0.2,39.34152,-91.15245,236.4,21.5,7.24,-28.6,12,0
4:58:24 PM,6/1/2026,260601-165039-003.bin,3,0,16.379,23.332,16.403,5.905,0.61,3.94,739.8,1.64,3.07,202.4,318.6,207,0.15,323.6,-0.2,-0.02,-0.2,39.34151,-91.15245,235.5,22.9,7.24,-28.6,12,0
4:58:23 PM,6/1/2026,260601-165039-003.bin,3,0,16.379,23.318,16.393,5.905,0.46,3.73,739.8,1.28,3.12,202.3,318.5,207,0.15,323.5,-0.2,-0.02,-0.2,39.34151,-91.15246,236,24.5,7.24,-28.6,12,0
4:58:22 PM,6/1/2026,260601-165039-003.bin,3,0,16.425,23.33,16.401,5.906,0.38,3.69,740,1,2.92,202.4,318.6,207,0.15,323.6,-0.2,-0.02,-0.2,39.34151,-91.15247,236.4,26.1,7.24,-28.7,12,0
4:58:21 PM,6/1/2026,260601-165039-003.bin,3,0,16.421,23.33,16.402,5.905,0.32,4.21,739.9,0.81,2.79,202.4,318.6,207,0.15,323.6,-0.2,-0.02,-0.2,39.34151,-91.15247,236.4,27.7,7.24,-28.7,12,0
4:58:20 PM,6/1/2026,260601-165039-003.bin,3,0,16.387,23.33,16.402,5.904,0.26,4.44,739.9,0.61,2.88,202.3,318.4,207,0.15,323.4,-0.2,-0.02,-0.2,39.34151,-91.15247,236.3,29.3,7.24,-28.8,12,0
4:58:19 PM,6/1/2026,260601-165039-003.bin,3,0,16.381,23.334,16.404,5.903,0.26,5.11,739.9,0.48,3,202.2,318.4,207,0.15,323.4,-0.2,-0.02,-0.2,39.34151,-91.15247,236.3,31,7.24,-28.8,12,0
4:58:18 PM,6/1/2026,260601-165039-003.bin,3,0,16.415,23.329,16.401,5.904,0.26,7.08,739.8,0.4,4.89,202.3,318.5,207,0.15,323.5,-0.2,-0.02,-0.2,39.34151,-91.15247,236.4,32.7,7.24,-28.8,12,0
4:58:17 PM,6/1/2026,260601-165039-003.bin,3,0,16.38,23.294,16.376,5.906,0.47,7.65,739.8,1.15,5.63,202.3,318.5,207,0.15,323.5,-0.2,-0.02,-0.2,39.34151,-91.15247,236.5,35,7.24,-28.8,12,0
4:58:16 PM,6/1/2026,260601-165039-003.bin,3,0,16.383,23.333,16.403,5.906,0.53,5.14,739.8,1.43,3.29,202.3,318.5,207,0.15,323.5,-0.2,-0.02,-0.2,39.34151,-91.15247,236.8,36.9,7.24,-28.7,12,0
4:58:15 PM,6/1/2026,260601-165039-003.bin,3,0,16.417,23.36,16.423,5.907,0.44,3.85,739.9,1.11,2.31,202.3,318.4,207,0.15,323.4,-0.2,-0.02,-0.2,39.34151,-91.15247,237.1,39.1,7.24,-28.7,12,0
4:58:14 PM,6/1/2026,260601-165039-003.bin,3,0,16.42,23.315,16.391,5.906,0.42,4.86,739.9,0.93,2.74,202.4,318.5,207,0.15,323.6,-0.2,-0.03,-0.2,39.34151,-91.15247,237.4,41.3,7.24,-28.7,12,0
4:58:13 PM,6/1/2026,260601-165039-003.bin,3,0,16.389,23.321,16.395,5.906,0.38,5.84,739.9,0.7,3.57,202.4,318.6,207,0.15,323.6,-0.2,-0.03,-0.2,39.34151,-91.15247,237.7,43.6,7.25,-28.9,12,0
4:58:12 PM,6/1/2026,260601-165039-003.bin,3,0,16.441,23.348,16.414,5.906,0.44,8.76,739.9,1.03,5.56,202.4,318.5,207,0.15,323.5,-0.2,-0.03,-0.2,39.34152,-91.15247,237.6,46.2,7.25,-29.2,12,0
4:58:11 PM,6/1/2026,260601-165039-003.bin,3,0,16.395,23.304,16.383,5.905,0.45,9.68,739.9,1.08,6.89,202.3,318.4,207,0.15,323.4,-0.2,-0.03,-0.2,39.34152,-91.15247,237.6,49.2,7.26,-29.5,12,0
4:58:10 PM,6/1/2026,260601-165039-003.bin,3,0,16.344,23.274,16.362,5.906,0.54,7,739.9,1.05,5.02,201.9,317.9,207,0.15,322.9,-0.2,-0.03,-0.2,39.34152,-91.15247,237.8,52.7,7.26,-29.8,12,0
4:58:09 PM,6/1/2026,260601-165039-003.bin,3,0,16.391,23.296,16.378,5.906,0.55,5.86,739.9,1.26,3.14,201.5,317.2,206,0.15,322.2,-0.2,-0.03,-0.2,39.34152,-91.15247,237.6,56.9,7.27,-30,11.9,0
4:58:08 PM,6/1/2026,260601-165039-003.bin,3,0,16.374,23.237,16.336,5.906,0.58,6.69,740,1.41,3.18,201.2,316.8,206,0.15,321.7,-0.2,-0.03,-0.2,39.34152,-91.15248,237.8,60.8,7.27,-30.2,11.9,0
4:58:07 PM,6/1/2026,260601-165039-003.bin,3,0,16.3,23.213,16.319,5.907,0.69,7.17,739.9,1.64,3.63,201.2,316.7,206,0.15,321.7,-0.2,-0.03,-0.2,39.34152,-91.15248,237.7,63.7,7.27,-30.4,11.9,0
4:58:06 PM,6/1/2026,260601-165039-003.bin,3,0,16.281,23.19,16.303,5.907,0.63,6.03,739.8,1.46,4.42,201.1,316.5,206,0.15,321.5,-0.2,-0.03,-0.2,39.34153,-91.15248,237.7,68.9,7.28,-30.6,11.9,0
4:58:05 PM,6/1/2026,260601-165039-003.bin,3,0,16.327,23.197,16.308,5.907,0.51,5.21,739.9,0.87,4.26,200.8,316.1,205,0.15,321.1,-0.2,-0.02,-0.2,39.34153,-91.15249,238.1,74.6,7.28,-30.8,11.9,0
4:58:04 PM,6/1/2026,260601-165039-003.bin,3,0,16.306,23.15,16.275,5.907,0.48,3.21,739.9,0.7,2.46,200.8,316,205,0.15,321,-0.2,-0.03,-0.2,39.34153,-91.15249,238.2,84.6,7.28,-31.1,11.9,0
4:58:03 PM,6/1/2026,260601-165039-003.bin,3,0,16.241,23.132,16.263,5.906,0.55,1.09,739.9,1.15,1.04,200.7,315.9,205,0.15,320.9,-0.2,-0.02,-0.2,39.34153,-91.15249,238.7,94,7.29,-31.3,11.9,0
4:58:02 PM,6/1/2026,260601-165039-003.bin,3,0,16.227,23.091,16.234,5.905,0.53,0.97,739.9,1.24,0.97,200.6,315.7,205,0.15,320.7,-0.2,-0.02,-0.2,39.34153,-91.1525,239.5,99.8,7.29,-31.5,11.9,0
4:58:01 PM,6/1/2026,260601-165039-003.bin,3,0,16.255,23.084,16.228,5.906,0.58,1.06,739.9,1.15,1.04,200.5,315.5,205,0.15,320.5,-0.2,-0.02,-0.2,39.34153,-91.1525,240.2,110.8,7.3,-31.7,11.9,0
4:58:00 PM,6/1/2026,260601-165039-003.bin,3,0,16.236,23.056,16.209,5.906,0.7,1.63,739.9,1.12,1.27,200.4,315.4,205,0.15,320.4,-0.2,-0.02,-0.2,39.34154,-91.1525,240.2,126.1,7.3,-31.9,11.9,0
4:57:59 PM,6/1/2026,260601-165039-003.bin,3,0,16.187,23.036,16.195,5.907,0.47,1.74,739.9,0.57,2.05,200.2,315.2,205,0.15,320.1,-0.2,-0.02,-0.2,39.34154,-91.1525,240.2,140.4,7.3,-32,12,0
4:57:58 PM,6/1/2026,260601-165039-003.bin,3,0,16.171,23.015,16.181,5.906,0.24,0.98,739.8,0.25,1.63,200,314.8,205,0.15,319.8,-0.2,-0.02,-0.2,39.34153,-91.1525,240,145.6,7.3,-32.1,12,0
4:57:57 PM,6/1/2026,260601-165039-003.bin,3,0,16.185,22.983,16.157,5.906,0.19,0.5,739.9,0.21,0.58,199.4,313.9,204,0.15,318.8,-0.2,-0.02,-0.2,39.34154,-91.1525,240.8,153.1,7.3,-32.1,12,0
4:57:56 PM,6/1/2026,260601-165039-003.bin,3,0,16.131,22.959,16.141,5.906,0.21,0.32,739.9,0.24,0.54,199,313.2,204,0.15,318.1,-0.2,-0.02,-0.2,39.34154,-91.1525,241,157.9,7.31,-32.2,12,0
4:57:55 PM,6/1/2026,260601-165039-003.bin,3,0,16.136,22.937,16.125,5.906,0.2,0.29,739.9,0.24,0.53,198.8,312.9,203,0.15,317.8,-0.2,-0.02,-0.2,39.34154,-91.1525,241,167.2,7.31,-32.3,12,0
4:57:54 PM,6/1/2026,260601-165039-003.bin,3,0,16.111,22.921,16.114,5.906,0.18,0.41,739.8,0.21,0.52,198.5,312.5,203,0.15,317.4,-0.2,-0.02,-0.2,39.34154,-91.15251,241.4,173.1,7.31,-32.4,12,0
4:57:53 PM,6/1/2026,260601-165039-003.bin,3,0,16.062,22.87,16.078,5.906,0.19,0.52,739.9,0.21,0.56,198.2,312,203,0.15,316.9,-0.2,-0.02,-0.2,39.34154,-91.15251,241.5,176.8,7.31,-32.4,12,0
4:57:52 PM,6/1/2026,260601-165039-003.bin,3,0,16.094,22.878,16.084,5.906,0.23,0.6,739.9,0.2,0.59,197.8,311.3,202,0.15,316.2,-0.2,-0.02,-0.2,39.34155,-91.15251,242.3,186.3,7.31,-32.4,12,0
4:57:51 PM,6/1/2026,260601-165039-003.bin,3,0,16.089,22.819,16.042,5.906,0.2,0.53,739.8,0.17,0.54,197.6,311,202,0.15,315.9,-0.2,-0.02,-0.2,39.34155,-91.15251,242.9,193.3,7.31,-32.5,12,0
4:57:50 PM,6/1/2026,260601-165039-003.bin,3,0,15.997,22.767,16.006,5.907,0.18,0.47,740,0.18,0.51,197.6,311,202,0.15,315.9,-0.2,-0.02,-0.2,39.34155,-91.15252,243.6,197.3,7.31,-32.5,12,0
4:57:49 PM,6/1/2026,260601-165039-003.bin,3,0,15.948,22.727,15.978,5.907,0.11,0.41,739.8,0.2,0.47,197.6,310.9,202,0.15,315.8,-0.2,-0.02,-0.2,39.34155,-91.15252,243.4,202.1,7.31,-32.5,12,0
4:57:48 PM,6/1/2026,260601-165039-003.bin,3,0,16.001,22.729,15.979,5.907,0.11,0.3,739.8,0.19,0.56,197.2,310.4,202,0.15,315.3,-0.2,-0.02,-0.2,39.34154,-91.15251,243.1,205.5,7.31,-32.5,12,0
4:57:47 PM,6/1/2026,260601-165039-003.bin,3,0,15.977,22.662,15.932,5.907,0.14,0.29,739.9,0.2,0.6,197.1,310.2,202,0.15,315.1,-0.1,-0.02,-0.2,39.34154,-91.15251,242.9,207.2,7.31,-32.5,12,0
4:57:46 PM,6/1/2026,260601-165039-003.bin,3,0,15.895,22.635,15.913,5.907,0.15,0.35,739.9,0.2,0.47,197,310.1,202,0.15,315,-0.1,-0.02,-0.1,39.34154,-91.15251,243,209.2,7.31,-32.5,12,0
4:57:45 PM,6/1/2026,260601-165039-003.bin,3,0,15.868,22.593,15.883,5.908,0.18,0.37,739.9,0.17,0.5,196.6,309.4,201,0.15,314.3,-0.1,-0.02,-0.1,39.34154,-91.15251,242.5,209.8,7.31,-32.5,12,0
4:57:44 PM,6/1/2026,260601-165039-003.bin,3,0,15.903,22.58,15.874,5.909,0.18,0.39,739.9,0.18,0.52,196.1,308.7,201,0.15,313.6,-0.1,-0.02,-0.1,39.34154,-91.15251,242.9,210.2,7.31,-32.5,12,0
4:57:43 PM,6/1/2026,260601-165039-003.bin,3,0,15.879,22.556,15.857,5.911,0.11,0.31,739.9,0.18,0.46,195.8,308.1,200,0.15,312.9,-0.1,-0.02,-0.1,39.34154,-91.15251,243,210.6,7.31,-32.5,12,0
4:57:42 PM,6/1/2026,260601-165039-003.bin,3,0,15.823,22.511,15.826,5.912,0.12,0.26,739.9,0.13,0.45,195.2,307.3,200,0.15,312.1,-0.1,-0.02,-0.1,39.34154,-91.15251,243.1,210.7,7.31,-32.5,12,0
4:57:41 PM,6/1/2026,260601-165039-003.bin,3,0,15.78,22.453,15.785,5.914,0.14,0.3,739.9,0.15,0.47,194.8,306.5,199,0.15,311.3,-0.1,-0.02,-0.1,39.34154,-91.15251,243.2,210.8,7.31,-32.5,12,0
4:57:40 PM,6/1/2026,260601-165039-003.bin,3,0,15.797,22.429,15.768,5.914,0.12,0.27,739.8,0.2,0.49,194.5,306.1,199,0.15,311,-0.1,-0.01,-0.1,39.34154,-91.15251,243.8,210.9,7.31,-32.5,12,0
4:57:39 PM,6/1/2026,260601-165039-003.bin,3,0,15.777,22.405,15.752,5.916,0.11,0.31,739.9,0.18,0.51,194.5,306,199,0.15,310.8,-0.1,-0.01,-0.1,39.34154,-91.15252,244,210.9,7.31,-32.5,12,0
4:57:38 PM,6/1/2026,260601-165039-003.bin,3,0,15.725,22.372,15.728,5.918,0.12,0.33,739.9,0.17,0.45,194.4,305.9,199,0.15,310.7,-0.1,-0.01,-0.1,39.34154,-91.15252,244,210.9,7.31,-32.5,12,0
4:57:37 PM,6/1/2026,260601-165039-003.bin,3,0,15.705,22.31,15.685,5.918,0.11,0.28,739.9,0.15,0.42,193.9,305.2,198,0.15,310,-0.1,-0.01,-0.1,39.34154,-91.15252,244.1,211,7.31,-32.4,12,0
4:57:36 PM,6/1/2026,260601-165039-003.bin,3,0,15.639,22.256,15.646,5.917,0.12,0.21,739.9,0.14,0.45,193.8,305,198,0.15,309.8,-0.1,-0.01,-0.1,39.34155,-91.15252,243.8,211.1,7.31,-32.4,12,0
4:57:35 PM,6/1/2026,260601-165039-003.bin,3,0,15.656,22.281,15.664,5.917,0.12,0.2,739.8,0.13,0.46,193.9,305.1,198,0.15,309.9,-0.1,-0.01,-0.1,39.34155,-91.15252,244,211.1,7.31,-32.4,12,0
4:57:34 PM,6/1/2026,260601-165039-003.bin,3,0,15.663,22.255,15.646,5.918,0.15,0.15,740,0.13,0.45,193.8,304.9,198,0.15,309.7,-0.1,-0.01,-0.1,39.34155,-91.15253,244,211.1,7.31,-32.4,12,0
4:57:33 PM,6/1/2026,260601-165039-003.bin,3,0,15.582,22.139,15.564,5.918,0.11,0.14,740,0.15,0.47,193.4,304.3,198,0.15,309.1,-0.1,-0.01,-0.1,39.34155,-91.15253,244,211.2,7.31,-32.3,12,0
4:57:32 PM,6/1/2026,260601-165039-003.bin,3,0,15.517,22.091,15.53,5.919,0.16,0.17,739.9,0.16,0.48,193.1,303.8,197,0.15,308.5,-0.1,-0.01,-0.1,39.34155,-91.15253,243.8,211.2,7.31,-32.3,12,0
4:57:31 PM,6/1/2026,260601-165039-003.bin,3,0,15.529,22.1,15.537,5.92,0.17,0.11,740,0.14,0.39,193.1,303.8,197,0.15,308.5,-0.1,-0.01,-0.1,39.34155,-91.15253,244,211.3,7.31,-32.3,12,0
4:57:30 PM,6/1/2026,260601-165039-003.bin,3,0,15.547,22.06,15.509,5.92,0.14,0.15,740,0.15,0.41,193,303.6,197,0.15,308.4,-0.1,-0.01,-0.1,39.34155,-91.15253,243.5,211.3,7.31,-32.3,12,0
4:57:29 PM,6/1/2026,260601-165039-003.bin,3,0,15.475,22.022,15.482,5.92,0.13,0.09,740,0.17,0.42,192.8,303.3,197,0.14,308.1,-0.1,-0.01,-0.1,39.34155,-91.15252,242.7,211.3,7.31,-32.3,12,0
4:57:28 PM,6/1/2026,260601-165039-003.bin,3,0,15.432,21.956,15.436,5.921,0.12,0.13,739.9,0.25,0.37,192.7,303.2,197,0.14,308,-0.1,-0.01,-0.1,39.34155,-91.15252,242.6,211.4,7.3,-32.2,12,0
4:57:27 PM,6/1/2026,260601-165039-003.bin,3,0,15.466,21.996,15.464,5.921,0.12,0.14,739.8,0.25,0.39,192.7,303.1,197,0.14,307.9,-0.1,-0.01,-0.1,39.34154,-91.15252,242.5,211.4,7.3,-32.1,12,0
4:57:26 PM,6/1/2026,260601-165039-003.bin,3,0,15.458,21.935,15.421,5.92,0.1,0.11,740,0.15,0.38,192.5,303,197,0.14,307.7,-0.1,-0.01,-0.1,39.34154,-91.15252,241.9,211.5,7.3,-32.1,12,0
4:57:25 PM,6/1/2026,260601-165039-003.bin,3,0,15.381,21.897,15.395,5.92,0.1,0.3,739.9,0.14,0.37,192.4,302.8,197,0.14,307.5,-0.1,-0.01,-0.1,39.34154,-91.15252,241.3,211.5,7.3,-32.1,12,0
4:57:24 PM,6/1/2026,260601-165039-003.bin,3,0,15.355,21.858,15.367,5.92,0.11,0.27,740,0.16,0.43,192.3,302.6,197,0.14,307.4,-0.1,-0.01,-0.1,39.34153,-91.15251,240.3,211.6,7.3,-32.1,12,0
4:57:23 PM,6/1/2026,260601-165039-003.bin,3,0,15.37,21.83,15.347,5.92,0.12,0.2,739.9,0.17,0.42,192.2,302.5,197,0.14,307.2,-0.1,-0.01,-0.1,39.34153,-91.15251,239.9,211.6,7.3,-32,12,0
4:57:22 PM,6/1/2026,260601-165039-003.bin,3,0,15.353,21.803,15.328,5.92,0.12,0.25,739.8,0.14,0.35,192,302.2,196,0.14,306.9,-0.1,-0.01,-0.1,39.34152,-91.1525,239.5,211.6,7.3,-32,12,0
4:57:21 PM,6/1/2026,260601-165039-003.bin,3,0,15.303,21.777,15.31,5.92,0.07,0.32,740,0.13,0.36,192,302,196,0.14,306.8,-0.1,-0.01,-0.1,39.34152,-91.1525,239.6,211.7,7.3,-31.9,12,0
