MULakeNumber,date,dateTime,depth_m,verticalPosition_m,temp_degC,doConcentration_mgpL,doSaturation_percent,chlorophyll_RFU,phycocyaninBGA_RFU,phycoerythrinTAL_RFU,turbidity_FNU,pH,orp_mV,specificConductivity_uSpcm,salinity_psu,tds_mgpL,waterPressure_barA,latitude,longitude,altitude_m,barometerAirHandheld_mbars
111-DA-06-00,2025-06-09,2025-06-09T12:29:17Z,0.066,0.066,24.914,10.05,121.5,0.44,1.23,2.7,NA,8.48,237.1,119.6,0.06,78,0.006328252585737616,38.10663,-91.45401,269.8,978.4
111-DA-06-00,2025-06-09,2025-06-09T12:29:18Z,0.083,0.135,24.916,10.06,121.5,0.45,1.27,2.85,NA,8.48,237.2,119.6,0.06,78,0.008029395753946652,38.10663,-91.45401,269.8,978.4
111-DA-06-00,2025-06-09,2025-06-09T12:29:19Z,0.19,0.261,24.916,10.06,121.6,0.42,1.36,3.04,NA,8.47,237.5,119.6,0.06,78,0.018372346216657596,38.10663,-91.45401,269.8,978.2666666666668
111-DA-06-00,2025-06-09,2025-06-09T12:29:20Z,0.376,0.419,24.912,10.06,121.6,0.43,1.44,3.26,NA,8.47,237.7,119.5,0.06,78,0.03633641807294502,38.10663,-91.45401,269.9,978.4
111-DA-06-00,2025-06-09,2025-06-09T12:29:21Z,0.543,0.57,24.905,10.06,121.5,0.5,1.54,3.72,NA,8.47,237.9,119.6,0.06,78,0.05239520958083833,38.10663,-91.454,269.9,978.4
111-DA-06-00,2025-06-09,2025-06-09T12:29:22Z,0.648,0.778,24.891,10.06,121.6,0.58,1.6,4.15,NA,8.46,238.1,119.6,0.06,78,0.06246597713663582,38.10663,-91.454,270,978.2666666666668
111-DA-06-00,2025-06-09,2025-06-09T12:29:23Z,0.891,0.956,24.86,10.06,121.5,0.61,1.6,4.49,NA,8.46,238.3,119.6,0.06,78,0.08600979858464888,38.10663,-91.454,270.1,978.4
111-DA-06-00,2025-06-09,2025-06-09T12:29:24Z,1.109,1.183,24.823,10.06,121.5,0.57,1.58,4.76,NA,8.46,238.5,119.6,0.06,78,0.10703592814371257,38.10663,-91.454,269.9,978.4
111-DA-06-00,2025-06-09,2025-06-09T12:29:25Z,1.376,1.478,24.788,10.06,121.4,0.54,1.68,4.73,NA,8.46,238.6,119.6,0.06,78,0.13282525857376157,38.10663,-91.454,269.8,978.4
111-DA-06-00,2025-06-09,2025-06-09T12:29:26Z,1.569,1.6,24.743,10.08,121.4,0.55,1.7,4.91,NA,8.46,238.6,119.7,0.06,78,0.15140174197060424,38.10663,-91.45399,270,978.4
111-DA-06-00,2025-06-09,2025-06-09T12:29:27Z,1.694,1.787,24.702,10.08,121.4,0.58,1.74,5.22,NA,8.46,238.6,119.6,0.06,78,0.16344583560152423,38.10663,-91.45399,270.2,978.4
111-DA-06-00,2025-06-09,2025-06-09T12:29:28Z,1.874,1.905,24.63,10.08,121.3,0.58,1.95,5.41,NA,8.46,238.8,119.6,0.06,78,0.1807974959172564,38.10663,-91.45399,270.1,978.4
111-DA-06-00,2025-06-09,2025-06-09T12:29:29Z,2.057,2.096,24.603,10.09,121.3,0.57,2.06,5.35,NA,8.46,238.8,119.6,0.06,78,0.19855743059335876,38.10663,-91.45399,270.2,978.2666666666668
111-DA-06-00,2025-06-09,2025-06-09T12:29:30Z,2.157,2.205,24.581,10.11,121.4,0.57,1.98,5.36,NA,8.46,239,119.7,0.06,78,0.2081518780620577,38.10663,-91.45399,270.3,978.4
111-DA-06-00,2025-06-09,2025-06-09T12:29:31Z,2.31,2.372,24.567,10.1,121.3,0.59,2,5.32,NA,8.45,239.5,119.6,0.06,78,0.22291780076211212,38.10663,-91.45399,270.3,978.4
111-DA-06-00,2025-06-09,2025-06-09T12:29:32Z,2.45,2.505,24.513,10.08,121,0.57,2.07,5.13,NA,8.43,240.1,119.7,0.06,78,0.23645890038105608,38.10663,-91.45399,270.3,978.4
111-DA-06-00,2025-06-09,2025-06-09T12:29:33Z,2.617,2.648,24.432,10.06,120.5,0.54,2.04,5.02,NA,8.41,240.7,119.7,0.06,78,0.25251769188894935,38.10663,-91.45398,270.4,978.2666666666668
111-DA-06-00,2025-06-09,2025-06-09T12:29:34Z,2.763,2.85,24.326,10.03,120.1,0.55,2,5.25,NA,8.4,241.4,119.8,0.06,78,0.26667120304844855,38.10664,-91.45398,270.3,978.4
111-DA-06-00,2025-06-09,2025-06-09T12:29:35Z,2.9,2.925,24.123,10,119.3,0.54,1.99,5.81,NA,8.35,242.9,120,0.06,78,0.27994011976047906,38.10664,-91.45398,270.4,978.5333333333333
111-DA-06-00,2025-06-09,2025-06-09T12:29:36Z,3,3.062,23.974,9.94,118.2,0.52,1.97,5.72,NA,8.3,243.7,119.9,0.06,78,0.28953456722917803,38.10664,-91.45398,270.5,978.4
111-DA-06-00,2025-06-09,2025-06-09T12:29:37Z,3.145,3.208,23.791,9.87,117,0.54,1.92,5.28,NA,8.25,245,119.9,0.06,78,0.3035519869352205,38.10664,-91.45397,270.6,978.4
111-DA-06-00,2025-06-09,2025-06-09T12:29:38Z,3.317,3.364,23.706,9.77,115.5,0.56,1.76,5.3,NA,8.2,246.3,119.8,0.06,78,0.3201551442569407,38.10664,-91.45397,270.6,978.2666666666668
111-DA-06-00,2025-06-09,2025-06-09T12:29:39Z,3.419,3.475,23.665,9.67,114.2,0.52,1.76,5.36,NA,8.16,247.1,119.7,0.06,78,0.3300898203592814,38.10664,-91.45397,270.6,978.2666666666668
111-DA-06-00,2025-06-09,2025-06-09T12:29:40Z,3.543,3.56,23.643,9.53,112.5,0.55,1.86,5.09,NA,8.13,248,119.7,0.06,78,0.34206586826347307,38.10664,-91.45396,270.7,978.4
111-DA-06-00,2025-06-09,2025-06-09T12:29:41Z,3.637,3.716,23.606,9.43,111.2,0.6,1.76,4.83,NA,8.1,248.7,119.7,0.06,78,0.35104790419161674,38.10664,-91.45396,270.6,978.2666666666668
111-DA-06-00,2025-06-09,2025-06-09T12:29:42Z,3.829,3.864,23.556,9.3,109.6,0.57,1.7,4.99,NA,8.06,249.6,119.8,0.06,78,0.3696243875884595,38.10664,-91.45396,270.6,978.4
111-DA-06-00,2025-06-09,2025-06-09T12:29:43Z,3.948,4.009,23.485,9.18,108.2,0.55,1.74,4.74,NA,8.02,250.5,119.7,0.06,78,0.3811241154055525,38.10664,-91.45396,270.6,978.5333333333333
111-DA-06-00,2025-06-09,2025-06-09T12:29:44Z,4.042,4.059,23.423,9.03,106.2,0.53,1.74,4.34,NA,7.98,251.3,119.8,0.06,78,0.3901741970604246,38.10664,-91.45396,270.6,978.5333333333333
111-DA-06-00,2025-06-09,2025-06-09T12:29:45Z,4.159,4.239,23.356,8.91,104.7,0.47,1.65,4.25,NA,7.95,252,119.9,0.06,78,0.40146978769733266,38.10664,-91.45396,270.5,978.4
111-DA-06-00,2025-06-09,2025-06-09T12:29:46Z,4.311,4.374,23.294,8.76,102.8,0.49,1.53,4.07,NA,7.92,252.9,120,0.06,78,0.41623571039738705,38.10664,-91.45396,270.6,978.4
