MULakeNumber,date,dateTime,depth_m,verticalPosition_m,temp_degC,doConcentration_mgpL,doSaturation_percent,chlorophyll_RFU,phycocyaninBGA_RFU,phycoerythrinTAL_RFU,turbidity_FNU,pH,orp_mV,specificConductivity_uSpcm,salinity_psu,tds_mgpL,waterPressure_barA,latitude,longitude,altitude_m,barometerAirHandheld_mbars
111-C2-0042,2025-05-27,2025-05-27T11:35:38Z,-0.015,0.002,20.961,8.44,94.6,1.48,1.47,7.08,NA,7.93,203.9,121,0.06,79,NA,38.10163,-91.45493,274.6,987.3333333333334
111-C2-0042,2025-05-27,2025-05-27T11:35:39Z,0.077,0.118,20.974,8.41,94.3,1.45,1.26,6.85,NA,7.9,204.9,120.9,0.06,79,0.007416984213391399,38.10163,-91.45493,274.6,987.3333333333334
111-C2-0042,2025-05-27,2025-05-27T11:35:40Z,0.189,0.27,20.982,8.38,94,1.42,1.06,6.76,NA,7.88,206,120.7,0.06,78,0.018304300489929235,38.10163,-91.45493,274.7,987.3333333333334
111-C2-0042,2025-05-27,2025-05-27T11:35:41Z,0.337,0.386,20.987,8.36,93.7,1.42,0.96,6.45,NA,7.85,207.4,120.6,0.06,78,0.03252585737615678,38.10163,-91.45493,274.5,987.3333333333334
111-C2-0042,2025-05-27,2025-05-27T11:35:42Z,0.504,0.585,20.986,8.33,93.4,1.35,0.96,6.54,NA,7.82,208.6,120.5,0.06,78,0.048652694610778445,38.10163,-91.45493,274.5,987.3333333333334
111-C2-0042,2025-05-27,2025-05-27T11:35:43Z,0.742,0.767,20.984,8.31,93.2,1.29,0.87,6.81,NA,7.79,209.6,120.6,0.06,78,0.07165215024496462,38.10163,-91.45493,274.5,987.3333333333334
111-C2-0042,2025-05-27,2025-05-27T11:35:44Z,0.829,0.883,20.981,8.29,93,1.27,0.9,6.74,NA,7.77,210.3,120.6,0.06,78,0.08008982035928144,38.10163,-91.45493,274.5,987.3333333333334
111-C2-0042,2025-05-27,2025-05-27T11:35:45Z,0.971,1.043,20.981,8.27,92.7,1.29,1.01,6.5,NA,7.76,211,120.5,0.06,78,0.09383505715841045,38.10163,-91.45493,274.6,987.3333333333334
111-C2-0042,2025-05-27,2025-05-27T11:35:46Z,1.129,1.166,20.981,8.25,92.5,1.27,1.19,6.93,NA,7.75,211.5,120.5,0.06,78,0.10907729994556342,38.10163,-91.45493,274.6,987.3333333333334
111-C2-0042,2025-05-27,2025-05-27T11:35:47Z,1.219,1.226,20.978,8.23,92.3,1.22,1.31,7.46,NA,7.74,212.1,120.5,0.06,78,0.11771910724006532,38.10163,-91.45493,274.7,987.3333333333334
111-C2-0042,2025-05-27,2025-05-27T11:35:48Z,1.277,1.376,20.978,8.22,92.2,1.26,1.52,7.22,NA,7.73,212.6,120.5,0.06,78,0.12329885683179097,38.10163,-91.45493,274.8,987.3333333333334
111-C2-0042,2025-05-27,2025-05-27T11:35:49Z,1.489,1.538,20.978,8.2,92,1.22,1.74,6.71,NA,7.72,213.3,120.5,0.06,78,0.14384866630375612,38.10163,-91.45493,274.8,987.3333333333334
111-C2-0042,2025-05-27,2025-05-27T11:35:50Z,1.572,1.572,20.977,8.18,91.8,1.26,1.76,6.59,NA,7.71,213.8,120.5,0.06,78,0.1518100163309744,38.10163,-91.45493,274.9,987.3333333333334
