MULakeNumber,date,dateTime,depth_m,verticalPosition_m,temp_degC,doConcentration_mgpL,doSaturation_percent,chlorophyll_RFU,phycocyaninBGA_RFU,phycoerythrinTAL_RFU,turbidity_FNU,pH,orp_mV,specificConductivity_uSpcm,salinity_psu,tds_mgpL,waterPressure_barA,latitude,longitude,altitude_m,barometerAirHandheld_mbars
121,2025-07-22,2025-07-22T15:57:31Z,0.025,0.025,29.956,7.55,99.9,1.66,1.35,7.18,NA,8.36,105.7,328.6,0.15,214,0.0023816004354926513,39.06185,-93.67083,228.5,985.7333333333332
121,2025-07-22,2025-07-22T15:57:33Z,0.099,0.099,29.947,7.55,99.8,1.68,1.37,7.14,NA,8.36,104.9,328.8,0.15,214,0.009526401741970605,39.06185,-93.67082,228.5,985.4666666666667
121,2025-07-22,2025-07-22T15:57:34Z,0.189,0.189,29.926,7.54,99.7,1.63,1.44,7.42,NA,8.35,104.7,328.8,0.15,214,0.01816820903647251,39.06185,-93.67082,228.5,985.6
121,2025-07-22,2025-07-22T15:57:35Z,0.267,0.267,29.894,7.52,99.4,1.65,1.5,7.49,NA,8.35,104.5,328.9,0.15,214,0.02572128470332063,39.06185,-93.67082,228.5,985.4666666666667
121,2025-07-22,2025-07-22T15:57:36Z,0.299,0.299,29.87,7.51,99.3,1.68,1.49,7.23,NA,8.34,104.2,328.9,0.15,214,0.02885138813282526,39.06185,-93.67083,228.4,985.6
121,2025-07-22,2025-07-22T15:57:37Z,0.372,0.372,29.796,7.5,99.1,1.69,1.48,7.48,NA,8.33,104.1,329.4,0.15,214,0.035928143712574856,39.06185,-93.67083,228.4,985.7333333333332
121,2025-07-22,2025-07-22T15:57:38Z,0.428,0.428,29.655,7.5,98.8,1.75,1.53,7.88,NA,8.32,104,329.6,0.16,214,0.04123571039738704,39.06185,-93.67083,228.4,985.6
121,2025-07-22,2025-07-22T15:57:39Z,0.513,0.513,29.581,7.47,98.3,1.82,1.68,8.23,NA,8.3,104,329.5,0.16,214,0.04946924333151878,39.06185,-93.67083,228.2,985.6
121,2025-07-22,2025-07-22T15:57:40Z,0.589,0.589,29.437,7.43,97.5,1.79,1.78,8.3,NA,8.27,104.2,330.1,0.16,215,0.056750136091453456,39.06185,-93.67083,228,985.6
121,2025-07-22,2025-07-22T15:57:41Z,0.664,0.664,29.294,7.4,96.9,1.75,1.7,8.32,NA,8.25,104.3,330.5,0.16,215,0.06396298312465977,39.06185,-93.67083,228,985.6
121,2025-07-22,2025-07-22T15:57:42Z,0.768,0.768,29.128,7.34,95.8,1.76,1.74,8.29,NA,8.21,104.6,330.3,0.16,215,0.07403375068045727,39.06185,-93.67083,228.1,985.6
121,2025-07-22,2025-07-22T15:57:43Z,0.853,0.853,28.983,7.24,94.3,1.74,1.73,8.11,NA,8.2,104.7,330.9,0.16,215,0.08226728361458902,39.06185,-93.67083,228.1,985.6
121,2025-07-22,2025-07-22T15:57:44Z,0.878,0.878,28.923,7.14,92.8,1.75,1.64,8.12,NA,8.18,104.7,331.1,0.16,215,0.08464888405008165,39.06185,-93.67083,228.1,985.6
121,2025-07-22,2025-07-22T15:57:45Z,0.902,0.902,28.882,7.02,91.2,1.79,1.69,8,NA,8.17,104.7,330.9,0.16,215,0.08696243875884595,39.06185,-93.67083,228.2,985.7333333333332
121,2025-07-22,2025-07-22T15:57:46Z,0.928,0.928,28.841,6.9,89.5,1.73,1.7,7.89,NA,8.15,104.8,330.6,0.16,215,0.08948013064779532,39.06185,-93.67083,228.3,985.7333333333332
121,2025-07-22,2025-07-22T15:57:50Z,1.005,1.005,28.782,6.59,85.5,1.66,1.63,8.03,NA,8.1,104.9,330.5,0.16,215,0.09689711486118671,39.06185,-93.67083,228.4,985.7333333333332
121,2025-07-22,2025-07-22T15:57:52Z,1.035,1.035,28.766,6.49,84,1.69,1.7,7.73,NA,8.1,104.9,330.4,0.16,215,0.09982308111050626,39.06185,-93.67083,228.5,985.4666666666667
121,2025-07-22,2025-07-22T15:57:53Z,1.08,1.08,28.737,6.44,83.5,1.64,1.66,7.72,NA,8.1,104.9,330.2,0.16,215,0.1041780076211214,39.06185,-93.67083,228.4,985.4666666666667
121,2025-07-22,2025-07-22T15:57:54Z,1.135,1.135,28.716,6.4,82.9,1.64,1.66,7.75,NA,8.09,104.9,330.1,0.16,215,0.10941752857920524,39.06185,-93.67083,228.4,985.6
121,2025-07-22,2025-07-22T15:57:55Z,1.164,1.164,28.711,6.36,82.4,1.66,1.63,7.63,NA,8.07,105,330.2,0.16,215,0.11220740337506804,39.06185,-93.67083,228.4,985.6
121,2025-07-22,2025-07-22T15:57:56Z,1.188,1.188,28.705,6.32,81.8,1.6,1.59,7.53,NA,8.06,105,330.4,0.16,215,0.1145890038105607,39.06185,-93.67083,228.3,985.6
121,2025-07-22,2025-07-22T15:57:57Z,1.245,1.245,28.688,6.27,81.2,1.56,1.6,7.51,NA,8.05,105,330.6,0.16,215,0.12003266194882961,39.06185,-93.67083,228.2,985.6
121,2025-07-22,2025-07-22T15:57:58Z,1.278,1.278,28.658,6.23,80.6,1.51,1.62,7.49,NA,8.04,105.1,330.6,0.16,215,0.12323081110506261,39.06185,-93.67083,228.2,985.7333333333332
121,2025-07-22,2025-07-22T15:57:59Z,1.326,1.326,28.629,6.18,80,1.5,1.56,7.26,NA,8.02,105.2,330.7,0.16,215,0.12785792052259118,39.06185,-93.67083,228.3,985.6
121,2025-07-22,2025-07-22T15:58:00Z,1.35,1.35,28.603,6.13,79.2,1.56,1.51,7.09,NA,8.01,105.4,330.6,0.16,215,0.1301034295046271,39.06185,-93.67083,228.3,985.6
121,2025-07-22,2025-07-22T15:58:01Z,1.377,1.377,28.593,6.09,78.6,1.57,1.49,7.15,NA,8,105.5,330.6,0.16,215,0.13268916712030485,39.06185,-93.67083,228.3,985.7333333333332
121,2025-07-22,2025-07-22T15:58:02Z,1.44,1.44,28.589,6.03,77.9,1.52,1.52,7.16,NA,7.99,105.6,330.6,0.16,215,0.13888132825258573,39.06185,-93.67083,228.2,985.6
121,2025-07-22,2025-07-22T15:58:03Z,1.475,1.475,28.581,5.98,77.2,1.47,1.56,7.32,NA,7.98,105.6,330.6,0.16,215,0.1421475231355471,39.06185,-93.67083,228.2,985.6
121,2025-07-22,2025-07-22T15:58:05Z,1.539,1.539,28.551,5.86,75.7,1.45,1.53,6.93,NA,7.95,105.7,330.8,0.16,215,0.14840772999455634,39.06185,-93.67083,228.1,985.6
121,2025-07-22,2025-07-22T15:58:06Z,1.573,1.573,28.539,5.81,75.1,1.46,1.45,6.87,NA,7.94,105.8,331,0.16,215,0.15160587915078935,39.06185,-93.67082,228.3,985.6
121,2025-07-22,2025-07-22T15:58:07Z,1.604,1.604,28.521,5.77,74.4,1.41,1.42,6.86,NA,7.93,105.9,331.1,0.16,215,0.15459989112683722,39.06185,-93.67082,228.2,985.6
121,2025-07-22,2025-07-22T15:58:09Z,1.667,1.667,28.502,5.66,73,1.44,1.42,6.81,NA,7.92,106,331.1,0.16,215,0.16072400653238977,39.06185,-93.67082,228.1,985.6
121,2025-07-22,2025-07-22T15:58:10Z,1.702,1.702,28.488,5.6,72.2,1.44,1.41,6.73,NA,7.91,106.1,331.1,0.16,215,0.16405824714207948,39.06186,-93.67082,228.1,985.7333333333332
121,2025-07-22,2025-07-22T15:58:13Z,1.79,1.79,28.427,5.47,70.5,1.42,1.31,6.83,NA,7.88,106.4,331.3,0.16,215,0.17256396298312465,39.06186,-93.67082,227.8,985.7333333333332
121,2025-07-22,2025-07-22T15:58:14Z,1.864,1.864,28.414,5.41,69.7,1.4,1.33,6.75,NA,7.87,106.4,331.5,0.16,215,0.17977681001633097,39.06186,-93.67081,227.8,985.7333333333332
121,2025-07-22,2025-07-22T15:58:15Z,1.902,1.902,28.413,5.35,68.9,1.35,1.33,6.67,NA,7.86,106.5,331.6,0.16,216,0.18338323353293412,39.06186,-93.67082,227.5,985.6
121,2025-07-22,2025-07-22T15:58:16Z,1.928,1.928,28.393,5.28,68,1.4,1.29,6.48,NA,7.85,106.5,331.8,0.16,216,0.18590092542188352,39.06186,-93.67081,227.3,985.7333333333332
121,2025-07-22,2025-07-22T15:58:17Z,2.021,2.021,28.358,5.22,67.2,1.46,1.28,6.28,NA,7.83,106.7,332,0.16,216,0.19481491562329886,39.06186,-93.67081,227.3,985.6
121,2025-07-22,2025-07-22T15:58:18Z,2.067,2.067,28.346,5.15,66.3,1.45,1.29,6.18,NA,7.82,106.8,332,0.16,216,0.1993059335873707,39.06186,-93.67081,227.3,985.6
121,2025-07-22,2025-07-22T15:58:19Z,2.108,2.108,28.344,5.07,65.2,1.44,1.33,6.47,NA,7.81,106.9,331.9,0.16,216,0.20332063146434404,39.06186,-93.67081,227.4,985.6
