MULakeNumber,date,dateTime,depth_m,verticalPosition_m,temp_degC,doConcentration_mgpL,doSaturation_percent,chlorophyll_RFU,phycocyaninBGA_RFU,phycoerythrinTAL_RFU,turbidity_FNU,pH,orp_mV,specificConductivity_uSpcm,salinity_psu,tds_mgpL,waterPressure_barA,latitude,longitude,altitude_m,barometerAirHandheld_mbars
111-C8-0182,2025-12-17,2025-12-17T12:08:07Z,0.093,0.093,4.357,11.73,90.4,0.26,0.22,0.96,NA,8.01,196.6,156.9,0.07,102,0.008982035928143714,38.08493,-91.44908,271.4,982.2666666666668
111-C8-0182,2025-12-17,2025-12-17T12:08:10Z,0.132,0.132,4.317,11.74,90.4,0.17,0.35,0.95,NA,8,196.9,156.3,0.07,102,0.012792596624931955,38.08493,-91.44908,270.8,982.1333333333333
111-C8-0182,2025-12-17,2025-12-17T12:08:12Z,0.179,0.179,4.312,11.76,90.5,0.19,0.34,0.99,NA,7.99,197.2,156.3,0.07,102,0.01728361458900381,38.08493,-91.44908,270.6,982
111-C8-0182,2025-12-17,2025-12-17T12:08:13Z,0.239,0.239,4.305,11.77,90.5,0.18,0.35,1.12,NA,7.99,197.3,155.8,0.07,101,0.0231355470876429,38.08493,-91.44908,270.7,982.1333333333333
111-C8-0182,2025-12-17,2025-12-17T12:08:14Z,0.299,0.299,4.297,11.77,90.5,0.19,0.27,0.94,NA,7.98,197.4,155.3,0.07,101,0.02891943385955362,38.08493,-91.44908,270.7,982.1333333333333
111-C8-0182,2025-12-17,2025-12-17T12:08:15Z,0.343,0.343,4.299,11.78,90.6,0.18,0.26,0.87,NA,7.97,197.6,155.1,0.07,101,0.03320631464344039,38.08493,-91.44908,270.8,982.1333333333333
111-C8-0182,2025-12-17,2025-12-17T12:08:16Z,0.379,0.379,4.301,11.78,90.6,0.18,0.25,1.04,NA,7.97,197.8,154.7,0.07,101,0.03660860097985847,38.08493,-91.44908,270.7,982.1333333333333
111-C8-0182,2025-12-17,2025-12-17T12:08:17Z,0.412,0.412,4.301,11.78,90.6,0.2,0.27,0.95,NA,7.96,197.9,154.6,0.07,101,0.03987479586281981,38.08493,-91.44908,270.6,982
111-C8-0182,2025-12-17,2025-12-17T12:08:19Z,0.451,0.451,4.295,11.79,90.7,0.24,0.33,1.2,NA,7.95,198.1,154.8,0.07,101,0.043617310832879695,38.08493,-91.44908,270.7,982.1333333333333
111-C8-0182,2025-12-17,2025-12-17T12:08:20Z,0.485,0.485,4.292,11.79,90.7,0.23,0.3,1.19,NA,7.95,198.2,154.7,0.07,101,0.046951551442569406,38.08493,-91.44908,270.6,982.1333333333333
