MULakeNumber,date,dateTime,depth_m,verticalPosition_m,temp_degC,doConcentration_mgpL,doSaturation_percent,chlorophyll_RFU,phycocyaninBGA_RFU,phycoerythrinTAL_RFU,turbidity_FNU,pH,orp_mV,specificConductivity_uSpcm,salinity_psu,tds_mgpL,waterPressure_barA,latitude,longitude,altitude_m,barometerAirHandheld_mbars
111-DA-01-00,2025-06-09,2025-06-09T12:18:09Z,0.1,0.099,24.532,10.49,125.9,0.51,1.31,3.88,NA,8.63,213.3,118.9,0.05,77,0.009662493195427327,38.10675,-91.45852,271.8,978.5333333333333
111-DA-01-00,2025-06-09,2025-06-09T12:18:10Z,0.14,0.213,24.51,10.49,125.8,0.51,1.31,3.97,NA,8.63,213.5,119,0.06,77,0.01347305389221557,38.10675,-91.45852,271.9,978.5333333333333
111-DA-01-00,2025-06-09,2025-06-09T12:18:11Z,0.287,0.363,24.337,10.48,125.4,0.56,1.27,4.64,NA,8.64,213.6,119.2,0.06,77,0.027626565051714756,38.10675,-91.45852,272.1,978.5333333333333
111-DA-01-00,2025-06-09,2025-06-09T12:18:12Z,0.484,0.557,24.145,10.51,125.2,0.61,1.36,5.19,NA,8.64,213.8,119.4,0.06,78,0.04667936853565596,38.10675,-91.45852,272,978.5333333333333
111-DA-01-00,2025-06-09,2025-06-09T12:18:13Z,0.675,0.772,23.878,10.51,124.7,0.63,1.57,5.66,NA,8.63,214.6,119.3,0.06,78,0.06511976047904192,38.10675,-91.45852,272.3,978.5333333333333
111-DA-01-00,2025-06-09,2025-06-09T12:18:14Z,0.949,0.997,23.732,10.54,124.7,0.62,1.68,6.16,NA,8.61,215.1,119.1,0.06,77,0.09158954817637453,38.10675,-91.45852,272,978.4
111-DA-01-00,2025-06-09,2025-06-09T12:18:15Z,1.13,1.199,23.643,10.53,124.3,0.6,1.72,6.15,NA,8.58,216.1,118.9,0.06,77,0.10907729994556342,38.10676,-91.45852,272,978.5333333333333
111-DA-01-00,2025-06-09,2025-06-09T12:18:16Z,1.24,1.239,23.623,10.48,123.7,0.63,1.78,6.16,NA,8.53,217,118.9,0.06,77,0.11969243331518781,38.10675,-91.45852,271.8,978.4
111-DA-01-00,2025-06-09,2025-06-09T12:18:17Z,1.275,1.312,23.636,10.4,122.8,0.64,1.81,6.11,NA,8.51,217.3,118.9,0.06,77,0.12309471965160587,38.10676,-91.45852,271.8,978.5333333333333
111-DA-01-00,2025-06-09,2025-06-09T12:18:18Z,1.421,1.448,23.591,10.35,122.1,0.54,1.76,5.9,NA,8.48,218.4,118.8,0.06,77,0.1371801850843767,38.10676,-91.45852,271.7,978.4
111-DA-01-00,2025-06-09,2025-06-09T12:18:20Z,1.468,1.493,23.571,10.21,120.3,0.54,1.94,5.74,NA,8.45,219.4,118.8,0.06,77,0.14167120304844855,38.10676,-91.45852,271.4,978.5333333333333
111-DA-01-00,2025-06-09,2025-06-09T12:18:21Z,1.579,1.734,23.544,10.13,119.4,0.52,1.9,5.54,NA,8.42,220.1,118.8,0.06,77,0.15249047359825804,38.10676,-91.45851,271.5,978.5333333333333
111-DA-01-00,2025-06-09,2025-06-09T12:18:22Z,1.975,2.076,23.502,10.06,118.5,0.51,1.84,5.56,NA,8.35,223.1,118.8,0.06,77,0.1906641262928688,38.10676,-91.45851,271.6,978.5333333333333
111-DA-01-00,2025-06-09,2025-06-09T12:18:23Z,2.319,2.472,23.484,9.95,117.1,0.52,1.8,5.33,NA,8.29,224.4,119,0.06,77,0.22380239520958084,38.10677,-91.45851,271.6,978.5333333333333
111-DA-01-00,2025-06-09,2025-06-09T12:18:24Z,2.584,2.609,23.464,9.83,115.7,0.47,1.67,4.97,NA,8.24,225.2,119.2,0.06,77,0.24938758845944475,38.10677,-91.45852,271.8,978.5333333333333
111-DA-01-00,2025-06-09,2025-06-09T12:18:25Z,2.718,2.814,23.449,9.67,113.7,0.42,1.6,4.79,NA,8.21,225.9,119.3,0.06,78,0.26238432226456176,38.10677,-91.45852,271.8,978.5333333333333
111-DA-01-00,2025-06-09,2025-06-09T12:18:26Z,2.959,2.999,23.433,9.53,112,0.41,1.64,4.59,NA,8.18,226.8,119.4,0.06,78,0.2856559608056614,38.10677,-91.45852,272.1,978.5333333333333
111-DA-01-00,2025-06-09,2025-06-09T12:18:27Z,3.071,3.177,23.429,9.38,110.2,0.45,1.67,4.45,NA,8.15,227.5,119.3,0.06,78,0.2964071856287425,38.10677,-91.45852,272.1,978.5333333333333
111-DA-01-00,2025-06-09,2025-06-09T12:18:28Z,3.317,3.404,23.423,9.25,108.8,0.48,1.57,4.51,NA,8.11,228.8,119.3,0.06,78,0.32022318998366905,38.10677,-91.45852,272,978.5333333333333
111-DA-01-00,2025-06-09,2025-06-09T12:18:29Z,3.538,3.628,23.42,9.12,107.2,0.48,1.56,4.57,NA,8.07,229.8,119.4,0.06,78,0.3415215024496462,38.10677,-91.45852,272,978.5333333333333
111-DA-01-00,2025-06-09,2025-06-09T12:18:30Z,3.78,3.811,23.424,9.02,106,0.43,1.53,4.73,NA,8.05,230.4,119.5,0.06,78,0.36492923244420256,38.10677,-91.45852,271.7,978.5333333333333
111-DA-01-00,2025-06-09,2025-06-09T12:18:31Z,3.918,3.984,23.425,8.93,105,0.4,1.44,4.76,NA,8.04,230.8,119.5,0.06,78,0.378198149156233,38.10678,-91.45852,271.8,978.5333333333333
111-DA-01-00,2025-06-09,2025-06-09T12:18:32Z,4.087,4.166,23.417,8.85,104,0.47,1.54,4.52,NA,8.02,231.4,119.6,0.06,78,0.39452912357103975,38.10678,-91.45852,271.9,978.5333333333333
111-DA-01-00,2025-06-09,2025-06-09T12:18:33Z,4.269,4.36,23.412,8.79,103.2,0.49,1.56,4.45,NA,8,232.2,119.7,0.06,78,0.4121529667936854,38.10677,-91.45851,272,978.6666666666666
111-DA-01-00,2025-06-09,2025-06-09T12:18:34Z,4.512,4.594,23.408,8.71,102.4,0.46,1.47,4.23,NA,7.97,233.1,119.7,0.06,78,0.4356287425149701,38.10678,-91.45852,271.8,978.5333333333333
111-DA-01-00,2025-06-09,2025-06-09T12:18:35Z,4.822,4.912,23.403,8.66,101.8,0.44,1.35,4.25,NA,7.95,234,119.8,0.06,78,0.4655008165487208,38.10678,-91.45852,271.7,978.5333333333333
111-DA-01-00,2025-06-09,2025-06-09T12:18:36Z,5.072,5.204,23.374,8.6,101,0.39,1.19,3.58,NA,7.92,234.9,119.9,0.06,78,0.48958900381056075,38.10678,-91.45852,271.5,978.6666666666666
111-DA-01-00,2025-06-09,2025-06-09T12:18:37Z,5.345,5.428,23.19,8.53,100,0.39,0.97,2.6,NA,7.89,236.3,120.3,0.06,78,0.5160587915078932,38.10678,-91.45853,271.6,978.5333333333333
111-DA-01-00,2025-06-09,2025-06-09T12:18:38Z,5.569,5.64,22.975,8.4,98,0.35,0.64,1.75,NA,7.86,237.3,120.8,0.06,79,0.5376292868807839,38.10678,-91.45853,271.6,978.5333333333333
111-DA-01-00,2025-06-09,2025-06-09T12:18:39Z,5.776,5.79,22.866,8.19,95.3,0.35,0.53,1.71,NA,7.83,238.1,120.9,0.06,79,0.5576347305389222,38.10679,-91.45853,271.6,978.5333333333333
111-DA-01-00,2025-06-09,2025-06-09T12:18:40Z,5.836,5.869,22.885,7.64,88.9,0.39,0.61,1.72,NA,7.81,238.3,120.9,0.06,79,0.5634186173108329,38.10679,-91.45853,271.2,978.5333333333333
111-DA-01-00,2025-06-09,2025-06-09T12:18:41Z,5.926,5.96,22.838,7.4,86.1,0.9,1.11,6.38,NA,7.8,238.4,121,0.06,79,0.5721965160587915,38.10679,-91.45853,271.3,978.5333333333333
111-DA-01-00,2025-06-09,2025-06-09T12:18:42Z,5.986,5.991,22.763,7.16,83.2,1.77,2.51,10.92,NA,7.78,238.7,121.3,0.06,79,0.5779804028307022,38.10679,-91.45853,271.4,978.6666666666666
111-DA-01-00,2025-06-09,2025-06-09T12:18:43Z,6.057,6.081,22.763,7.08,82.2,2.05,3.27,10.47,NA,7.76,239.8,121.5,0.06,79,0.5848530212302668,38.10678,-91.45853,271.1,978.5333333333333
111-DA-01-00,2025-06-09,2025-06-09T12:18:44Z,6.118,6.151,22.756,6.91,80.2,1.63,2.47,9.17,NA,7.72,244.5,121.6,0.06,79,0.5907049537289057,38.10678,-91.45853,270.5,978.5333333333333
