MULakeNumber,date,dateTime,depth_m,verticalPosition_m,temp_degC,doConcentration_mgpL,doSaturation_percent,chlorophyll_RFU,phycocyaninBGA_RFU,phycoerythrinTAL_RFU,turbidity_FNU,pH,orp_mV,specificConductivity_uSpcm,salinity_psu,tds_mgpL,waterPressure_barA,latitude,longitude,altitude_m,barometerAirHandheld_mbars
111-C2-0042,2025-10-10,2025-10-10T12:27:41Z,0.095,0.095,22.243,5.79,66.6,1.42,2.48,-0.01,NA,7.31,216.7,150.2,0.07,98,0.009186173108328798,38.10175,-91.45448,277.4,990.5333333333333
111-C2-0042,2025-10-10,2025-10-10T12:27:44Z,0.168,0.168,22.245,5.79,66.5,1.44,2.56,0.48,NA,7.31,216.7,150.3,0.07,98,0.01626292868807839,38.10176,-91.45448,277.6,990.5333333333333
111-C2-0042,2025-10-10,2025-10-10T12:27:45Z,0.243,0.243,22.245,5.78,66.5,1.58,2.55,0.96,NA,7.32,216.7,150.3,0.07,98,0.023475775721284703,38.10176,-91.45448,277.9,990.5333333333333
111-C2-0042,2025-10-10,2025-10-10T12:27:46Z,0.279,0.279,22.245,5.78,66.5,1.59,2.64,1.6,NA,7.32,216.7,150.3,0.07,98,0.02694610778443114,38.10176,-91.45448,277.9,990.5333333333333
111-C2-0042,2025-10-10,2025-10-10T12:27:48Z,0.324,0.324,22.246,5.78,66.5,1.56,2.6,1.84,NA,7.32,216.8,150.1,0.07,98,0.03130103429504627,38.10177,-91.45447,278,990.5333333333333
111-C2-0042,2025-10-10,2025-10-10T12:27:49Z,0.374,0.374,22.246,5.78,66.4,1.59,2.7,2.12,NA,7.32,216.8,150.1,0.07,98,0.03613228089275994,38.10177,-91.45447,278.1,990.5333333333333
111-C2-0042,2025-10-10,2025-10-10T12:27:50Z,0.414,0.414,22.246,5.77,66.4,1.64,2.68,2.09,NA,7.32,216.8,150.2,0.07,98,0.040010887316276535,38.10177,-91.45447,278.1,990.5333333333333
111-C2-0042,2025-10-10,2025-10-10T12:27:51Z,0.498,0.498,22.244,5.77,66.3,1.63,2.62,2.11,NA,7.32,216.9,150.2,0.07,98,0.04810832879695155,38.10177,-91.45447,278.1,990.5333333333333
111-C2-0042,2025-10-10,2025-10-10T12:27:52Z,0.616,0.616,22.243,5.76,66.2,1.65,2.71,2.29,NA,7.31,217.2,150.2,0.07,98,0.05947196516058791,38.10177,-91.45446,278.1,990.5333333333333
111-C2-0042,2025-10-10,2025-10-10T12:27:53Z,0.681,0.681,22.244,5.75,66.1,1.8,2.81,2.62,NA,7.31,217.3,150.2,0.07,98,0.06573217201959716,38.10177,-91.45446,278,990.4
111-C2-0042,2025-10-10,2025-10-10T12:27:56Z,0.738,0.738,22.242,5.73,65.9,1.82,2.66,2.78,NA,7.31,217.5,150.2,0.07,98,0.07131192161132281,38.10177,-91.45446,277.8,990.5333333333333
111-C2-0042,2025-10-10,2025-10-10T12:28:03Z,0.794,0.794,22.246,5.71,65.7,1.75,2.62,2.4,NA,7.31,218.2,150.3,0.07,98,0.07668753402286337,38.10175,-91.45447,277.2,990.5333333333333
111-C2-0042,2025-10-10,2025-10-10T12:28:04Z,0.843,0.843,22.245,5.71,65.7,1.74,2.65,1.82,NA,7.31,218.2,150.2,0.07,98,0.0813826891671203,38.10175,-91.45448,277.1,990.5333333333333
111-C2-0042,2025-10-10,2025-10-10T12:28:05Z,0.95,0.95,22.242,5.72,65.7,1.72,2.66,1.91,NA,7.31,218.2,150,0.07,98,0.09172563962983125,38.10174,-91.45448,276.9,990.5333333333333
111-C2-0042,2025-10-10,2025-10-10T12:28:06Z,1.039,1.039,22.238,5.72,65.7,1.79,2.66,2.26,NA,7.31,218.3,150,0.07,97,0.10036744692433316,38.10174,-91.45448,277,990.5333333333333
111-C2-0042,2025-10-10,2025-10-10T12:28:07Z,1.114,1.114,22.234,5.72,65.7,1.82,2.72,2.15,NA,7.31,218.4,150.1,0.07,98,0.10751224823081111,38.10174,-91.45448,276.9,990.5333333333333
111-C2-0042,2025-10-10,2025-10-10T12:28:09Z,1.158,1.158,22.232,5.71,65.6,1.77,2.72,2.04,NA,7.31,218.6,150.2,0.07,98,0.11179912901469788,38.10174,-91.45448,276.8,990.5333333333333
111-C2-0042,2025-10-10,2025-10-10T12:28:11Z,1.188,1.188,22.228,5.7,65.5,1.75,2.68,1.62,NA,7.3,218.9,150.2,0.07,98,0.11472509526401742,38.10173,-91.45448,276.8,990.5333333333333
111-C2-0042,2025-10-10,2025-10-10T12:28:13Z,1.244,1.244,22.234,5.68,65.3,1.75,2.77,1.81,NA,7.3,219,150.2,0.07,98,0.12010070767555797,38.10173,-91.45448,276.6,990.5333333333333
111-C2-0042,2025-10-10,2025-10-10T12:28:14Z,1.34,1.34,22.233,5.68,65.3,1.79,2.8,1.89,NA,7.3,219,150.1,0.07,98,0.12935492651061514,38.10173,-91.45448,276.5,990.5333333333333
111-C2-0042,2025-10-10,2025-10-10T12:28:15Z,1.444,1.444,22.228,5.68,65.3,1.75,2.8,1.7,NA,7.3,219,150.1,0.07,98,0.13949373979314098,38.10173,-91.45448,276.6,990.5333333333333
111-C2-0042,2025-10-10,2025-10-10T12:28:16Z,1.496,1.496,22.224,5.68,65.2,1.73,2.8,1.29,NA,7.31,219,150.2,0.07,98,0.1444610778443114,38.10173,-91.45448,276.6,990.5333333333333
