MULakeNumber,date,dateTime,depth_m,verticalPosition_m,temp_degC,doConcentration_mgpL,doSaturation_percent,chlorophyll_RFU,phycocyaninBGA_RFU,phycoerythrinTAL_RFU,turbidity_FNU,pH,orp_mV,specificConductivity_uSpcm,salinity_psu,tds_mgpL,waterPressure_barA,latitude,longitude,altitude_m,barometerAirHandheld_mbars
111-DA-03-00,2025-06-09,2025-06-09T12:22:27Z,0.003,0.024,25.351,9.58,116.7,0.42,1.49,3.88,NA,8.49,222.9,120.8,0.06,79,2.7218290691344586e-4,38.10736,-91.45715,272.1,978.4
111-DA-03-00,2025-06-09,2025-06-09T12:22:28Z,0.035,0.045,25.337,9.67,117.8,0.4,1.64,3.69,NA,8.5,223.1,120.8,0.06,79,0.003402286336418073,38.10736,-91.45715,272.1,978.4
111-DA-03-00,2025-06-09,2025-06-09T12:22:29Z,0.115,0.195,25.198,9.72,118.3,0.51,1.61,3.95,NA,8.5,223.2,120.6,0.06,78,0.011091453456722918,38.10736,-91.45715,272.1,978.5333333333333
111-DA-03-00,2025-06-09,2025-06-09T12:22:30Z,0.337,0.385,24.936,9.77,118.4,0.63,1.5,4.58,NA,8.52,223.1,120.4,0.06,78,0.03252585737615678,38.10736,-91.45715,272.3,978.5333333333333
111-DA-03-00,2025-06-09,2025-06-09T12:22:31Z,0.538,0.65,24.679,9.85,118.9,0.77,1.59,5.54,NA,8.52,223.1,120.1,0.06,78,0.051918889493739795,38.10736,-91.45715,272.2,978.4
111-DA-03-00,2025-06-09,2025-06-09T12:22:32Z,0.775,0.893,24.327,9.93,119.2,0.84,1.71,6.04,NA,8.52,223.2,119.5,0.06,78,0.07478225367446924,38.10736,-91.45714,272.3,978.5333333333333
111-DA-03-00,2025-06-09,2025-06-09T12:22:33Z,1.05,1.111,24.083,10.05,119.8,0.8,1.91,5.91,NA,8.53,223,119.3,0.06,78,0.10132008709853021,38.10736,-91.45714,272.4,978.5333333333333
111-DA-03-00,2025-06-09,2025-06-09T12:22:34Z,1.303,1.36,24,10.12,120.3,0.71,2.05,5.94,NA,8.52,222.9,119.3,0.06,78,0.125748502994012,38.10736,-91.45714,272.4,978.4
111-DA-03-00,2025-06-09,2025-06-09T12:22:35Z,1.488,1.585,23.941,10.14,120.4,0.64,2.09,6.08,NA,8.51,223,119.3,0.06,78,0.14364452912357106,38.10736,-91.45713,272.4,978.4
111-DA-03-00,2025-06-09,2025-06-09T12:22:36Z,1.674,1.731,23.88,10.14,120.3,0.65,2.15,5.77,NA,8.48,223.6,119.4,0.06,78,0.1615405552531301,38.10736,-91.45713,272.5,978.5333333333333
111-DA-03-00,2025-06-09,2025-06-09T12:22:37Z,1.855,1.919,23.843,10.11,119.9,0.58,2.03,5.33,NA,8.46,224,119.4,0.06,78,0.17902830702231898,38.10736,-91.45713,272.5,978.4
111-DA-03-00,2025-06-09,2025-06-09T12:22:38Z,2.044,2.127,23.81,10.07,119.3,0.55,1.96,5.25,NA,8.44,224.4,119.4,0.06,78,0.19733260751224824,38.10736,-91.45712,272.6,978.4
111-DA-03-00,2025-06-09,2025-06-09T12:22:39Z,2.276,2.354,23.782,10.03,118.8,0.59,2.14,5.29,NA,8.43,224.5,119.3,0.06,78,0.21971965160587917,38.10736,-91.45712,272.7,978.4
111-DA-03-00,2025-06-09,2025-06-09T12:22:40Z,2.467,2.511,23.755,9.99,118.2,0.54,2.13,5.11,NA,8.42,224.6,119.4,0.06,78,0.23816004354926512,38.10736,-91.45712,272.7,978.4
111-DA-03-00,2025-06-09,2025-06-09T12:22:41Z,2.589,2.671,23.733,9.95,117.6,0.51,1.99,5.15,NA,8.4,224.9,119.5,0.06,78,0.24993195427327164,38.10736,-91.45712,272.7,978.4
111-DA-03-00,2025-06-09,2025-06-09T12:22:42Z,2.77,2.801,23.711,9.91,117.1,0.51,1.98,5.42,NA,8.38,225.5,119.5,0.06,78,0.26735166031573215,38.10736,-91.45712,272.8,978.5333333333333
111-DA-03-00,2025-06-09,2025-06-09T12:22:43Z,2.957,3.008,23.654,9.84,116.3,0.51,1.94,5.18,NA,8.35,226.3,119.6,0.06,78,0.28545182362547633,38.10736,-91.45712,272.8,978.5333333333333
111-DA-03-00,2025-06-09,2025-06-09T12:22:44Z,3.095,3.177,23.576,9.77,115.3,0.52,1.93,4.93,NA,8.3,227.5,119.8,0.06,78,0.29878878606423515,38.10736,-91.45711,273,978.5333333333333
111-DA-03-00,2025-06-09,2025-06-09T12:22:45Z,3.277,3.323,23.546,9.68,114,0.52,1.9,5.19,NA,8.25,228.8,119.8,0.06,78,0.316276537833424,38.10736,-91.45711,273.1,978.4
111-DA-03-00,2025-06-09,2025-06-09T12:22:46Z,3.447,3.55,23.53,9.59,112.9,0.53,1.83,5.19,NA,8.22,229.4,119.9,0.06,78,0.3328116494284159,38.10736,-91.4571,273.2,978.4
111-DA-03-00,2025-06-09,2025-06-09T12:22:47Z,3.658,3.68,23.51,9.47,111.6,0.47,1.79,4.97,NA,8.18,230.5,119.9,0.06,78,0.3530892759934676,38.10736,-91.4571,273.3,978.4
111-DA-03-00,2025-06-09,2025-06-09T12:22:48Z,3.786,3.847,23.494,9.38,110.4,0.45,1.79,4.79,NA,8.14,231.5,119.9,0.06,78,0.36547359825802944,38.10736,-91.45709,273.4,978.4
111-DA-03-00,2025-06-09,2025-06-09T12:22:50Z,3.873,3.903,23.485,9.2,108.2,0.48,1.95,4.62,NA,8.09,232.8,119.7,0.06,78,0.37384322264561787,38.10736,-91.45708,273.4,978.4
111-DA-03-00,2025-06-09,2025-06-09T12:22:51Z,3.993,4.015,23.476,9.11,107.2,0.5,1.84,4.68,NA,8.07,233.2,118.8,0.06,77,0.38547904191616766,38.10736,-91.45708,273.4,978.5333333333333
111-DA-03-00,2025-06-09,2025-06-09T12:22:52Z,4.034,4.04,23.475,9.05,106.5,0.47,1.74,4.54,NA,8.06,233.5,118.8,0.06,77,0.3893576483396843,38.10737,-91.45708,273.3,978.4
111-DA-03-00,2025-06-09,2025-06-09T12:22:53Z,4.073,4.122,23.473,9,105.8,0.48,1.78,5.27,NA,8.05,234.2,119.5,0.06,78,0.3931682090364725,38.10737,-91.45708,273.3,978.4
111-DA-03-00,2025-06-09,2025-06-09T12:22:54Z,4.139,4.146,23.467,8.95,105.3,0.51,1.84,6.27,NA,8.03,234.9,119.7,0.06,78,0.3995645073489385,38.10736,-91.45708,273.3,978.4
111-DA-03-00,2025-06-09,2025-06-09T12:22:55Z,4.226,4.261,23.465,8.91,104.8,0.51,1.79,5.59,NA,8.03,235.3,119.9,0.06,78,0.407934131736527,38.10736,-91.45707,273.4,978.4
111-DA-03-00,2025-06-09,2025-06-09T12:22:56Z,4.3,4.324,23.461,8.87,104.3,0.64,1.86,5.09,NA,8.01,236,120,0.06,78,0.4151469787697333,38.10736,-91.45707,273.4,978.5333333333333
111-DA-03-00,2025-06-09,2025-06-09T12:22:57Z,4.339,4.356,23.463,8.84,104,0.77,2,5.76,NA,8,236.4,119.8,0.06,78,0.4188214480130648,38.10736,-91.45706,273.4,978.5333333333333
111-DA-03-00,2025-06-09,2025-06-09T12:22:59Z,4.407,4.435,23.462,8.78,103.3,0.68,1.9,5.46,NA,7.99,237.1,119.9,0.06,78,0.42542188350571586,38.10736,-91.45706,273.3,978.5333333333333
111-DA-03-00,2025-06-09,2025-06-09T12:23:00Z,4.47,4.482,23.447,8.76,103,0.82,2.03,6.48,NA,7.98,237.8,120,0.06,78,0.4315459989112684,38.10736,-91.45705,273.3,978.5333333333333
