MULakeNumber,date,dateTime,depth_m,verticalPosition_m,temp_degC,doConcentration_mgpL,doSaturation_percent,chlorophyll_RFU,phycocyaninBGA_RFU,phycoerythrinTAL_RFU,turbidity_FNU,pH,orp_mV,specificConductivity_uSpcm,salinity_psu,tds_mgpL,waterPressure_barA,latitude,longitude,altitude_m,barometerAirHandheld_mbars
111-C5-0095,2025-12-17,2025-12-17T12:46:17Z,0.094,0.094,4.175,11.61,89,0.44,0.48,1.17,NA,7.76,222.3,155.7,0.07,101,0.009118127381600435,38.09288,-91.45688,272.3,982.2666666666668
111-C5-0095,2025-12-17,2025-12-17T12:46:18Z,0.163,0.163,4.16,11.61,89,0.33,0.47,1.16,NA,7.76,222.7,155.6,0.07,101,0.01578660860097986,38.09288,-91.45688,272.3,982.2666666666668
111-C5-0095,2025-12-17,2025-12-17T12:46:19Z,0.304,0.304,4.147,11.61,89,0.32,0.46,1.13,NA,7.75,222.8,155.6,0.07,101,0.02939575394665215,38.09288,-91.45688,272.2,982.1333333333333
111-C5-0095,2025-12-17,2025-12-17T12:46:20Z,0.383,0.383,4.141,11.62,89,0.32,0.49,0.95,NA,7.75,222.8,155.6,0.07,101,0.037016875340228635,38.09288,-91.45688,272.2,982.1333333333333
111-C5-0095,2025-12-17,2025-12-17T12:46:21Z,0.485,0.485,4.141,11.62,89,0.36,0.61,1.05,NA,7.75,222.9,155.6,0.07,101,0.046883505715841045,38.09288,-91.45688,272.1,982.1333333333333
111-C5-0095,2025-12-17,2025-12-17T12:46:22Z,0.59,0.59,4.14,11.62,89,0.4,0.51,1.08,NA,7.75,223,155.6,0.07,101,0.0570223189983669,38.09288,-91.45688,272.1,982.2666666666668
111-C5-0095,2025-12-17,2025-12-17T12:46:23Z,0.613,0.613,4.139,11.62,89,0.41,0.47,1.15,NA,7.74,223.1,155.6,0.07,101,0.05926782798040283,38.09288,-91.45688,272.2,982.1333333333333
111-C5-0095,2025-12-17,2025-12-17T12:46:24Z,0.699,0.699,4.135,11.62,89,0.45,0.46,1.16,NA,7.74,223.1,155.6,0.07,101,0.06763745236799129,38.09288,-91.45688,272.2,982
111-C5-0095,2025-12-17,2025-12-17T12:46:25Z,0.812,0.812,4.133,11.62,89,0.47,0.48,1.16,NA,7.74,223.1,155.6,0.07,101,0.0785928143712575,38.09288,-91.45688,272.3,982.1333333333333
111-C5-0095,2025-12-17,2025-12-17T12:46:26Z,0.865,0.865,4.135,11.62,89,0.46,0.46,1.11,NA,7.74,223.2,155.6,0.07,101,0.08369624387588459,38.09288,-91.45688,272.5,982.1333333333333
111-C5-0095,2025-12-17,2025-12-17T12:46:27Z,0.917,0.917,4.121,11.62,89,0.49,0.48,1.3,NA,7.74,223.1,155.5,0.07,101,0.08873162765378334,38.09288,-91.45688,272.6,982.1333333333333
111-C5-0095,2025-12-17,2025-12-17T12:46:28Z,1.049,1.049,4.093,11.62,88.9,0.52,0.47,1.31,NA,7.74,223.1,155.6,0.07,101,0.1015242242787153,38.09288,-91.45688,272.6,982.2666666666668
111-C5-0095,2025-12-17,2025-12-17T12:46:29Z,1.111,1.111,4.091,11.62,88.9,0.53,0.45,1.4,NA,7.74,223.2,155.5,0.07,101,0.10758029395753947,38.09288,-91.45688,272.6,982.1333333333333
111-C5-0095,2025-12-17,2025-12-17T12:46:30Z,1.214,1.214,4.089,11.63,88.9,0.53,0.49,1.44,NA,7.74,223.2,155.6,0.07,101,0.11751497005988025,38.09288,-91.45688,272.7,982.1333333333333
111-C5-0095,2025-12-17,2025-12-17T12:46:31Z,1.251,1.251,4.085,11.62,88.9,0.57,0.49,1.38,NA,7.73,223.3,155.6,0.07,101,0.1211213935764834,38.09288,-91.45688,272.4,982.1333333333333
111-C5-0095,2025-12-17,2025-12-17T12:46:32Z,1.36,1.36,4.083,11.62,88.9,0.58,0.48,1.42,NA,7.73,223.3,155.5,0.07,101,0.13160043549265105,38.09288,-91.45688,272.3,982.1333333333333
111-C5-0095,2025-12-17,2025-12-17T12:46:33Z,1.432,1.432,4.082,11.62,88.9,0.57,0.45,1.37,NA,7.73,223.3,155.5,0.07,101,0.13860914534567229,38.09288,-91.45688,272.2,982.2666666666668
111-C5-0095,2025-12-17,2025-12-17T12:46:36Z,1.488,1.488,4.085,11.62,88.9,0.57,0.54,1.45,NA,7.73,223.3,155.6,0.07,101,0.14398475775721287,38.09288,-91.45688,272.5,982.2666666666668
111-C5-0095,2025-12-17,2025-12-17T12:46:42Z,1.562,1.562,4.103,11.62,88.9,0.56,0.45,1.39,NA,7.73,223.4,155.5,0.07,101,0.15119760479041916,38.09288,-91.45688,272.5,982.2666666666668
111-C5-0095,2025-12-17,2025-12-17T12:46:43Z,1.657,1.657,4.102,11.61,88.9,0.54,0.48,1.47,NA,7.73,223.5,155.5,0.07,101,0.16038377789874797,38.09288,-91.45689,272.4,982.1333333333333
111-C5-0095,2025-12-17,2025-12-17T12:46:44Z,1.737,1.737,4.098,11.62,88.9,0.55,0.53,1.44,NA,7.72,223.5,155.6,0.07,101,0.16814099074578118,38.09288,-91.45689,272.3,982.2666666666668
111-C5-0095,2025-12-17,2025-12-17T12:46:45Z,1.759,1.759,4.097,11.62,88.9,0.56,0.49,1.46,NA,7.72,223.5,155.7,0.07,101,0.170182362547632,38.09288,-91.45689,272.1,982.2666666666668
111-C5-0095,2025-12-17,2025-12-17T12:46:46Z,1.817,1.817,4.095,11.62,88.9,0.55,0.47,1.51,NA,7.72,223.5,155.6,0.07,101,0.17583015786608602,38.09288,-91.45689,271.8,982.1333333333333
111-C5-0095,2025-12-17,2025-12-17T12:46:47Z,1.902,1.902,4.094,11.62,88.9,0.55,0.51,1.52,NA,7.72,223.5,155.6,0.07,101,0.18406369080021776,38.09288,-91.45689,271.6,982.1333333333333
111-C5-0095,2025-12-17,2025-12-17T12:46:48Z,1.949,1.949,4.093,11.62,88.9,0.56,0.47,1.52,NA,7.72,223.5,155.5,0.07,101,0.18862275449101795,38.09288,-91.45689,271.5,982.2666666666668
111-C5-0095,2025-12-17,2025-12-17T12:46:49Z,1.971,1.971,4.085,11.62,88.9,0.58,0.45,1.41,NA,7.72,223.6,155.5,0.07,101,0.19073217201959716,38.09288,-91.45689,271.4,982.1333333333333
