MULakeNumber,date,dateTime,depth_m,verticalPosition_m,temp_degC,doConcentration_mgpL,doSaturation_percent,chlorophyll_RFU,phycocyaninBGA_RFU,phycoerythrinTAL_RFU,turbidity_FNU,pH,orp_mV,specificConductivity_uSpcm,salinity_psu,tds_mgpL,waterPressure_barA,latitude,longitude,altitude_m,barometerAirHandheld_mbars
111-DA-14-00,2025-06-09,2025-06-09T12:47:15Z,-0.005,0.013,25.597,8.42,101.4,0.92,1.63,1.81,NA,7.98,60,109.3,0.05,71,NA,38.10547,-91.45825,272.3,978.1333333333333
111-DA-14-00,2025-06-09,2025-06-09T12:47:16Z,0.041,0.058,25.564,8.57,104.9,0.62,1.55,2.9,NA,8.15,58.6,119.2,0.05,77,0.003946652150244965,38.10546,-91.45824,272,978.2666666666668
111-DA-14-00,2025-06-09,2025-06-09T12:47:17Z,0.085,0.111,25.444,8.85,108,0.36,1.35,3.13,NA,8.18,58.6,119.8,0.06,78,0.008165487207403375,38.10546,-91.45824,271.8,978.1333333333333
111-DA-14-00,2025-06-09,2025-06-09T12:47:18Z,0.152,0.174,25.143,8.97,109.1,0.4,1.32,3.2,NA,8.23,59.2,120.8,0.06,79,0.014697876973326075,38.10545,-91.45824,272.7,978.1333333333333
111-DA-14-00,2025-06-09,2025-06-09T12:47:21Z,0.235,0.273,25.018,9.6,116.2,0.47,1.31,3.65,NA,8.29,60.4,119.8,0.06,78,0.022659227000544367,38.10543,-91.45823,272.6,978.2666666666668
111-DA-14-00,2025-06-09,2025-06-09T12:47:22Z,0.321,0.363,24.956,9.74,118,0.5,1.32,3.76,NA,8.32,60.7,119.8,0.06,78,0.030960805661404467,38.10543,-91.45823,272.2,978.1333333333333
111-DA-14-00,2025-06-09,2025-06-09T12:47:23Z,0.444,0.543,24.696,9.82,118.5,0.57,1.36,4.05,NA,8.32,61.9,120.1,0.06,78,0.04280076211213936,38.10543,-91.45823,272.1,978.1333333333333
111-DA-14-00,2025-06-09,2025-06-09T12:47:24Z,0.644,0.665,24.308,9.9,118.6,0.62,1.44,4.69,NA,8.3,63.7,120.2,0.06,78,0.06219379422972238,38.10542,-91.45823,272.4,978.1333333333333
111-DA-14-00,2025-06-09,2025-06-09T12:47:25Z,0.81,0.907,24.097,9.93,118.5,0.71,1.61,5.49,NA,8.28,65.5,119.9,0.06,78,0.07818454001088732,38.10542,-91.45824,272.2,978.1333333333333
111-DA-14-00,2025-06-09,2025-06-09T12:47:26Z,1.011,1.08,23.865,9.95,118.2,0.7,1.96,5.8,NA,8.26,67.2,119.9,0.06,78,0.09757757212847033,38.10541,-91.45824,272.2,978.1333333333333
111-DA-14-00,2025-06-09,2025-06-09T12:47:27Z,1.164,1.237,23.754,9.96,117.9,0.63,2.26,5.57,NA,8.25,68.9,119.7,0.06,78,0.11234349482852478,38.10541,-91.45824,272.1,978.1333333333333
111-DA-14-00,2025-06-09,2025-06-09T12:47:28Z,1.315,1.329,23.643,9.94,117.4,0.67,2.34,5.8,NA,8.25,70.4,119.6,0.06,78,0.12690528034839413,38.1054,-91.45824,272.1,978
111-DA-14-00,2025-06-09,2025-06-09T12:47:29Z,1.403,1.488,23.592,9.91,116.9,0.61,2.31,6.15,NA,8.24,72,119.5,0.06,78,0.1354109961894393,38.1054,-91.45824,271.9,978.1333333333333
111-DA-14-00,2025-06-09,2025-06-09T12:47:30Z,1.613,1.68,23.555,9.84,116,0.54,2.19,6.11,NA,8.21,74.1,119.4,0.06,78,0.15575666848121938,38.1054,-91.45824,271.7,978.1333333333333
111-DA-14-00,2025-06-09,2025-06-09T12:47:31Z,1.748,1.81,23.526,9.77,115,0.53,2.1,5.72,NA,8.17,76.1,119.4,0.06,78,0.16868535655960806,38.1054,-91.45824,271.4,978.1333333333333
111-DA-14-00,2025-06-09,2025-06-09T12:47:32Z,1.909,1.957,23.508,9.67,113.9,0.56,2.03,5.32,NA,8.14,78.2,119.5,0.06,78,0.18426782798040284,38.10539,-91.45824,271.4,978.1333333333333
111-DA-14-00,2025-06-09,2025-06-09T12:47:33Z,2.065,2.142,23.501,9.58,112.8,0.57,2.01,4.93,NA,8.1,80,119.5,0.06,78,0.1993739793140991,38.1054,-91.45824,271.1,978.1333333333333
111-DA-14-00,2025-06-09,2025-06-09T12:47:34Z,2.266,2.337,23.508,9.49,111.7,0.56,2.03,4.84,NA,8.06,81.9,119.5,0.06,78,0.21869896570495373,38.10539,-91.45824,270.9,978.1333333333333
111-DA-14-00,2025-06-09,2025-06-09T12:47:35Z,2.412,2.488,23.513,9.39,110.6,0.54,1.95,5.12,NA,8.02,83.7,119.5,0.06,78,0.23285247686445293,38.10539,-91.45823,270.9,978.1333333333333
111-DA-14-00,2025-06-09,2025-06-09T12:47:36Z,2.613,2.677,23.493,9.28,109.2,0.49,1.9,5.17,NA,7.99,85.5,119.6,0.06,78,0.25217746325530754,38.10539,-91.45823,270.8,978.1333333333333
111-DA-14-00,2025-06-09,2025-06-09T12:47:37Z,2.791,2.836,23.466,9.2,108.3,0.46,1.93,4.8,NA,7.94,87.2,119.7,0.06,78,0.2694610778443114,38.10538,-91.45823,270.7,978.1333333333333
111-DA-14-00,2025-06-09,2025-06-09T12:47:38Z,2.949,3.029,23.447,9.11,107.1,0.46,1.92,4.62,NA,7.91,88.7,119.7,0.06,78,0.28470332063146436,38.10538,-91.45823,270.8,978.1333333333333
111-DA-14-00,2025-06-09,2025-06-09T12:47:39Z,3.094,3.15,23.43,9.02,106.1,0.46,1.95,4.75,NA,7.87,90.3,119.6,0.06,78,0.2986526946107785,38.10538,-91.45823,271,978.2666666666668
111-DA-14-00,2025-06-09,2025-06-09T12:47:40Z,3.235,3.289,23.423,8.92,104.9,0.44,1.87,4.63,NA,7.84,92.1,119.6,0.06,78,0.3123298856831791,38.10538,-91.45823,270.9,978.1333333333333
111-DA-14-00,2025-06-09,2025-06-09T12:47:41Z,3.439,3.509,23.416,8.84,103.9,0.41,1.77,4.48,NA,7.82,93.6,119.6,0.06,78,0.3319951007076755,38.10537,-91.45823,270.9,978.1333333333333
111-DA-14-00,2025-06-09,2025-06-09T12:47:42Z,3.584,3.6,23.414,8.75,102.8,0.41,1.88,4.51,NA,7.79,95.1,119.5,0.06,78,0.34594447468698963,38.10538,-91.45823,270.9,978.2666666666668
111-DA-14-00,2025-06-09,2025-06-09T12:47:43Z,3.698,3.803,23.411,8.67,101.9,0.43,1.88,4.67,NA,7.77,96.5,119.6,0.06,78,0.35696788241698424,38.10537,-91.45823,270.9,978.1333333333333
111-DA-14-00,2025-06-09,2025-06-09T12:47:44Z,3.915,3.952,23.401,8.6,101.1,0.45,1.74,4.69,NA,7.75,98.1,119.7,0.06,78,0.37792596624931957,38.10537,-91.45823,270.9,978.2666666666668
111-DA-14-00,2025-06-09,2025-06-09T12:47:45Z,4.022,4.071,23.396,8.55,100.5,0.49,1.63,4.68,NA,7.73,99.4,119.7,0.06,78,0.38833696243875887,38.10537,-91.45823,271.1,978.1333333333333
111-DA-14-00,2025-06-09,2025-06-09T12:47:46Z,4.221,4.255,23.375,8.5,99.9,0.56,1.51,4.59,NA,7.71,100.9,119.8,0.06,78,0.40745781164942846,38.10537,-91.45823,271.2,978.2666666666668
111-DA-14-00,2025-06-09,2025-06-09T12:47:47Z,4.326,4.414,23.367,8.45,99.2,0.52,1.48,4.38,NA,7.69,102.1,119.9,0.06,78,0.41759662493195426,38.10537,-91.45823,271.3,978.1333333333333
111-DA-14-00,2025-06-09,2025-06-09T12:47:48Z,4.522,4.595,23.335,8.39,98.4,0.46,1.51,4.23,NA,7.68,103.3,120,0.06,78,0.43658138268916713,38.10536,-91.45823,271.2,978.1333333333333
111-DA-14-00,2025-06-09,2025-06-09T12:47:49Z,4.687,4.711,23.309,8.32,97.6,0.49,1.51,4.31,NA,7.66,104.3,120.1,0.06,78,0.4525040827436037,38.10536,-91.45823,271.2,978.1333333333333
111-DA-14-00,2025-06-09,2025-06-09T12:47:50Z,4.869,4.945,23.293,8.25,96.8,0.52,1.48,4.31,NA,7.65,105.2,120.2,0.06,78,0.470059880239521,38.10536,-91.45823,271.1,978.1333333333333
111-DA-14-00,2025-06-09,2025-06-09T12:47:51Z,5.027,5.09,23.272,8.2,96.1,0.47,1.5,4.34,NA,7.64,106.1,120.5,0.06,78,0.4853021230266739,38.10536,-91.45823,271,978.1333333333333
111-DA-14-00,2025-06-09,2025-06-09T12:47:52Z,5.21,5.302,23.22,8.1,94.9,0.4,1.41,4.14,NA,7.62,106.9,120.7,0.06,78,0.502994011976048,38.10536,-91.45823,271.1,978.2666666666668
111-DA-14-00,2025-06-09,2025-06-09T12:47:53Z,5.398,5.417,23.152,8,93.6,0.4,1.25,3.85,NA,7.61,107.7,120.7,0.06,78,0.5211622210125204,38.10535,-91.45823,271.1,978.1333333333333
111-DA-14-00,2025-06-09,2025-06-09T12:47:54Z,5.573,5.656,23.036,7.81,91.3,0.37,0.88,3.41,NA,7.59,108.3,120.8,0.06,79,0.5380375612411541,38.10535,-91.45823,271.1,978.1333333333333
