MULakeNumber,date,dateTime,depth_m,verticalPosition_m,temp_degC,doConcentration_mgpL,doSaturation_percent,chlorophyll_RFU,phycocyaninBGA_RFU,phycoerythrinTAL_RFU,turbidity_FNU,pH,orp_mV,specificConductivity_uSpcm,salinity_psu,tds_mgpL,waterPressure_barA,latitude,longitude,altitude_m,barometerAirHandheld_mbars
111-DA-10-00,2025-06-09,2025-06-09T12:38:16Z,0.154,0.156,24.886,9.77,118,0.43,1.27,3.38,NA,8.27,74.8,119.6,0.06,78,0.01490201415351116,38.10603,-91.45591,271.9,978.1333333333333
111-DA-10-00,2025-06-09,2025-06-09T12:38:19Z,0.182,0.23,24.911,9.79,118.4,0.47,1.36,2.89,NA,8.28,79.4,119.6,0.06,78,0.017555797495917257,38.10603,-91.45591,271.8,978.1333333333333
111-DA-10-00,2025-06-09,2025-06-09T12:38:20Z,0.292,0.333,24.903,9.8,118.4,0.46,1.37,3.06,NA,8.29,80.7,119.6,0.06,78,0.028170930865541642,38.10603,-91.45591,271.9,978.1333333333333
111-DA-10-00,2025-06-09,2025-06-09T12:38:21Z,0.488,0.592,24.888,9.81,118.5,0.49,1.45,3.39,NA,8.29,81.8,119.7,0.06,78,0.04701959716929777,38.10603,-91.45591,272.1,978.2666666666668
111-DA-10-00,2025-06-09,2025-06-09T12:38:22Z,0.738,0.861,24.848,9.81,118.5,0.56,1.46,3.83,NA,8.3,82.9,119.7,0.06,78,0.07117583015786609,38.10603,-91.45591,272.1,978.2666666666668
111-DA-10-00,2025-06-09,2025-06-09T12:38:23Z,1.031,1.148,24.744,9.78,118,0.63,1.58,4.59,NA,8.3,84.3,119.9,0.06,78,0.09948285247686445,38.10604,-91.45591,272.1,978.1333333333333
111-DA-10-00,2025-06-09,2025-06-09T12:38:24Z,1.302,1.356,24.527,9.78,117.5,0.62,1.73,5.19,NA,8.32,85.6,119.9,0.06,78,0.1256804572672836,38.10604,-91.45591,272.2,978.2666666666668
111-DA-10-00,2025-06-09,2025-06-09T12:38:25Z,1.529,1.589,24.396,9.81,117.6,0.53,1.91,5.02,NA,8.33,86.9,119.8,0.06,78,0.147591181273816,38.10604,-91.45591,272.5,978.2666666666668
111-DA-10-00,2025-06-09,2025-06-09T12:38:26Z,1.705,1.788,24.2,9.84,117.6,0.5,2.06,4.92,NA,8.32,88.8,119.8,0.06,78,0.16453456722917803,38.10604,-91.45591,272.2,978.1333333333333
111-DA-10-00,2025-06-09,2025-06-09T12:38:27Z,1.883,1.933,24.074,9.87,117.5,0.51,2.01,5.1,NA,8.29,91.1,119.7,0.06,78,0.18175013609145343,38.10604,-91.45591,272.3,978.2666666666668
111-DA-10-00,2025-06-09,2025-06-09T12:38:28Z,2.025,2.101,24.042,9.85,117.1,0.51,1.85,4.95,NA,8.26,92.7,119.7,0.06,78,0.1954953728905825,38.10604,-91.45591,272.2,978.2666666666668
111-DA-10-00,2025-06-09,2025-06-09T12:38:29Z,2.252,2.316,24.001,9.77,116.1,0.51,1.72,4.79,NA,8.24,94.2,119.6,0.06,78,0.2173380511703865,38.10604,-91.45591,272.2,978.2666666666668
111-DA-10-00,2025-06-09,2025-06-09T12:38:30Z,2.429,2.531,23.947,9.62,114.2,0.48,1.73,4.92,NA,8.21,95.8,119.6,0.06,78,0.23441752857920523,38.10604,-91.45591,272.2,978.2666666666668
111-DA-10-00,2025-06-09,2025-06-09T12:38:31Z,2.637,2.684,23.779,9.46,112.1,0.5,1.79,4.9,NA,8.16,97.6,119.8,0.06,78,0.25449101796407186,38.10604,-91.45591,272.3,978.2666666666668
111-DA-10-00,2025-06-09,2025-06-09T12:38:32Z,2.773,2.828,23.679,9.33,110.3,0.49,1.86,4.64,NA,8.12,99.4,119.8,0.06,78,0.2676238432226456,38.10604,-91.4559,272.1,978.1333333333333
111-DA-10-00,2025-06-09,2025-06-09T12:38:33Z,2.981,3.029,23.6,9.23,108.9,0.45,1.83,4.67,NA,8.08,101.3,119.7,0.06,78,0.2877653783342406,38.10604,-91.4559,272.1,978.1333333333333
111-DA-10-00,2025-06-09,2025-06-09T12:38:34Z,3.121,3.197,23.572,9.12,107.5,0.47,1.8,4.72,NA,8.05,102.7,119.7,0.06,78,0.30123843222645613,38.10605,-91.4559,272.1,978.1333333333333
111-DA-10-00,2025-06-09,2025-06-09T12:38:35Z,3.294,3.342,23.541,9.02,106.3,0.46,1.84,4.92,NA,8.03,104,119.7,0.06,78,0.3180457267283615,38.10605,-91.4559,271.9,978.2666666666668
