MULakeNumber,date,dateTime,depth_m,verticalPosition_m,temp_degC,doConcentration_mgpL,doSaturation_percent,chlorophyll_RFU,phycocyaninBGA_RFU,phycoerythrinTAL_RFU,turbidity_FNU,pH,orp_mV,specificConductivity_uSpcm,salinity_psu,tds_mgpL,waterPressure_barA,latitude,longitude,altitude_m,barometerAirHandheld_mbars
111-C2-0042,2025-06-24,2025-06-24T09:25:11Z,-0.008,0.058,28.919,8.66,112.4,0.87,4.52,12.76,NA,8.73,149.4,124.1,0.06,81,NA,38.10171,-91.45446,276,990.6666666666666
111-C2-0042,2025-06-24,2025-06-24T09:25:12Z,0.198,0.315,28.91,8.8,114.3,0.87,4.72,12.98,NA,8.73,149.2,124.1,0.06,81,0.01905280348394121,38.10171,-91.45446,276,990.6666666666666
111-C2-0042,2025-06-24,2025-06-24T09:25:13Z,0.46,0.533,28.882,8.94,116.1,0.83,4.73,12.99,NA,8.72,149.3,124.5,0.06,81,0.04436581382689167,38.10171,-91.45446,275.8,990.6666666666666
111-C2-0042,2025-06-24,2025-06-24T09:25:14Z,0.623,0.725,28.866,9.05,117.4,0.76,4.49,12.79,NA,8.71,149.1,125.1,0.06,81,0.060016330974414805,38.10171,-91.45446,276.1,990.4
111-C2-0042,2025-06-24,2025-06-24T09:25:15Z,0.863,0.968,28.858,9.12,118.3,0.73,4.28,12.84,NA,8.71,149.1,125.1,0.06,81,0.08321992378878607,38.10171,-91.45446,276.2,990.6666666666666
111-C2-0042,2025-06-24,2025-06-24T09:25:16Z,1.122,1.206,28.839,9.17,119,0.72,4.18,12.54,NA,8.7,149.2,125.2,0.06,81,0.10819270549809473,38.10171,-91.45446,276.3,990.5333333333333
111-C2-0042,2025-06-24,2025-06-24T09:25:17Z,1.437,1.53,28.776,9.21,119.4,0.71,4.21,12.11,NA,8.68,149.7,125.3,0.06,81,0.1384730538922156,38.1017,-91.45446,276.2,990.6666666666666
111-C2-0042,2025-06-24,2025-06-24T09:25:18Z,1.77,1.895,28.74,9.22,119.4,0.74,4.37,12.32,NA,8.67,149.9,125.3,0.06,81,0.17065868263473055,38.10171,-91.45446,275.9,990.5333333333333
111-C2-0042,2025-06-24,2025-06-24T09:25:19Z,1.996,2.102,28.721,9.2,119,0.81,4.45,12.43,NA,8.65,150,125.2,0.06,81,0.19236526946107785,38.10171,-91.45446,276,990.6666666666666
111-C2-0042,2025-06-24,2025-06-24T09:25:20Z,2.295,2.416,28.666,9.16,118.5,0.86,4.29,12.09,NA,8.63,150.5,125.2,0.06,81,0.2212166575939031,38.10171,-91.45446,275.7,990.5333333333333
