MULakeNumber,date,dateTime,depth_m,verticalPosition_m,temp_degC,doConcentration_mgpL,doSaturation_percent,chlorophyll_RFU,phycocyaninBGA_RFU,phycoerythrinTAL_RFU,turbidity_FNU,pH,orp_mV,specificConductivity_uSpcm,salinity_psu,tds_mgpL,waterPressure_barA,latitude,longitude,altitude_m,barometerAirHandheld_mbars
111-C2-0042,2025-06-09,2025-06-09T11:14:13Z,0.261,0.266,24.67,9.93,119.4,0.5,1.35,3.81,NA,8.48,250.3,119.2,0.06,78,0.02517691888949374,38.10175,-91.4545,272.2,978.5333333333333
111-C2-0042,2025-06-09,2025-06-09T11:14:14Z,0.281,0.29,24.671,9.93,119.5,0.49,1.26,3.63,NA,8.47,250.4,119.3,0.06,78,0.027082199237887863,38.10175,-91.4545,272.2,978.4
111-C2-0042,2025-06-09,2025-06-09T11:14:19Z,0.334,0.375,24.678,9.95,119.7,0.49,1.29,3.58,NA,8.47,250.4,119.2,0.06,77,0.03218562874251497,38.10175,-91.45449,272.7,978.4
111-C2-0042,2025-06-09,2025-06-09T11:14:20Z,0.472,0.488,24.677,9.95,119.7,0.48,1.32,3.72,NA,8.46,250.4,119.2,0.06,78,0.045590636908002184,38.10175,-91.45448,272.7,978.5333333333333
111-C2-0042,2025-06-09,2025-06-09T11:14:21Z,0.535,0.586,24.676,9.95,119.7,0.5,1.32,3.96,NA,8.46,250.4,119.2,0.06,78,0.05164670658682635,38.10175,-91.45448,272.7,978.4
111-C2-0042,2025-06-09,2025-06-09T11:14:22Z,0.628,0.65,24.673,9.95,119.7,0.54,1.34,4.22,NA,8.46,250.4,119.2,0.06,77,0.0605606967882417,38.10175,-91.45448,272.7,978.4
111-C2-0042,2025-06-09,2025-06-09T11:14:23Z,0.679,0.703,24.662,9.95,119.7,0.53,1.34,4.28,NA,8.47,250.3,119.2,0.06,77,0.06552803483941208,38.10175,-91.45448,272.4,978.5333333333333
111-C2-0042,2025-06-09,2025-06-09T11:14:24Z,0.742,0.756,24.644,9.96,119.8,0.54,1.38,4.42,NA,8.47,250.3,119.2,0.06,77,0.07158410451823626,38.10175,-91.45448,272.5,978.5333333333333
111-C2-0042,2025-06-09,2025-06-09T11:14:25Z,0.805,0.857,24.635,9.97,119.9,0.59,1.43,4.47,NA,8.47,250.3,119.2,0.06,77,0.07764017419706043,38.10176,-91.45448,272.6,978.4
111-C2-0042,2025-06-09,2025-06-09T11:14:26Z,0.915,0.959,24.6,9.97,119.8,0.66,1.51,4.79,NA,8.47,250.2,119.2,0.06,77,0.08825530756668482,38.10176,-91.45448,273.2,978.5333333333333
111-C2-0042,2025-06-09,2025-06-09T11:14:27Z,0.998,1.009,24.547,9.98,119.9,0.68,1.6,5.38,NA,8.47,250.2,119.3,0.06,78,0.09635274904735983,38.10176,-91.45447,273.5,978.4
