MULakeNumber,date,dateTime,depth_m,verticalPosition_m,temp_degC,doConcentration_mgpL,doSaturation_percent,chlorophyll_RFU,phycocyaninBGA_RFU,phycoerythrinTAL_RFU,turbidity_FNU,pH,orp_mV,specificConductivity_uSpcm,salinity_psu,tds_mgpL,waterPressure_barA,latitude,longitude,altitude_m,barometerAirHandheld_mbars
111-DA-09-00,2025-06-09,2025-06-09T12:35:53Z,0.033,0.053,24.698,8.6,103.5,1.87,2.67,2.4,NA,8.26,131.4,116.6,0.05,76,0.0031981491562329887,38.1061,-91.45557,270.9,978.5333333333333
111-DA-09-00,2025-06-09,2025-06-09T12:35:54Z,0.076,0.078,24.732,8.83,106.3,0.35,1.33,2.9,NA,8.26,133.2,119.5,0.06,78,0.007348938486663037,38.1061,-91.45557,270.9,978.4
111-DA-09-00,2025-06-09,2025-06-09T12:35:55Z,0.122,0.208,24.753,8.9,107.2,0.34,1.31,2.9,NA,8.27,132.8,119.5,0.06,78,0.01170386499727817,38.1061,-91.45558,270.9,978.4
111-DA-09-00,2025-06-09,2025-06-09T12:35:56Z,0.262,0.273,24.764,9.01,108.5,0.35,1.23,2.87,NA,8.29,131.3,119.5,0.06,78,0.025244964616222103,38.1061,-91.45559,270.9,978.4
111-DA-09-00,2025-06-09,2025-06-09T12:35:58Z,0.33,0.409,24.772,9.23,111.3,0.38,1.35,3.22,NA,8.3,132.2,119.6,0.06,78,0.031913445835601524,38.10609,-91.4556,270.9,978.5333333333333
111-DA-09-00,2025-06-09,2025-06-09T12:35:59Z,0.546,0.593,24.753,9.31,112.2,0.45,1.49,3.71,NA,8.3,133,119.6,0.06,78,0.05266739248775177,38.10609,-91.4556,271,978.5333333333333
111-DA-09-00,2025-06-09,2025-06-09T12:36:00Z,0.694,0.772,24.697,9.38,113,0.54,1.57,4.08,NA,8.31,133.8,119.7,0.06,78,0.06702504082743603,38.10609,-91.45561,271,978.5333333333333
111-DA-09-00,2025-06-09,2025-06-09T12:36:01Z,0.867,0.899,24.636,9.49,114.1,0.6,1.62,4.73,NA,8.32,134.4,119.7,0.06,78,0.08362819814915624,38.10609,-91.45561,271,978.4
111-DA-09-00,2025-06-09,2025-06-09T12:36:02Z,1.029,1.119,24.592,9.57,115,0.61,1.71,4.95,NA,8.33,134.7,119.7,0.06,78,0.09934676102340773,38.10609,-91.45562,270.9,978.5333333333333
111-DA-09-00,2025-06-09,2025-06-09T12:36:03Z,1.208,1.287,24.562,9.63,115.7,0.57,1.81,4.74,NA,8.35,135.2,119.6,0.06,78,0.11656232988568319,38.10609,-91.45562,270.8,978.4
111-DA-09-00,2025-06-09,2025-06-09T12:36:04Z,1.449,1.561,24.465,9.66,115.9,0.54,1.97,4.95,NA,8.35,135.7,119.7,0.06,78,0.1398339684267828,38.10609,-91.45563,270.6,978.4
