MULakeNumber,date,dateTime,depth_m,verticalPosition_m,temp_degC,doConcentration_mgpL,doSaturation_percent,chlorophyll_RFU,phycocyaninBGA_RFU,phycoerythrinTAL_RFU,turbidity_FNU,pH,orp_mV,specificConductivity_uSpcm,salinity_psu,tds_mgpL,waterPressure_barA,latitude,longitude,altitude_m,barometerAirHandheld_mbars
111-C2-0042,2025-07-16,2025-07-16T09:30:46Z,-0.003,0.006,29.359,7.92,103.7,0.93,1.88,6.5,NA,7.91,143.7,131.7,0.06,86,NA,38.10169,-91.45416,272.6,981.6
111-C2-0042,2025-07-16,2025-07-16T09:30:47Z,0.018,0.086,29.37,7.93,103.8,0.9,1.92,6.8,NA,7.91,143.8,131.9,0.06,86,0.0017011431682090366,38.1017,-91.45417,272.5,981.6
111-C2-0042,2025-07-16,2025-07-16T09:30:48Z,0.213,0.389,29.359,7.93,103.8,0.9,2.12,7.2,NA,7.9,144.6,131.9,0.06,86,0.02054980947196516,38.1017,-91.45417,272.5,981.6
111-C2-0042,2025-07-16,2025-07-16T09:30:49Z,0.552,0.63,29.349,7.93,103.7,0.92,2.3,7.66,NA,7.89,145.6,131.8,0.06,86,0.05321175830157866,38.1017,-91.45417,272.6,981.6
111-C2-0042,2025-07-16,2025-07-16T09:30:50Z,0.977,1.108,29.336,7.9,103.4,0.96,2.42,8.14,NA,7.88,146.3,131.7,0.06,86,0.09417528579205225,38.1017,-91.45417,272.7,981.4666666666667
111-C2-0042,2025-07-16,2025-07-16T09:30:51Z,1.303,1.378,29.32,7.88,103.1,0.99,2.38,8.43,NA,7.86,147.3,131.8,0.06,86,0.12554436581382689,38.1017,-91.45417,272.6,981.6
111-C2-0042,2025-07-16,2025-07-16T09:30:52Z,1.491,1.609,29.303,7.83,102.4,0.95,2.3,7.61,NA,7.85,148.2,131.9,0.06,86,0.14371257485029942,38.1017,-91.45417,272.5,981.6
111-C2-0042,2025-07-16,2025-07-16T09:30:53Z,1.807,1.951,29.292,7.79,101.8,0.86,2.14,6.7,NA,7.85,148.8,131.9,0.06,86,0.17419706042460534,38.1017,-91.45417,272.5,981.6
111-C2-0042,2025-07-16,2025-07-16T09:30:54Z,2.182,2.301,29.277,7.72,100.9,0.87,2.05,6.32,NA,7.84,149.5,132,0.06,86,0.21032934131736528,38.1017,-91.45417,272.4,981.6
111-C2-0042,2025-07-16,2025-07-16T09:30:55Z,2.563,2.712,29.268,7.66,100.1,0.96,2.04,6.1,NA,7.83,150.1,132,0.06,86,0.2470059880239521,38.1017,-91.45417,272.3,981.6
111-C2-0042,2025-07-16,2025-07-16T09:30:56Z,2.896,3.019,29.254,7.59,99.2,0.97,1.95,6.24,NA,7.82,150.8,132.1,0.06,86,0.2791235710397387,38.1017,-91.45417,272.3,981.4666666666667
111-C2-0042,2025-07-16,2025-07-16T09:30:57Z,3.213,3.343,29.239,7.53,98.3,0.93,1.82,6.36,NA,7.81,151.4,132.2,0.06,86,0.30967610234077303,38.1017,-91.45417,272.2,981.6
111-C2-0042,2025-07-16,2025-07-16T09:30:58Z,3.566,3.659,29.229,7.43,97.1,0.94,1.79,6.45,NA,7.81,152,132.3,0.06,86,0.3437670114316821,38.1017,-91.45417,272.1,981.4666666666667
111-C2-0042,2025-07-16,2025-07-16T09:30:59Z,3.919,4.078,29.221,7.35,95.9,0.89,1.73,6.19,NA,7.79,152.8,132.3,0.06,86,0.3777898747958628,38.1017,-91.45417,272.2,981.6
111-C2-0042,2025-07-16,2025-07-16T09:31:00Z,4.266,4.38,29.19,7.24,94.5,0.85,1.62,5.37,NA,7.78,153.9,132.4,0.06,86,0.41113228089275994,38.1017,-91.45417,272.3,981.6
111-C2-0042,2025-07-16,2025-07-16T09:31:01Z,4.552,4.66,29.15,7.12,92.9,0.88,1.5,4.72,NA,7.76,154.7,132.7,0.06,86,0.43875884594447473,38.1017,-91.45417,272.3,981.6
111-C2-0042,2025-07-16,2025-07-16T09:31:02Z,4.847,4.926,29.109,6.97,90.8,1.34,2.15,5.58,NA,7.76,155.2,132.7,0.06,86,0.46727000544365815,38.1017,-91.45418,272.3,981.6
111-C2-0042,2025-07-16,2025-07-16T09:31:03Z,5.029,5.044,29.094,6.83,88.9,2.22,3.66,8.07,NA,7.75,155.7,132.8,0.06,86,0.48468971148611867,38.1017,-91.45418,272.3,981.4666666666667
111-C2-0042,2025-07-16,2025-07-16T09:31:04Z,5.079,5.113,29.086,6.64,86.5,2.17,4.1,8.97,NA,7.74,156,133,0.06,86,0.48958900381056075,38.1017,-91.45418,272.1,981.6
111-C2-0042,2025-07-16,2025-07-16T09:31:05Z,5.116,5.134,29.07,6.51,84.8,1.96,3.7,8.07,NA,7.73,156.8,133.2,0.06,87,0.49305933587370715,38.10171,-91.45418,271.9,981.6
111-C2-0042,2025-07-16,2025-07-16T09:31:09Z,5.129,5.143,29.1,6.07,79.1,2.49,5.1,8.68,NA,7.7,158.1,133.1,0.06,87,0.49442025040827436,38.10171,-91.45418,271.6,981.4666666666667
