MULakeNumber,date,dateTime,depth_m,verticalPosition_m,temp_degC,doConcentration_mgpL,doSaturation_percent,chlorophyll_RFU,phycocyaninBGA_RFU,phycoerythrinTAL_RFU,turbidity_FNU,pH,orp_mV,specificConductivity_uSpcm,salinity_psu,tds_mgpL,waterPressure_barA,latitude,longitude,altitude_m,barometerAirHandheld_mbars
111-DA-04-00,2025-06-09,2025-06-09T12:24:13Z,0.064,0.07,25.068,9.26,112.3,0.45,1.34,3.35,NA,8.52,230.4,119.5,0.06,78,0.006124115405552531,38.10759,-91.45638,271.6,978.5333333333333
111-DA-04-00,2025-06-09,2025-06-09T12:24:14Z,0.085,0.1,24.99,9.35,113.3,0.48,1.37,3.53,NA,8.52,230.5,119.7,0.06,78,0.008165487207403375,38.1076,-91.45637,271.7,978.4
111-DA-04-00,2025-06-09,2025-06-09T12:24:15Z,0.201,0.309,24.867,9.46,114.4,0.48,1.44,3.56,NA,8.52,230.5,119.6,0.06,78,0.019461077844311375,38.1076,-91.45637,271.8,978.5333333333333
111-DA-04-00,2025-06-09,2025-06-09T12:24:16Z,0.358,0.363,24.636,9.61,115.8,0.51,1.6,3.77,NA,8.53,229.9,119.6,0.06,78,0.03456722917800762,38.1076,-91.45636,271.8,978.4
111-DA-04-00,2025-06-09,2025-06-09T12:24:17Z,0.444,0.503,24.527,9.72,116.8,0.6,1.67,4.38,NA,8.54,228.6,119.3,0.06,78,0.04280076211213936,38.10761,-91.45635,271.9,978.4
111-DA-04-00,2025-06-09,2025-06-09T12:24:18Z,0.667,0.776,24.392,9.84,117.9,0.68,1.82,4.97,NA,8.55,228.2,119.3,0.06,78,0.06437125748502993,38.10761,-91.45635,271.9,978.4
111-DA-04-00,2025-06-09,2025-06-09T12:24:19Z,0.882,0.917,24.33,9.91,118.6,0.76,1.94,5.49,NA,8.55,228.3,119.2,0.06,77,0.08512520413718018,38.10761,-91.45635,271.9,978.4
111-DA-04-00,2025-06-09,2025-06-09T12:24:20Z,1.02,1.079,24.288,9.98,119.2,0.72,2,5.97,NA,8.55,228.5,119.2,0.06,77,0.09846216657593904,38.10762,-91.45634,271.9,978.4
111-DA-04-00,2025-06-09,2025-06-09T12:24:21Z,1.153,1.243,24.252,10.01,119.5,0.67,2.09,6.27,NA,8.54,228.7,119.3,0.06,78,0.11132280892759934,38.10762,-91.45634,271.9,978.4
111-DA-04-00,2025-06-09,2025-06-09T12:24:22Z,1.419,1.432,24.186,10.02,119.5,0.63,2.01,6.16,NA,8.53,229,119.4,0.06,78,0.1369760479041916,38.10762,-91.45634,271.8,978.4
