MULakeNumber,date,dateTime,depth_m,verticalPosition_m,temp_degC,doConcentration_mgpL,doSaturation_percent,chlorophyll_RFU,phycocyaninBGA_RFU,phycoerythrinTAL_RFU,turbidity_FNU,pH,orp_mV,specificConductivity_uSpcm,salinity_psu,tds_mgpL,waterPressure_barA,latitude,longitude,altitude_m,barometerAirHandheld_mbars
111-DA-12-00,2025-06-09,2025-06-09T12:42:21Z,-0.003,0.028,24.785,8.74,105.2,1.11,2.1,3.85,NA,8.2,135.2,117.7,0.05,76,NA,38.10595,-91.45685,273,978.1333333333333
111-DA-12-00,2025-06-09,2025-06-09T12:42:22Z,0.064,0.084,24.758,8.95,107.9,0.38,1.32,2.82,NA,8.21,135.5,119.2,0.06,78,0.006192161132280893,38.10595,-91.45686,272.8,978.1333333333333
111-DA-12-00,2025-06-09,2025-06-09T12:42:23Z,0.188,0.241,24.714,9.06,109.1,0.36,1.27,2.83,NA,8.22,136,119.7,0.06,78,0.01816820903647251,38.10595,-91.45686,272.9,978.2666666666668
111-DA-12-00,2025-06-09,2025-06-09T12:42:24Z,0.325,0.413,24.713,9.16,110.3,0.39,1.26,3.06,NA,8.23,135.6,119.4,0.06,78,0.03130103429504627,38.10595,-91.45687,272.9,978.4
111-DA-12-00,2025-06-09,2025-06-09T12:42:25Z,0.511,0.605,24.662,9.26,111.5,0.49,1.35,3.46,NA,8.25,134.9,119.4,0.06,78,0.04933315187806206,38.10595,-91.45688,273,978.2666666666668
111-DA-12-00,2025-06-09,2025-06-09T12:42:26Z,0.757,0.816,24.569,9.34,112.3,0.59,1.51,4.02,NA,8.27,135.1,119.3,0.06,78,0.07308111050626022,38.10595,-91.45688,273.2,978.4
111-DA-12-00,2025-06-09,2025-06-09T12:42:27Z,1.032,1.137,24.319,9.41,112.8,0.65,1.85,5.15,NA,8.27,135.6,119.3,0.06,78,0.09955089820359282,38.10595,-91.45688,273.1,978.2666666666668
111-DA-12-00,2025-06-09,2025-06-09T12:42:28Z,1.323,1.459,24.027,9.5,113.2,0.61,2.07,5.77,NA,8.26,136.5,119.4,0.06,78,0.12772182906913446,38.10595,-91.45689,272.9,978.2666666666668
111-DA-12-00,2025-06-09,2025-06-09T12:42:29Z,1.632,1.714,23.832,9.58,113.6,0.59,2.06,5.74,NA,8.25,137.5,119.4,0.06,78,0.15752585737615676,38.10595,-91.45689,273,978.2666666666668
111-DA-12-00,2025-06-09,2025-06-09T12:42:30Z,1.891,1.957,23.751,9.61,113.7,0.6,1.99,5.5,NA,8.22,138.7,119.4,0.06,78,0.18249863908546543,38.10595,-91.45689,272.9,978.2666666666668
111-DA-12-00,2025-06-09,2025-06-09T12:42:31Z,2.158,2.285,23.696,9.59,113.4,0.56,1.95,5.13,NA,8.19,139.8,119.4,0.06,78,0.2083560152422428,38.10595,-91.45689,273,978.1333333333333
111-DA-12-00,2025-06-09,2025-06-09T12:42:32Z,2.414,2.504,23.666,9.56,112.9,0.55,1.86,5.21,NA,8.16,140.8,119.4,0.06,78,0.23298856831790962,38.10595,-91.45689,273.2,978.2666666666668
111-DA-12-00,2025-06-09,2025-06-09T12:42:33Z,2.636,2.71,23.644,9.52,112.4,0.52,1.87,5.16,NA,8.14,141.8,119.3,0.06,78,0.2544229722373435,38.10595,-91.45689,273.2,978.2666666666668
111-DA-12-00,2025-06-09,2025-06-09T12:42:34Z,2.833,2.9,23.616,9.47,111.8,0.51,1.95,4.7,NA,8.12,142.8,119.3,0.06,78,0.27347577572128473,38.10596,-91.45689,273.4,978.4
111-DA-12-00,2025-06-09,2025-06-09T12:42:35Z,3.042,3.1,23.595,9.42,111.1,0.53,1.83,4.7,NA,8.09,144,119.2,0.06,77,0.29361731083287973,38.10596,-91.45689,273.5,978.4
111-DA-12-00,2025-06-09,2025-06-09T12:42:36Z,3.227,3.341,23.569,9.35,110.2,0.51,1.74,4.81,NA,8.07,145,119.2,0.06,78,0.31151333696243877,38.10596,-91.45688,273.4,978.2666666666668
111-DA-12-00,2025-06-09,2025-06-09T12:42:37Z,3.446,3.483,23.536,9.29,109.4,0.51,1.8,4.77,NA,8.05,146,119.4,0.06,78,0.3326755579749592,38.10596,-91.45688,273.4,978.2666666666668
111-DA-12-00,2025-06-09,2025-06-09T12:42:38Z,3.563,3.635,23.507,9.2,108.4,0.52,1.83,4.78,NA,8.01,146.9,119.5,0.06,78,0.3439711486118672,38.10596,-91.45688,273.5,978.2666666666668
111-DA-12-00,2025-06-09,2025-06-09T12:42:39Z,3.739,3.772,23.487,9.11,107.3,0.47,1.85,4.71,NA,7.99,148,119.6,0.06,78,0.3609145345672292,38.10596,-91.45688,273.5,978.2666666666668
111-DA-12-00,2025-06-09,2025-06-09T12:42:40Z,3.877,3.968,23.479,9,106,0.48,1.86,4.6,NA,7.96,148.9,119.6,0.06,78,0.37425149700598803,38.10596,-91.45687,273.6,978.2666666666668
111-DA-12-00,2025-06-09,2025-06-09T12:42:41Z,4.011,4.024,23.471,8.91,104.8,0.53,1.83,4.7,NA,7.94,149.9,119.7,0.06,78,0.38718018508437674,38.10596,-91.45687,273.6,978.2666666666668
111-DA-12-00,2025-06-09,2025-06-09T12:42:42Z,4.071,4.108,23.463,8.81,103.6,0.49,1.81,5.1,NA,7.92,150.5,119.7,0.06,78,0.39296407185628746,38.10596,-91.45687,273.6,978.1333333333333
111-DA-12-00,2025-06-09,2025-06-09T12:42:43Z,4.209,4.278,23.45,8.73,102.7,0.45,1.83,5.06,NA,7.9,151.3,119.6,0.06,78,0.40630103429504627,38.10596,-91.45686,273.6,978.4
111-DA-12-00,2025-06-09,2025-06-09T12:42:44Z,4.425,4.485,23.438,8.66,101.8,0.47,1.87,4.56,NA,7.88,152.3,119.6,0.06,78,0.42719107240065324,38.10596,-91.45686,273.5,978.1333333333333
111-DA-12-00,2025-06-09,2025-06-09T12:42:45Z,4.556,4.608,23.424,8.6,101.1,0.52,1.77,4.49,NA,7.87,153,119.6,0.06,78,0.43977953184540014,38.10596,-91.45686,273.6,978.1333333333333
111-DA-12-00,2025-06-09,2025-06-09T12:42:46Z,4.677,4.7,23.407,8.54,100.4,0.53,1.62,4.92,NA,7.85,153.8,119.6,0.06,78,0.4514833968426783,38.10596,-91.45686,273.8,978.2666666666668
