MULakeNumber,date,dateTime,depth_m,verticalPosition_m,temp_degC,doConcentration_mgpL,doSaturation_percent,chlorophyll_RFU,phycocyaninBGA_RFU,phycoerythrinTAL_RFU,turbidity_FNU,pH,orp_mV,specificConductivity_uSpcm,salinity_psu,tds_mgpL,waterPressure_barA,latitude,longitude,altitude_m,barometerAirHandheld_mbars
111-C8-0182,2026-02-27,2026-02-27T13:02:35Z,0.01,0.01,9.549,11.23,98.6,0.16,0.12,0.94,NA,8.36,215.3,177,0.08,115,0.0010206859009254218,38.08223,-91.44701,278,980.2666666666668
111-C8-0182,2026-02-27,2026-02-27T13:02:39Z,0.087,0.087,9.379,11.65,101.8,0.24,0.15,0.98,NA,8.33,215.6,174.4,0.08,113,0.008437670114316821,38.08223,-91.44701,278.3,980.4
111-C8-0182,2026-02-27,2026-02-27T13:02:40Z,0.173,0.173,9.289,11.74,102.4,0.23,0.21,1.06,NA,8.33,215.6,171.7,0.08,112,0.016739248775176917,38.08223,-91.44701,278.4,980.4
111-C8-0182,2026-02-27,2026-02-27T13:02:41Z,0.284,0.284,9.239,11.8,102.8,0.24,0.2,1.09,NA,8.32,215.7,170,0.08,111,0.02749047359825803,38.08223,-91.44701,278.7,980.4
111-C8-0182,2026-02-27,2026-02-27T13:02:43Z,0.325,0.325,9.129,11.99,104.1,0.19,0.14,1.04,NA,8.32,215.5,169,0.08,110,0.031437125748503,38.08224,-91.44701,278,980.4
111-C8-0182,2026-02-27,2026-02-27T13:02:45Z,0.404,0.404,9.13,12.09,105,0.23,0.17,1.23,NA,8.31,215.9,168.5,0.08,110,0.03905824714207948,38.08224,-91.44701,277.4,980.2666666666668
111-C8-0182,2026-02-27,2026-02-27T13:02:46Z,0.448,0.448,9.134,12.14,105.4,0.27,0.15,1.05,NA,8.31,215.9,168.6,0.08,110,0.04341317365269461,38.08223,-91.44701,277.2,980.2666666666668
111-C8-0182,2026-02-27,2026-02-27T13:02:47Z,0.475,0.475,9.126,12.18,105.7,0.29,0.18,1.06,NA,8.31,215.9,168.6,0.08,110,0.04599891126837235,38.08223,-91.44701,277.3,980.2666666666668
111-C8-0182,2026-02-27,2026-02-27T13:02:48Z,0.515,0.515,9.114,12.24,106.2,0.3,0.23,1.11,NA,8.31,216,168.7,0.08,110,0.04987751769188895,38.08223,-91.44701,277.3,980.2666666666668
111-C8-0182,2026-02-27,2026-02-27T13:02:50Z,0.562,0.562,9.131,12.29,106.7,0.25,0.17,1.09,NA,8.31,216,168,0.08,109,0.05436853565596081,38.08223,-91.44701,277,980.4
111-C8-0182,2026-02-27,2026-02-27T13:02:51Z,0.637,0.637,9.106,12.32,106.9,0.22,0.18,1.16,NA,8.31,216.1,167.7,0.08,109,0.061649428415895484,38.08223,-91.44701,276.7,980.4
111-C8-0182,2026-02-27,2026-02-27T13:02:52Z,0.676,0.676,9.125,12.35,107.2,0.25,0.26,1.16,NA,8.3,216.1,167.6,0.08,109,0.06545998911268372,38.08223,-91.44701,276.8,980.4
111-C8-0182,2026-02-27,2026-02-27T13:02:54Z,0.717,0.717,9.1,12.39,107.5,0.29,0.17,1.03,NA,8.3,216.2,167.4,0.08,109,0.06933859553620032,38.08224,-91.44701,275.9,980.4
111-C8-0182,2026-02-27,2026-02-27T13:02:55Z,0.778,0.778,9.043,12.41,107.6,0.27,0.05,1.24,NA,8.3,216.2,167.5,0.08,109,0.07532661948829614,38.08224,-91.44701,276,980.4
111-C8-0182,2026-02-27,2026-02-27T13:02:56Z,0.803,0.803,9.012,12.43,107.6,0.27,-0.09,1.28,NA,8.3,216.2,167.5,0.08,109,0.07764017419706043,38.08224,-91.44701,275.9,980.4
111-C8-0182,2026-02-27,2026-02-27T13:02:58Z,0.827,0.827,8.986,12.52,108.3,0.29,0,1.79,NA,8.31,216.1,167.5,0.08,109,0.08002177463255307,38.08224,-91.44701,276.2,980.4
111-C8-0182,2026-02-27,2026-02-27T13:03:00Z,0.87,0.87,8.963,12.63,109.2,0.8,0.56,2.38,NA,8.32,216.3,167,0.08,109,0.08424060968971149,38.08224,-91.44701,276.5,980.4
