MULakeNumber,date,dateTime,depth_m,verticalPosition_m,temp_degC,doConcentration_mgpL,doSaturation_percent,chlorophyll_RFU,phycocyaninBGA_RFU,phycoerythrinTAL_RFU,turbidity_FNU,pH,orp_mV,specificConductivity_uSpcm,salinity_psu,tds_mgpL,waterPressure_barA,latitude,longitude,altitude_m,barometerAirHandheld_mbars
111-C5-0095,2026-05-26,2026-05-26T12:37:27Z,0.115,0.115,23.525,9.71,114.3,1.58,0.01,6,NA,8.02,137.6,129.9,0.06,84,0.011091453456722918,38.0929,-91.45685,272.7,983.1999999999999
111-C5-0095,2026-05-26,2026-05-26T12:37:29Z,0.165,0.165,23.544,9.79,115.4,1.84,0.69,6.08,NA,8.03,135.7,129.6,0.06,84,0.015990745781164942,38.0929,-91.45686,273.2,983.1999999999999
111-C5-0095,2026-05-26,2026-05-26T12:37:30Z,0.274,0.274,23.53,9.84,115.9,1.93,0.88,5.61,NA,8.04,134.8,129.5,0.06,84,0.02646978769733261,38.0929,-91.45686,273.1,983.0666666666666
111-C5-0095,2026-05-26,2026-05-26T12:37:31Z,0.366,0.366,23.523,9.9,116.5,1.9,0.65,5.68,NA,8.04,134.1,129.5,0.06,84,0.0353157321720196,38.0929,-91.45686,273.2,983.1999999999999
111-C5-0095,2026-05-26,2026-05-26T12:37:32Z,0.52,0.52,23.505,9.94,117,1.87,0.28,5.86,NA,8.04,133.3,129.4,0.06,84,0.050149700598802395,38.09291,-91.45686,273.3,983.1999999999999
111-C5-0095,2026-05-26,2026-05-26T12:37:33Z,0.614,0.614,23.484,10,117.6,1.91,0.03,6.27,NA,8.04,132.6,129.4,0.06,84,0.05933587370713119,38.09291,-91.45686,273.1,983.1999999999999
111-C5-0095,2026-05-26,2026-05-26T12:37:34Z,0.701,0.701,23.438,10.02,117.8,2.05,0.17,7.8,NA,8.04,131.9,129.4,0.06,84,0.06763745236799129,38.09291,-91.45686,273.1,983.1999999999999
111-C5-0095,2026-05-26,2026-05-26T12:37:35Z,0.834,0.834,23.32,10.04,117.8,2.2,0.53,8.29,NA,8.03,131.1,129.6,0.06,84,0.08049809471965161,38.09291,-91.45686,273.1,983.1999999999999
111-C5-0095,2026-05-26,2026-05-26T12:37:36Z,0.943,0.943,23.259,10.05,117.8,2.31,0.81,8.01,NA,8.02,130.5,129.7,0.06,84,0.09104518236254763,38.09291,-91.45686,273.1,983.1999999999999
111-C5-0095,2026-05-26,2026-05-26T12:37:37Z,0.992,0.992,23.178,10.07,117.8,2.44,1.03,7.73,NA,8,129.9,129.7,0.06,84,0.09580838323353293,38.09291,-91.45686,273.4,983.1999999999999
111-C5-0095,2026-05-26,2026-05-26T12:37:38Z,1.064,1.064,23.148,10.07,117.8,2.54,1.02,7.85,NA,7.98,129.4,129.7,0.06,84,0.10268100163309743,38.09291,-91.45686,273.3,983.1999999999999
111-C5-0095,2026-05-26,2026-05-26T12:37:39Z,1.111,1.111,23.162,10.06,117.7,2.63,0.85,7.72,NA,7.97,128.9,129.6,0.06,84,0.10730811105062601,38.09291,-91.45686,273.4,983.1999999999999
111-C5-0095,2026-05-26,2026-05-26T12:37:40Z,1.163,1.163,23.154,10.06,117.6,2.53,0.71,7.67,NA,7.96,128.4,129.6,0.06,84,0.11234349482852478,38.09291,-91.45686,273.4,983.1999999999999
111-C5-0095,2026-05-26,2026-05-26T12:37:41Z,1.196,1.196,23.13,10.05,117.5,2.33,0.34,7.89,NA,7.95,128,129.6,0.06,84,0.1154735982580294,38.09291,-91.45686,273.3,983.1999999999999
111-C5-0095,2026-05-26,2026-05-26T12:37:42Z,1.255,1.255,23.116,10.05,117.4,2.28,0.1,7.72,NA,7.94,127.6,129.6,0.06,84,0.12118943930321176,38.09291,-91.45686,273.4,983.1999999999999
111-C5-0095,2026-05-26,2026-05-26T12:37:43Z,1.291,1.291,23.078,10.05,117.4,2.24,0.07,7.66,NA,7.93,127.1,129.6,0.06,84,0.1246597713663582,38.09291,-91.45686,273.4,983.3333333333334
111-C5-0095,2026-05-26,2026-05-26T12:37:44Z,1.316,1.316,23.059,10.05,117.4,2.41,0.65,7.85,NA,7.93,126.7,129.7,0.06,84,0.1271094175285792,38.09291,-91.45686,273.7,983.1999999999999
111-C5-0095,2026-05-26,2026-05-26T12:37:45Z,1.401,1.401,23.033,10.04,117.2,2.45,0.99,8.12,NA,7.92,126.4,129.6,0.06,84,0.13527490473598258,38.09291,-91.45687,273.7,983.1999999999999
111-C5-0095,2026-05-26,2026-05-26T12:37:46Z,1.45,1.45,22.997,10.02,116.9,2.44,0.91,8.15,NA,7.9,126,129.7,0.06,84,0.13997005988023953,38.09291,-91.45687,273.4,983.1999999999999
111-C5-0095,2026-05-26,2026-05-26T12:37:47Z,1.527,1.527,22.92,10.01,116.6,2.49,0.56,7.95,NA,7.87,125.6,129.8,0.06,84,0.14745508982035926,38.09291,-91.45687,273.5,983.1999999999999
111-C5-0095,2026-05-26,2026-05-26T12:37:48Z,1.583,1.583,22.887,10,116.3,2.21,0.14,8.03,NA,7.84,125.4,129.9,0.06,84,0.15283070223189985,38.09291,-91.45687,273.5,983.1999999999999
111-C5-0095,2026-05-26,2026-05-26T12:37:49Z,1.649,1.649,22.888,9.96,116,2.03,0,8.02,NA,7.82,125.1,129.8,0.06,84,0.1592270005443658,38.09291,-91.45687,273.7,983.1999999999999
111-C5-0095,2026-05-26,2026-05-26T12:37:50Z,1.689,1.689,22.864,9.94,115.6,2.16,0.44,7.6,NA,7.8,124.9,129.9,0.06,84,0.16303756124115404,38.09291,-91.45687,273.1,983.1999999999999
111-C5-0095,2026-05-26,2026-05-26T12:37:51Z,1.745,1.745,22.854,9.89,115,2.27,0.81,7.16,NA,7.78,124.6,129.9,0.06,84,0.16848121937942298,38.09291,-91.45688,272.8,983.1999999999999
111-C5-0095,2026-05-26,2026-05-26T12:37:52Z,1.772,1.772,22.852,9.86,114.6,2.39,0.9,7.42,NA,7.77,124.4,129.8,0.06,84,0.17113500272182908,38.09291,-91.45688,272.7,983.1999999999999
111-C5-0095,2026-05-26,2026-05-26T12:37:53Z,1.798,1.798,22.85,9.81,114.1,2.41,0.67,8.99,NA,7.76,124.2,129.8,0.06,84,0.17365269461077845,38.09291,-91.45688,272.8,983.1999999999999
111-C5-0095,2026-05-26,2026-05-26T12:37:55Z,1.882,1.882,22.827,9.75,113.3,2.27,-0.1,8.37,NA,7.74,123.9,129.9,0.06,84,0.18175013609145343,38.09291,-91.45688,272.8,983.1999999999999
111-C5-0095,2026-05-26,2026-05-26T12:37:56Z,1.914,1.914,22.806,9.73,113.1,2.31,0.38,7.72,NA,7.73,123.8,129.9,0.06,84,0.18481219379422975,38.09291,-91.45688,272.6,983.1999999999999
111-C5-0095,2026-05-26,2026-05-26T12:37:57Z,1.955,1.955,22.793,9.71,112.8,2.43,0.83,7.44,NA,7.73,123.7,129.9,0.06,84,0.1887588459444747,38.09291,-91.45688,272.1,983.1999999999999
111-C5-0095,2026-05-26,2026-05-26T12:37:58Z,1.984,1.984,22.785,9.68,112.5,2.46,0.97,7.31,NA,7.72,123.5,129.9,0.06,84,0.19154872074033752,38.09291,-91.45688,271.9,983.1999999999999
111-C5-0095,2026-05-26,2026-05-26T12:37:59Z,2.029,2.029,22.783,9.67,112.3,2.54,0.91,7.53,NA,7.71,123.4,129.9,0.06,84,0.19590364725095263,38.09291,-91.45688,271.6,983.1999999999999
111-C5-0095,2026-05-26,2026-05-26T12:38:00Z,2.079,2.079,22.776,9.65,112,2.58,0.51,7.79,NA,7.71,123.4,129.9,0.06,84,0.20073489384866633,38.09291,-91.45687,271.6,983.1999999999999
111-C5-0095,2026-05-26,2026-05-26T12:38:01Z,2.135,2.135,22.763,9.63,111.8,2.47,0.02,7.82,NA,7.7,123.3,130,0.06,84,0.20611050626020685,38.09291,-91.45687,271.7,983.1999999999999
111-C5-0095,2026-05-26,2026-05-26T12:38:02Z,2.173,2.173,22.752,9.61,111.5,2.41,-0.09,7.92,NA,7.69,123.3,130,0.06,85,0.20985302123026675,38.09291,-91.45687,271.5,983.1999999999999
