MULakeNumber,date,dateTime,depth_m,verticalPosition_m,temp_degC,doConcentration_mgpL,doSaturation_percent,chlorophyll_RFU,phycocyaninBGA_RFU,phycoerythrinTAL_RFU,turbidity_FNU,pH,orp_mV,specificConductivity_uSpcm,salinity_psu,tds_mgpL,waterPressure_barA,latitude,longitude,altitude_m,barometerAirHandheld_mbars
438,2026-01-12,2026-01-12T11:38:10Z,0.232,0.232,5.638,12.64,100.7,0.79,-0.14,0.87,NA,7.69,171.5,228.2,0.11,148,0.02245508982035928,38.90142,-92.3422,221.4,996.6666666666666
438,2026-01-12,2026-01-12T11:38:11Z,0.275,0.275,5.633,12.63,100.6,0.78,-0.1,0.88,NA,7.67,171.8,228.3,0.11,148,0.026673924877517692,38.90142,-92.3422,221.1,996.6666666666666
438,2026-01-12,2026-01-12T11:38:12Z,0.324,0.324,5.631,12.62,100.5,0.77,-0.08,1,NA,7.65,171.7,228,0.11,148,0.03136908002177463,38.90142,-92.3422,221,996.5333333333333
438,2026-01-12,2026-01-12T11:38:13Z,0.352,0.352,5.628,12.59,100.3,0.81,-0.03,1.01,NA,7.64,171.3,228.1,0.11,148,0.03409090909090909,38.90142,-92.3422,221.1,996.5333333333333
438,2026-01-12,2026-01-12T11:38:14Z,0.447,0.447,5.622,12.59,100.2,0.84,-0.05,1.05,NA,7.64,171.6,228.2,0.11,148,0.04327708219923789,38.90142,-92.3422,221,996.6666666666666
438,2026-01-12,2026-01-12T11:38:15Z,0.609,0.609,5.617,12.56,100,0.94,-0.13,1.2,NA,7.64,172.1,228.1,0.11,148,0.05899564507348939,38.90142,-92.3422,221.2,996.6666666666666
438,2026-01-12,2026-01-12T11:38:16Z,0.833,0.833,5.609,12.54,99.8,1.07,-0.12,1.29,NA,7.64,172.4,228.1,0.11,148,0.08063418617310833,38.90142,-92.3422,221.1,996.5333333333333
438,2026-01-12,2026-01-12T11:39:49Z,0.899,0.899,5.583,11.97,95.2,1.5,0.07,1.57,NA,7.76,170.2,228.3,0.11,148,0.08703048448557431,38.90139,-92.34219,221.7,996.6666666666666
438,2026-01-12,2026-01-12T11:38:21Z,1.006,1.006,5.627,12.44,99,1.44,-0.08,1.76,NA,7.63,170.8,227.9,0.11,148,0.09737343494828525,38.90141,-92.3422,221,996.5333333333333
438,2026-01-12,2026-01-12T11:38:20Z,1.038,1.038,5.622,12.46,99.2,1.42,-0.12,1.87,NA,7.62,170.4,228,0.11,148,0.10043549265106151,38.90141,-92.3422,220.7,996.5333333333333
438,2026-01-12,2026-01-12T11:40:03Z,1.165,1.165,5.57,11.93,94.9,1.73,-0.07,2.42,NA,7.78,172.2,228.2,0.11,148,0.11275176918889494,38.90141,-92.34219,222.5,996.6666666666666
438,2026-01-12,2026-01-12T11:40:04Z,1.325,1.325,5.547,11.92,94.8,1.85,-0.05,2.54,NA,7.78,172,228.2,0.11,148,0.12819814915623298,38.90141,-92.34219,222.7,996.6666666666666
438,2026-01-12,2026-01-12T11:40:05Z,1.417,1.417,5.521,11.92,94.7,2.09,0.03,2.79,NA,7.78,171.8,228.3,0.11,148,0.13711213935764835,38.90141,-92.34219,223.1,996.6666666666666
438,2026-01-12,2026-01-12T11:40:06Z,1.649,1.649,5.476,11.92,94.6,2.56,0.02,3.34,NA,7.78,171.3,228.3,0.11,148,0.159635274904736,38.90141,-92.34219,223.2,996.6666666666666
438,2026-01-12,2026-01-12T11:40:07Z,1.72,1.72,5.457,11.94,94.7,2.79,0.03,3.84,NA,7.78,170.9,228.4,0.11,148,0.1665078933043005,38.90141,-92.34219,223.5,996.6666666666666
438,2026-01-12,2026-01-12T11:40:08Z,1.803,1.803,5.449,11.95,94.7,2.85,0.06,4.11,NA,7.78,171.1,228.2,0.11,148,0.17453728905824714,38.90141,-92.34219,223.6,996.6666666666666
438,2026-01-12,2026-01-12T11:40:09Z,1.977,1.977,5.434,11.94,94.6,3.15,0.03,4.45,NA,7.79,172.5,227.9,0.11,148,0.1914126292868808,38.90141,-92.34219,223.7,996.6666666666666
438,2026-01-12,2026-01-12T11:40:10Z,2.262,2.262,5.419,11.92,94.5,3.38,0,4.65,NA,7.8,172.3,228.3,0.11,148,0.2189031028851388,38.90141,-92.34219,224.1,996.6666666666666
438,2026-01-12,2026-01-12T11:40:11Z,2.487,2.487,5.405,11.92,94.4,3.48,-0.02,4.77,NA,7.8,172,228.3,0.11,148,0.24067773543821447,38.90141,-92.34218,223.9,996.6666666666666
438,2026-01-12,2026-01-12T11:40:12Z,2.664,2.664,5.387,11.91,94.3,3.58,0.02,4.77,NA,7.8,171,228.4,0.11,148,0.2578252585737616,38.90141,-92.34218,223.9,996.5333333333333
438,2026-01-12,2026-01-12T11:40:13Z,2.69,2.69,5.39,11.92,94.4,3.7,0.05,4.61,NA,7.8,171.2,228.5,0.11,148,0.26034295046271094,38.90141,-92.34218,224.1,996.6666666666666
438,2026-01-12,2026-01-12T11:40:14Z,2.721,2.721,5.391,11.92,94.3,3.75,0.06,4.72,NA,7.8,170.9,228.5,0.11,149,0.26333696243875887,38.90141,-92.34218,224.4,996.6666666666666
438,2026-01-12,2026-01-12T11:40:15Z,2.788,2.788,5.385,11.9,94.2,3.68,0.06,4.89,NA,7.8,171,228.3,0.11,148,0.2698013064779532,38.90141,-92.34218,224.5,996.5333333333333
438,2026-01-12,2026-01-12T11:40:16Z,2.922,2.922,5.383,11.9,94.2,3.74,0.02,5.02,NA,7.8,171.2,228.3,0.11,148,0.2827980402830702,38.90141,-92.34218,224.5,996.6666666666666
438,2026-01-12,2026-01-12T11:40:17Z,3.035,3.035,5.382,11.9,94.2,3.75,0,5.02,NA,7.8,171.1,228.3,0.11,148,0.29368535655960804,38.90141,-92.34219,224.6,996.6666666666666
438,2026-01-12,2026-01-12T11:40:18Z,3.124,3.124,5.379,11.88,94,3.64,-0.01,5.07,NA,7.81,171.5,228.1,0.11,148,0.3023952095808383,38.90141,-92.34219,224.8,996.6666666666666
438,2026-01-12,2026-01-12T11:40:19Z,3.184,3.184,5.379,11.88,94,3.66,0,5.05,NA,7.81,171.2,228.1,0.11,148,0.3081110506260207,38.90141,-92.34219,224.9,996.6666666666666
438,2026-01-12,2026-01-12T11:40:23Z,3.237,3.237,5.39,11.85,93.8,3.76,-0.05,5,NA,7.8,170.6,228.2,0.11,148,0.31328252585737615,38.90141,-92.34219,224.8,996.5333333333333
438,2026-01-12,2026-01-12T11:41:22Z,3.275,3.275,5.377,11.78,93.2,3.63,0.12,4.82,NA,7.83,169.4,228.3,0.11,148,0.31702504082743604,38.90141,-92.34218,226.3,996.5333333333333
