MULakeNumber,date,dateTime,depth_m,verticalPosition_m,temp_degC,doConcentration_mgpL,doSaturation_percent,chlorophyll_RFU,phycocyaninBGA_RFU,phycoerythrinTAL_RFU,turbidity_FNU,pH,orp_mV,specificConductivity_uSpcm,salinity_psu,tds_mgpL,waterPressure_barA,latitude,longitude,altitude_m,barometerAirHandheld_mbars
111-C8-0182,2026-05-06,2026-05-06T12:50:38Z,0.021,0.021,17.73,6.67,70,0.7,0.14,1.65,NA,7.54,173.1,144.9,0.07,94,0.0020413718018508437,38.08223,-91.44716,271.6,983.6
111-C8-0182,2026-05-06,2026-05-06T12:50:41Z,0.062,0.062,17.742,6.66,70,0.87,0.14,1.58,NA,7.56,172,144.6,0.07,94,0.005988023952095808,38.08224,-91.44716,271.6,983.7333333333332
111-C8-0182,2026-05-06,2026-05-06T12:50:42Z,0.123,0.123,17.741,6.66,70,0.99,0.14,1.72,NA,7.57,171.8,144.6,0.07,94,0.011908002177463255,38.08224,-91.44716,271.6,983.7333333333332
111-C8-0182,2026-05-06,2026-05-06T12:50:43Z,0.186,0.186,17.717,6.67,70,1.06,0.13,1.97,NA,7.57,171.7,144.7,0.07,94,0.017964071856287428,38.08224,-91.44716,271.5,983.7333333333332
111-C8-0182,2026-05-06,2026-05-06T12:50:44Z,0.235,0.235,17.7,6.67,70,1,0.16,2,NA,7.57,171.7,144.7,0.07,94,0.022727272727272728,38.08224,-91.44716,271.4,983.4666666666667
111-C8-0182,2026-05-06,2026-05-06T12:50:45Z,0.291,0.291,17.687,6.67,70,1.03,0.18,2.18,NA,7.57,172,144.8,0.07,94,0.02810288513881328,38.08224,-91.44716,271.5,983.6
111-C8-0182,2026-05-06,2026-05-06T12:50:46Z,0.374,0.374,17.666,6.67,70,0.9,0.2,2.33,NA,7.57,172,144.8,0.07,94,0.0362003266194883,38.08224,-91.44716,271.5,983.4666666666667
111-C8-0182,2026-05-06,2026-05-06T12:50:47Z,0.44,0.44,17.662,6.67,70,0.87,0.21,2.14,NA,7.57,171.8,144.7,0.07,94,0.04252857920522591,38.08224,-91.44716,271.3,983.6
111-C8-0182,2026-05-06,2026-05-06T12:50:48Z,0.491,0.491,17.66,6.67,70,0.86,0.17,1.92,NA,7.57,171.8,144.7,0.07,94,0.04742787152966794,38.08224,-91.44715,271.4,983.6
111-C8-0182,2026-05-06,2026-05-06T12:50:49Z,0.539,0.539,17.558,6.66,69.8,0.86,0.17,2,NA,7.57,171.7,144.9,0.07,94,0.05212302667392488,38.08224,-91.44715,271.8,983.4666666666667
111-C8-0182,2026-05-06,2026-05-06T12:50:50Z,0.625,0.625,17.494,6.65,69.6,0.88,0.17,1.69,NA,7.57,171.8,144.9,0.07,94,0.06042460533478498,38.08224,-91.44715,271.9,983.7333333333332
111-C8-0182,2026-05-06,2026-05-06T12:50:51Z,0.761,0.761,17.42,6.64,69.4,0.87,0.17,1.48,NA,7.57,171.9,145,0.07,94,0.07355743059335873,38.08224,-91.44715,271.9,983.4666666666667
111-C8-0182,2026-05-06,2026-05-06T12:50:52Z,0.835,0.835,17.209,6.63,69,0.82,0.12,1.65,NA,7.57,171.9,145.1,0.07,94,0.08070223189983669,38.08224,-91.44714,272,983.6
111-C8-0182,2026-05-06,2026-05-06T12:50:53Z,0.968,0.968,17.074,6.63,68.8,0.83,0.15,1.89,NA,7.57,172,145.1,0.07,94,0.09363091997822535,38.08224,-91.44714,272.1,983.6
111-C8-0182,2026-05-06,2026-05-06T12:50:54Z,1.065,1.065,16.861,6.66,68.8,0.87,0.15,2.29,NA,7.55,172.9,145.4,0.07,95,0.10295318454001089,38.08224,-91.44715,272.1,983.4666666666667
111-C8-0182,2026-05-06,2026-05-06T12:50:59Z,1.128,1.128,16.775,6.57,67.7,2.31,0.3,4.94,NA,7.53,172.7,145.6,0.07,95,0.10907729994556342,38.08224,-91.44714,273.2,983.7333333333332
