MULakeNumber,date,dateTime,depth_m,verticalPosition_m,temp_degC,doConcentration_mgpL,doSaturation_percent,chlorophyll_RFU,phycocyaninBGA_RFU,phycoerythrinTAL_RFU,turbidity_FNU,pH,orp_mV,specificConductivity_uSpcm,salinity_psu,tds_mgpL,waterPressure_barA,latitude,longitude,altitude_m,barometerAirHandheld_mbars
111-C2-0042,2026-05-06,2026-05-06T11:50:38Z,0.037,0.037,19.013,6.58,71,0.38,0.08,0.64,NA,7.6,185.1,143.6,0.07,93,0.003538377789874796,38.10159,-91.45446,273.2,984.1333333333333
111-C2-0042,2026-05-06,2026-05-06T11:50:41Z,0.094,0.094,19.015,6.41,69.1,0.42,0.01,0.27,NA,7.59,186.2,143.7,0.07,93,0.009118127381600435,38.10159,-91.45446,273,984.1333333333333
111-C2-0042,2026-05-06,2026-05-06T11:50:42Z,0.158,0.158,19.02,6.36,68.6,0.41,0.09,0.64,NA,7.58,186.9,143.7,0.07,93,0.015310288513881328,38.10159,-91.45446,272.9,984.1333333333333
111-C2-0042,2026-05-06,2026-05-06T11:50:43Z,0.248,0.248,19.023,6.32,68.2,0.41,0.08,0.79,NA,7.57,187.2,143.7,0.07,93,0.02395209580838323,38.10158,-91.45446,272.8,984.1333333333333
111-C2-0042,2026-05-06,2026-05-06T11:50:44Z,0.381,0.381,19.023,6.28,67.8,0.42,0.08,0.78,NA,7.56,187.8,143.7,0.07,93,0.03681273816004355,38.10158,-91.45446,272.9,984.2666666666668
111-C2-0042,2026-05-06,2026-05-06T11:50:45Z,0.438,0.438,19.024,6.24,67.3,0.44,0.07,0.62,NA,7.56,188.1,143.7,0.07,93,0.04232444202504083,38.10158,-91.45446,272.6,984.1333333333333
111-C2-0042,2026-05-06,2026-05-06T11:50:53Z,0.539,0.539,18.963,6.05,65.2,0.49,0.16,0.77,NA,7.54,190.5,143.7,0.07,93,0.05212302667392488,38.10157,-91.45445,272.6,984.2666666666668
111-C2-0042,2026-05-06,2026-05-06T11:50:55Z,0.588,0.588,18.951,6.01,64.7,0.55,0.11,1.22,NA,7.54,190.9,143.6,0.07,93,0.05688622754491018,38.10157,-91.45446,272.2,984.2666666666668
111-C2-0042,2026-05-06,2026-05-06T11:50:56Z,0.698,0.698,18.948,6,64.6,0.51,0.16,1.28,NA,7.54,191.1,143.6,0.07,93,0.06743331518780621,38.10157,-91.45446,272.4,984.2666666666668
111-C2-0042,2026-05-06,2026-05-06T11:50:59Z,0.741,0.741,18.995,5.96,64.2,0.6,0.11,0.79,NA,7.53,191.7,143.6,0.07,93,0.07165215024496462,38.10157,-91.45445,272.4,984
111-C2-0042,2026-05-06,2026-05-06T11:51:00Z,0.787,0.787,19.006,5.95,64.1,0.66,0.12,0.55,NA,7.53,191.9,143.5,0.07,93,0.07607512248230812,38.10157,-91.45445,273,984.2666666666668
111-C2-0042,2026-05-06,2026-05-06T11:51:01Z,0.822,0.822,19.009,5.94,64,0.58,0.06,0.88,NA,7.53,192.1,143.6,0.07,93,0.07947740881872618,38.10157,-91.45444,273.1,984.1333333333333
111-C2-0042,2026-05-06,2026-05-06T11:51:06Z,0.909,0.909,19.011,5.9,63.6,0.42,0.11,0.68,NA,7.53,192.7,143.8,0.07,93,0.08791507893304301,38.10161,-91.45443,273.6,984.1333333333333
111-C2-0042,2026-05-06,2026-05-06T11:51:10Z,0.998,0.998,19.016,5.87,63.3,0.53,0.12,0.8,NA,7.53,193.6,143.8,0.07,93,0.09642079477408819,38.10162,-91.45444,276.2,984.1333333333333
111-C2-0042,2026-05-06,2026-05-06T11:51:14Z,1.071,1.071,18.972,5.84,62.9,0.41,0.11,0.66,NA,7.53,194.1,143.7,0.07,93,0.10349755035383777,38.10162,-91.45444,279.1,984.1333333333333
111-C2-0042,2026-05-06,2026-05-06T11:51:15Z,1.093,1.093,18.972,5.83,62.9,0.47,0.1,0.78,NA,7.53,194.3,143.8,0.07,93,0.10560696788241698,38.10163,-91.45444,279.8,984.1333333333333
111-C2-0042,2026-05-06,2026-05-06T11:51:21Z,1.18,1.18,19.005,5.81,62.7,0.49,0.05,0.96,NA,7.52,195.3,143.8,0.07,93,0.1140446379967338,38.10164,-91.45443,280.9,984.1333333333333
111-C2-0042,2026-05-06,2026-05-06T11:51:22Z,1.217,1.217,19.002,5.81,62.6,0.54,0.03,1.03,NA,7.52,195.4,143.7,0.07,93,0.11765106151333697,38.10165,-91.45442,281,984
111-C2-0042,2026-05-06,2026-05-06T11:51:23Z,1.269,1.269,18.992,5.8,62.6,0.57,0.09,0.95,NA,7.52,195.6,143.7,0.07,93,0.12261839956450736,38.10165,-91.45442,281.1,984.1333333333333
111-C2-0042,2026-05-06,2026-05-06T11:51:24Z,1.325,1.325,18.973,5.8,62.5,0.56,0.12,0.82,NA,7.52,195.7,143.8,0.07,93,0.12806205770277626,38.10165,-91.45443,281.1,984.1333333333333
111-C2-0042,2026-05-06,2026-05-06T11:51:25Z,1.357,1.357,18.954,5.79,62.4,0.55,0.07,0.75,NA,7.52,195.8,143.8,0.07,93,0.13119216113228088,38.10165,-91.45443,280.7,984.2666666666668
111-C2-0042,2026-05-06,2026-05-06T11:51:26Z,1.407,1.407,18.936,5.79,62.4,0.55,0.1,0.7,NA,7.52,195.8,143.7,0.07,93,0.13602340772999458,38.10165,-91.45444,280.5,984.2666666666668
111-C2-0042,2026-05-06,2026-05-06T11:51:27Z,1.486,1.486,18.929,5.78,62.3,0.54,0.11,0.9,NA,7.52,196.1,143.7,0.07,93,0.14357648339684267,38.10165,-91.45444,280.3,984.1333333333333
111-C2-0042,2026-05-06,2026-05-06T11:51:28Z,1.524,1.524,18.927,5.78,62.2,0.49,0.12,1.13,NA,7.52,196.2,143.7,0.07,93,0.1472509526401742,38.10165,-91.45444,280.4,984.2666666666668
111-C2-0042,2026-05-06,2026-05-06T11:51:29Z,1.593,1.593,18.915,5.77,62.1,0.45,0.14,1.1,NA,7.52,196.4,143.6,0.07,93,0.15398747958628198,38.10165,-91.45444,280.5,984.1333333333333
111-C2-0042,2026-05-06,2026-05-06T11:51:30Z,1.654,1.654,18.881,5.76,62,0.56,0.11,0.8,NA,7.52,196.5,143.7,0.07,93,0.15983941208492108,38.10165,-91.45444,280.5,984.1333333333333
111-C2-0042,2026-05-06,2026-05-06T11:51:31Z,1.718,1.718,18.84,5.76,61.9,0.64,0.09,0.72,NA,7.52,196.6,143.7,0.07,93,0.1659635274904736,38.10165,-91.45444,280.3,984.2666666666668
111-C2-0042,2026-05-06,2026-05-06T11:51:32Z,1.768,1.768,18.828,5.76,61.9,0.52,0.1,0.74,NA,7.51,196.7,143.6,0.07,93,0.17086281981491563,38.10165,-91.45444,280.2,984.1333333333333
111-C2-0042,2026-05-06,2026-05-06T11:51:33Z,1.807,1.807,18.824,5.75,61.8,0.47,0.1,0.88,NA,7.51,196.8,143.6,0.07,93,0.1746733805117039,38.10165,-91.45444,280.1,984.1333333333333
111-C2-0042,2026-05-06,2026-05-06T11:51:38Z,1.855,1.855,18.804,5.73,61.5,0.6,0.1,1.32,NA,7.51,197.3,143.6,0.07,93,0.1792324442025041,38.10163,-91.45442,279.9,984.2666666666668
111-C2-0042,2026-05-06,2026-05-06T11:51:39Z,1.893,1.893,18.803,5.72,61.5,0.53,0.08,0.44,NA,7.51,197.4,143.6,0.07,93,0.18297495917256398,38.10163,-91.45444,280.1,984.2666666666668
111-C2-0042,2026-05-06,2026-05-06T11:51:40Z,1.922,1.922,18.803,5.72,61.4,0.54,0.1,0.25,NA,7.51,197.5,143.6,0.07,93,0.18569678824169844,38.10162,-91.45445,280.3,984.2666666666668
111-C2-0042,2026-05-06,2026-05-06T11:51:41Z,1.956,1.956,18.795,5.71,61.4,0.55,0.11,0.65,NA,7.51,197.6,143.7,0.07,93,0.18903102885138814,38.10162,-91.45446,280.2,984.2666666666668
111-C2-0042,2026-05-06,2026-05-06T11:51:42Z,1.982,1.982,18.788,5.72,61.4,0.53,0.1,0.8,NA,7.5,197.8,143.6,0.07,93,0.19154872074033752,38.10161,-91.45446,280.2,984.1333333333333
111-C2-0042,2026-05-06,2026-05-06T11:51:43Z,2.019,2.019,18.789,5.71,61.3,0.53,0.09,0.91,NA,7.5,197.9,143.5,0.07,93,0.19515514425694067,38.1016,-91.45447,280.2,984
111-C2-0042,2026-05-06,2026-05-06T11:51:45Z,2.046,2.046,18.793,5.7,61.2,0.53,0.06,0.91,NA,7.49,198.3,143.5,0.07,93,0.1977408818726184,38.10155,-91.45448,280.2,984.1333333333333
111-C2-0042,2026-05-06,2026-05-06T11:51:46Z,2.068,2.068,18.792,5.7,61.2,0.55,0.07,0.76,NA,7.49,198.6,143.6,0.07,93,0.19985029940119758,38.10154,-91.45448,280.4,984.1333333333333
111-C2-0042,2026-05-06,2026-05-06T11:51:47Z,2.117,2.117,18.793,5.7,61.2,0.53,0.08,0.56,NA,7.48,199,143.6,0.07,93,0.20454545454545453,38.10153,-91.4545,280.4,984.1333333333333
111-C2-0042,2026-05-06,2026-05-06T11:51:49Z,2.181,2.181,18.792,5.69,61.1,0.48,0.1,0.53,NA,7.48,199.1,143.6,0.07,93,0.21073761567773544,38.10154,-91.4545,280.1,984.1333333333333
111-C2-0042,2026-05-06,2026-05-06T11:51:50Z,2.225,2.225,18.79,5.69,61.1,0.54,0.14,0.84,NA,7.48,199.1,143.6,0.07,93,0.21502449646162222,38.10154,-91.45451,279.8,984.2666666666668
111-C2-0042,2026-05-06,2026-05-06T11:51:51Z,2.247,2.247,18.788,5.68,61,0.58,0.12,1.26,NA,7.48,199.2,143.6,0.07,93,0.2171339139902014,38.10155,-91.45449,279.9,984.1333333333333
111-C2-0042,2026-05-06,2026-05-06T11:51:53Z,2.294,2.294,18.791,5.68,61,0.5,0.11,0.83,NA,7.49,199.2,143.5,0.07,93,0.22169297768100163,38.10156,-91.45449,276.4,984.2666666666668
111-C2-0042,2026-05-06,2026-05-06T11:51:54Z,2.328,2.328,18.791,5.68,61,0.56,0.08,0.6,NA,7.49,199.3,143.6,0.07,93,0.224959172563963,38.10157,-91.45447,278,984.2666666666668
111-C2-0042,2026-05-06,2026-05-06T11:51:55Z,2.349,2.349,18.791,5.68,60.9,0.61,0.13,0.67,NA,7.49,199.3,143.5,0.07,93,0.22700054436581382,38.10157,-91.45446,278.9,984.1333333333333
111-C2-0042,2026-05-06,2026-05-06T11:51:57Z,2.389,2.389,18.792,5.67,60.9,0.47,0.1,0.89,NA,7.48,199.6,143.6,0.07,93,0.2308791507893304,38.1016,-91.45447,278.9,984.2666666666668
111-C2-0042,2026-05-06,2026-05-06T11:51:58Z,2.41,2.41,18.794,5.67,60.9,0.43,0.09,0.97,NA,7.48,199.7,143.5,0.07,93,0.23285247686445293,38.10162,-91.45446,279,984.2666666666668
111-C2-0042,2026-05-06,2026-05-06T11:52:01Z,2.48,2.48,18.796,5.66,60.8,0.58,0.17,0.67,NA,7.48,200.1,143.5,0.07,93,0.23965704953728906,38.10166,-91.45446,279.1,984.1333333333333
111-C2-0042,2026-05-06,2026-05-06T11:52:02Z,2.537,2.537,18.796,5.66,60.8,0.48,0.13,0.59,NA,7.48,200.2,143.5,0.07,93,0.24510070767555797,38.10168,-91.45445,279,984.2666666666668
111-C2-0042,2026-05-06,2026-05-06T11:52:03Z,2.572,2.572,18.795,5.66,60.8,0.52,0.08,0.81,NA,7.48,200.2,143.6,0.07,93,0.24857103973870442,38.10167,-91.45444,279.2,984.2666666666668
111-C2-0042,2026-05-06,2026-05-06T11:52:06Z,2.632,2.632,18.796,5.67,60.9,0.59,0.04,0.61,NA,7.48,200.3,143.5,0.07,93,0.25435492651061514,38.10163,-91.45439,278,984.1333333333333
111-C2-0042,2026-05-06,2026-05-06T11:52:07Z,2.654,2.654,18.796,5.67,60.9,0.53,0.08,0.73,NA,7.48,200.4,143.4,0.07,93,0.25639629831246596,38.10162,-91.45438,277.6,984.1333333333333
111-C2-0042,2026-05-06,2026-05-06T11:52:09Z,2.687,2.687,18.794,5.67,60.8,0.52,0.09,1.23,NA,7.48,200.4,143.5,0.07,93,0.25966249319542734,38.1016,-91.45435,276.6,984.2666666666668
111-C2-0042,2026-05-06,2026-05-06T11:52:10Z,2.724,2.724,18.79,5.66,60.8,0.58,0.08,0.76,NA,7.48,200.4,143.5,0.07,93,0.2632008709853021,38.10159,-91.45435,276.2,984.2666666666668
111-C2-0042,2026-05-06,2026-05-06T11:52:11Z,2.755,2.755,18.788,5.66,60.8,0.51,0.08,0.77,NA,7.48,200.4,143.5,0.07,93,0.2662629286880784,38.10158,-91.45434,275.9,984.2666666666668
111-C2-0042,2026-05-06,2026-05-06T11:52:13Z,2.799,2.799,18.789,5.66,60.8,0.58,0.11,0.38,NA,7.48,200.5,143.7,0.07,93,0.2704817637452368,38.10156,-91.45432,275.4,984.2666666666668
111-C2-0042,2026-05-06,2026-05-06T11:52:14Z,2.841,2.841,18.789,5.66,60.7,0.43,0.07,0.56,NA,7.48,200.6,143.7,0.07,93,0.2745645073489385,38.10155,-91.45432,275.2,984.2666666666668
111-C2-0042,2026-05-06,2026-05-06T11:52:17Z,2.899,2.899,18.783,5.65,60.7,0.5,0.11,0.63,NA,7.48,200.7,143.6,0.07,93,0.28014425694066414,38.10154,-91.45432,274.6,984.2666666666668
111-C2-0042,2026-05-06,2026-05-06T11:52:18Z,2.934,2.934,18.783,5.65,60.7,0.55,0.11,0.6,NA,7.48,200.8,143.7,0.07,93,0.28347849755035387,38.10154,-91.45432,274.4,984.1333333333333
111-C2-0042,2026-05-06,2026-05-06T11:52:21Z,2.989,2.989,18.783,5.65,60.7,0.76,0.11,1.23,NA,7.48,200.9,143.5,0.07,93,0.2888541099618944,38.10155,-91.45434,274.1,984.2666666666668
111-C2-0042,2026-05-06,2026-05-06T11:52:25Z,3.053,3.053,18.783,5.64,60.6,0.45,0.06,0.73,NA,7.49,201,143.4,0.07,93,0.29497822536744694,38.10157,-91.45437,273.8,984.2666666666668
111-C2-0042,2026-05-06,2026-05-06T11:52:26Z,3.086,3.086,18.782,5.64,60.6,0.45,0.08,0.84,NA,7.49,201,143.4,0.07,93,0.29824442025040826,38.10157,-91.45438,273.9,984.2666666666668
111-C2-0042,2026-05-06,2026-05-06T11:52:28Z,3.124,3.124,18.783,5.64,60.5,0.59,0.09,0.81,NA,7.49,201.2,143.6,0.07,93,0.3019188894937398,38.10157,-91.4544,274.1,984.1333333333333
111-C2-0042,2026-05-06,2026-05-06T11:52:29Z,3.222,3.222,18.782,5.64,60.6,0.54,0.07,0.71,NA,7.49,201.2,143.6,0.07,93,0.3113091997822537,38.10158,-91.4544,274.1,984.2666666666668
111-C2-0042,2026-05-06,2026-05-06T11:52:30Z,3.311,3.311,18.783,5.64,60.6,0.54,0.06,0.5,NA,7.49,201.2,143.6,0.07,93,0.31995100707675556,38.10159,-91.45441,274.2,984.1333333333333
111-C2-0042,2026-05-06,2026-05-06T11:52:31Z,3.353,3.353,18.783,5.64,60.5,0.45,0.1,0.39,NA,7.49,201.3,143.6,0.07,93,0.3239657049537289,38.10159,-91.45441,274.3,984.2666666666668
111-C2-0042,2026-05-06,2026-05-06T11:52:33Z,3.397,3.397,18.785,5.64,60.5,0.51,0.13,0.73,NA,7.48,201.5,143.5,0.07,93,0.3282525857376157,38.1016,-91.45442,274.7,984.2666666666668
111-C2-0042,2026-05-06,2026-05-06T11:52:34Z,3.435,3.435,18.787,5.64,60.5,0.53,0.12,1.1,NA,7.48,201.5,143.5,0.07,93,0.3319951007076755,38.10161,-91.45442,274.7,984.2666666666668
111-C2-0042,2026-05-06,2026-05-06T11:52:35Z,3.481,3.481,18.788,5.64,60.5,0.54,0.09,1.01,NA,7.48,201.6,143.5,0.07,93,0.33635002721829066,38.10162,-91.45442,274.8,984.2666666666668
111-C2-0042,2026-05-06,2026-05-06T11:52:36Z,3.523,3.523,18.788,5.64,60.5,0.48,0.11,0.52,NA,7.48,201.7,143.5,0.07,93,0.3404327708219924,38.10163,-91.45443,274.9,984.1333333333333
111-C2-0042,2026-05-06,2026-05-06T11:52:37Z,3.58,3.58,18.789,5.64,60.5,0.52,0.14,0.67,NA,7.48,201.8,143.5,0.07,93,0.34587642896026133,38.10163,-91.45443,275,984.2666666666668
111-C2-0042,2026-05-06,2026-05-06T11:52:38Z,3.63,3.63,18.789,5.64,60.5,0.51,0.14,0.92,NA,7.48,201.9,143.5,0.07,93,0.35077572128470336,38.10163,-91.45443,275.1,984.1333333333333
111-C2-0042,2026-05-06,2026-05-06T11:52:39Z,3.667,3.667,18.79,5.64,60.5,0.52,0.09,0.94,NA,7.48,202.1,143.6,0.07,93,0.3543821448013065,38.10163,-91.45443,275,984.2666666666668
111-C2-0042,2026-05-06,2026-05-06T11:52:40Z,3.69,3.69,18.792,5.63,60.5,0.53,0.09,0.74,NA,7.47,202.5,143.5,0.07,93,0.3565596080566141,38.10163,-91.45444,275,984.2666666666668
111-C2-0042,2026-05-06,2026-05-06T11:52:41Z,3.758,3.758,18.792,5.63,60.5,0.65,0.13,0.54,NA,7.47,202.9,143.5,0.07,93,0.3632280892759935,38.10163,-91.45444,275,984.2666666666668
111-C2-0042,2026-05-06,2026-05-06T11:52:42Z,3.783,3.783,18.793,5.64,60.5,0.65,0.14,0.61,NA,7.46,203,143.5,0.07,93,0.36554164398475775,38.10163,-91.45444,274.9,984.2666666666668
111-C2-0042,2026-05-06,2026-05-06T11:52:44Z,3.85,3.85,18.788,5.64,60.5,0.61,0.1,1.01,NA,7.46,203.2,143.5,0.07,93,0.3720740337506805,38.10164,-91.45444,274.9,984.2666666666668
111-C2-0042,2026-05-06,2026-05-06T11:52:45Z,3.903,3.903,18.786,5.64,60.5,0.67,0.1,0.89,NA,7.46,203.3,143.5,0.07,93,0.3771774632553076,38.10165,-91.45444,274.9,984.2666666666668
111-C2-0042,2026-05-06,2026-05-06T11:52:46Z,3.934,3.934,18.786,5.64,60.5,0.52,0.11,0.65,NA,7.46,203.3,143.5,0.07,93,0.3801034295046271,38.10165,-91.45444,274.9,984.2666666666668
111-C2-0042,2026-05-06,2026-05-06T11:52:47Z,3.985,3.985,18.785,5.64,60.5,0.51,0.1,0.56,NA,7.46,203.3,143.6,0.07,93,0.38513881328252586,38.10165,-91.45444,274.7,984.2666666666668
111-C2-0042,2026-05-06,2026-05-06T11:52:48Z,4.051,4.051,18.785,5.64,60.5,0.44,0.05,0.7,NA,7.47,203.3,143.6,0.07,93,0.39146706586826346,38.10166,-91.45444,274.7,984.1333333333333
111-C2-0042,2026-05-06,2026-05-06T11:52:49Z,4.116,4.116,18.784,5.64,60.5,0.49,0.06,0.89,NA,7.47,203.2,143.5,0.07,93,0.3977272727272727,38.10166,-91.45444,274.7,984.1333333333333
111-C2-0042,2026-05-06,2026-05-06T11:52:50Z,4.143,4.143,18.782,5.63,60.5,0.58,0.09,0.99,NA,7.47,203.2,143.5,0.07,93,0.40038105606967883,38.10167,-91.45444,274.6,984.2666666666668
111-C2-0042,2026-05-06,2026-05-06T11:52:51Z,4.221,4.221,18.78,5.63,60.5,0.5,0.11,0.9,NA,7.46,203.4,143.5,0.07,93,0.40786608600979857,38.10167,-91.45444,274.5,984.2666666666668
111-C2-0042,2026-05-06,2026-05-06T11:52:52Z,4.283,4.283,18.778,5.63,60.5,0.53,0.13,0.53,NA,7.46,203.4,143.4,0.07,93,0.4139221556886228,38.10168,-91.45444,274.4,984.1333333333333
111-C2-0042,2026-05-06,2026-05-06T11:52:53Z,4.346,4.346,18.777,5.63,60.4,0.56,0.14,0.58,NA,7.47,203.4,143.4,0.07,93,0.4199782253674469,38.10168,-91.45443,274.3,984.2666666666668
111-C2-0042,2026-05-06,2026-05-06T11:52:54Z,4.392,4.392,18.775,5.63,60.4,0.55,0.11,1.16,NA,7.47,203.4,143.4,0.07,93,0.42440119760479045,38.10168,-91.45443,274.2,984.2666666666668
111-C2-0042,2026-05-06,2026-05-06T11:52:55Z,4.413,4.413,18.774,5.63,60.4,0.53,0.1,1.46,NA,7.47,203.3,143.5,0.07,93,0.42644256940664127,38.10168,-91.45443,274,984.2666666666668
111-C2-0042,2026-05-06,2026-05-06T11:52:56Z,4.447,4.447,18.773,5.63,60.4,0.65,0.18,1.08,NA,7.47,203.3,143.5,0.07,93,0.42970876428960264,38.10168,-91.45443,273.7,984.2666666666668
111-C2-0042,2026-05-06,2026-05-06T11:52:57Z,4.485,4.485,18.77,5.63,60.4,0.74,0.16,1.11,NA,7.47,203.3,143.4,0.07,93,0.4334512792596625,38.10168,-91.45444,273.6,984.1333333333333
111-C2-0042,2026-05-06,2026-05-06T11:52:59Z,4.525,4.525,18.764,5.63,60.4,0.65,0.13,0.8,NA,7.47,203.3,143.6,0.07,93,0.43726183995645074,38.10167,-91.45444,273.3,984.1333333333333
111-C2-0042,2026-05-06,2026-05-06T11:53:00Z,4.568,4.568,18.759,5.63,60.4,0.73,0.16,0.99,NA,7.47,203.2,143.6,0.07,93,0.4414126292868808,38.10165,-91.45444,273,984.2666666666668
111-C2-0042,2026-05-06,2026-05-06T11:53:01Z,4.622,4.622,18.757,5.63,60.4,0.52,0.14,0.97,NA,7.47,203.3,143.6,0.07,93,0.44665215024496463,38.10165,-91.45444,272.6,984.2666666666668
111-C2-0042,2026-05-06,2026-05-06T11:53:02Z,4.648,4.648,18.757,5.63,60.4,0.47,0.12,0.69,NA,7.47,203.6,143.7,0.07,93,0.4491017964071856,38.10165,-91.45444,272.7,984.1333333333333
111-C2-0042,2026-05-06,2026-05-06T11:53:03Z,4.708,4.708,18.759,5.63,60.4,0.51,0.13,0.95,NA,7.46,203.9,143.5,0.07,93,0.4549537289058247,38.10165,-91.45444,272.5,984.2666666666668
111-C2-0042,2026-05-06,2026-05-06T11:53:04Z,4.732,4.732,18.759,5.63,60.4,0.52,0.13,0.92,NA,7.46,204.1,143.4,0.07,93,0.4573353293413174,38.10164,-91.45444,272.6,984.2666666666668
111-C2-0042,2026-05-06,2026-05-06T11:53:05Z,4.779,4.779,18.759,5.63,60.4,0.44,0.13,0.55,NA,7.46,204.1,143.4,0.07,93,0.4617583015786608,38.10164,-91.45444,272.5,984.2666666666668
111-C2-0042,2026-05-06,2026-05-06T11:53:06Z,4.8,4.8,18.759,5.63,60.4,0.5,0.11,0.54,NA,7.47,204,143.5,0.07,93,0.46386771910724006,38.10163,-91.45445,272.6,984.2666666666668
111-C2-0042,2026-05-06,2026-05-06T11:53:08Z,4.852,4.852,18.751,5.62,60.4,0.49,0.09,0.81,NA,7.47,203.8,143.5,0.07,93,0.46883505715841045,38.10162,-91.45445,272.7,984.1333333333333
111-C2-0042,2026-05-06,2026-05-06T11:53:09Z,4.878,4.878,18.737,5.62,60.3,0.51,0.14,0.93,NA,7.47,203.7,143.5,0.07,93,0.4714207947740882,38.10162,-91.45446,272.8,984.1333333333333
111-C2-0042,2026-05-06,2026-05-06T11:53:11Z,4.95,4.95,18.707,5.62,60.3,0.54,0.08,1.19,NA,7.47,203.7,143.4,0.07,93,0.47836145890038106,38.10161,-91.45446,272.7,984.2666666666668
111-C2-0042,2026-05-06,2026-05-06T11:53:12Z,5.013,5.013,18.697,5.63,60.3,0.7,0.12,1.17,NA,7.47,203.7,143.4,0.07,93,0.4844175285792052,38.10161,-91.45446,272.7,984.2666666666668
111-C2-0042,2026-05-06,2026-05-06T11:53:15Z,5.07,5.07,18.678,5.64,60.4,0.54,0.09,0.47,NA,7.47,203.9,143.6,0.07,93,0.4899292324442025,38.1016,-91.45445,272.3,984.1333333333333
111-C2-0042,2026-05-06,2026-05-06T11:53:16Z,5.132,5.132,18.678,5.64,60.4,0.57,0.1,0.73,NA,7.47,204,143.6,0.07,93,0.49591725639629836,38.1016,-91.45446,272.3,984
111-C2-0042,2026-05-06,2026-05-06T11:53:17Z,5.174,5.174,18.68,5.64,60.4,0.63,0.13,0.97,NA,7.47,204,143.6,0.07,93,0.5,38.1016,-91.45446,272.2,984.2666666666668
111-C2-0042,2026-05-06,2026-05-06T11:53:19Z,5.22,5.22,18.679,5.64,60.5,0.48,0.14,0.92,NA,7.48,204,143.6,0.07,93,0.5044229722373436,38.1016,-91.45445,272.1,984.2666666666668
111-C2-0042,2026-05-06,2026-05-06T11:53:20Z,5.315,5.315,18.677,5.64,60.5,0.48,0.03,0.75,NA,7.48,203.9,143.5,0.07,93,0.5136771910724007,38.1016,-91.45445,272.1,984.1333333333333
111-C2-0042,2026-05-06,2026-05-06T11:53:21Z,5.362,5.362,18.672,5.64,60.5,0.6,0.05,0.57,NA,7.48,204,143.5,0.07,93,0.5181682090364725,38.10159,-91.45445,272,984.2666666666668
111-C2-0042,2026-05-06,2026-05-06T11:53:23Z,5.418,5.418,18.669,5.65,60.5,0.53,0.09,0.74,NA,7.48,204,143.6,0.07,93,0.523543821448013,38.10159,-91.45445,271.6,984.1333333333333
111-C2-0042,2026-05-06,2026-05-06T11:53:24Z,5.465,5.465,18.669,5.65,60.5,0.61,0.12,0.79,NA,7.48,204,143.4,0.07,93,0.5281709308655417,38.10159,-91.45446,271.6,984.2666666666668
111-C2-0042,2026-05-06,2026-05-06T11:53:25Z,5.494,5.494,18.67,5.65,60.5,0.62,0.12,0.76,NA,7.48,204.1,143.4,0.07,93,0.5309608056614045,38.10158,-91.45445,271.5,984.2666666666668
111-C2-0042,2026-05-06,2026-05-06T11:53:27Z,5.575,5.575,18.669,5.65,60.5,0.56,0.11,0.97,NA,7.48,204.3,143.4,0.07,93,0.5387180185084377,38.10157,-91.45444,271.9,984.2666666666668
