MULakeNumber,date,dateTime,depth_m,verticalPosition_m,temp_degC,doConcentration_mgpL,doSaturation_percent,chlorophyll_RFU,phycocyaninBGA_RFU,phycoerythrinTAL_RFU,turbidity_FNU,pH,orp_mV,specificConductivity_uSpcm,salinity_psu,tds_mgpL,waterPressure_barA,latitude,longitude,altitude_m,barometerAirHandheld_mbars
438,2026-07-23,2026-07-23T09:43:57Z,0.28,0.28,23.579,9.226666666666667,104.96666666666667,0.21666666666666667,2.7199999999999998,0.9633333333333334,NA,7.930000000000001,162.8,4.666666666666667,0,2.6666666666666665,0.027036835420068954,38.90149,-92.34232,221.33333333333334,995.5555555555555
438,2026-07-23,2026-07-23T09:44:00Z,0.3213333333333333,0.3213333333333333,28.454666666666668,8.033333333333333,103.26666666666667,0.9733333333333333,0.6799999999999999,2.9833333333333334,NA,7.82,127.4,140.86666666666667,0.06666666666666667,91.66666666666667,0.030983487570313918,38.90149,-92.34232,221.33333333333334,995.6
438,2026-07-23,2026-07-23T09:44:03Z,0.8113333333333334,0.8113333333333334,28.517666666666667,7.77,100.2,1.3133333333333335,0.99,2.9833333333333334,NA,7.75,129.06666666666666,141.53333333333333,0.07,92,0.07822990382870622,38.90149,-92.34232,221.2,995.6
438,2026-07-23,2026-07-23T09:44:15Z,0.5606666666666666,0.5606666666666666,28.526,7.29,94,1.0733333333333335,0.4066666666666667,2.8400000000000003,NA,7.65,135.03333333333333,141.56666666666666,0.07,92,0.05405098893122845,38.90148333333333,-92.34231,222.46666666666667,995.6
438,2026-07-23,2026-07-23T09:44:18Z,0.6683333333333333,0.6683333333333333,28.531666666666666,7.233333333333333,93.3,1.11,0.63,2.986666666666667,NA,7.636666666666667,136.3,141.5,0.07,92,0.06443930321175831,38.90148,-92.34231,222.83333333333334,995.6
438,2026-07-23,2026-07-23T09:45:27Z,0.809,0.809,28.554666666666666,7.15,92.2,1.1566666666666667,0.55,2.8033333333333332,NA,7.57,155.53333333333333,141.46666666666667,0.07,92,0.07800308473961169,38.901516666666666,-92.34235,222.53333333333333,995.6
438,2026-07-23,2026-07-23T09:45:30Z,1.152,1.152,28.572666666666667,7.15,92.26666666666667,1.1733333333333333,0.7633333333333333,2.73,NA,7.553333333333334,157.03333333333333,141.4,0.07,92,0.1110506260206859,38.90151,-92.34235,222.66666666666666,995.6
438,2026-07-23,2026-07-23T09:45:33Z,1.7703333333333333,1.7703333333333333,28.56866666666667,7.1466666666666665,92.2,1.08,0.33999999999999997,2.8066666666666666,NA,7.536666666666667,158.53333333333333,141.43333333333334,0.07,92,0.17070404645254944,38.90151,-92.34235,222.13333333333333,995.5555555555555
438,2026-07-23,2026-07-23T09:45:36Z,2.3116666666666665,2.3116666666666665,28.526,7.12,91.86666666666667,1.3333333333333333,0.8666666666666667,3.0166666666666666,NA,7.523333333333333,159.79999999999998,141.46666666666667,0.07,92,0.22284975503538376,38.90150333333333,-92.34236,222,995.6
438,2026-07-23,2026-07-23T09:45:39Z,2.7256666666666667,2.7256666666666667,27.196,6.416666666666666,81.76666666666667,8.553333333333333,7.68,51.79,NA,7.5,161.8,143,0.07,93,0.262792596624932,38.9015,-92.34235666666666,222.5,995.6444444444444
438,2026-07-23,2026-07-23T09:45:42Z,3.2013333333333334,3.2013333333333334,23.96366666666667,4.836666666666667,57.766666666666666,10.333333333333332,13.546666666666667,72.51666666666667,NA,7.17,94.1,177.86666666666667,0.08,115.66666666666667,0.30899564507348937,38.9015,-92.34235,221.96666666666667,995.6
438,2026-07-23,2026-07-23T09:45:51Z,3.1126666666666667,3.1126666666666667,22.868,2.4566666666666666,28.633333333333333,6.303333333333334,16.92,52.903333333333336,NA,6.96,-31.633333333333333,232.93333333333334,0.11,151.33333333333334,0.3005352930502631,38.90151,-92.34235666666666,219.73333333333332,995.6
438,2026-07-23,2026-07-23T09:45:54Z,3.144,3.144,23.112666666666666,2.05,23.96666666666667,5.14,17.173333333333332,51.60666666666667,NA,6.946666666666667,-36.733333333333334,229.9,0.11,149.33333333333334,0.3035746688441299,38.90151,-92.34236,219.23333333333335,995.6
