MULakeNumber,date,dateTime,depth_m,verticalPosition_m,temp_degC,doConcentration_mgpL,doSaturation_percent,chlorophyll_RFU,phycocyaninBGA_RFU,phycoerythrinTAL_RFU,turbidity_FNU,pH,orp_mV,specificConductivity_uSpcm,salinity_psu,tds_mgpL,waterPressure_barA,latitude,longitude,altitude_m,barometerAirHandheld_mbars
438,2026-08-13,2026-08-13T08:53:33Z,0.123,0.123,29.136,8.2,106.8,1.52,0.37,2.24,NA,7.34,-78.6,129.4,0.06,84,0.011908002177463255,38.9014,-92.34232,223.4,984
438,2026-08-13,2026-08-13T08:53:34Z,0.277,0.277,29.152,8.44,110.1,1.63,0.37,2.16,NA,7.43,-82.9,129.7,0.06,84,0.026741970604246056,38.9014,-92.34232,223.4,984
438,2026-08-13,2026-08-13T08:53:35Z,0.423,0.423,29.147,8.49,110.7,1.74,0.45,2.15,NA,7.46,-83.5,129.8,0.06,84,0.04075939031028851,38.9014,-92.34232,223.3,984
438,2026-08-13,2026-08-13T08:53:36Z,0.557,0.557,29.139,8.61,112.2,1.81,0.5,2.24,NA,7.5,-85,129.7,0.06,84,0.053688078388677195,38.9014,-92.34232,223,984
438,2026-08-13,2026-08-13T08:54:44Z,0.631,0.631,29.16,9.69,126.4,1.99,0.51,2.33,NA,8.39,-9.9,130.1,0.06,85,0.06083287969515515,38.90142,-92.34235,221.6,984
438,2026-08-13,2026-08-13T08:53:39Z,0.717,0.717,29.064,8.95,116.6,1.8,0.58,2.5,NA,7.65,-85,129.8,0.06,84,0.06913445835601524,38.9014,-92.34232,223.4,984.1333333333333
438,2026-08-13,2026-08-13T08:54:49Z,0.75,0.75,29.12,9.67,126.1,1.96,0.72,2.97,NA,8.41,-6.4,130.7,0.06,85,0.07226456178551988,38.90143,-92.34236,220.7,983.8666666666667
438,2026-08-13,2026-08-13T08:54:50Z,1.588,1.588,28.269,9.11,118.1,3.17,1.37,5.88,NA,8.37,-3.6,130.2,0.06,85,0.1531028851388133,38.90143,-92.34236,220.6,984
438,2026-08-13,2026-08-13T08:54:51Z,1.921,1.921,27.406,8.56,108.9,6.62,2.38,11.65,NA,8.31,-1.1,129.4,0.06,84,0.1852204681545999,38.90143,-92.34236,220.5,983.8666666666667
438,2026-08-13,2026-08-13T08:54:52Z,2.28,2.28,25.523,8.36,102.5,12.26,5.67,30.71,NA,8.28,-0.3,129.1,0.06,84,0.21992378878606425,38.90143,-92.34236,220.2,984
438,2026-08-13,2026-08-13T08:54:53Z,2.648,2.648,24.193,7.38,88.7,12.57,8.35,43.43,NA,8.1,-7.1,128.7,0.06,84,0.25557974959172564,38.90143,-92.34236,219.9,984
438,2026-08-13,2026-08-13T08:54:54Z,2.951,2.951,23,6.57,77.3,8.64,6.62,37.04,NA,7.83,-65.2,136,0.06,88,0.2848394120849211,38.90143,-92.34236,220,984
438,2026-08-13,2026-08-13T08:55:02Z,3.075,3.075,22.044,3.2,36.6,4.04,2.04,19.05,NA,7.41,-118.6,246,0.12,160,0.2969515514425694,38.90142,-92.34235,220.4,984
438,2026-08-13,2026-08-13T08:54:58Z,3.167,3.167,22.034,4.51,51.6,4.87,2.69,16.59,NA,7.51,-110.3,245.4,0.12,159,0.3058655416439848,38.90142,-92.34235,220.1,984
438,2026-08-13,2026-08-13T08:54:55Z,3.213,3.213,23.45,5.97,69.9,8,5.17,31.85,NA,7.73,-92.5,143.6,0.07,93,0.3101524224278715,38.90143,-92.34236,220.1,984
438,2026-08-13,2026-08-13T08:54:57Z,3.27,3.27,22.419,4.57,54.1,6.18,3.34,25.88,NA,7.68,-101.3,176.1,0.08,114,0.31566412629286883,38.90142,-92.34235,220.2,984
438,2026-08-13,2026-08-13T08:54:56Z,3.297,3.297,23.823,5.39,63.7,8,4.71,32.21,NA,7.7,-101.3,149.9,0.07,97,0.3183179096352749,38.90142,-92.34235,220.1,984
