MULakeNumber,date,dateTime,depth_m,verticalPosition_m,temp_degC,doConcentration_mgpL,doSaturation_percent,chlorophyll_RFU,phycocyaninBGA_RFU,phycoerythrinTAL_RFU,turbidity_FNU,pH,orp_mV,specificConductivity_uSpcm,salinity_psu,tds_mgpL,waterPressure_barA,latitude,longitude,altitude_m,barometerAirHandheld_mbars
111-C8-0182,2026-08-04,2026-08-04T12:40:51Z,0.046,0.046,28.395,9.02,116.2,1.27,0.98,3.52,NA,7.91,107.6,131.8,0.06,86,0.004422972237343495,38.0822,-91.44714,269.7,983.7333333333332
111-C8-0182,2026-08-04,2026-08-04T12:40:52Z,0.126,0.126,28.179,9.03,116,1.36,0.99,3.95,NA,7.92,107.6,131.7,0.06,86,0.012112139357648339,38.0822,-91.44714,270.1,983.7333333333332
111-C8-0182,2026-08-04,2026-08-04T12:40:53Z,0.151,0.151,28.119,9.08,116.3,1.33,0.92,4.21,NA,7.93,107.7,131.8,0.06,86,0.014561785519869351,38.0822,-91.44714,270.1,983.7333333333332
111-C8-0182,2026-08-04,2026-08-04T12:41:00Z,0.213,0.213,27.757,9.19,117,1.52,0.56,4.92,NA,7.97,108.6,130.6,0.06,85,0.02054980947196516,38.08221,-91.44714,271.7,983.8666666666667
111-C8-0182,2026-08-04,2026-08-04T12:41:01Z,0.247,0.247,27.683,9.2,117,1.59,0.74,5.21,NA,7.97,108.8,130.6,0.06,85,0.02381600435492651,38.08221,-91.44714,271.5,983.6
111-C8-0182,2026-08-04,2026-08-04T12:41:02Z,0.274,0.274,27.636,9.21,116.9,1.73,0.98,5.12,NA,7.97,109.3,130.5,0.06,85,0.02646978769733261,38.08222,-91.44714,271.5,983.7333333333332
111-C8-0182,2026-08-04,2026-08-04T12:41:04Z,0.316,0.316,27.407,9.27,117.5,1.96,1.29,5.44,NA,7.96,110.1,130.2,0.06,85,0.030484485574305935,38.08222,-91.44714,271.3,983.8666666666667
111-C8-0182,2026-08-04,2026-08-04T12:41:05Z,0.343,0.343,27.321,9.31,117.6,1.98,1.45,5.98,NA,7.96,110.4,130,0.06,84,0.03307022318998367,38.08222,-91.44714,271.3,983.7333333333332
111-C8-0182,2026-08-04,2026-08-04T12:41:08Z,0.398,0.398,27.278,9.25,116.7,2.07,1.13,6.67,NA,7.94,111.2,129.6,0.06,84,0.03837778987479586,38.08223,-91.44714,271.1,983.7333333333332
111-C8-0182,2026-08-04,2026-08-04T12:41:09Z,0.438,0.438,27.184,9.24,116.5,1.89,0.87,6.62,NA,7.93,111.5,129.6,0.06,84,0.042188350571584106,38.08223,-91.44714,271.3,983.7333333333332
111-C8-0182,2026-08-04,2026-08-04T12:41:10Z,0.47,0.47,27.158,9.22,116.1,1.77,0.73,6.51,NA,7.93,111.6,129.3,0.06,84,0.045386499727817095,38.08223,-91.44714,271.3,983.8666666666667
111-C8-0182,2026-08-04,2026-08-04T12:41:11Z,0.506,0.506,27.176,9.19,115.8,1.83,0.77,6.63,NA,7.92,111.8,128.9,0.06,84,0.048788786064235166,38.08223,-91.44714,271.3,983.7333333333332
111-C8-0182,2026-08-04,2026-08-04T12:41:12Z,0.549,0.549,27.059,9.16,115.3,1.91,0.97,6.8,NA,7.92,111.9,129,0.06,84,0.05293957539466522,38.08223,-91.44714,271.5,983.7333333333332
111-C8-0182,2026-08-04,2026-08-04T12:41:15Z,0.619,0.619,26.933,9.06,113.6,2.18,1.3,6.79,NA,7.88,112.7,129.1,0.06,84,0.05974414806750136,38.08223,-91.44715,271.1,983.6
111-C8-0182,2026-08-04,2026-08-04T12:41:16Z,0.646,0.646,26.895,8.99,112.6,2,1.07,6.72,NA,7.87,112.8,129,0.06,84,0.0623298856831791,38.08223,-91.44716,270.7,983.6
111-C8-0182,2026-08-04,2026-08-04T12:41:17Z,0.688,0.688,26.875,8.92,111.8,1.89,0.74,6.68,NA,7.86,113.3,128.9,0.06,84,0.06641262928688078,38.08224,-91.44716,270.7,983.6
111-C8-0182,2026-08-04,2026-08-04T12:41:18Z,0.718,0.718,26.844,8.84,110.7,1.92,0.71,6.65,NA,7.83,113.9,129.1,0.06,84,0.06927054980947196,38.08224,-91.44716,270.5,983.7333333333332
