MULakeNumber,date,dateTime,depth_m,verticalPosition_m,temp_degC,doConcentration_mgpL,doSaturation_percent,chlorophyll_RFU,phycocyaninBGA_RFU,phycoerythrinTAL_RFU,turbidity_FNU,pH,orp_mV,specificConductivity_uSpcm,salinity_psu,tds_mgpL,waterPressure_barA,latitude,longitude,altitude_m,barometerAirHandheld_mbars
088,2026-02-03,2026-02-03T12:01:27Z,0.013,0.013,2.671,13.41,98.9,0.41,-0.19,1.45,NA,7.52,80.2,183.5,0.09,119,0.0012248230811105062,39.66318,-92.99525,228.8,996.4
088,2026-02-03,2026-02-03T12:01:28Z,0.06,0.06,2.726,13.42,98.9,0.39,-0.18,1.47,NA,7.52,79.7,183.2,0.09,119,0.005851932498639085,39.66318,-92.99525,229.6,996.4
088,2026-02-03,2026-02-03T12:01:29Z,0.101,0.101,2.785,13.39,98.9,0.4,-0.16,1.49,NA,7.53,79.6,183.2,0.09,119,0.009730538922155687,39.66318,-92.99525,229.8,996.5333333333333
088,2026-02-03,2026-02-03T12:01:30Z,0.126,0.126,2.878,13.35,98.8,0.44,-0.2,1.55,NA,7.53,79.5,183.2,0.09,119,0.012248230811105062,39.66318,-92.99525,229.9,996.5333333333333
088,2026-02-03,2026-02-03T12:01:31Z,0.159,0.159,2.959,13.31,98.7,0.47,-0.22,1.65,NA,7.53,79.6,183.2,0.09,119,0.015446379967338051,39.66318,-92.99525,230,996.4
088,2026-02-03,2026-02-03T12:01:32Z,0.23,0.23,2.986,13.26,98.5,0.45,-0.21,1.69,NA,7.53,79.6,183.2,0.09,119,0.0222509526401742,39.66318,-92.99525,230,996.4
088,2026-02-03,2026-02-03T12:01:33Z,0.306,0.306,2.993,13.22,98.2,0.51,-0.18,1.78,NA,7.54,79.7,183.4,0.09,119,0.029599891126837235,39.66318,-92.99525,230,996.5333333333333
088,2026-02-03,2026-02-03T12:01:34Z,0.473,0.473,3.009,13.2,98.1,0.61,-0.17,2.04,NA,7.54,79.8,183.5,0.09,119,0.045726728361458906,39.66318,-92.99525,229.8,996.6666666666666
088,2026-02-03,2026-02-03T12:01:35Z,0.574,0.574,3.055,13.2,98.2,0.82,-0.14,2.75,NA,7.54,79.9,183.5,0.09,119,0.05552531301034295,39.66317,-92.99525,229.9,996.5333333333333
088,2026-02-03,2026-02-03T12:01:36Z,0.728,0.728,3.108,13.16,98,1.01,-0.1,3.3,NA,7.54,79.9,183.3,0.09,119,0.07042732716385411,39.66317,-92.99525,229.8,996.6666666666666
