MULakeNumber,date,dateTime,depth_m,verticalPosition_m,temp_degC,doConcentration_mgpL,doSaturation_percent,chlorophyll_RFU,phycocyaninBGA_RFU,phycoerythrinTAL_RFU,turbidity_FNU,pH,orp_mV,specificConductivity_uSpcm,salinity_psu,tds_mgpL,waterPressure_barA,latitude,longitude,altitude_m,barometerAirHandheld_mbars
438,2026-04-07,2026-04-07T09:10:54Z,0.813,0.813,15.148,3.52,35,0.18,0.29,0.78,NA,6.79,74.9,206.7,0.1,134,0.0785928143712575,38.90141,-92.3424,221.7,1001.0666666666666
438,2026-04-07,2026-04-07T09:11:02Z,0.852,0.852,15.147,6.25,62.2,0.21,0.26,0.87,NA,6.9,103.4,206.7,0.1,134,0.08233532934131736,38.90141,-92.34239,221.5,1001.0666666666666
438,2026-04-07,2026-04-07T09:11:00Z,0.924,0.924,15.092,5.72,56.8,0.19,0.25,0.81,NA,6.88,98.3,206.5,0.1,134,0.08934403919433859,38.90141,-92.34239,221.5,1001.0666666666666
438,2026-04-07,2026-04-07T09:10:52Z,1.274,1.274,14.941,2.11,20.9,0.19,0.24,0.72,NA,6.74,67.9,207.3,0.1,135,0.12323081110506261,38.90141,-92.3424,221.4,1001.0666666666666
438,2026-04-07,2026-04-07T09:10:51Z,1.68,1.68,14.765,1.24,12.2,0.18,0.23,0.73,NA,6.72,61.3,207.3,0.1,135,0.16242514970059882,38.90141,-92.3424,221.5,1001.0666666666666
438,2026-04-07,2026-04-07T09:10:50Z,2.19,2.19,14.035,0.3,2.9,0.36,0.33,0.75,NA,6.72,54,208.1,0.1,135,0.2118263473053892,38.90141,-92.3424,221.5,1001.0666666666666
438,2026-04-07,2026-04-07T09:10:49Z,2.556,2.556,12.788,0.18,1.7,0.49,0.41,0.89,NA,6.73,45.2,214.7,0.1,140,0.24727817093086554,38.90141,-92.3424,221.6,1001.0666666666666
438,2026-04-07,2026-04-07T09:10:48Z,2.921,2.921,9.748,0.16,1.4,0.43,0.34,1.01,NA,6.73,44.4,225.1,0.11,146,0.2825939031028851,38.90141,-92.3424,221.3,1001.0666666666666
438,2026-04-07,2026-04-07T09:10:47Z,3.269,3.269,9.67,0.15,1.3,0.46,0.26,1.3,NA,6.74,44,225.2,0.11,146,0.31634458356015244,38.9014,-92.3424,221.1,1001.0666666666666
438,2026-04-07,2026-04-07T09:10:20Z,3.318,3.318,9.591,0.15,1.4,0.55,0.31,1.39,NA,6.77,36.7,225.6,0.11,147,0.32110778443113774,38.90142,-92.3424,221.9,1001.0666666666666
