MULakeNumber,date,dateTime,depth_m,verticalPosition_m,temp_degC,doConcentration_mgpL,doSaturation_percent,chlorophyll_RFU,phycocyaninBGA_RFU,phycoerythrinTAL_RFU,turbidity_FNU,pH,orp_mV,specificConductivity_uSpcm,salinity_psu,tds_mgpL,waterPressure_barA,latitude,longitude,altitude_m,barometerAirHandheld_mbars
088,2026-02-17,2026-02-17T11:54:53Z,0.041,0.041,5.98,11.5,92.4,1.36,0.05,2.27,NA,7.27,256.3,176,0.08,114,0.003946652150244965,39.66327,-92.99526,231.2,976.8000000000001
088,2026-02-17,2026-02-17T11:54:54Z,0.08,0.08,5.972,11.54,92.7,1.41,0.02,2.67,NA,7.27,256,175.8,0.08,114,0.007689167120304845,39.66327,-92.99526,231.1,976.6666666666666
088,2026-02-17,2026-02-17T11:55:03Z,0.154,0.154,5.994,11.65,93.6,1.69,0.08,2.81,NA,7.26,256.3,176,0.08,114,0.01490201415351116,39.66327,-92.99528,229.9,976.8000000000001
088,2026-02-17,2026-02-17T11:55:12Z,0.264,0.264,6,11.72,94.2,1.52,0.1,2.92,NA,7.25,256.6,176.1,0.08,114,0.02558519324986391,39.66327,-92.99528,229.8,976.9333333333334
088,2026-02-17,2026-02-17T11:55:22Z,0.365,0.365,5.98,11.78,94.6,1.7,0.06,3.11,NA,7.24,257,175.7,0.08,114,0.03538377789874796,39.66327,-92.99528,230,976.8000000000001
088,2026-02-17,2026-02-17T11:55:24Z,0.455,0.455,5.978,11.78,94.7,1.91,0.05,3.48,NA,7.23,257.2,176,0.08,114,0.044025585193249867,39.66327,-92.99528,229.7,976.9333333333334
088,2026-02-17,2026-02-17T11:55:25Z,0.483,0.483,5.978,11.78,94.6,2.01,0.03,3.85,NA,7.23,257.2,176,0.08,114,0.04667936853565596,39.66327,-92.99528,229.7,976.8000000000001
088,2026-02-17,2026-02-17T11:55:26Z,0.523,0.523,5.976,11.78,94.7,2.14,0.06,3.93,NA,7.23,257.2,175.9,0.08,114,0.05062602068590093,39.66327,-92.99528,229.7,976.9333333333334
088,2026-02-17,2026-02-17T11:55:27Z,0.612,0.612,5.971,11.79,94.7,2.36,0.1,4.17,NA,7.23,257.2,175.9,0.08,114,0.05926782798040283,39.66327,-92.99528,229.7,976.9333333333334
088,2026-02-17,2026-02-17T11:55:28Z,0.653,0.653,5.97,11.79,94.7,2.43,0.12,4.58,NA,7.23,257.3,175.9,0.08,114,0.0632144801306478,39.66327,-92.99528,229.9,976.8000000000001
088,2026-02-17,2026-02-17T11:55:30Z,0.694,0.694,5.952,11.79,94.7,2.72,0.17,4.98,NA,7.23,257.3,176.2,0.08,115,0.06716113228089277,39.66327,-92.99528,229.7,976.8000000000001
088,2026-02-17,2026-02-17T11:55:45Z,0.717,0.717,5.972,11.82,94.9,2.37,0.14,4.47,NA,7.23,257.5,175.9,0.08,114,0.06940664126292868,39.66326,-92.99526,230.6,976.9333333333334
088,2026-02-17,2026-02-17T11:56:55Z,0.928,0.928,5.911,11.84,94.9,3.1,0.13,5.72,NA,7.21,258.4,175.8,0.08,114,0.08975231355470877,39.66327,-92.99525,230.7,976.9333333333334
