MULakeNumber,date,dateTime,depth_m,verticalPosition_m,temp_degC,doConcentration_mgpL,doSaturation_percent,chlorophyll_RFU,phycocyaninBGA_RFU,phycoerythrinTAL_RFU,turbidity_FNU,pH,orp_mV,specificConductivity_uSpcm,salinity_psu,tds_mgpL,waterPressure_barA,latitude,longitude,altitude_m,barometerAirHandheld_mbars
018,2026-07-14,2026-07-14T09:15:39Z,0.028333333333333332,0.028333333333333332,28.364,7.9,101.6,-0.14,NA,-0.05,NA,8.5,178.03333333333333,290.9,0.14,189,0.0026991471602250045,37.90009,-90.62814666666667,267.4,989.4666666666667
018,2026-07-14,2026-07-14T09:15:42Z,0.326,0.326,28.366,7.89,101.6,-0.11,NA,-0.1,NA,8.5,178.36666666666667,290.93333333333334,0.14,189,0.03143712574850299,37.90009,-90.62815,267.43333333333334,989.3333333333334
018,2026-07-14,2026-07-14T09:15:45Z,0.6116666666666667,0.6116666666666667,28.368333333333332,7.89,101.6,-0.11666666666666668,NA,-0.13,NA,8.5,178.4,290.9,0.14,189,0.05899564507348938,37.90009,-90.62815,267.3,989.2444444444444
018,2026-07-14,2026-07-14T09:15:48Z,0.7846666666666666,0.7846666666666666,28.369333333333334,7.89,101.53333333333333,-0.09666666666666666,NA,-0.13333333333333333,NA,8.5,178.4,291.1,0.14,189,0.0756441662130285,37.90009,-90.62815,267.3666666666667,989.3777777777779
018,2026-07-14,2026-07-14T09:15:51Z,0.9386666666666666,0.9386666666666666,28.368333333333332,7.89,101.6,-0.14333333333333334,NA,-0.21666666666666667,NA,8.5,178.5,291.1333333333333,0.14,189,0.09052349845763019,37.90009,-90.62815666666667,267.3,989.2444444444444
018,2026-07-14,2026-07-14T09:15:54Z,1.0723333333333334,1.0723333333333334,28.369333333333334,7.8966666666666665,101.6,-0.11333333333333334,NA,-0.11333333333333334,NA,8.5,178.6,291.23333333333335,0.14,189,0.10340682271819995,37.90009,-90.62816,267.23333333333335,989.2444444444444
018,2026-07-14,2026-07-14T09:15:57Z,1.188,1.188,28.371666666666666,7.89,101.56666666666666,-0.08333333333333334,NA,-0.05666666666666667,NA,8.5,178.66666666666666,291.2,0.14,189,0.11452095808383234,37.90009,-90.62816,267.3,989.3777777777779
018,2026-07-14,2026-07-14T09:16:00Z,1.3223333333333334,1.3223333333333334,28.371333333333332,7.89,101.6,-0.12000000000000001,NA,-0.12333333333333334,NA,8.5,178.73333333333332,291.1,0.14,189,0.12749500998003993,37.90009,-90.62816,267.2,989.2888888888889
018,2026-07-14,2026-07-14T09:16:03Z,1.4416666666666667,1.4416666666666667,28.371666666666666,7.89,101.53333333333333,-0.1,NA,-0.17666666666666667,NA,8.5,178.8,291.1333333333333,0.14,189,0.138994737797133,37.90009,-90.62816,267.23333333333335,989.3333333333334
018,2026-07-14,2026-07-14T09:16:06Z,1.5833333333333333,1.5833333333333333,28.372333333333334,7.89,101.56666666666666,-0.09,NA,-0.12666666666666668,NA,8.5,178.86666666666667,290.96666666666664,0.14,189,0.15262656505171476,37.90009,-90.62816,267.5,989.3333333333334
