MULakeNumber,date,dateTime,depth_m,verticalPosition_m,temp_degC,doConcentration_mgpL,doSaturation_percent,chlorophyll_RFU,phycocyaninBGA_RFU,phycoerythrinTAL_RFU,turbidity_FNU,pH,orp_mV,specificConductivity_uSpcm,salinity_psu,tds_mgpL,waterPressure_barA,latitude,longitude,altitude_m,barometerAirHandheld_mbars
111-C2-0042,2026-05-26,2026-05-26T12:02:52Z,0.081,0.081,23.009,10.26,119.7,2.37,0.91,7.8,NA,7.99,641.8,129.2,0.06,84,0.007757212847033207,38.10158,-91.45462,272.3,983.3333333333334
111-C2-0042,2026-05-26,2026-05-26T12:02:55Z,0.143,0.143,23.009,10.27,119.7,1.93,0.07,7.11,NA,7.99,598.3,129.2,0.06,84,0.013745236799129016,38.10158,-91.45462,272.6,983.4666666666667
111-C2-0042,2026-05-26,2026-05-26T12:02:56Z,0.326,0.326,23.024,10.27,119.8,2.04,0.3,7.93,NA,7.99,592.8,129.2,0.06,84,0.03150517147523136,38.10158,-91.45462,272.6,983.4666666666667
111-C2-0042,2026-05-26,2026-05-26T12:02:57Z,0.508,0.508,23.042,10.27,119.9,2.2,0.78,8.41,NA,7.99,574.6,129.1,0.06,84,0.04906096897114861,38.10158,-91.45462,272.2,983.3333333333334
111-C2-0042,2026-05-26,2026-05-26T12:02:58Z,0.574,0.574,23.04,10.27,119.9,2.31,1.12,8.46,NA,7.99,565.5,129.2,0.06,84,0.05538922155688623,38.10158,-91.45462,272,983.3333333333334
111-C2-0042,2026-05-26,2026-05-26T12:02:59Z,0.644,0.644,23.002,10.27,119.8,2.63,1.34,9.69,NA,7.99,554.4,129.2,0.06,84,0.062125748502994016,38.10158,-91.45462,272,983.3333333333334
111-C2-0042,2026-05-26,2026-05-26T12:03:00Z,0.765,0.765,22.928,10.24,119.3,2.8,1.19,10.48,NA,7.97,549.6,129.3,0.06,84,0.07382961350027219,38.10158,-91.45462,272,983.3333333333334
111-C2-0042,2026-05-26,2026-05-26T12:03:01Z,0.845,0.845,22.853,10.24,119.1,2.56,0.54,9.43,NA,7.94,531.2,129.4,0.06,84,0.0815868263473054,38.10158,-91.45462,272.1,983.3333333333334
111-C2-0042,2026-05-26,2026-05-26T12:03:02Z,0.921,0.921,22.746,10.22,118.7,2.3,0.06,8.71,NA,7.91,521,129.4,0.06,84,0.08886771910724008,38.10158,-91.45462,272,983.3333333333334
111-C2-0042,2026-05-26,2026-05-26T12:03:03Z,0.981,0.981,22.715,10.21,118.5,2.38,0.14,8.28,NA,7.89,511.2,129.3,0.06,84,0.09471965160587914,38.10158,-91.45462,272.4,983.1999999999999
111-C2-0042,2026-05-26,2026-05-26T12:03:04Z,1.047,1.047,22.678,10.17,118,2.59,0.61,7.78,NA,7.87,501.6,129.3,0.06,84,0.10111594991834513,38.10158,-91.45463,272.3,983.4666666666667
111-C2-0042,2026-05-26,2026-05-26T12:03:05Z,1.135,1.135,22.636,10.14,117.5,2.64,0.94,7.93,NA,7.84,492.3,129.3,0.06,84,0.10962166575939031,38.10158,-91.45462,272.7,983.6
111-C2-0042,2026-05-26,2026-05-26T12:03:06Z,1.169,1.169,22.623,10.12,117.2,2.55,1.03,8.01,NA,7.83,485.1,129.3,0.06,84,0.11288786064235166,38.10158,-91.45463,272.7,983.4666666666667
111-C2-0042,2026-05-26,2026-05-26T12:03:07Z,1.235,1.235,22.614,10.07,116.6,2.43,0.74,8.04,NA,7.81,476.3,129.3,0.06,84,0.11921611322808928,38.10158,-91.45463,272.9,983.4666666666667
111-C2-0042,2026-05-26,2026-05-26T12:03:08Z,1.281,1.281,22.601,10.01,115.8,2.26,0.15,7.6,NA,7.79,466.1,129.3,0.06,84,0.12363908546543277,38.10158,-91.45463,273.1,983.3333333333334
111-C2-0042,2026-05-26,2026-05-26T12:03:09Z,1.322,1.322,22.591,9.97,115.4,2.17,0.11,7.8,NA,7.78,456.1,129.3,0.06,84,0.1276537833424061,38.10158,-91.45463,273.2,983.3333333333334
111-C2-0042,2026-05-26,2026-05-26T12:03:10Z,1.372,1.372,22.583,9.92,114.8,2.37,0.47,7.72,NA,7.77,448.3,129.3,0.06,84,0.13248502994011976,38.10158,-91.45463,273.2,983.4666666666667
111-C2-0042,2026-05-26,2026-05-26T12:03:11Z,1.42,1.42,22.576,9.87,114.2,2.59,0.82,7.25,NA,7.75,443.6,129.3,0.06,84,0.13711213935764835,38.10158,-91.45463,273.3,983.4666666666667
111-C2-0042,2026-05-26,2026-05-26T12:03:13Z,1.479,1.479,22.551,9.79,113.2,2.47,0.61,7.75,NA,7.73,425.8,129.4,0.06,84,0.1428279804028307,38.10158,-91.45463,273.4,983.4666666666667
111-C2-0042,2026-05-26,2026-05-26T12:03:14Z,1.54,1.54,22.543,9.75,112.8,2.46,0.24,7.5,NA,7.72,421.4,129.4,0.06,84,0.14874795862819815,38.10158,-91.45462,273.5,983.3333333333334
111-C2-0042,2026-05-26,2026-05-26T12:03:15Z,1.616,1.616,22.535,9.72,112.4,2.25,0.03,7.03,NA,7.71,413.2,129.4,0.06,84,0.15602885138813283,38.10158,-91.45462,273.5,983.4666666666667
111-C2-0042,2026-05-26,2026-05-26T12:03:16Z,1.687,1.687,22.531,9.67,111.8,2.26,0.34,6.83,NA,7.7,410.9,129.4,0.06,84,0.16290146978769734,38.10158,-91.45462,273.7,983.3333333333334
111-C2-0042,2026-05-26,2026-05-26T12:03:17Z,1.74,1.74,22.53,9.61,111.1,2.48,0.75,7.16,NA,7.69,404.5,129.4,0.06,84,0.16800489929232443,38.10158,-91.45462,273.7,983.4666666666667
111-C2-0042,2026-05-26,2026-05-26T12:03:18Z,1.801,1.801,22.529,9.56,110.5,2.5,0.89,7.26,NA,7.67,398.1,129.4,0.06,84,0.17385683179096353,38.10158,-91.45462,273.8,983.3333333333334
111-C2-0042,2026-05-26,2026-05-26T12:03:19Z,1.832,1.832,22.525,9.53,110.1,2.42,0.66,7.31,NA,7.66,391.9,129.4,0.06,84,0.17685084376701146,38.10157,-91.45462,273.9,983.4666666666667
111-C2-0042,2026-05-26,2026-05-26T12:03:20Z,1.881,1.881,22.521,9.48,109.5,2.23,0.13,7.46,NA,7.66,385.8,129.5,0.06,84,0.18161404463799674,38.10157,-91.45462,273.5,983.4666666666667
111-C2-0042,2026-05-26,2026-05-26T12:03:21Z,1.919,1.919,22.518,9.44,109.1,2.15,0.03,7.43,NA,7.65,381.1,129.6,0.06,84,0.1852204681545999,38.10157,-91.45461,274,983.3333333333334
111-C2-0042,2026-05-26,2026-05-26T12:03:22Z,1.949,1.949,22.513,9.39,108.5,2.14,0.28,6.95,NA,7.64,375.4,129.6,0.06,84,0.18814643440391945,38.10157,-91.45462,273.8,983.3333333333334
111-C2-0042,2026-05-26,2026-05-26T12:03:23Z,1.987,1.987,22.512,9.34,107.9,2.41,0.64,7.32,NA,7.63,369.8,129.6,0.06,84,0.19182090364725096,38.10157,-91.45462,273.8,983.4666666666667
111-C2-0042,2026-05-26,2026-05-26T12:03:24Z,2.072,2.072,22.511,9.28,107.2,2.38,0.86,7.25,NA,7.62,363.3,129.6,0.06,84,0.2000544365813827,38.10157,-91.45462,273.7,983.3333333333334
111-C2-0042,2026-05-26,2026-05-26T12:03:25Z,2.109,2.109,22.506,9.23,106.6,2.2,0.55,6.92,NA,7.61,358,129.7,0.06,84,0.20359281437125748,38.10157,-91.45462,273.6,983.4666666666667
111-C2-0042,2026-05-26,2026-05-26T12:03:26Z,2.178,2.178,22.5,9.17,105.9,2.16,0.08,6.99,NA,7.6,352.9,129.8,0.06,84,0.21026129559063692,38.10157,-91.45462,273.4,983.4666666666667
111-C2-0042,2026-05-26,2026-05-26T12:03:27Z,2.264,2.264,22.495,9.12,105.3,1.93,0.06,6.84,NA,7.59,348.1,129.9,0.06,84,0.21863091997822537,38.10157,-91.45461,273.2,983.3333333333334
111-C2-0042,2026-05-26,2026-05-26T12:03:28Z,2.303,2.303,22.494,9.05,104.5,2.02,0.48,7.33,NA,7.58,343.3,130,0.06,85,0.22237343494828524,38.10157,-91.45461,273.1,983.1999999999999
111-C2-0042,2026-05-26,2026-05-26T12:03:31Z,2.356,2.356,22.448,8.9,102.7,2.01,0.42,6.34,NA,7.55,330.5,130.1,0.06,85,0.22747686445291235,38.10157,-91.45461,273.3,983.4666666666667
111-C2-0042,2026-05-26,2026-05-26T12:03:32Z,2.428,2.428,22.407,8.8,101.5,1.94,0.09,6.25,NA,7.53,324.5,130.2,0.06,85,0.23441752857920523,38.10157,-91.45461,273.4,983.3333333333334
111-C2-0042,2026-05-26,2026-05-26T12:03:33Z,2.448,2.448,22.372,8.71,100.4,2.02,0.23,6.57,NA,7.52,320.4,130.4,0.06,85,0.23639085465432771,38.10157,-91.45461,273.5,983.4666666666667
111-C2-0042,2026-05-26,2026-05-26T12:03:34Z,2.481,2.481,22.345,8.62,99.3,2.2,0.57,6.31,NA,7.5,316.3,130.5,0.06,85,0.2395890038105607,38.10157,-91.45461,273.8,983.3333333333334
111-C2-0042,2026-05-26,2026-05-26T12:03:35Z,2.521,2.521,22.313,8.52,98.1,2.28,0.68,6.25,NA,7.49,312.4,130.5,0.06,85,0.2434676102340773,38.10157,-91.45461,273.7,983.6
111-C2-0042,2026-05-26,2026-05-26T12:03:37Z,2.568,2.568,22.114,8.36,96,1.82,0.28,6.11,NA,7.47,305.5,130.8,0.06,85,0.2480266739248775,38.10156,-91.45461,273.8,983.4666666666667
111-C2-0042,2026-05-26,2026-05-26T12:03:38Z,2.605,2.605,22.072,8.27,94.8,1.83,0.01,6.11,NA,7.46,301.8,130.8,0.06,85,0.2515650517147523,38.10156,-91.45461,273.9,983.6
111-C2-0042,2026-05-26,2026-05-26T12:03:39Z,2.663,2.663,21.989,8.12,93,1.84,0.13,5.52,NA,7.44,297.5,130.4,0.06,85,0.25714480130647793,38.10156,-91.45461,273.7,983.3333333333334
111-C2-0042,2026-05-26,2026-05-26T12:03:40Z,2.706,2.706,21.912,8,91.5,1.75,0.45,5.01,NA,7.42,294.1,130.2,0.06,85,0.261295590636908,38.10156,-91.45461,273.3,983.1999999999999
111-C2-0042,2026-05-26,2026-05-26T12:03:41Z,2.78,2.78,21.8,7.89,89.9,1.81,0.61,5.09,NA,7.4,290.8,129.8,0.06,84,0.2684403919433859,38.10156,-91.45462,273.2,983.4666666666667
111-C2-0042,2026-05-26,2026-05-26T12:03:42Z,2.805,2.805,21.704,7.78,88.6,1.86,0.4,5.01,NA,7.39,287.6,129.5,0.06,84,0.27089003810560697,38.10156,-91.45462,273.4,983.4666666666667
111-C2-0042,2026-05-26,2026-05-26T12:03:43Z,2.86,2.86,21.68,7.68,87.3,1.75,0.08,5.16,NA,7.37,284.4,129.4,0.06,84,0.2762656505171475,38.10156,-91.45462,273.3,983.3333333333334
