MULakeNumber,date,dateTime,depth_m,verticalPosition_m,temp_degC,doConcentration_mgpL,doSaturation_percent,chlorophyll_RFU,phycocyaninBGA_RFU,turbidity_FNU,pH,orp_mV,specificConductivity_uSpcm,salinity_psu,tds_mgpL,waterPressure_barA,latitude,longitude,altitude_m,barometerAirHandheld_mbars
089,2024-08-21,2024-08-21T12:48:21Z,0.16066666666666665,0.18866666666666665,26.736,5.52,69,0.49333333333333335,0.37666666666666665,NA,7.94,205.83333333333334,244.3,0.11,159,0.015491743785156959,38.26431,-93.40755,213.03333333333333,995.9555555555555
089,2024-08-21,2024-08-21T12:48:24Z,0.31866666666666665,0.33466666666666667,26.734666666666666,5.506666666666667,68.8,0.5533333333333333,0.43333333333333335,NA,7.94,205.6,244.6,0.11,159,0.030733986572309926,38.26431,-93.40755,213.3,996.0888888888888
089,2024-08-21,2024-08-21T12:48:27Z,0.4646666666666667,0.479,26.727333333333334,5.493333333333333,68.66666666666667,0.59,0.5,NA,7.94,205.4,244.43333333333334,0.11,159,0.04481945200508075,38.26431,-93.40755,213.06666666666666,995.9555555555555
089,2024-08-21,2024-08-21T12:48:30Z,0.5983333333333334,0.617,26.725,5.483333333333333,68.53333333333333,0.63,0.48,NA,7.94,205.26666666666668,244.36666666666667,0.11,159,0.05772545817455997,38.26431,-93.40755,213.06666666666666,995.9555555555555
089,2024-08-21,2024-08-21T12:48:33Z,0.7266666666666667,0.7456666666666667,26.71966666666667,5.473333333333334,68.36666666666667,0.6533333333333333,0.46,NA,7.94,205.2,244.53333333333333,0.11,159,0.07006441662130285,38.26430666666667,-93.40755,213,996
089,2024-08-21,2024-08-21T12:48:36Z,0.83,0.8356666666666667,26.699666666666666,5.46,68.2,0.6833333333333333,0.45666666666666667,NA,7.94,205.06666666666666,244.5,0.11,159,0.08002177463255308,38.2643,-93.40755,213,995.9555555555555
089,2024-08-21,2024-08-21T12:48:39Z,0.9126666666666666,0.925,26.659333333333333,5.44,67.9,0.7133333333333333,0.51,NA,7.9366666666666665,205,244.46666666666667,0.11,159,0.08807385229540919,38.2643,-93.40755,212.93333333333334,996
089,2024-08-21,2024-08-21T12:48:42Z,1.0243333333333333,1.0393333333333334,26.65233333333333,5.41,67.5,0.66,0.53,NA,7.93,204.9,244.53333333333333,0.11,159,0.09877971330067138,38.2643,-93.40755,212.9,995.9555555555555
089,2024-08-21,2024-08-21T12:48:45Z,1.1206666666666667,1.128,26.66,5.386666666666667,67.23333333333333,0.6866666666666666,0.51,NA,7.93,204.66666666666666,244.5,0.11,159,0.10807929595354746,38.2643,-93.40755,212.96666666666667,995.9555555555555
089,2024-08-21,2024-08-21T12:48:48Z,1.199,1.2033333333333334,26.626,5.373333333333333,67,0.71,0.4633333333333333,NA,7.93,204.6,244.5,0.11,159,0.11563237162039558,38.2643,-93.40755,212.93333333333334,995.9555555555555
089,2024-08-21,2024-08-21T12:48:51Z,1.2763333333333333,1.286,26.580000000000002,5.35,66.66666666666667,0.73,0.5266666666666667,NA,7.923333333333333,204.6,244.6,0.11,159,0.12311740156051533,38.2643,-93.40755,212.86666666666667,996.0444444444445
089,2024-08-21,2024-08-21T12:48:54Z,1.3726666666666667,1.3843333333333332,26.551,5.306666666666667,66.1,0.7766666666666667,0.5566666666666666,NA,7.92,204.46666666666667,244.7,0.11,159,0.1324169842133914,38.2643,-93.40755,212.8,996.1333333333333
089,2024-08-21,2024-08-21T12:48:57Z,1.474,1.49,26.517666666666667,5.263333333333334,65.5,0.77,0.5466666666666667,NA,7.91,204.4,244.53333333333333,0.11,159,0.14219288695336602,38.26429666666667,-93.40755,212.73333333333332,996.0444444444445
089,2024-08-21,2024-08-21T12:49:00Z,1.565,1.5723333333333334,26.489333333333335,5.21,64.8,0.7166666666666667,0.5433333333333333,NA,7.9,204.4,244.63333333333333,0.11,159,0.15097078570132463,38.264293333333335,-93.40755,212.73333333333332,996.0444444444445
089,2024-08-21,2024-08-21T12:49:03Z,1.6816666666666666,1.7036666666666667,26.452333333333335,5.136666666666667,63.86666666666667,0.6966666666666667,0.52,NA,7.89,204.4,244.53333333333333,0.11,159,0.16219833061150427,38.2643,-93.40755,213,996.1333333333333
089,2024-08-21,2024-08-21T12:49:06Z,1.806,1.8173333333333332,26.432666666666666,5.046666666666667,62.7,0.6866666666666666,0.55,NA,7.876666666666667,204.4,244.6,0.11,159,0.17419706042460534,38.2643,-93.40755,213.13333333333333,996
089,2024-08-21,2024-08-21T12:49:09Z,1.902,1.9093333333333333,26.413,4.963333333333334,61.7,0.6166666666666667,0.52,NA,7.863333333333333,204.4,244.73333333333335,0.11,159,0.1834966430774814,38.2643,-93.40755,213.3,996.0888888888888
089,2024-08-21,2024-08-21T12:49:12Z,1.982,1.9916666666666667,26.401666666666667,4.9,60.9,0.6433333333333333,0.49333333333333335,NA,7.8533333333333335,204.3,244.7,0.11,159,0.19118581019778627,38.2643,-93.40755,213.26666666666668,996.0444444444445
