MULakeNumber,date,dateTime,depth_m,verticalPosition_m,temp_degC,doConcentration_mgpL,doSaturation_percent,chlorophyll_RFU,phycocyaninBGA_RFU,turbidity_FNU,pH,orp_mV,specificConductivity_uSpcm,salinity_psu,tds_mgpL,waterPressure_barA,latitude,longitude,altitude_m,barometerAirHandheld_mbars
078,2024-07-17,2024-07-17T12:06:39Z,0.015666666666666666,0.017333333333333333,29.215,8.333333333333334,108.8,1.4533333333333334,0.82,NA,8.323333333333334,134.93333333333334,223.3,0.1,145,0.0014970059880239522,39.74398,-94.03564,280.93333333333334,985.1555555555555
078,2024-07-17,2024-07-17T12:06:42Z,0.07366666666666667,0.08466666666666667,29.211,8.33,108.8,1.3833333333333333,0.4766666666666667,NA,8.33,134.73333333333332,223.23333333333332,0.1,145,0.007099437488659046,39.74398,-94.03564,281.03333333333336,985.1111111111111
078,2024-07-17,2024-07-17T12:06:45Z,0.17066666666666666,0.18633333333333332,29.203666666666667,8.33,108.8,1.72,0.8733333333333333,NA,8.33,134.6,223.23333333333335,0.1,145,0.016467065868263474,39.74398,-94.03564,281.1,985.1999999999999
078,2024-07-17,2024-07-17T12:06:48Z,0.24266666666666667,0.254,29.199333333333332,8.333333333333334,108.8,1.7566666666666666,0.55,NA,8.33,134.5,223.23333333333332,0.1,145,0.023430411903465797,39.74398,-94.03564,281,985.1999999999999
078,2024-07-17,2024-07-17T12:06:51Z,0.322,0.331,29.191000000000003,8.336666666666666,108.8,1.8233333333333333,0.8166666666666667,NA,8.333333333333334,134.4,223.33333333333334,0.1,145,0.03105153329704228,39.74398,-94.03564,280.8,985.1999999999999
078,2024-07-17,2024-07-17T12:06:54Z,0.40066666666666667,0.414,29.17833333333333,8.336666666666666,108.76666666666667,1.9866666666666666,0.7633333333333333,NA,8.34,134.4,223.43333333333334,0.1,145,0.038627290872799855,39.74398,-94.03564,280.73333333333335,985.1999999999999
078,2024-07-17,2024-07-17T12:06:57Z,0.4846666666666667,0.49933333333333335,29.169666666666668,8.336666666666666,108.76666666666667,1.9833333333333332,0.92,NA,8.34,134.3,223.3,0.1,145,0.046702050444565414,39.74398,-94.03564,280.2,985.1999999999999
078,2024-07-17,2024-07-17T12:07:00Z,0.546,0.5496666666666666,29.169,8.34,108.8,1.9066666666666667,0.6966666666666667,NA,8.34,134.23333333333332,223.16666666666666,0.1,145,0.05262202866993287,39.74398,-94.03564,280.1666666666667,985.1999999999999
078,2024-07-17,2024-07-17T12:07:03Z,0.581,0.591,29.139666666666667,8.346666666666666,108.83333333333333,2.1733333333333333,0.9966666666666667,NA,8.343333333333334,134.13333333333333,223.2,0.1,145,0.05602431500635093,39.74398,-94.03564333333334,280,985.1999999999999
078,2024-07-17,2024-07-17T12:07:06Z,0.6396666666666667,0.6506666666666667,29.081,8.35,108.76666666666667,2.2633333333333336,0.6633333333333333,NA,8.35,134.13333333333333,223.46666666666667,0.1,145,0.061672110324804935,39.74398,-94.03565,280.1666666666667,985.1999999999999
