MULakeNumber,date,dateTime,depth_m,verticalPosition_m,temp_degC,doConcentration_mgpL,doSaturation_percent,chlorophyll_RFU,phycocyaninBGA_RFU,turbidity_FNU,pH,orp_mV,specificConductivity_uSpcm,salinity_psu,tds_mgpL,waterPressure_barA,latitude,longitude,altitude_m,barometerAirHandheld_mbars
163,2024-05-20,2024-05-20T14:00:09Z,0.032,0.037,23.67,4.95,58.5,1.37,0.16,32.4,7.38,154.1,205.5,0.1,134,0.0030620577027762655,40.02128,-94.4369,291.5,976.1333333333333
163,2024-05-20,2024-05-20T14:00:10Z,0.047,0.068,23.67,4.95,58.5,1.37,0.19,32.14,7.38,154.2,205.4,0.1,134,0.004559063690800218,40.02128,-94.4369,291.6,976.1333333333333
163,2024-05-20,2024-05-20T14:00:11Z,0.08,0.094,23.659,4.95,58.5,1.39,0.16,32.76,7.38,154.3,205.7,0.1,134,0.007689167120304845,40.02128,-94.43691,291.6,976.1333333333333
163,2024-05-20,2024-05-20T14:00:12Z,0.105,0.116,23.648,4.95,58.5,1.4,0.07,33.28,7.38,154.5,205.7,0.1,134,0.010070767555797496,40.02128,-94.43691,291.7,976.1333333333333
163,2024-05-20,2024-05-20T14:00:13Z,0.148,0.163,23.642,4.96,58.5,1.41,0.03,32.99,7.38,154.6,205.6,0.1,134,0.014289602612955907,40.02128,-94.43691,291.8,976.1333333333333
163,2024-05-20,2024-05-20T14:00:14Z,0.196,0.22,23.622,4.96,58.6,1.49,0.09,31.97,7.38,154.8,205.7,0.1,134,0.01891671203048449,40.02128,-94.4369,291.8,976.1333333333333
163,2024-05-20,2024-05-20T14:00:17Z,0.287,0.296,23.577,4.98,58.7,1.59,0.17,32.42,7.38,155.2,206,0.1,134,0.027694610778443114,40.02128,-94.4369,291.9,976.1333333333333
163,2024-05-20,2024-05-20T14:00:18Z,0.313,0.328,23.581,4.98,58.8,1.55,0.2,33.18,7.38,155.4,205.9,0.1,134,0.03021230266739249,40.02128,-94.4369,291.9,976.1333333333333
163,2024-05-20,2024-05-20T14:00:19Z,0.344,0.354,23.556,4.98,58.8,1.59,0.17,33.1,7.38,155.5,205.9,0.1,134,0.03320631464344039,40.02128,-94.4369,292,976.2666666666668
163,2024-05-20,2024-05-20T14:00:20Z,0.373,0.401,23.519,4.99,58.8,1.62,0.18,32.99,7.38,155.7,205.7,0.1,134,0.03599618943930322,40.02128,-94.4369,292.1,976.1333333333333
163,2024-05-20,2024-05-20T14:00:21Z,0.424,0.436,23.488,5,58.9,1.57,0.21,32.94,7.38,155.8,205.7,0.1,134,0.0409635274904736,40.02128,-94.4369,292.1,976.2666666666668
163,2024-05-20,2024-05-20T14:00:22Z,0.482,0.491,23.44,5,58.8,1.59,0.2,33.03,7.38,156,205.8,0.1,134,0.04647523135547088,40.02128,-94.4369,292.2,976.1333333333333
163,2024-05-20,2024-05-20T14:00:23Z,0.515,0.519,23.411,5,58.7,1.66,0.19,32.86,7.38,156.2,205.9,0.1,134,0.049741426238432224,40.02128,-94.4369,292.3,976.1333333333333
163,2024-05-20,2024-05-20T14:00:24Z,0.541,0.567,23.371,4.98,58.6,1.67,0.14,32.6,7.38,156.4,206,0.1,134,0.052259118127381606,40.02128,-94.4369,292.5,976.1333333333333
163,2024-05-20,2024-05-20T14:00:25Z,0.581,0.588,23.314,4.97,58.3,1.64,0.15,33.32,7.38,156.5,205.8,0.1,134,0.05606967882416984,40.02128,-94.4369,292.6,976.1333333333333
163,2024-05-20,2024-05-20T14:00:26Z,0.629,0.639,23.282,4.95,58.1,1.66,0.18,33.03,7.38,156.7,205.8,0.1,134,0.06069678824169843,40.02128,-94.4369,292.7,976.1333333333333
163,2024-05-20,2024-05-20T14:00:27Z,0.663,0.678,23.226,4.92,57.7,1.74,0.18,32.99,7.38,156.9,205.9,0.1,134,0.06403102885138813,40.02128,-94.4369,292.7,976.1333333333333
163,2024-05-20,2024-05-20T14:00:30Z,0.731,0.737,23.122,4.85,56.8,1.82,0.18,32.64,7.37,157.3,206.1,0.1,134,0.07056341861731083,40.02128,-94.4369,292.4,976.1333333333333
163,2024-05-20,2024-05-20T14:00:31Z,0.754,0.769,23.07,4.84,56.5,1.9,0.19,31.99,7.37,157.6,206.1,0.1,134,0.07280892759934676,40.02129,-94.4369,293,976.2666666666668
163,2024-05-20,2024-05-20T14:00:33Z,0.8,0.813,23.051,4.82,56.3,2.15,0.23,32.14,7.37,158,205.7,0.1,134,0.07723189983669025,40.02128,-94.4369,292.7,976.2666666666668
163,2024-05-20,2024-05-20T14:00:34Z,0.848,0.855,23.001,4.81,56.1,2.18,0.21,32.69,7.37,158.2,205.7,0.1,134,0.08185900925421884,40.02129,-94.4369,292.7,976.1333333333333
163,2024-05-20,2024-05-20T14:00:35Z,0.878,0.895,22.982,4.8,55.9,2.2,0.25,32.23,7.37,158.4,205.6,0.1,134,0.08478497550353838,40.02128,-94.4369,292.7,976.1333333333333
163,2024-05-20,2024-05-20T14:00:38Z,0.946,0.95,22.879,4.78,55.7,2.26,0.2,33.63,7.36,158.9,205.5,0.1,134,0.09131736526946109,40.02129,-94.4369,292.4,976.1333333333333
163,2024-05-20,2024-05-20T14:00:39Z,0.971,0.994,22.835,4.78,55.6,2.25,0.26,33.46,7.36,159.1,205.6,0.1,134,0.09376701143168209,40.02129,-94.4369,292.4,976.2666666666668
163,2024-05-20,2024-05-20T14:00:42Z,1.048,1.066,22.705,4.77,55.4,2.12,0.23,32.37,7.36,159.5,205.5,0.1,134,0.1011839956450735,40.02129,-94.4369,292.5,976.2666666666668
163,2024-05-20,2024-05-20T14:00:43Z,1.095,1.109,22.637,4.77,55.3,2.09,0.23,33.49,7.36,159.6,205.5,0.1,134,0.10574305933587372,40.02129,-94.4369,292.4,976.1333333333333
163,2024-05-20,2024-05-20T14:00:46Z,1.141,1.152,22.354,4.65,53.7,2.05,0.21,33.33,7.34,160.3,206.1,0.1,134,0.11023407729994557,40.02129,-94.4369,292.2,976.1333333333333
