MULakeNumber,date,dateTime,depth_m,verticalPosition_m,temp_degC,doConcentration_mgpL,doSaturation_percent,chlorophyll_RFU,phycocyaninBGA_RFU,turbidity_FNU,pH,orp_mV,specificConductivity_uSpcm,salinity_psu,tds_mgpL,waterPressure_barA,latitude,longitude,altitude_m,barometerAirHandheld_mbars
049,2024-06-24,2024-06-24T09:35:29Z,0.012,0.023,29.13,8.07,105.3,1.94,1.43,NA,8.51,216.8,254.1,0.12,165,0.0011567773543821448,39.74842,-92.494,242.1,984.9333333333334
049,2024-06-24,2024-06-24T09:35:23Z,0.032,0.024,29.141,8.09,105.4,1.78,1.5,NA,8.51,216.8,254.1,0.12,165,0.003130103429504627,39.74842,-92.49401,242.2,985.0666666666666
049,2024-06-24,2024-06-24T09:35:33Z,0.054,0.088,29.123,8.05,105,2.03,1.57,NA,8.51,217,254.1,0.12,165,0.005239520958083832,39.74842,-92.49401,242.1,984.9333333333334
049,2024-06-24,2024-06-24T09:35:34Z,0.111,0.124,29.114,8.05,105,2.06,1.5,NA,8.5,217,254.1,0.12,165,0.01068317909635275,39.74842,-92.49401,241.9,984.9333333333334
049,2024-06-24,2024-06-24T09:35:36Z,0.179,0.187,29.121,8.04,104.8,1.99,1.63,NA,8.5,217,253.9,0.12,165,0.01728361458900381,39.74842,-92.49401,241.9,985.0666666666666
049,2024-06-24,2024-06-24T09:35:37Z,0.234,0.271,29.12,8.03,104.7,1.99,1.61,NA,8.5,217.1,253.9,0.12,165,0.022591181273816006,39.74842,-92.49401,241.7,985.0666666666666
049,2024-06-24,2024-06-24T09:35:38Z,0.291,0.306,29.106,8.03,104.6,2.02,1.62,NA,8.5,217.2,253.9,0.12,165,0.02803483941208492,39.74842,-92.49401,241.8,985.0666666666666
049,2024-06-24,2024-06-24T09:35:40Z,0.355,0.368,29.027,8.02,104.4,2.36,1.74,NA,8.49,217.6,254.4,0.12,165,0.03429504627109418,39.74842,-92.49401,241.8,985.0666666666666
049,2024-06-24,2024-06-24T09:35:41Z,0.41,0.448,29.02,8.01,104.2,2.44,1.77,NA,8.49,217.7,254.4,0.12,165,0.039534567229178,39.74842,-92.49401,241.9,985.0666666666666
049,2024-06-24,2024-06-24T09:35:42Z,0.478,0.501,28.961,7.98,103.8,2.36,1.73,NA,8.48,217.8,254.6,0.12,165,0.04606695699510071,39.74842,-92.49402,241.8,984.9333333333334
049,2024-06-24,2024-06-24T09:35:44Z,0.535,0.556,28.918,7.9,102.6,2.36,1.81,NA,8.46,218.1,254.7,0.12,166,0.051578660860097984,39.74842,-92.49402,241.6,984.9333333333334
049,2024-06-24,2024-06-24T09:35:45Z,0.606,0.616,28.813,7.85,101.8,2.11,1.84,NA,8.45,218.4,255.2,0.12,166,0.058451279259662495,39.74842,-92.49402,241.6,984.9333333333334
049,2024-06-24,2024-06-24T09:35:46Z,0.639,0.657,28.66,7.77,100.6,2.1,1.84,NA,8.43,218.7,255.8,0.12,166,0.061649428415895484,39.74842,-92.49402,241.6,985.0666666666666
049,2024-06-24,2024-06-24T09:35:47Z,0.676,0.68,28.543,7.68,99.2,2.1,1.76,NA,8.41,219.1,256.1,0.12,166,0.06518780620577028,39.74842,-92.49402,241.6,985.0666666666666
049,2024-06-24,2024-06-24T09:35:48Z,0.687,0.706,28.514,7.54,97.2,1.88,1.71,NA,8.39,219.3,256.1,0.12,166,0.0662084921066957,39.74842,-92.49402,241.6,984.9333333333334
049,2024-06-24,2024-06-24T09:35:49Z,0.751,0.761,28.484,7.39,95.3,1.72,1.8,NA,8.38,219.5,256.1,0.12,166,0.0724006532389766,39.74842,-92.49402,241.6,984.9333333333334
049,2024-06-24,2024-06-24T09:35:50Z,0.786,0.791,28.442,7.23,93.2,1.61,1.76,NA,8.37,219.7,256.3,0.12,167,0.0757348938486663,39.74842,-92.49402,241.6,984.9333333333334
049,2024-06-24,2024-06-24T09:35:51Z,0.81,0.825,28.45,7.09,91.4,1.63,1.65,NA,8.34,220,256.4,0.12,167,0.0780484485574306,39.74842,-92.49401,241.5,985.0666666666666
049,2024-06-24,2024-06-24T09:35:52Z,0.845,0.862,28.448,6.93,89.3,1.56,1.61,NA,8.32,220.3,256.3,0.12,167,0.08145073489384867,39.74842,-92.49401,241.6,984.9333333333334
049,2024-06-24,2024-06-24T09:35:53Z,0.899,0.92,28.424,6.8,87.6,1.51,1.6,NA,8.31,220.5,256.4,0.12,167,0.0866902558519325,39.74842,-92.49401,241.6,984.8000000000001
