MULakeNumber,date,dateTime,depth_m,verticalPosition_m,temp_degC,doConcentration_mgpL,doSaturation_percent,chlorophyll_RFU,phycocyaninBGA_RFU,turbidity_FNU,pH,orp_mV,specificConductivity_uSpcm,salinity_psu,tds_mgpL,waterPressure_barA,latitude,longitude,altitude_m,barometerAirHandheld_mbars
180,2024-07-08,2024-07-08T17:10:51Z,0.012,0.017,29.127,13.38,174.4,3.75,1.0866666666666667,NA,8.93,120.76666666666667,237.83333333333334,0.11,155,0.0011567773543821448,40.34974,-95.13309,299.8333333333333,978.2666666666668
180,2024-07-08,2024-07-08T17:10:54Z,0.10533333333333333,0.13133333333333333,29.127666666666666,13.37,174.3,3.3966666666666665,1.0133333333333334,NA,8.93,120.56666666666666,237.63333333333333,0.11,154.33333333333334,0.010161495191435312,40.34974,-95.13309,300.03333333333336,978.2222222222223
180,2024-07-08,2024-07-08T17:10:57Z,0.2553333333333333,0.272,29.128666666666668,13.376666666666667,174.36666666666667,3.48,1.0433333333333334,NA,8.93,120.6,237.7,0.11,154.33333333333334,0.024609871166757395,40.34974,-95.13309,300.26666666666665,978.2666666666668
180,2024-07-08,2024-07-08T17:11:00Z,0.3993333333333333,0.414,29.124333333333333,13.363333333333333,174.23333333333332,3.88,1.16,NA,8.93,120.6,237.86666666666667,0.11,155,0.03849119941934313,40.34974,-95.13309,300.5,978.2666666666668
180,2024-07-08,2024-07-08T17:11:03Z,0.5293333333333333,0.5443333333333333,29.116,13.363333333333333,174.2,4.2,1.15,NA,8.94,120.53333333333333,238,0.11,155,0.0510342950462711,40.34974,-95.13309,300.8666666666667,978.2666666666668
180,2024-07-08,2024-07-08T17:11:06Z,0.616,0.6256666666666667,29.108,13.37,174.23333333333332,4.326666666666666,1.1366666666666667,NA,8.94,120.5,238,0.11,155,0.05935855561604064,40.34974,-95.13309,301.3,978.2666666666668
180,2024-07-08,2024-07-08T17:11:09Z,0.708,0.723,29.11,13.376666666666667,174.4,4.276666666666666,1.2,NA,8.94,120.4,237.9,0.11,155,0.06824986390854654,40.34974,-95.13309,301.53333333333336,978.3111111111111
180,2024-07-08,2024-07-08T17:11:12Z,0.824,0.8366666666666667,29.111666666666668,13.39,174.5,4.343333333333333,1.1633333333333333,NA,8.94,120.5,237.9,0.11,155,0.07943204500090727,40.34974,-95.13309,301.6333333333333,978.2222222222223
180,2024-07-08,2024-07-08T17:11:15Z,0.9236666666666667,0.9326666666666666,29.088333333333335,13.383333333333335,174.36666666666667,4.183333333333334,1.1833333333333333,NA,8.94,120.5,237.96666666666667,0.11,155,0.0890491743785157,40.34974,-95.13309,301.4,978.2666666666668
180,2024-07-08,2024-07-08T17:11:18Z,0.9983333333333333,1.017,29.073,13.363333333333333,174.03333333333333,4.29,1.1333333333333333,NA,8.94,120.6,238.13333333333333,0.11,155,0.0962166575939031,40.34974,-95.13309,301.5,978.2666666666668
180,2024-07-08,2024-07-08T17:11:21Z,1.1053333333333333,1.1213333333333333,29.066666666666666,13.333333333333334,173.7,4.3133333333333335,1.1,NA,8.94,120.7,238.26666666666668,0.11,155,0.10658228996552349,40.34974,-95.13309,301.2,978.2666666666668
180,2024-07-08,2024-07-08T17:11:24Z,1.2216666666666667,1.2309999999999999,29.030666666666665,13.323333333333334,173.43333333333334,4.376666666666667,1.1466666666666667,NA,8.94,120.83333333333333,238.56666666666666,0.11,155,0.11778715296679369,40.34974,-95.13309,300.6666666666667,978.2666666666668
180,2024-07-08,2024-07-08T17:11:27Z,1.326,1.341,28.944,13.32,173.13333333333333,4.056666666666667,1.15,NA,8.933333333333334,121.03333333333333,238.76666666666668,0.11,155,0.12781255670477226,40.34974,-95.13309,300.6666666666667,978.3111111111111
180,2024-07-08,2024-07-08T17:11:30Z,1.426,1.4383333333333332,28.917,13.293333333333333,172.6,4.27,1.0866666666666667,NA,8.93,121.36666666666667,238.86666666666667,0.11,155,0.1374296860823807,40.34974,-95.13308,300.76666666666665,978.3555555555556
180,2024-07-08,2024-07-08T17:11:33Z,1.497,1.506,28.874,13.226666666666667,171.70000000000002,4.263333333333334,1.09,NA,8.92,121.6,239.06666666666666,0.11,155,0.14427962257303575,40.34974,-95.13308,300.9,978.3555555555556
