MULakeNumber,date,dateTime,depth_m,verticalPosition_m,temp_degC,doConcentration_mgpL,doSaturation_percent,chlorophyll_RFU,phycocyaninBGA_RFU,turbidity_FNU,pH,orp_mV,specificConductivity_uSpcm,salinity_psu,tds_mgpL,waterPressure_barA,latitude,longitude,altitude_m,barometerAirHandheld_mbars
182,2024-05-22,2024-05-22T11:17:18Z,0.004666666666666667,0.005666666666666667,23.948333333333334,8.063333333333334,95.73333333333333,0.32666666666666666,0.1,3.52,8.003333333333334,162,146.2,0.07,95,4.536381781890764e-4,40.49768,-91.76675,185.8,990.2222222222222
182,2024-05-22,2024-05-22T11:17:21Z,0.035666666666666666,0.04533333333333334,23.947,8.07,95.76666666666667,0.38,0.1,3.54,8.01,161.9,146.13333333333333,0.07,95,0.003447650154236981,40.49768,-91.76675,185.83333333333334,990.2222222222223
182,2024-05-22,2024-05-22T11:17:24Z,0.151,0.16666666666666666,23.945333333333334,8.07,95.8,0.39333333333333337,0.11666666666666667,3.3933333333333335,8.01,162.03333333333333,146.13333333333333,0.07,95,0.014584467428778806,40.49768,-91.76675,185.8,990.2222222222223
182,2024-05-22,2024-05-22T11:17:27Z,0.291,0.30866666666666664,23.948333333333334,8.06,95.7,0.5833333333333334,0.18666666666666668,3.5166666666666666,8,162.46666666666667,146.16666666666666,0.07,95,0.02810288513881328,40.49768,-91.76675,186.06666666666666,990.1777777777778
182,2024-05-22,2024-05-22T11:17:30Z,0.42066666666666663,0.441,23.94666666666667,8.04,95.43333333333334,0.53,0.22,3.5366666666666666,8,162.66666666666666,146.13333333333333,0.07,95,0.040577935039012886,40.49768,-91.76675,186.2,990.2222222222223
182,2024-05-22,2024-05-22T11:17:33Z,0.578,0.5903333333333334,23.947,8.003333333333334,95.03333333333333,0.7666666666666667,0.16333333333333333,3.5033333333333334,8,162.83333333333334,146.2,0.07,95,0.05577481400834695,40.49768666666667,-91.76675,186.23333333333332,990.1333333333333
182,2024-05-22,2024-05-22T11:17:36Z,0.7006666666666667,0.717,23.938333333333333,7.986666666666667,94.76666666666667,0.6733333333333333,0.15666666666666668,3.6933333333333334,8,162.9,146.23333333333332,0.07,95,0.06761477045908183,40.49769,-91.76674,186.3,990.1333333333333
182,2024-05-22,2024-05-22T11:17:39Z,0.8516666666666667,0.871,23.929,7.983333333333333,94.76666666666667,0.5366666666666666,0.12666666666666668,3.5366666666666666,8,163.26666666666668,146.16666666666666,0.07,95,0.08224460170567954,40.49769,-91.76674,186.3,990.2222222222222
182,2024-05-22,2024-05-22T11:17:42Z,0.9566666666666667,0.971,23.916333333333334,8.006666666666666,95,0.67,0.14333333333333334,3.5766666666666667,8,163.4,146.33333333333334,0.07,95,0.09229268735256758,40.49769,-91.76674,186.46666666666667,990.2222222222222
182,2024-05-22,2024-05-22T11:17:45Z,1.039,1.0503333333333333,23.904666666666667,8.03,95.2,0.8366666666666667,0.15666666666666668,3.39,8,163.5,146.13333333333333,0.07,95,0.10027671928869533,40.49769,-91.76673,186.5,990.2666666666668
182,2024-05-22,2024-05-22T11:17:48Z,1.116,1.1256666666666666,23.895,8.046666666666667,95.43333333333334,0.7766666666666666,0.15333333333333335,3.65,8,163.56666666666666,146.1,0.07,95,0.1077163854109962,40.49769,-91.76673,186.53333333333333,990.2666666666668
182,2024-05-22,2024-05-22T11:17:51Z,1.1743333333333332,1.185,23.878,8.053333333333335,95.46666666666667,0.5833333333333334,0.13666666666666666,3.5566666666666666,7.99,163.8,146.1,0.07,95,0.11331881691163129,40.49769666666667,-91.76673,186.36666666666667,990.2222222222223
182,2024-05-22,2024-05-22T11:17:54Z,1.2406666666666666,1.249,23.885666666666665,8.05,95.4,0.93,0.15333333333333332,3.5633333333333335,8,163.8,146.1,0.07,95,0.11971511522409727,40.4977,-91.76672666666667,186.26666666666668,990.2666666666667
182,2024-05-22,2024-05-22T11:17:57Z,1.2843333333333333,1.2933333333333332,23.890666666666664,8.04,95.4,0.8200000000000001,0.15,3.4233333333333333,8,163.8,145.93333333333334,0.07,95,0.12395663219016513,40.4977,-91.76673,186.16666666666666,990.3111111111111
182,2024-05-22,2024-05-22T11:18:00Z,1.3326666666666667,1.3386666666666667,23.891666666666666,8.03,95.23333333333333,0.7166666666666667,0.13,3.4033333333333333,8,163.83333333333334,146.13333333333333,0.07,95,0.12862910542551262,40.4977,-91.76672666666667,186.13333333333333,990.2222222222223
182,2024-05-22,2024-05-22T11:18:03Z,1.3679999999999999,1.374,23.888333333333332,8.023333333333333,95.13333333333333,0.8233333333333334,0.16,3.5,8,163.9,146.2,0.07,95,0.1320767555797496,40.4977,-91.76672666666667,186.23333333333332,990.2666666666667
182,2024-05-22,2024-05-22T11:18:06Z,1.4123333333333332,1.4166666666666667,23.882,8.01,95,0.8733333333333333,0.17,3.6266666666666665,8,164,146.2,0.07,95,0.1363409544547269,40.4977,-91.76673,186.2,990.2222222222223
182,2024-05-22,2024-05-22T11:18:09Z,1.4596666666666667,1.464,23.872666666666667,7.993333333333333,94.76666666666667,1.1933333333333334,0.20333333333333334,3.55,8,164.1,146.13333333333333,0.07,95,0.14092270005443658,40.4977,-91.76673,186.23333333333332,990.1777777777778
182,2024-05-22,2024-05-22T11:18:12Z,1.502,1.51,23.86466666666667,7.98,94.6,0.94,0.20666666666666667,3.59,8,164.23333333333332,146.13333333333333,0.07,95,0.14500544365813828,40.49769,-91.76673333333333,186.4,990.2222222222223
182,2024-05-22,2024-05-22T11:18:15Z,1.5503333333333333,1.562,23.854333333333333,7.97,94.4,0.7666666666666667,0.18666666666666668,3.52,8,164.33333333333334,146.26666666666668,0.07,95,0.1496552349845763,40.49769,-91.76674,186.4,990.2222222222222
182,2024-05-22,2024-05-22T11:18:18Z,1.6013333333333333,1.603,23.84733333333333,7.946666666666667,94.2,0.68,0.19,3.61,8,164.46666666666667,146.13333333333333,0.07,95,0.15457720921792778,40.49769,-91.76674666666666,186.53333333333333,990.1333333333333
182,2024-05-22,2024-05-22T11:18:21Z,1.645,1.6516666666666666,23.841666666666665,7.94,94.1,0.8099999999999999,0.24,3.67,8,164.63333333333333,146.13333333333333,0.07,95,0.1587960442750862,40.49769,-91.76675,186.6,990.1777777777778
182,2024-05-22,2024-05-22T11:18:24Z,1.675,1.678,23.822,7.9366666666666665,94,0.9333333333333333,0.17666666666666667,3.75,7.993333333333333,164.96666666666667,146.16666666666666,0.07,95,0.16167664670658682,40.49769,-91.76675,186.63333333333333,990.2222222222223
182,2024-05-22,2024-05-22T11:18:27Z,1.7223333333333335,1.73,23.805,7.916666666666667,93.73333333333333,0.6533333333333333,0.19,3.5933333333333333,7.983333333333333,165.33333333333334,146.2,0.07,95,0.16623571039738705,40.49769,-91.76675,186.66666666666666,990.1777777777778
182,2024-05-22,2024-05-22T11:18:30Z,1.7786666666666666,1.788,23.797,7.92,93.7,0.5833333333333334,0.18666666666666668,3.69,7.98,165.4,146.16666666666666,0.07,95,0.17165668662674652,40.49769,-91.76675,186.73333333333332,990.1777777777778
182,2024-05-22,2024-05-22T11:18:33Z,1.8213333333333332,1.83,23.758,7.916666666666667,93.7,0.5433333333333333,0.17,3.81,7.98,165.5,146.13333333333333,0.07,95,0.17580747595717655,40.49769,-91.76675,186.86666666666667,990.2666666666668
182,2024-05-22,2024-05-22T11:18:36Z,1.8746666666666667,1.88,23.723,7.926666666666667,93.7,0.8333333333333333,0.18,3.8633333333333333,7.973333333333334,165.63333333333333,146.33333333333334,0.07,95,0.18097895118853202,40.49769,-91.76675333333334,187.03333333333333,990.2222222222223
182,2024-05-22,2024-05-22T11:18:39Z,1.9253333333333333,1.9313333333333333,23.679666666666666,7.93,93.66666666666667,0.5766666666666667,0.17666666666666667,3.6933333333333334,7.97,165.76666666666668,146.26666666666668,0.07,95,0.1858101977862457,40.497683333333335,-91.76675,187.3,990.1777777777778
