MULakeNumber,date,dateTime,depth_m,verticalPosition_m,temp_degC,doConcentration_mgpL,doSaturation_percent,chlorophyll_RFU,phycocyaninBGA_RFU,turbidity_FNU,pH,orp_mV,specificConductivity_uSpcm,salinity_psu,tds_mgpL,waterPressure_barA,latitude,longitude,altitude_m,barometerAirHandheld_mbars
179,2024-05-21,2024-05-21T06:58:03Z,0.008,0.012,23.058666666666667,10.526666666666666,122.93333333333334,0.37666666666666665,1.3433333333333333,6.890000000000001,8.83,180.83333333333334,262.1,0.12,170,7.7118490292143e-4,40.42718,-94.85795,329.26666666666665,962.3555555555556
179,2024-05-21,2024-05-21T06:58:06Z,0.10933333333333334,0.123,23.065666666666665,10.56,123.33333333333333,0.38,1.55,7.073333333333333,8.83,180.7,262.1,0.12,170,0.01056976955180548,40.42718,-94.85795,329.56666666666666,962.4
179,2024-05-21,2024-05-21T06:58:09Z,0.24766666666666667,0.2613333333333333,23.065666666666665,10.6,123.8,0.38,1.41,6.903333333333333,8.836666666666666,180.6,262.06666666666666,0.12,170,0.02392941389947378,40.42718,-94.85795,329.4,962.3555555555556
179,2024-05-21,2024-05-21T06:58:12Z,0.37466666666666665,0.39166666666666666,23.049333333333333,10.64,124.23333333333333,0.39,1.4133333333333333,6.756666666666667,8.836666666666666,180.6,261.9666666666667,0.12,170,0.03617764471057884,40.42718333333333,-94.85794,329.3,962.3555555555556
179,2024-05-21,2024-05-21T06:58:15Z,0.5026666666666667,0.521,23.044333333333334,10.64,124.26666666666667,0.38333333333333336,1.3566666666666667,6.483333333333333,8.83,180.63333333333333,262.1666666666667,0.12,170,0.048493921248412265,40.42719,-94.85794,329.3666666666667,962.3555555555556
179,2024-05-21,2024-05-21T06:58:18Z,0.6186666666666667,0.6356666666666667,23.035666666666668,10.606666666666666,123.8,0.37666666666666665,1.48,6.886666666666667,8.83,180.7,262.06666666666666,0.12,170,0.059721466158591904,40.42719,-94.85794,329.4,962.3555555555556
179,2024-05-21,2024-05-21T06:58:21Z,0.7216666666666667,0.7453333333333333,23.018333333333334,10.56,123.23333333333333,0.36333333333333334,1.5266666666666666,6.65,8.83,180.76666666666668,262.1333333333333,0.12,170,0.06965614226093268,40.42719,-94.85793333333334,329.3666666666667,962.4
179,2024-05-21,2024-05-21T06:58:24Z,0.8903333333333333,0.9026666666666666,22.989,10.523333333333333,122.73333333333333,0.42,1.4133333333333333,6.503333333333333,8.823333333333334,180.96666666666667,262.3,0.12,170.66666666666666,0.08594175285792052,40.42719,-94.85793,329.3333333333333,962.3555555555556
179,2024-05-21,2024-05-21T06:58:27Z,1.004,1.019,22.979333333333333,10.513333333333334,122.6,0.4166666666666667,1.33,6.886666666666667,8.82,181,262.46666666666664,0.12,171,0.09689711486118673,40.42719,-94.85793,329.3333333333333,962.4
179,2024-05-21,2024-05-21T06:58:30Z,1.1003333333333334,1.1136666666666668,22.95,10.52,122.63333333333334,0.45666666666666667,1.2866666666666666,6.876666666666667,8.82,181,262.5,0.12,171,0.10619669751406279,40.42719,-94.85793,329.53333333333336,962.4
