MULakeNumber,date,dateTime,depth_m,verticalPosition_m,temp_degC,doConcentration_mgpL,doSaturation_percent,chlorophyll_RFU,phycocyaninBGA_RFU,turbidity_FNU,pH,orp_mV,specificConductivity_uSpcm,salinity_psu,tds_mgpL,waterPressure_barA,latitude,longitude,altitude_m,barometerAirHandheld_mbars
183,2024-06-19,2024-06-19T10:42:09Z,0.038,0.043333333333333335,28.101333333333333,5.82,74.5,1.67,1.0033333333333334,NA,7.82,167.66666666666666,210.26666666666668,0.1,137,0.0036744692433315186,38.84588,-93.77711666666666,225.33333333333334,993.6444444444444
183,2024-06-19,2024-06-19T10:42:12Z,0.10833333333333334,0.12566666666666665,28.093333333333334,5.81,74.4,1.5766666666666667,0.6699999999999999,NA,7.82,167.53333333333333,210.36666666666667,0.1,137,0.010456360007258211,38.84588,-93.77712,224.9,993.6888888888889
183,2024-06-19,2024-06-19T10:42:15Z,0.20766666666666667,0.227,28.084,5.803333333333333,74.3,1.8533333333333333,1.03,NA,7.823333333333333,167.6,210.46666666666667,0.1,137,0.020028125567047722,38.84589,-93.77712,224.1,993.6444444444444
183,2024-06-19,2024-06-19T10:42:18Z,0.31633333333333336,0.33,28.060666666666666,5.8,74.23333333333333,1.7466666666666666,0.6766666666666666,NA,7.83,167.73333333333332,210.43333333333334,0.1,137,0.030484485574305935,38.84589,-93.77712333333334,224.03333333333333,993.6888888888889
183,2024-06-19,2024-06-19T10:42:21Z,0.4503333333333333,0.4643333333333333,27.995,5.81,74.23333333333333,1.77,0.89,NA,7.83,167.9,210.46666666666667,0.1,137,0.043390491743785155,38.84589,-93.77713,223.83333333333334,993.6444444444444
183,2024-06-19,2024-06-19T10:42:24Z,0.57,0.591,27.968333333333334,5.83,74.5,1.91,1.2466666666666666,NA,7.83,168.16666666666666,210.33333333333334,0.1,137,0.05498094719651606,38.84589,-93.77713,223.63333333333333,993.6888888888889
183,2024-06-19,2024-06-19T10:42:27Z,0.6716666666666666,0.6833333333333333,27.919,5.863333333333333,74.83333333333333,1.8133333333333335,0.8233333333333334,NA,7.833333333333333,168.26666666666668,210.16666666666666,0.1,137,0.06475684993649065,38.84589,-93.77713,223.46666666666667,993.6
183,2024-06-19,2024-06-19T10:42:30Z,0.7633333333333333,0.7806666666666666,27.889666666666667,5.9,75.23333333333333,1.6466666666666667,0.8866666666666667,NA,7.84,168.3,210.06666666666666,0.1,136.66666666666666,0.07360279441117765,38.84589,-93.77713,223.46666666666667,993.6888888888889
183,2024-06-19,2024-06-19T10:42:33Z,0.8813333333333333,0.892,27.842,5.93,75.56666666666666,1.8266666666666667,1.31,NA,7.843333333333333,168.43333333333334,210.1,0.1,137,0.08498911268372346,38.84589,-93.77713,223.6,993.6
183,2024-06-19,2024-06-19T10:42:36Z,0.9803333333333333,0.998,27.824666666666666,5.95,75.83333333333333,1.7533333333333334,0.8566666666666667,NA,7.85,168.53333333333333,210,0.1,136.33333333333334,0.09451551442569407,38.84589,-93.77713,223.63333333333333,993.5555555555555
183,2024-06-19,2024-06-19T10:42:39Z,1.088,1.0996666666666666,27.815,5.956666666666667,75.9,1.7466666666666666,1.1,NA,7.85,168.6,209.93333333333334,0.1,136,0.10490382870622392,38.84589,-93.77713,223.56666666666666,993.7333333333332
183,2024-06-19,2024-06-19T10:42:42Z,1.183,1.194,27.801666666666666,5.94,75.7,1.6933333333333334,1.0466666666666666,NA,7.85,168.66666666666666,209.8,0.1,136,0.11409000181455271,38.84589,-93.77713,223.73333333333332,993.6444444444444
183,2024-06-19,2024-06-19T10:42:45Z,1.272,1.2826666666666666,27.799,5.91,75.26666666666667,1.6566666666666665,0.78,NA,7.85,168.73333333333332,209.6,0.1,136,0.12268644529123572,38.84589,-93.77712333333334,224.4,993.6
183,2024-06-19,2024-06-19T10:42:48Z,1.3906666666666667,1.4006666666666667,27.79,5.88,74.83333333333333,1.7566666666666666,1.12,NA,7.85,168.86666666666667,209.6,0.1,136,0.13407276356378153,38.84589,-93.77712,224.53333333333333,993.6444444444444
183,2024-06-19,2024-06-19T10:42:51Z,1.474,1.488,27.783333333333335,5.85,74.5,1.8066666666666666,0.78,NA,7.85,168.93333333333334,209.73333333333332,0.1,136,0.14212484122663763,38.84589666666667,-93.77712,224.3,993.7333333333332
183,2024-06-19,2024-06-19T10:42:54Z,1.5343333333333333,1.5436666666666667,27.786,5.833333333333333,74.23333333333333,1.93,1.0666666666666667,NA,7.846666666666667,169.03333333333333,209.66666666666666,0.1,136,0.14795409181636726,38.84589333333333,-93.77712,224.26666666666668,993.5555555555555
183,2024-06-19,2024-06-19T10:42:57Z,1.6096666666666666,1.6143333333333334,27.784333333333333,5.816666666666666,74.03333333333333,1.8033333333333335,1.0266666666666666,NA,7.84,169.13333333333333,209.7,0.1,136,0.15518962075848303,38.8459,-93.77712,224.03333333333333,993.5555555555555
