MULakeNumber,date_yyyy-mm-dd,time_hhmmss,depth_m,temp_degC,doConcentration_mgpL,doSaturation_percent,chlorophyll_RFU,phycocyaninBGA_RFU,phycoerythrinTAL_RFU,turbidity_FNU,salinity_psu,specificConductivity_uSpcm,tds_mgpL,orp_mV,pH,latitude,longitude,altitude_m,barometerAirHandheld_mbars
440,2025-05-05,13:09:45,0.071,18.834,9.68,104.1,2.21,0.01,4.33,NA,0.04,78.4,51,103.5,7.93,38.89375,-91.73728,243.3,985.2
440,2025-05-05,13:09:47,0.106,18.847,9.69,104.1,2.1,-0.03,4.18,NA,0.04,78.1,51,103.6,7.93,38.89375,-91.73728,243.9,985.2
440,2025-05-05,13:09:48,0.198,18.87,9.67,104,1.94,-0.03,4.56,NA,0.04,77.9,51,103.7,7.92,38.89375,-91.73728,243.7,985.2
440,2025-05-05,13:09:49,0.268,18.821,9.66,103.8,1.88,0.04,4.35,NA,0.04,77.9,51,103.9,7.92,38.89375,-91.73728,243.5,985.0666666666666
440,2025-05-05,13:09:50,0.301,18.712,9.65,103.5,1.88,0.05,3.52,NA,0.04,78.1,51,104,7.92,38.89375,-91.73728,243.6,985.2
440,2025-05-05,13:09:52,0.388,18.35,9.71,103.5,1.9,0.03,3.23,NA,0.04,78.5,51,104.3,7.92,38.89375,-91.73728,243.4,985.3333333333334
440,2025-05-05,13:09:53,0.468,18.183,9.7,103.1,1.75,0.07,3.23,NA,0.04,78.4,51,104.5,7.92,38.89375,-91.73728,243.1,985.2
440,2025-05-05,13:09:54,0.535,18.055,9.71,102.8,1.83,0.11,3.26,NA,0.04,78.4,51,104.8,7.91,38.89374,-91.73728,242.8,985.2
440,2025-05-05,13:09:55,0.558,17.982,9.73,102.8,1.99,0.05,3.51,NA,0.04,78.3,51,105.1,7.9,38.89374,-91.73728,242.9,985.2
440,2025-05-05,13:09:56,0.614,17.895,9.72,102.6,2.16,0.08,3.6,NA,0.04,78.4,51,105.6,7.88,38.89374,-91.73728,242.9,985.2
440,2025-05-05,13:09:57,0.669,17.809,9.72,102.3,2.27,0.12,3.69,NA,0.04,78.5,51,105.6,7.87,38.89374,-91.73728,242.8,985.3333333333334
440,2025-05-05,13:10:00,0.719,17.62,9.65,101.2,2.52,0.07,4.01,NA,0.04,78.4,51,106,7.84,38.89374,-91.73728,241.4,985.2
440,2025-05-05,13:10:01,0.744,17.619,9.63,100.9,2.47,0.1,3.97,NA,0.04,78.3,51,106.2,7.82,38.89374,-91.73728,241.7,985.0666666666666
440,2025-05-05,13:10:05,0.827,17.592,9.44,99,2.37,0.17,4.53,NA,0.04,78.2,51,106.5,7.78,38.89374,-91.73728,241.8,985.2
440,2025-05-05,13:10:08,0.889,17.464,9.34,97.6,2.45,0.11,5.96,NA,0.04,78.5,51,107.2,7.76,38.89374,-91.73729,241,985.0666666666666
440,2025-05-05,13:10:09,0.935,17.428,9.29,97,2.42,0.11,5.92,NA,0.04,78.6,51,107.3,7.75,38.89374,-91.73729,240.5,985.3333333333334
