MULakeNumber,date,dateTime,depth_m,temp_degC,doConcentration_mgpL,doSaturation_percent,chlorophyll_RFU,phycocyaninBGA_RFU,phycoerythrinTAL_RFU,turbidity_FNU,salinity_psu,specificConductivity_uSpcm,tds_mgpL,orp_mV,pH,latitude,longitude,altitude_m,barometerAirHandheld_mbars
003,2017-06-07,2017-06-07 12:10:38,0,24.643,9.8,117.9,NA,NA,NA,NA,NA,178.2,NA,140.7,8.41,NA,NA,NA,990.4
003,2017-06-07,2017-06-07 12:10:57,0.05,24.694000000000003,9.86,118.7,NA,NA,NA,NA,NA,178,NA,138.64999999999998,8.49,NA,NA,NA,990.2666666666668
003,2017-06-07,2017-06-07 12:11:00,0.1,24.696,9.863333333333332,118.76666666666668,NA,NA,NA,NA,NA,178.06666666666666,NA,138.5,8.5,NA,NA,NA,990.2666666666668
003,2017-06-07,2017-06-07 12:11:03,0.2,24.695,9.87,118.8,NA,NA,NA,NA,NA,178.1,NA,138.33333333333334,8.506666666666666,NA,NA,NA,990.3111111111112
003,2017-06-07,2017-06-07 12:11:09,0.23333333333333336,24.685,9.87,118.8,NA,NA,NA,NA,NA,178.1,NA,138.1,8.516666666666666,NA,NA,NA,990.2666666666668
003,2017-06-07,2017-06-07 12:11:12,0.3,24.677,9.87,118.8,NA,NA,NA,NA,NA,178.16666666666666,NA,138.1,8.52,NA,NA,NA,990.2666666666668
003,2017-06-07,2017-06-07 12:11:15,0.4,24.667666666666666,9.88,118.9,NA,NA,NA,NA,NA,178.1,NA,138.1,8.52,NA,NA,NA,990.2666666666668
003,2017-06-07,2017-06-07 12:11:18,0.43333333333333335,24.659333333333333,9.883333333333336,118.9,NA,NA,NA,NA,NA,178.1,NA,138,8.53,NA,NA,NA,990.3111111111112
003,2017-06-07,2017-06-07 12:11:21,0.6,24.639333333333333,9.89,118.9,NA,NA,NA,NA,NA,178.1,NA,137.96666666666667,8.53,NA,NA,NA,990.2666666666668
003,2017-06-07,2017-06-07 12:11:24,0.6666666666666666,24.592333333333332,9.893333333333334,118.9,NA,NA,NA,NA,NA,178.1,NA,137.86666666666667,8.536666666666665,NA,NA,NA,990.2666666666668
003,2017-06-07,2017-06-07 12:11:27,0.7666666666666667,24.519666666666662,9.9,118.8,NA,NA,NA,NA,NA,178.1,NA,137.8,8.54,NA,NA,NA,990.3111111111112
003,2017-06-07,2017-06-07 12:11:30,0.8,24.417333333333332,9.893333333333334,118.5,NA,NA,NA,NA,NA,178.16666666666666,NA,137.7,8.54,NA,NA,NA,990.3111111111112
003,2017-06-07,2017-06-07 12:11:33,0.8666666666666667,24.310333333333332,9.883333333333336,118.16666666666669,NA,NA,NA,NA,NA,178.2,NA,137.63333333333333,8.55,NA,NA,NA,990.2666666666668
003,2017-06-07,2017-06-07 12:11:36,0.9,24.217,9.866666666666664,117.8,NA,NA,NA,NA,NA,178.2,NA,137.6,8.55,NA,NA,NA,990.4
003,2017-06-07,2017-06-07 12:11:39,0.9333333333333332,24.134,9.843333333333334,117.3,NA,NA,NA,NA,NA,178.2,NA,137.63333333333333,8.55,NA,NA,NA,990.3111111111112
003,2017-06-07,2017-06-07 12:11:42,1,24.067333333333337,9.8,116.66666666666669,NA,NA,NA,NA,NA,178.2,NA,137.7,8.543333333333333,NA,NA,NA,990.3555555555556
003,2017-06-07,2017-06-07 12:11:48,1.0333333333333334,23.961333333333332,9.656666666666666,114.7,NA,NA,NA,NA,NA,178.1,NA,137.7,8.53,NA,NA,NA,990.2666666666668
003,2017-06-07,2017-06-07 12:11:51,1.1,23.923333333333332,9.566666666666666,113.53333333333332,NA,NA,NA,NA,NA,178.1,NA,137.76666666666668,8.516666666666666,NA,NA,NA,990.4
003,2017-06-07,2017-06-07 12:11:57,1.2,23.860666666666667,9.42,111.7,NA,NA,NA,NA,NA,178.1,NA,137.96666666666667,8.493333333333334,NA,NA,NA,990.3555555555556
003,2017-06-07,2017-06-07 12:12:03,1.2666666666666666,23.74,9.286666666666669,109.86666666666667,NA,NA,NA,NA,NA,178.23333333333332,NA,138.23333333333332,8.456666666666667,NA,NA,NA,990.3555555555556
003,2017-06-07,2017-06-07 12:12:06,1.3,23.647666666666662,9.01,106.46666666666668,NA,NA,NA,NA,NA,178.3,NA,138.46666666666667,8.413333333333332,NA,NA,NA,990.4
003,2017-06-07,2017-06-07 12:12:12,1.3333333333333333,23.447333333333333,8.73,102.7,NA,NA,NA,NA,NA,178.4,NA,138.9,8.29,NA,NA,NA,990.3555555555556
003,2017-06-07,2017-06-07 12:12:15,1.4,23.352,8.7,102.13333333333333,NA,NA,NA,NA,NA,178.46666666666667,NA,139.2,8.273333333333333,NA,NA,NA,990.3555555555556
003,2017-06-07,2017-06-07 12:12:21,1.4666666666666666,23.177,8.64,101.13333333333333,NA,NA,NA,NA,NA,178.63333333333333,NA,140,8.243333333333334,NA,NA,NA,990.3111111111112
003,2017-06-07,2017-06-07 12:12:24,1.5,23.081,8.586666666666666,100.3,NA,NA,NA,NA,NA,178.83333333333334,NA,140.33333333333334,8.233333333333334,NA,NA,NA,990.2666666666668
003,2017-06-07,2017-06-07 12:12:30,1.5666666666666669,22.854666666666667,8.143333333333333,94.73333333333332,NA,NA,NA,NA,NA,178.86666666666667,NA,141.16666666666666,8.1033333333333335,NA,NA,NA,990.3555555555556
003,2017-06-07,2017-06-07 12:12:33,1.6333333333333333,22.744,8.08,93.83333333333331,NA,NA,NA,NA,NA,178.76666666666668,NA,141.6,8.086666666666666,NA,NA,NA,990.2666666666668
003,2017-06-07,2017-06-07 12:12:36,1.7,22.661333333333335,8.013333333333334,92.9,NA,NA,NA,NA,NA,178.56666666666666,NA,141.96666666666667,8.073333333333334,NA,NA,NA,990.2666666666668
003,2017-06-07,2017-06-07 12:12:39,1.7333333333333334,22.600666666666665,7.713333333333333,89.3,NA,NA,NA,NA,NA,178.3,NA,142.3,8.063333333333334,NA,NA,NA,990.2666666666668
003,2017-06-07,2017-06-07 12:12:42,1.8,22.536666666666665,7.436666666666667,85.96666666666667,NA,NA,NA,NA,NA,178.13333333333333,NA,142.6,8.046666666666667,NA,NA,NA,990.4
