MULakeNumber,date,dateTime,depth_m,temp_degC,doConcentration_mgpL,doSaturation_percent,chlorophyll_RFU,phycocyaninBGA_RFU,phycoerythrinTAL_RFU,turbidity_FNU,salinity_psu,specificConductivity_uSpcm,tds_mgpL,orp_mV,pH,latitude,longitude,altitude_m,barometerAirHandheld_mbars
003,2019-05-23,2019-05-23 16:30:21,0.016,23.052666666666667,9.126666666666669,106.6,1.3833333333333333,0.11333333333333334,NA,4.276666666666666,0.09,199.06666666666663,129.33333333333334,163.46666666666667,8.2,NA,NA,NA,990.9333333333334
003,2019-05-23,2019-05-23 16:30:24,0.05833333333333333,22.863666666666667,9.16,106.63333333333334,1.3866666666666667,0.14,NA,4.36,0.09,198.33333333333337,129,163.26666666666668,8.2,NA,NA,NA,990.9333333333334
003,2019-05-23,2019-05-23 16:30:27,0.12633333333333333,22.736333333333334,9.176666666666666,106.5,1.4366666666666663,0.13,NA,4.333333333333333,0.09,198.1,129,163.46666666666667,8.19,NA,NA,NA,990.9333333333334
003,2019-05-23,2019-05-23 16:30:30,0.17333333333333334,22.610333333333333,9.2,106.66666666666666,1.51,0.11,NA,4.53,0.09,198.13333333333333,129,163.8,8.19,NA,NA,NA,990.9777777777778
003,2019-05-23,2019-05-23 16:30:33,0.251,22.274,9.22,106.1,1.6033333333333333,0.12333333333333334,NA,4.58,0.09,198.83333333333337,129,164,8.19,NA,NA,NA,990.9333333333334
003,2019-05-23,2019-05-23 16:30:36,0.30466666666666664,21.911666666666665,9.243333333333334,105.7,1.7266666666666666,0.15666666666666668,NA,4.89,0.09,199.33333333333331,129.33333333333334,163.83333333333334,8.19,NA,NA,NA,990.8888888888888
003,2019-05-23,2019-05-23 16:30:39,0.331,21.525333333333332,9.283333333333331,105.26666666666668,1.9833333333333336,0.16333333333333333,NA,4.96,0.09,199.03333333333333,129.33333333333334,163.56666666666666,8.19,NA,NA,NA,990.9333333333334
003,2019-05-23,2019-05-23 16:30:42,0.36966666666666664,21.326666666666668,9.273333333333332,104.83333333333331,1.9966666666666664,0.12333333333333334,NA,5.276666666666666,0.09,198.46666666666667,129,163.33333333333334,8.186666666666666,NA,NA,NA,990.9333333333334
003,2019-05-23,2019-05-23 16:30:45,0.4633333333333333,21.016,9.316666666666666,104.56666666666666,2.1066666666666665,0.15666666666666668,NA,5.223333333333334,0.09,197.53333333333333,128.33333333333334,163.36666666666667,8.19,NA,NA,NA,990.9333333333334
003,2019-05-23,2019-05-23 16:30:48,0.5376666666666667,20.87066666666667,9.33,104.53333333333332,2.46,0.1366666666666667,NA,5.96,0.09,197.03333333333333,128,163.16666666666666,8.19,NA,NA,NA,990.9333333333334
003,2019-05-23,2019-05-23 16:30:51,0.5986666666666667,20.648,9.37,104.5,2.5233333333333334,0.13333333333333333,NA,6.45,0.09,197.1,128,162.83333333333334,8.19,NA,NA,NA,990.9333333333334
003,2019-05-23,2019-05-23 16:31:00,0.66,20.415333333333333,9.433333333333334,104.73333333333332,2.8333333333333335,0.21333333333333335,NA,6.736666666666666,0.09,196.9,128,163.1,8.19,NA,NA,NA,990.9333333333334
003,2019-05-23,2019-05-23 16:31:03,0.7356666666666667,20.220333333333333,9.473333333333334,104.73333333333332,2.68,0.24,NA,6.95,0.09,196.53333333333333,127.66666666666669,163.13333333333333,8.19,NA,NA,NA,990.9333333333334
003,2019-05-23,2019-05-23 16:31:06,0.783,20.172,9.496666666666666,104.83333333333334,2.7966666666666664,0.27,NA,6.83,0.09,196.06666666666663,127.33333333333331,163.23333333333332,8.19,NA,NA,NA,990.9333333333334
003,2019-05-23,2019-05-23 16:31:09,0.8496666666666667,20.123333333333335,9.51,104.93333333333334,2.7666666666666666,0.21666666666666667,NA,6.946666666666666,0.09,195.8,127,163.1,8.19,NA,NA,NA,990.9333333333334
003,2019-05-23,2019-05-23 16:31:12,0.8886666666666667,20.142,9.506666666666666,104.9,2.89,0.25666666666666665,NA,6.636666666666667,0.09,195.76666666666668,127,163.06666666666666,8.19,NA,NA,NA,990.9333333333334
003,2019-05-23,2019-05-23 16:31:15,0.9676666666666668,20.01033333333333,9.516666666666666,104.73333333333332,2.776666666666667,0.25,NA,6.423333333333333,0.09,195.9,127.33333333333331,162.96666666666667,8.183333333333334,NA,NA,NA,990.9333333333334
003,2019-05-23,2019-05-23 16:31:18,1.003,20.032333333333337,9.5,104.56666666666666,2.9566666666666666,0.20333333333333337,NA,6.163333333333333,0.09,195.43333333333337,127,163.1,8.18,NA,NA,NA,990.9333333333334
003,2019-05-23,2019-05-23 16:31:21,1.0536666666666668,19.970666666666663,9.466666666666669,104.16666666666669,2.9,0.20333333333333337,NA,6.386666666666667,0.09,195.83333333333337,127,164.1,8.18,NA,NA,NA,990.9333333333334
003,2019-05-23,2019-05-23 16:31:24,1.186,19.817333333333337,9.433333333333334,103.43333333333334,3.51,0.26,NA,8.356666666666667,0.09,193.2,125.33333333333331,164.66666666666666,8.17,NA,NA,NA,990.9333333333334
003,2019-05-23,2019-05-23 16:31:27,1.2143333333333333,19.832,9.403333333333334,103.2,3.63,0.30333333333333334,NA,10.04,0.09,191.2,124.33333333333331,164.63333333333333,8.16,NA,NA,NA,990.9333333333334
003,2019-05-23,2019-05-23 16:31:30,1.3173333333333332,19.634,9.406666666666666,102.8,3.8633333333333337,0.3166666666666667,NA,10.903333333333332,0.09,189.83333333333337,123,165,8.153333333333334,NA,NA,NA,990.8888888888888
003,2019-05-23,2019-05-23 16:31:33,1.386,19.533666666666665,9.393333333333333,102.46666666666668,3.8966666666666665,0.3133333333333333,NA,11.223333333333333,0.09,189.66666666666669,123,165.06666666666666,8.14,NA,NA,NA,990.9333333333334
003,2019-05-23,2019-05-23 16:31:36,1.498,19.407333333333337,9.3533333333333335,101.73333333333332,4.073333333333333,0.34,NA,12.153333333333332,0.09,188.9,123,165.06666666666666,8.13,NA,NA,NA,990.9333333333334
003,2019-05-23,2019-05-23 16:31:39,1.657,19.302,9.283333333333331,100.83333333333331,4.22,0.35333333333333333,NA,12.586666666666666,0.09,189.1,123,165.46666666666667,8.11,NA,NA,NA,990.9333333333334
003,2019-05-23,2019-05-23 16:31:42,1.8223333333333336,19.177666666666667,9.193333333333332,99.6,4.36,0.3833333333333333,NA,13.556666666666668,0.09,189.86666666666667,123.33333333333331,165.7,8.093333333333334,NA,NA,NA,990.8888888888888
003,2019-05-23,2019-05-23 16:31:45,1.9236666666666664,19.072666666666667,9.106666666666667,98.33333333333331,5.03,0.43333333333333335,NA,13.753333333333334,0.09,190.56666666666663,124,165.9,8.076666666666666,NA,NA,NA,990.8444444444444
003,2019-05-23,2019-05-23 16:31:48,1.9493333333333336,19.07,9.026666666666666,97.53333333333332,4.57,0.36333333333333334,NA,12.863333333333332,0.09,190.66666666666663,124,165.93333333333334,8.07,NA,NA,NA,990.9333333333334
003,2019-05-23,2019-05-23 16:31:51,2.0936666666666666,18.771,8.956666666666667,96.26666666666668,4.003333333333334,0.31333333333333335,NA,11.886666666666668,0.09,191.8,124.66666666666669,166.13333333333333,8.056666666666667,NA,NA,NA,990.9333333333334
003,2019-05-23,2019-05-23 16:31:54,2.2216666666666667,18.562,8.81,94.23333333333332,3.7266666666666666,0.3,NA,9.653333333333332,0.09,193.7,126,166.8,8.03,NA,NA,NA,990.9333333333334
003,2019-05-23,2019-05-23 16:31:57,2.315666666666667,18.413666666666668,8.61,91.83333333333331,3.64,0.2833333333333333,NA,7.863333333333333,0.09,194.9,126.66666666666669,166.93333333333334,8.006666666666666,NA,NA,NA,990.9333333333334
003,2019-05-23,2019-05-23 16:32:00,2.438,18.271666666666665,8.48,90.16666666666669,3.3933333333333335,0.23333333333333336,NA,6.993333333333333,0.09,196.23333333333332,127.66666666666669,167.16666666666666,7.993333333333333,NA,NA,NA,990.9333333333334
003,2019-05-23,2019-05-23 16:32:03,2.5263333333333335,18.200666666666667,8.343333333333334,88.56666666666666,3.056666666666666,0.27,NA,6.726666666666667,0.09,196.8,128,167.26666666666668,7.976666666666667,NA,NA,NA,990.9333333333334
003,2019-05-23,2019-05-23 16:32:06,2.5923333333333334,18.088,8.176666666666668,86.63333333333333,3.07,0.24,NA,6.736666666666666,0.09,197.53333333333333,128.33333333333334,167.3,7.963333333333333,NA,NA,NA,990.9333333333334
003,2019-05-23,2019-05-23 16:32:09,2.6596666666666664,17.988666666666667,8.02,84.73333333333333,3.556666666666666,0.31333333333333335,NA,6.6433333333333335,0.09,198,129,167.46666666666667,7.946666666666667,NA,NA,NA,990.9333333333334
003,2019-05-23,2019-05-23 16:32:12,2.7063333333333333,17.942,7.823333333333333,82.56666666666666,3.6366666666666663,0.31333333333333335,NA,6.713333333333333,0.09,198.46666666666667,129,167.6,7.936666666666667,NA,NA,NA,990.9333333333334
003,2019-05-23,2019-05-23 16:32:15,2.728,17.873,7.676666666666667,80.96666666666667,3.08,0.26666666666666666,NA,6.8,0.09,198.7,129,167.6,7.926666666666667,NA,NA,NA,990.9333333333334
