MULakeNumber,date_yyyy-mm-dd,time_hhmmss,depth_m,temp_degC,doConcentration_mgpL,doSaturation_percent,chlorophyll_RFU,phycocyaninBGA_RFU,phycoerythrinTAL_RFU,turbidity_FNU,salinity_psu,specificConductivity_uSpcm,tds_mgpL,orp_mV,pH,latitude,longitude,altitude_m,barometerAirHandheld_mbars
219,2026-04-09,09:59:03,0.101,15.207,9.52,94.9,0.39,0.09,1.51,NA,0.09,188.5,123,241.7,7.79,38.99419,-92.48891,236.5,992
219,2026-04-09,09:59:06,0.169,15.17,9.52,94.8,0.39,0.04,1.85,NA,0.09,188.9,123,241.6,7.8,38.99419,-92.48891,236.9,992.1333333333332
219,2026-04-09,09:59:07,0.197,15.165,9.52,94.7,0.46,-0.02,1.58,NA,0.09,188.9,123,241.6,7.8,38.99419,-92.48891,237.2,992.1333333333332
219,2026-04-09,09:59:08,0.228,15.163,9.51,94.7,0.49,-0.02,1.47,NA,0.09,188.7,123,241.6,7.8,38.99419,-92.48891,237.1,992
219,2026-04-09,09:59:09,0.25,15.144,9.51,94.7,0.46,-0.01,1.55,NA,0.09,188.6,123,241.5,7.81,38.99419,-92.48891,236.5,992
219,2026-04-09,09:59:10,0.287,15.138,9.51,94.6,0.46,-0.03,1.6,NA,0.09,188.6,123,241.5,7.81,38.99419,-92.48891,236.3,992.1333333333332
219,2026-04-09,09:59:16,0.357,15.158,9.5,94.5,0.44,0.16,1.89,NA,0.09,188.2,122,241.5,7.82,38.99419,-92.48891,237.3,992.1333333333332
219,2026-04-09,09:59:27,0.464,15.145,9.49,94.5,0.54,0.15,1.92,NA,0.09,188,122,241.5,7.84,38.99421,-92.48891,236.7,992
219,2026-04-09,09:59:28,0.49,15.139,9.49,94.5,0.49,0.03,1.86,NA,0.09,188,122,241.5,7.84,38.99421,-92.4889,236.6,992.1333333333332
219,2026-04-09,09:59:30,0.532,15.135,9.49,94.5,0.46,0.04,1.59,NA,0.09,187.9,122,241.6,7.84,38.99421,-92.4889,235.8,992
219,2026-04-09,09:59:31,0.559,15.134,9.49,94.5,0.5,0.14,1.59,NA,0.09,187.8,122,241.6,7.84,38.99421,-92.4889,235.5,992
219,2026-04-09,09:59:34,0.631,15.115,9.5,94.5,0.42,0.18,1.99,NA,0.09,187.8,122,241.6,7.85,38.99421,-92.48889,235.4,992.1333333333332
219,2026-04-09,09:59:35,0.655,15.113,9.5,94.5,0.45,0.1,2,NA,0.09,187.8,122,241.6,7.85,38.99421,-92.48889,235.8,992.1333333333332
219,2026-04-09,09:59:36,0.678,15.117,9.5,94.5,0.47,0.11,2.07,NA,0.09,187.8,122,241.7,7.85,38.99421,-92.48889,235.9,992.1333333333332
219,2026-04-09,09:59:38,0.726,15.129,9.5,94.5,0.47,0.17,1.96,NA,0.09,187.9,122,241.9,7.84,38.99421,-92.48889,236,992.1333333333332
219,2026-04-09,09:59:39,0.762,15.131,9.5,94.5,0.45,0.14,1.89,NA,0.09,187.9,122,242.4,7.84,38.99421,-92.48889,236.1,991.8666666666668
219,2026-04-09,09:59:40,0.784,15.122,9.5,94.5,0.47,0.15,1.79,NA,0.09,188,122,242.7,7.83,38.99421,-92.48889,236.3,992.2666666666668
219,2026-04-09,09:59:42,0.826,15.104,9.51,94.5,0.5,0.03,1.84,NA,0.09,188.1,122,243.5,7.82,38.99421,-92.48889,236.5,992.1333333333332
219,2026-04-09,09:59:43,0.863,15.104,9.51,94.5,0.52,0.11,1.83,NA,0.09,187.9,122,243.9,7.82,38.99421,-92.48889,236.8,992.1333333333332
219,2026-04-09,09:59:44,0.886,15.096,9.51,94.5,0.52,0.14,1.71,NA,0.09,187.9,122,244.1,7.81,38.99421,-92.48888,237,992.1333333333332
219,2026-04-09,09:59:45,0.928,15.087,9.51,94.5,0.5,0.21,1.9,NA,0.09,187.9,122,244.6,7.81,38.99421,-92.48888,236.9,992
219,2026-04-09,09:59:48,0.996,15.094,9.51,94.5,0.46,0.16,2.07,NA,0.09,187.9,122,245.7,7.79,38.99421,-92.48888,236.1,992
219,2026-04-09,09:59:49,1.027,15.092,9.51,94.6,0.45,0.11,1.91,NA,0.09,187.9,122,246.1,7.79,38.99421,-92.48888,236.1,992
