MULakeNumber,date_yyyy-mm-dd,time_hhmmss,depth_m,temp_degC,doConcentration_mgpL,doSaturation_percent,chlorophyll_RFU,phycocyaninBGA_RFU,phycoerythrinTAL_RFU,turbidity_FNU,salinity_psu,specificConductivity_uSpcm,tds_mgpL,orp_mV,pH,latitude,longitude,altitude_m,barometerAirHandheld_mbars
219,2025-03-25,09:36:16,0.024,10.958,10.41,94.3,1.02,-0.03,1.52,NA,0.08,176.5,115,188.3,8.4,38.9939,-92.48913,231.6,989.8666666666668
219,2025-03-25,09:36:17,0.078,10.958,10.42,94.5,0.99,0.02,1.56,NA,0.08,176.5,115,188.4,8.4,38.9939,-92.48913,231.9,989.8666666666668
219,2025-03-25,09:36:18,0.12,10.948,10.44,94.6,1.06,0.03,1.67,NA,0.08,176.7,115,188.4,8.4,38.9939,-92.48913,231.8,989.8666666666668
219,2025-03-25,09:36:20,0.17,10.966,10.46,94.8,1.12,-0.05,1.55,NA,0.08,176.5,115,188.5,8.39,38.9939,-92.48913,231.9,989.7333333333332
219,2025-03-25,09:36:21,0.234,10.961,10.47,94.9,1.16,-0.04,1.72,NA,0.08,176.5,115,188.6,8.39,38.9939,-92.48913,231.9,989.8666666666668
219,2025-03-25,09:36:22,0.3,10.94,10.48,95,1.23,-0.02,1.85,NA,0.08,176.5,115,188.8,8.39,38.9939,-92.48913,232.1,989.8666666666668
219,2025-03-25,09:36:25,0.385,10.947,10.52,95.3,1.18,-0.01,1.87,NA,0.08,176.4,115,189.2,8.38,38.9939,-92.48913,232.8,989.8666666666668
219,2025-03-25,09:36:26,0.422,10.95,10.52,95.4,1.21,-0.01,1.81,NA,0.08,176.3,115,189.2,8.38,38.9939,-92.48913,232.9,989.8666666666668
219,2025-03-25,09:36:29,0.478,10.955,10.54,95.5,1.2,0.03,2.06,NA,0.08,176.6,115,189.5,8.37,38.9939,-92.48913,233.4,989.8666666666668
219,2025-03-25,09:36:31,0.533,10.951,10.56,95.7,1.21,0.05,2.01,NA,0.08,176.7,115,189.6,8.37,38.9939,-92.48913,233.9,989.8666666666668
219,2025-03-25,09:36:32,0.559,10.947,10.57,95.8,1.23,0.02,2.1,NA,0.08,176.9,115,189.6,8.37,38.9939,-92.48913,234.1,989.8666666666668
219,2025-03-25,09:36:33,0.581,10.944,10.57,95.8,1.28,0.01,2.17,NA,0.08,176.7,115,189.7,8.37,38.9939,-92.48914,234.4,989.8666666666668
219,2025-03-25,09:36:34,0.61,10.945,10.57,95.8,1.32,0.01,2.17,NA,0.08,176.5,115,189.8,8.37,38.9939,-92.48914,234.3,989.8666666666668
219,2025-03-25,09:36:35,0.654,10.939,10.58,95.8,1.29,0.01,2.09,NA,0.08,176.4,115,189.9,8.37,38.9939,-92.48914,234.5,989.8666666666668
219,2025-03-25,09:36:36,0.693,10.931,10.59,95.9,1.24,0.01,2,NA,0.08,176.4,115,190,8.36,38.99391,-92.48914,234.7,989.8666666666668
219,2025-03-25,09:36:38,0.743,10.93,10.6,96,1.3,0.03,2.01,NA,0.08,176.2,115,190.1,8.36,38.99391,-92.48914,234.9,989.8666666666668
219,2025-03-25,09:36:39,0.777,10.934,10.6,96,1.25,0.01,2,NA,0.08,176.2,115,190.2,8.36,38.99391,-92.48914,234.9,989.8666666666668
219,2025-03-25,09:36:40,0.821,10.933,10.6,96,1.23,0.04,1.95,NA,0.08,176.3,115,190.2,8.36,38.99391,-92.48914,234.8,989.8666666666668
219,2025-03-25,09:36:42,0.865,10.941,10.61,96.1,1.22,0,1.79,NA,0.08,176.4,115,190.3,8.36,38.9939,-92.48914,234.6,989.8666666666668
