MULakeNumber,date_yyyy-mm-dd,time_hhmmss,depth_m,temp_degC,doConcentration_mgpL,doSaturation_percent,chlorophyll_RFU,phycocyaninBGA_RFU,phycoerythrinTAL_RFU,turbidity_FNU,salinity_psu,specificConductivity_uSpcm,tds_mgpL,orp_mV,pH,latitude,longitude,altitude_m,barometerAirHandheld_mbars
219,2025-04-16,13:51:18,0.015,15.242,10.83,108,0.23,-0.1,0.47,NA,0.08,165.9,108,234.1,9.14,38.99433,-92.48903,232.1,986.5333333333332
219,2025-04-16,13:51:19,0.039,15.237,10.89,108.6,0.23,-0.08,0.55,NA,0.08,166,108,234.4,9.13,38.99433,-92.48903,232,986.6666666666666
219,2025-04-16,13:51:21,0.082,15.255,10.96,109.4,0.16,-0.02,0.57,NA,0.08,165.9,108,235,9.12,38.99433,-92.48903,232,986.6666666666666
219,2025-04-16,13:51:22,0.164,15.235,10.99,109.6,0.18,0.01,0.59,NA,0.08,165.9,108,235.3,9.12,38.99433,-92.48903,232,986.5333333333332
219,2025-04-16,13:51:23,0.261,15.209,11.03,110,0.22,0.01,0.71,NA,0.08,165.9,108,235.6,9.11,38.99433,-92.48903,232.2,986.6666666666666
219,2025-04-16,13:51:24,0.301,15.2,11.08,110.4,0.23,0.01,0.62,NA,0.08,165.9,108,235.8,9.11,38.99433,-92.48904,232.2,986.6666666666666
219,2025-04-16,13:51:25,0.325,15.194,11.11,110.7,0.22,-0.08,0.52,NA,0.08,165.9,108,236,9.11,38.99433,-92.48904,232.3,986.5333333333332
219,2025-04-16,13:51:26,0.404,15.19,11.13,110.8,0.24,-0.12,0.65,NA,0.08,165.9,108,236.1,9.1,38.99433,-92.48904,232.3,986.6666666666666
219,2025-04-16,13:51:27,0.474,15.204,11.15,111.1,0.27,-0.07,0.75,NA,0.08,165.8,108,236.3,9.1,38.99433,-92.48904,232.5,986.5333333333332
219,2025-04-16,13:51:28,0.513,15.219,11.16,111.3,0.29,0.03,0.72,NA,0.08,165.8,108,236.5,9.1,38.99433,-92.48904,232.5,986.5333333333332
219,2025-04-16,13:51:30,0.572,15.207,11.2,111.6,0.31,0.05,0.91,NA,0.08,166,108,236.9,9.09,38.99433,-92.48904,232.3,986.5333333333332
219,2025-04-16,13:51:31,0.631,15.164,11.22,111.8,0.31,0.06,0.88,NA,0.08,166.2,108,237.1,9.09,38.99433,-92.48904,232.4,986.6666666666666
219,2025-04-16,13:51:32,0.655,15.144,11.25,112,0.33,-0.02,0.88,NA,0.08,166.3,108,237.2,9.09,38.99433,-92.48904,232.3,986.5333333333332
219,2025-04-16,13:51:34,0.702,15.135,11.28,112.3,0.36,-0.05,0.91,NA,0.08,166.3,108,237.6,9.09,38.99433,-92.48904,232.7,986.5333333333332
219,2025-04-16,13:51:35,0.75,15.124,11.3,112.4,0.36,-0.05,1.01,NA,0.08,166.4,108,237.7,9.08,38.99433,-92.48904,232.8,986.6666666666666
219,2025-04-16,13:51:38,0.786,15.12,11.33,112.7,0.4,-0.01,0.7,NA,0.08,166.1,108,238.2,9.08,38.99433,-92.48904,233.1,986.5333333333332
219,2025-04-16,13:51:39,0.833,15.095,11.35,112.8,0.43,-0.01,0.85,NA,0.08,166.1,108,238.4,9.08,38.99433,-92.48904,233.1,986.6666666666666
219,2025-04-16,13:51:42,0.882,15.07,11.39,113.2,0.44,0.06,1.09,NA,0.08,166.1,108,238.8,9.07,38.99434,-92.48904,232.9,986.5333333333332
219,2025-04-16,13:51:43,0.95,15.066,11.4,113.3,0.45,0.07,1.1,NA,0.08,166,108,238.9,9.07,38.99434,-92.48904,232.9,986.5333333333332
219,2025-04-16,13:51:44,0.972,15.066,11.41,113.3,0.44,0.05,1.17,NA,0.08,166,108,239,9.07,38.99434,-92.48904,232.9,986.6666666666666
219,2025-04-16,13:51:46,0.997,15.064,11.41,113.4,0.44,0.06,1.13,NA,0.08,166.1,108,239.2,9.07,38.99434,-92.48904,232.9,986.5333333333332
219,2025-04-16,13:51:47,1.069,15.069,11.42,113.5,0.42,-0.02,0.98,NA,0.08,166.1,108,239.3,9.07,38.99434,-92.48904,232.7,986.6666666666666
219,2025-04-16,13:51:50,1.126,15.053,11.44,113.6,0.41,-0.01,1.05,NA,0.08,166,108,239.6,9.07,38.99434,-92.48904,232.5,986.5333333333332
219,2025-04-16,13:51:51,1.167,15.053,11.44,113.6,0.43,0,0.96,NA,0.08,166.1,108,239.7,9.06,38.99434,-92.48904,232.6,986.5333333333332
219,2025-04-16,13:51:54,1.213,15.043,11.45,113.8,0.55,0.03,1.11,NA,0.08,166,108,239.9,9.06,38.99434,-92.48904,232.8,986.5333333333332
219,2025-04-16,13:51:55,1.245,15.03,11.47,113.8,0.46,0.1,1.25,NA,0.08,165.9,108,240,9.06,38.99434,-92.48904,232.7,986.5333333333332
219,2025-04-16,13:51:58,1.327,15.012,11.48,113.9,0.45,-0.06,1.2,NA,0.08,165.8,108,240.2,9.06,38.99434,-92.48904,232.3,986.5333333333332
219,2025-04-16,13:51:59,1.384,15.007,11.47,113.9,0.46,-0.12,1.17,NA,0.08,165.7,108,240.3,9.06,38.99434,-92.48904,232.2,986.5333333333332
219,2025-04-16,13:52:02,1.416,15.012,11.48,113.9,0.38,-0.03,1.06,NA,0.08,165.6,108,240.5,9.06,38.99434,-92.48904,232.1,986.5333333333332
219,2025-04-16,13:52:03,1.441,14.998,11.48,113.9,0.38,0,1.06,NA,0.08,165.7,108,240.5,9.06,38.99435,-92.48903,232.1,986.5333333333332
219,2025-04-16,13:52:04,1.465,14.992,11.49,113.9,0.43,0.05,1.02,NA,0.08,165.8,108,240.6,9.06,38.99435,-92.48903,232.1,986.6666666666666
219,2025-04-16,13:52:05,1.513,14.99,11.49,114,0.41,-0.02,1.01,NA,0.08,165.8,108,240.6,9.06,38.99435,-92.48904,232,986.6666666666666
219,2025-04-16,13:52:06,1.547,14.979,11.49,113.9,0.43,-0.02,0.96,NA,0.08,166,108,240.7,9.06,38.99435,-92.48903,232.1,986.6666666666666
219,2025-04-16,13:52:09,1.602,14.957,11.5,114,0.46,0.01,1.09,NA,0.08,166,108,240.9,9.06,38.99435,-92.48903,232.2,986.5333333333332
219,2025-04-16,13:52:11,1.662,14.939,11.48,113.8,0.44,0.08,0.94,NA,0.08,166,108,241.1,9.05,38.99435,-92.48903,232.3,986.5333333333332
219,2025-04-16,13:52:13,1.69,14.92,11.49,113.8,0.45,0.04,0.99,NA,0.08,165.8,108,241.2,9.05,38.99435,-92.48902,232.2,986.6666666666666
219,2025-04-16,13:52:15,1.731,14.781,11.47,113.3,0.42,-0.06,1.09,NA,0.08,166.1,108,241.4,9.05,38.99435,-92.48902,232.2,986.5333333333332
219,2025-04-16,13:52:16,1.765,14.724,11.46,113.1,0.42,-0.05,1.15,NA,0.08,166.3,108,241.6,9.05,38.99435,-92.48902,232.1,986.6666666666666
219,2025-04-16,13:52:19,1.838,14.509,11.51,113.1,0.53,0.01,1.21,NA,0.08,166.2,108,242.2,9.03,38.99435,-92.48901,232,986.6666666666666
219,2025-04-16,13:52:20,1.893,14.49,11.51,113,0.54,0.03,1.32,NA,0.08,166.2,108,242.3,9.03,38.99435,-92.48901,231.9,986.5333333333332
219,2025-04-16,13:52:24,1.963,14.433,11.49,112.5,0.52,-0.01,1.26,NA,0.08,165.9,108,242.9,9.02,38.99435,-92.48901,231.7,986.5333333333332
219,2025-04-16,13:52:25,2.041,14.39,11.45,112.2,0.54,0.04,1.27,NA,0.08,166,108,243.2,9.01,38.99435,-92.48901,231.7,986.5333333333332
