MULakeNumber,date_yyyy-mm-dd,time_hhmmss,depth_m,temp_degC,doConcentration_mgpL,doSaturation_percent,chlorophyll_RFU,phycocyaninBGA_RFU,phycoerythrinTAL_RFU,turbidity_FNU,salinity_psu,specificConductivity_uSpcm,tds_mgpL,orp_mV,pH,latitude,longitude,altitude_m,barometerAirHandheld_mbars
219,2026-03-13,09:57:17,0.016,11.533,9.32,85.6,2.97,0.66,-1.77,NA,0.09,192.4,125,268.5,7.83,38.99405,-92.48869,232.7,985.6
219,2026-03-13,09:57:18,0.051,11.533,9.32,85.6,3.03,0.64,-1.3,NA,0.09,192.5,125,268.5,7.83,38.99405,-92.48869,233,985.6
219,2026-03-13,09:57:21,0.123,11.533,9.32,85.6,3.31,0.72,-0.72,NA,0.09,192.6,125,268.7,7.83,38.99405,-92.48869,233.2,985.6
219,2026-03-13,09:57:22,0.168,11.533,9.32,85.6,3.32,0.72,-0.91,NA,0.09,192.4,125,268.8,7.83,38.99405,-92.48869,233.4,985.6
219,2026-03-13,09:57:23,0.21,11.533,9.32,85.6,3.33,0.7,-0.97,NA,0.09,192.2,125,268.9,7.83,38.99405,-92.48869,233.5,985.7333333333332
219,2026-03-13,09:57:24,0.231,11.533,9.31,85.6,3.35,0.66,-0.81,NA,0.09,192.3,125,268.9,7.83,38.99405,-92.48869,233.3,985.6
219,2026-03-13,09:57:25,0.262,11.533,9.31,85.5,3.36,0.65,-0.79,NA,0.09,192.4,125,269,7.83,38.99406,-92.48869,233.1,985.6
219,2026-03-13,09:57:28,0.302,11.535,9.3,85.4,3.45,0.72,-0.86,NA,0.09,192.4,125,269.2,7.83,38.99406,-92.48868,232.9,985.4666666666668
219,2026-03-13,09:57:29,0.341,11.535,9.3,85.4,3.36,0.68,-0.79,NA,0.09,192.5,125,269.3,7.83,38.99406,-92.48868,232.9,985.4666666666668
219,2026-03-13,09:57:30,0.397,11.535,9.3,85.5,3.31,0.71,-0.97,NA,0.09,192.5,125,269.3,7.83,38.99406,-92.48868,232.9,985.6
219,2026-03-13,09:57:31,0.431,11.536,9.3,85.5,3.4,0.7,-1.27,NA,0.09,192.5,125,269.3,7.83,38.99406,-92.48868,233,985.4666666666668
219,2026-03-13,09:57:33,0.474,11.535,9.3,85.4,3.4,0.74,-1.27,NA,0.09,192.5,125,269.3,7.83,38.99407,-92.48868,233,985.4666666666668
219,2026-03-13,09:57:34,0.507,11.535,9.3,85.4,3.37,0.7,-1.41,NA,0.09,192.4,125,269.4,7.83,38.99407,-92.48868,233,985.6
219,2026-03-13,09:57:37,0.563,11.535,9.29,85.4,3.41,0.65,-1.65,NA,0.09,192.4,125,269.6,7.83,38.99407,-92.48868,233.3,985.6
219,2026-03-13,09:57:41,0.643,11.534,9.29,85.3,3.36,0.7,-1.67,NA,0.09,192.3,125,269.9,7.82,38.99406,-92.48868,233.3,985.4666666666668
219,2026-03-13,09:57:42,0.707,11.533,9.29,85.3,3.38,0.66,-1.82,NA,0.09,192.5,125,270,7.82,38.99406,-92.48868,233.3,985.7333333333332
219,2026-03-13,09:57:43,0.738,11.534,9.29,85.3,3.35,0.69,-1.59,NA,0.09,192.6,125,270,7.82,38.99406,-92.48869,233.3,985.6
219,2026-03-13,09:57:45,0.773,11.535,9.28,85.3,3.29,0.65,-1.37,NA,0.09,192.5,125,270.1,7.82,38.99406,-92.48869,233.3,985.7333333333332
219,2026-03-13,09:57:47,0.815,11.533,9.28,85.3,3.35,0.7,-1.38,NA,0.09,192.4,125,270.3,7.82,38.99406,-92.48869,233.5,985.4666666666668
219,2026-03-13,09:57:48,0.842,11.531,9.28,85.3,3.32,0.68,-1.36,NA,0.09,192.3,125,270.4,7.82,38.99406,-92.48869,233.6,985.6
219,2026-03-13,09:57:49,0.875,11.533,9.28,85.2,3.32,0.66,-1.14,NA,0.09,192.3,125,270.4,7.82,38.99407,-92.48868,233.7,985.6
219,2026-03-13,09:57:51,0.923,11.534,9.28,85.2,3.21,0.68,-1.08,NA,0.09,192.5,125,270.5,7.82,38.99407,-92.48868,233.9,985.6
219,2026-03-13,09:57:54,0.956,11.534,9.27,85.2,3.18,0.68,-1,NA,0.09,192.5,125,270.8,7.81,38.99407,-92.48868,233.9,985.4666666666668
219,2026-03-13,09:57:56,0.984,11.533,9.27,85.2,3.16,0.64,-1.38,NA,0.09,192.5,125,270.7,7.81,38.99407,-92.48868,234,985.6
219,2026-03-13,09:57:57,1.015,11.532,9.27,85.1,3.24,0.56,-1.06,NA,0.09,192.4,125,270.8,7.81,38.99407,-92.48868,234.1,985.6
219,2026-03-13,09:57:59,1.059,11.533,9.27,85.1,3.25,0.67,-1.42,NA,0.09,192.2,125,270.9,7.81,38.99408,-92.48867,233.9,985.4666666666668
219,2026-03-13,09:58:00,1.098,11.533,9.26,85.1,3.2,0.65,-1.36,NA,0.09,192.3,125,271,7.81,38.99408,-92.48867,233.9,985.6
219,2026-03-13,09:58:01,1.126,11.533,9.26,85.1,3.17,0.66,-1.29,NA,0.09,192.5,125,271.1,7.81,38.99408,-92.48867,233.8,985.6
219,2026-03-13,09:58:03,1.182,11.533,9.26,85.1,3.2,0.59,-1.34,NA,0.09,192.5,125,271.2,7.81,38.99408,-92.48867,233.8,985.6
219,2026-03-13,09:58:04,1.222,11.533,9.26,85.1,3.21,0.65,-1.55,NA,0.09,192.6,125,271.3,7.81,38.99408,-92.48867,233.7,985.7333333333332
219,2026-03-13,09:58:05,1.269,11.533,9.26,85.1,3.24,0.69,-1.57,NA,0.09,192.5,125,271.3,7.81,38.99408,-92.48867,233.6,985.6
219,2026-03-13,09:58:07,1.318,11.535,9.26,85.1,3.16,0.59,-1.54,NA,0.09,192.7,125,271.7,7.8,38.99408,-92.48867,233.6,985.4666666666668
219,2026-03-13,09:58:08,1.353,11.535,9.26,85.1,3.19,0.63,-1.37,NA,0.09,192.9,125,271.8,7.8,38.99408,-92.48867,233.5,985.6
219,2026-03-13,09:58:11,1.402,11.533,9.26,85.1,3.22,0.68,-1.26,NA,0.09,192.6,125,272,7.8,38.99408,-92.48867,233.3,985.7333333333332
219,2026-03-13,09:58:12,1.431,11.531,9.26,85.1,3.22,0.66,-1.27,NA,0.09,192.5,125,272.1,7.8,38.99408,-92.48867,233.1,985.6
219,2026-03-13,09:58:13,1.462,11.531,9.26,85.1,3.2,0.6,-1.34,NA,0.09,192.5,125,272.1,7.8,38.99408,-92.48867,233.1,985.6
219,2026-03-13,09:58:14,1.52,11.53,9.26,85.1,3.2,0.62,-1.08,NA,0.09,192.5,125,272.2,7.8,38.99408,-92.48868,233.2,985.4666666666668
219,2026-03-13,09:58:15,1.543,11.53,9.26,85.1,3.3,0.68,-0.71,NA,0.09,192.5,125,272.2,7.8,38.99408,-92.48868,233.2,985.7333333333332
219,2026-03-13,09:58:16,1.587,11.53,9.26,85,3.36,0.66,-0.83,NA,0.09,192.5,125,272.2,7.8,38.99408,-92.48868,233.3,985.4666666666668
219,2026-03-13,09:58:17,1.622,11.531,9.26,85.1,3.33,0.67,-0.81,NA,0.09,192.4,125,272.3,7.8,38.99408,-92.48868,233.3,985.6
219,2026-03-13,09:58:18,1.647,11.532,9.26,85,3.46,0.65,-0.86,NA,0.09,192.3,125,272.3,7.8,38.99408,-92.48868,233.3,985.6
219,2026-03-13,09:58:21,1.684,11.533,9.26,85,3.31,0.71,-1.07,NA,0.09,192.5,125,272.4,7.8,38.99408,-92.48868,233.4,985.7333333333332
219,2026-03-13,09:58:22,1.721,11.533,9.26,85,3.33,0.65,-0.84,NA,0.09,192.6,125,272.4,7.8,38.99408,-92.48868,233.4,985.6
219,2026-03-13,09:58:24,1.765,11.531,9.26,85,3.37,0.66,-1.08,NA,0.09,192.6,125,272.5,7.8,38.99408,-92.48868,233.4,985.6
219,2026-03-13,09:58:25,1.828,11.53,9.26,85.1,3.35,0.65,-0.77,NA,0.09,192.6,125,272.5,7.8,38.99408,-92.48868,233.4,985.7333333333332
219,2026-03-13,09:58:26,1.877,11.53,9.26,85.1,3.33,0.65,-0.58,NA,0.09,192.4,125,272.6,7.8,38.99408,-92.48868,233.5,985.7333333333332
219,2026-03-13,09:58:27,1.897,11.53,9.26,85.1,3.34,0.68,-0.43,NA,0.09,192.4,125,272.7,7.8,38.99408,-92.48868,233.5,985.6
219,2026-03-13,09:58:28,1.929,11.531,9.25,85,3.31,0.66,-0.55,NA,0.09,192.6,125,272.7,7.8,38.99408,-92.48868,233.5,985.6
