MULakeNumber,date_yyyy-mm-dd,time_hhmmss,depth_m,temp_degC,doConcentration_mgpL,doSaturation_percent,chlorophyll_RFU,phycocyaninBGA_RFU,phycoerythrinTAL_RFU,turbidity_FNU,salinity_psu,specificConductivity_uSpcm,tds_mgpL,orp_mV,pH,latitude,longitude,altitude_m,barometerAirHandheld_mbars
219,2025-02-04,09:25:41,0.023,5.724,13.33,106.4,2.07,0.04,4.12,NA,0.08,175.6,114,189.2,8.41,38.9942,-92.48914,228.4,999.0666666666666
219,2025-02-04,09:25:49,0.063,5.726,13.38,106.8,2.37,0.1,4.62,NA,0.08,175.1,114,189.2,8.41,38.99421,-92.48914,229.8,999.0666666666666
219,2025-02-04,09:25:50,0.113,5.725,13.39,106.9,2.38,0.11,4.7,NA,0.08,175.1,114,189.2,8.41,38.99421,-92.48914,230.1,999.2
219,2025-02-04,09:25:51,0.2,5.725,13.4,106.9,2.46,0.15,4.59,NA,0.08,175.2,114,189.1,8.41,38.9942,-92.48914,229.5,999.0666666666666
219,2025-02-04,09:25:52,0.258,5.724,13.4,107,2.56,0.13,4.75,NA,0.08,175.2,114,189.1,8.41,38.9942,-92.48914,229.3,999.0666666666666
219,2025-02-04,09:25:53,0.372,5.725,13.41,107,2.62,0.13,5,NA,0.08,175.3,114,189.1,8.41,38.9942,-92.48914,229.3,999.2
219,2025-02-04,09:25:54,0.434,5.725,13.41,107,2.63,0.15,5.17,NA,0.08,175.5,114,189.1,8.41,38.9942,-92.48914,229.1,999.0666666666666
219,2025-02-04,09:25:56,0.561,5.725,13.42,107.1,2.73,0.18,5.41,NA,0.08,175.5,114,189.2,8.41,38.9942,-92.48913,229.5,999.0666666666666
219,2025-02-04,09:25:57,0.645,5.725,13.42,107.1,2.71,0.15,5.42,NA,0.08,175.5,114,189.3,8.41,38.9942,-92.48913,229.4,999.0666666666666
219,2025-02-04,09:25:58,0.672,5.727,13.43,107.2,2.78,0.13,5.42,NA,0.08,175.4,114,189.3,8.41,38.9942,-92.48913,229.4,999.0666666666666
