MULakeNumber,date_yyyy-mm-dd,time_hhmmss,depth_m,temp_degC,doConcentration_mgpL,doSaturation_percent,chlorophyll_RFU,phycocyaninBGA_RFU,phycoerythrinTAL_RFU,turbidity_FNU,salinity_psu,specificConductivity_uSpcm,tds_mgpL,orp_mV,pH,latitude,longitude,altitude_m,barometerAirHandheld_mbars
219,2024-09-06,12:50:01,0.013,25.65,9.6,117.6,1.98,0.93,6.5,NA,0.08,168.2,109,138,8.56,38.9942,-92.48891,239,992.9333333333334
219,2024-09-06,12:50:12,0.035,25.667,9.66,118.4,1.82,0.95,6.03,NA,0.08,167.9,109,137.7,8.57,38.99421,-92.48889,239.2,992.9333333333334
219,2024-09-06,12:50:05,0.04,25.654,9.63,117.9,1.84,0.96,6.03,NA,0.08,168,109,137.7,8.57,38.9942,-92.48891,239,992.9333333333334
219,2024-09-06,12:50:10,0.041,25.661,9.65,118.2,1.91,1.02,6.28,NA,0.08,168,109,137.8,8.57,38.99421,-92.4889,239.1,992.9333333333334
219,2024-09-06,12:50:13,0.075,25.669,9.66,118.4,1.92,0.92,6.11,NA,0.08,168,109,137.7,8.57,38.99421,-92.48889,239.2,992.8
219,2024-09-06,12:50:15,0.114,25.666,9.68,118.6,1.73,0.91,6.65,NA,0.08,168,109,137.6,8.57,38.99421,-92.48889,239.3,992.8
219,2024-09-06,12:50:16,0.191,25.666,9.68,118.6,1.91,0.94,6.92,NA,0.08,168.1,109,137.5,8.57,38.99421,-92.48889,239.5,992.8
219,2024-09-06,12:50:17,0.309,25.666,9.68,118.6,2.07,0.96,7.17,NA,0.08,168.2,109,137.5,8.57,38.99421,-92.48889,239.2,992.9333333333334
219,2024-09-06,12:50:18,0.362,25.665,9.68,118.6,2.19,0.95,7.56,NA,0.08,168.2,109,137.5,8.57,38.99421,-92.48889,239.2,993.0666666666666
219,2024-09-06,12:50:19,0.433,25.665,9.68,118.7,2.35,1,8.06,NA,0.08,168.2,109,137.4,8.57,38.99421,-92.48889,239.1,993.0666666666666
219,2024-09-06,12:50:20,0.466,25.664,9.69,118.7,2.47,1.08,8.29,NA,0.08,168.2,109,137.4,8.58,38.99421,-92.48889,239.2,992.9333333333334
219,2024-09-06,12:50:21,0.529,25.66,9.69,118.7,2.53,1.18,8.42,NA,0.08,168.1,109,137.4,8.57,38.99421,-92.48889,239.3,992.9333333333334
219,2024-09-06,12:50:22,0.593,25.658,9.69,118.8,2.49,1.21,8.47,NA,0.08,168,109,137.5,8.57,38.99421,-92.4889,239.4,992.8
219,2024-09-06,12:50:23,0.63,25.657,9.7,118.8,2.51,1.13,8.36,NA,0.08,168,109,137.5,8.57,38.99421,-92.4889,239.4,992.9333333333334
219,2024-09-06,12:50:25,0.673,25.659,9.69,118.8,2.51,1.13,8.22,NA,0.08,168,109,137.4,8.57,38.9942,-92.48891,239.6,992.8
219,2024-09-06,12:50:26,0.721,25.657,9.69,118.8,2.54,1.13,8.18,NA,0.08,168,109,137.3,8.57,38.9942,-92.48891,239.6,993.0666666666666
219,2024-09-06,12:50:27,0.744,25.654,9.69,118.8,2.54,1.14,8.13,NA,0.08,168.1,109,137.3,8.57,38.9942,-92.48891,239.7,993.0666666666666
219,2024-09-06,12:50:29,0.811,25.639,9.69,118.7,2.47,1.24,8.35,NA,0.08,168.1,109,137.4,8.57,38.99419,-92.48891,239.8,992.9333333333334
219,2024-09-06,12:50:30,0.869,25.633,9.69,118.6,2.45,1.21,8.17,NA,0.08,168.1,109,137.4,8.56,38.99419,-92.48892,239.6,992.9333333333334
219,2024-09-06,12:50:31,0.909,25.639,9.68,118.5,2.42,1.13,8.24,NA,0.08,168.1,109,137.4,8.56,38.99419,-92.48892,239.6,993.0666666666666
219,2024-09-06,12:50:33,0.962,25.612,9.65,118.2,2.42,1.25,8.22,NA,0.08,168.3,109,137.6,8.54,38.99419,-92.48893,239.6,992.9333333333334
219,2024-09-06,12:50:34,1.008,25.602,9.64,117.9,2.43,1.19,8.21,NA,0.08,168.4,109,137.6,8.53,38.99419,-92.48893,239.8,993.0666666666666
219,2024-09-06,12:50:35,1.07,25.593,9.61,117.7,2.48,1.18,8.19,NA,0.08,168.5,110,137.7,8.52,38.99419,-92.48894,239.9,992.9333333333334
219,2024-09-06,12:50:36,1.146,25.584,9.58,117.2,2.5,1.22,8.18,NA,0.08,168.5,110,138.1,8.49,38.99419,-92.48894,239.9,993.0666666666666
219,2024-09-06,12:50:37,1.202,25.576,9.55,116.9,2.48,1.2,8.19,NA,0.08,168.6,110,138.2,8.47,38.99419,-92.48894,240,993.0666666666666
219,2024-09-06,12:50:38,1.252,25.567,9.52,116.4,2.49,1.22,8.11,NA,0.08,168.5,110,138.1,8.47,38.99419,-92.48894,240,993.0666666666666
219,2024-09-06,12:50:39,1.314,25.553,9.49,116,2.46,1.21,8.24,NA,0.08,168.5,110,138.2,8.46,38.99419,-92.48895,240,993.0666666666666
219,2024-09-06,12:50:40,1.337,25.549,9.45,115.5,2.46,1.18,8.32,NA,0.08,168.5,110,138.3,8.45,38.99419,-92.48895,240.1,993.0666666666666
219,2024-09-06,12:50:41,1.37,25.543,9.41,115,2.51,1.26,8.36,NA,0.08,168.5,110,138.4,8.44,38.99419,-92.48895,240.1,992.9333333333334
219,2024-09-06,12:50:42,1.419,25.543,9.37,114.5,2.52,1.27,8.27,NA,0.08,168.5,110,138.5,8.42,38.99419,-92.48895,240.1,993.0666666666666
219,2024-09-06,12:50:43,1.473,25.544,9.32,114,2.47,1.25,8.56,NA,0.08,168.4,109,138.6,8.41,38.99419,-92.48895,240.2,993.0666666666666
219,2024-09-06,12:50:44,1.504,25.537,9.27,113.4,2.53,1.23,8.55,NA,0.08,168.5,110,138.7,8.39,38.99419,-92.48895,240,992.9333333333334
219,2024-09-06,12:50:46,1.56,25.506,9.15,111.8,2.61,1.15,8.72,NA,0.08,168.7,110,139.3,8.32,38.99419,-92.48895,239.8,992.9333333333334
219,2024-09-06,12:50:47,1.627,25.474,9.09,111,2.74,1.12,8.44,NA,0.08,168.9,110,139.7,8.28,38.99419,-92.48895,239.8,993.0666666666666
219,2024-09-06,12:50:50,1.698,25.435,8.76,106.9,2.96,1.18,8.71,NA,0.08,168.9,110,140.6,8.14,38.99419,-92.48895,239.7,993.0666666666666
219,2024-09-06,12:50:51,1.754,25.388,8.62,105.2,2.87,1.13,8.72,NA,0.08,169.1,110,140.7,8.12,38.99419,-92.48895,239.6,992.9333333333334
219,2024-09-06,12:50:53,1.799,25.279,8.35,101.6,2.87,1.37,8.16,NA,0.08,169.6,110,141,8.07,38.99419,-92.48895,239.1,992.9333333333334
219,2024-09-06,12:50:54,1.861,25.268,8.2,99.8,2.77,1.27,8.29,NA,0.08,169.8,110,141.2,8.05,38.99419,-92.48895,239.1,992.9333333333334
219,2024-09-06,12:50:56,1.907,25.26,7.93,96.5,2.64,1.21,8.25,NA,0.08,169.6,110,141.5,8,38.99419,-92.48895,239,992.9333333333334
219,2024-09-06,12:50:57,1.988,25.259,7.83,95.2,2.57,1.18,8.05,NA,0.08,169.6,110,141.6,7.99,38.99419,-92.48895,239,992.9333333333334
219,2024-09-06,12:50:58,2.016,25.248,7.72,93.9,2.54,1.15,8.15,NA,0.08,169.6,110,141.8,7.97,38.99419,-92.48895,239,992.9333333333334
219,2024-09-06,12:50:59,2.043,25.243,7.63,92.8,2.63,1.16,8.31,NA,0.08,169.8,110,142.4,7.94,38.99419,-92.48895,239.1,993.0666666666666
