MULakeNumber,date_yyyy-mm-dd,time_hhmmss,depth_m,temp_degC,doConcentration_mgpL,doSaturation_percent,chlorophyll_RFU,phycocyaninBGA_RFU,phycoerythrinTAL_RFU,turbidity_FNU,salinity_psu,specificConductivity_uSpcm,tds_mgpL,orp_mV,pH,latitude,longitude,altitude_m,barometerAirHandheld_mbars
274,2025-02-27,10:06:27,0.08733333333333333,3.7886666666666664,12,91.1,-0.02666666666666666,-0.15666666666666668,-2.7933333333333334,NA,0.12,261.8,170,215.23333333333332,7.603333333333333,38.75056,-91.08154,211.66666666666663,993.2
274,2025-02-27,10:06:30,0.122,3.792666666666667,12,91.1,-0.04333333333333333,-0.13333333333333333,-1.8433333333333335,NA,0.12,261.93333333333334,170,215.5,7.6,38.75056,-91.08154,211.66666666666663,993.2
274,2025-02-27,10:06:33,0.2906666666666667,3.7886666666666664,12,91.1,-0.03,-0.13333333333333333,-1.403333333333333,NA,0.12,262.06666666666666,170,215.43333333333337,7.6,38.75056,-91.08154,211.43333333333337,993.2
274,2025-02-27,10:06:36,0.5303333333333333,3.780333333333333,12,91.1,-0.02666666666666667,-0.15,-2.013333333333333,NA,0.12,261.8666666666667,170,215.56666666666663,7.6,38.75057,-91.08154,211.23333333333332,993.2
274,2025-02-27,10:06:39,0.782,3.7506666666666666,12,91.03333333333332,-0.05,-0.14333333333333334,-1.9666666666666663,NA,0.12,261.76666666666665,170,215.7,7.6,38.75057,-91.08154,211.16666666666663,993.2444444444444
274,2025-02-27,10:06:42,1.081,3.7183333333333337,12.006666666666666,91,-0.04666666666666667,-0.16333333333333333,-1.8966666666666667,NA,0.12,261.76666666666665,170,215.7,7.6,38.75057,-91.08154,210.83333333333337,993.2
274,2025-02-27,10:06:45,1.3616666666666668,3.6826666666666665,12.01,90.93333333333334,-0.03333333333333333,-0.13666666666666666,-1.3666666666666667,NA,0.12,261.6,170,215.76666666666668,7.6,38.75057,-91.08154333333331,210.33333333333331,993.2
274,2025-02-27,10:06:48,1.646,3.6663333333333328,12.013333333333334,90.93333333333334,-0.02666666666666666,-0.13666666666666666,-1.47,NA,0.12,261.46666666666664,170,215.86666666666667,7.59,38.75057,-91.08154333333331,210.3,993.2
274,2025-02-27,10:06:51,1.8983333333333332,3.6626666666666665,12.02,90.93333333333334,-0.04,-0.16666666666666666,-1.7066666666666668,NA,0.12,261.8,170,215.96666666666667,7.59,38.75057,-91.08154666666668,210.2,993.2
274,2025-02-27,10:06:54,2.179333333333333,3.627333333333333,12.016666666666666,90.9,-0.03333333333333333,-0.14666666666666667,-1.096666666666667,NA,0.12,261.96666666666664,170,216.06666666666663,7.59,38.75057,-91.08155,210.03333333333333,993.1555555555556
274,2025-02-27,10:06:57,2.4536666666666664,3.636,12.03,90.93333333333334,0.03666666666666667,-0.15666666666666668,-0.7766666666666667,NA,0.12,262.23333333333335,170.66666666666666,216.16666666666663,7.59,38.75056333333333,-91.08154333333331,210.2,993.2
274,2025-02-27,10:07:00,2.6446666666666667,3.657,12.01,90.9,0.00666666666666666,-0.15333333333333335,0.16999999999999998,NA,0.12,262.03333333333336,170,216.26666666666668,7.59,38.75056,-91.08154333333331,210.16666666666669,993.1555555555556
274,2025-02-27,10:07:03,2.881666666666667,3.6416666666666666,12.016666666666666,90.9,-0.01,-0.15333333333333335,0.2066666666666667,NA,0.12,262.23333333333335,170.33333333333334,216.36666666666667,7.586666666666667,38.75056,-91.08155,209.03333333333333,993.2444444444444
274,2025-02-27,10:07:06,3.15,3.6426666666666665,12.01,90.9,-0.01,-0.16666666666666669,0.04666666666666667,NA,0.12,261.96666666666664,170,216.46666666666667,7.58,38.75055666666667,-91.08155,209.4,993.2
274,2025-02-27,10:07:09,3.377,3.6413333333333338,12.013333333333334,90.86666666666667,0.02,-0.16,-1.1,NA,0.12,261.73333333333335,170,216.43333333333337,7.58,38.75055,-91.08155,209.96666666666667,993.2
274,2025-02-27,10:07:12,3.6026666666666665,3.6043333333333334,12.01,90.8,0.06,-0.11,-0.12,NA,0.12,262.03333333333336,170,216.56666666666663,7.58,38.75055,-91.08155,210.36666666666667,993.2
274,2025-02-27,10:07:15,3.847,3.588333333333334,12.02,90.76666666666668,0.08,-0.14666666666666667,1.1933333333333334,NA,0.12,262.03333333333336,170,216.5,7.58,38.75055,-91.08155666666666,210.5,993.2
274,2025-02-27,10:07:18,4.116333333333333,3.587,12.01,90.7,0.21333333333333335,-0.14,-0.45666666666666667,NA,0.12,261.9,170,216.7,7.58,38.75054,-91.08156,210.53333333333333,993.1555555555556
274,2025-02-27,10:07:21,4.376333333333333,3.584,12.003333333333334,90.63333333333333,0.2633333333333333,-0.13666666666666666,-1.5066666666666668,NA,0.12,261.96666666666664,170,216.76666666666668,7.58,38.75054,-91.08156666666666,210.7,993.1555555555556
274,2025-02-27,10:07:24,4.665333333333334,3.5813333333333333,12.01,90.7,0.22666666666666663,-0.15,-1.58,NA,0.12,262.06666666666666,170,216.7,7.58,38.75054,-91.08157,210.66666666666663,993.2
274,2025-02-27,10:07:27,4.901,3.5833333333333335,12.01,90.7,0.31333333333333335,-0.14,-1.6266666666666667,NA,0.12,262.1,170,216.7,7.58,38.75054,-91.08157,210.53333333333333,993.2
274,2025-02-27,10:07:30,5.179333333333333,3.584,12.006666666666666,90.7,0.3433333333333333,-0.1,-1.6933333333333334,NA,0.12,262,170,216.76666666666668,7.58,38.75054,-91.08157,210.63333333333333,993.2
274,2025-02-27,10:07:33,5.484666666666667,3.592,12.01,90.7,0.29000000000000004,-0.15666666666666668,-1.106666666666667,NA,0.12,262.23333333333335,170.33333333333334,216.86666666666667,7.58,38.75054,-91.08157,210.5,993.1555555555556
274,2025-02-27,10:07:36,5.800666666666666,3.5886666666666667,12.01,90.7,0.35,-0.11666666666666668,-0.7033333333333334,NA,0.12,262.3666666666667,171,216.93333333333337,7.58,38.75054,-91.08156333333334,210.23333333333335,993.1555555555556
