MULakeNumber,date_yyyy-mm-dd,time_hhmmss,depth_m,temp_degC,doConcentration_mgpL,doSaturation_percent,chlorophyll_RFU,phycocyaninBGA_RFU,phycoerythrinTAL_RFU,turbidity_FNU,salinity_psu,specificConductivity_uSpcm,tds_mgpL,orp_mV,pH,latitude,longitude,altitude_m,barometerAirHandheld_mbars
274,2025-10-17,12:10:09,0.12633333333333333,22.302,8.866666666666665,102.06666666666666,0.11333333333333334,0.00333333333333333,-0.2,NA,0.12,247,161,174.76666666666668,8.32,38.75016,-91.08166,214.8,987.6444444444444
274,2025-10-17,12:10:12,0.3413333333333333,22.302,8.856666666666666,101.93333333333334,0.13666666666666666,0.01333333333333333,-0.3433333333333333,NA,0.12,246.93333333333337,160.66666666666666,175.13333333333333,8.32,38.75016,-91.08166666666666,214.73333333333332,987.6
274,2025-10-17,12:10:15,0.486,22.302666666666667,8.846666666666666,101.8,0.15,0.00666666666666666,-0.23666666666666664,NA,0.12,246.83333333333337,160,175.56666666666666,8.32,38.75015666666667,-91.08167,214.83333333333337,987.6444444444444
274,2025-10-17,12:10:18,0.6236666666666667,22.301666666666662,8.833333333333334,101.73333333333332,0.15666666666666668,-0.01,-0.23333333333333336,NA,0.12,246.93333333333337,160.33333333333334,176.06666666666666,8.32,38.75015,-91.08167,215.33333333333337,987.6444444444444
274,2025-10-17,12:10:21,0.7573333333333333,22.299666666666667,8.83,101.63333333333333,0.14,-0.00666666666666666,-0.2066666666666667,NA,0.12,247,160.66666666666666,176.53333333333333,8.32,38.75015,-91.08167,215.06666666666663,987.7333333333332
274,2025-10-17,12:10:24,0.881,22.296,8.83,101.63333333333333,0.14333333333333334,0.01666666666666666,-0.16666666666666669,NA,0.12,246.93333333333337,160.66666666666666,176.96666666666667,8.32,38.75015,-91.08167,214.76666666666668,987.6
274,2025-10-17,12:10:27,0.9976666666666668,22.292666666666666,8.823333333333334,101.53333333333332,0.11666666666666668,0.03666666666666667,-0.15333333333333332,NA,0.12,247.03333333333333,161,177.43333333333334,8.32,38.75015,-91.08167,214.63333333333333,987.6
274,2025-10-17,12:10:30,1.0793333333333337,22.291333333333338,8.82,101.5,0.12,0.04666666666666667,-0.11,NA,0.12,247.1,161,177.83333333333334,8.32,38.75015,-91.08167,214.73333333333332,987.6
274,2025-10-17,12:10:33,1.154,22.288333333333338,8.81,101.4,0.17666666666666667,0.01666666666666667,0.00666666666666666,NA,0.12,247.06666666666663,161,178.26666666666668,8.32,38.75016,-91.08167,214.73333333333332,987.6888888888888
274,2025-10-17,12:10:36,1.278,22.287666666666667,8.81,101.33333333333331,0.15333333333333332,0.00666666666666666,6.363758532721558e-18,NA,0.12,247.2,161,178.7,8.32,38.75016,-91.08167,214.43333333333337,987.6444444444444
274,2025-10-17,12:10:39,1.39,22.28366666666667,8.8,101.3,0.25,-0.02666666666666666,0.19,NA,0.12,247,161,179.13333333333333,8.32,38.75016,-91.08167,214.16666666666663,987.6888888888888
274,2025-10-17,12:10:42,1.547,22.281333333333333,8.8,101.23333333333332,0.22333333333333333,0.03333333333333333,-0.09333333333333334,NA,0.12,247.03333333333333,161,179.53333333333333,8.32,38.75016,-91.08167,213.93333333333337,987.6444444444444
274,2025-10-17,12:10:45,1.713666666666667,22.277666666666665,8.79,101.1,0.19,0.05,-0.13333333333333333,NA,0.12,247.13333333333333,161,179.96666666666667,8.32,38.75016,-91.08167,213.76666666666665,987.6
274,2025-10-17,12:10:48,1.848666666666667,22.277333333333335,8.786666666666665,101.1,0.20333333333333337,0.01,0.03333333333333335,NA,0.12,246.93333333333337,160.33333333333334,180.36666666666667,8.32,38.75016,-91.08167,213.53333333333333,987.7333333333332
274,2025-10-17,12:10:51,1.968,22.274,8.786666666666665,101.06666666666666,0.15666666666666668,0.02333333333333333,0.08,NA,0.12,247.03333333333333,161,180.76666666666668,8.32,38.75016,-91.08166666666666,213.23333333333332,987.6888888888888
