MULakeNumber,date_yyyy-mm-dd,time_hhmmss,depth_m,temp_degC,doConcentration_mgpL,doSaturation_percent,chlorophyll_RFU,phycocyaninBGA_RFU,phycoerythrinTAL_RFU,turbidity_FNU,salinity_psu,specificConductivity_uSpcm,tds_mgpL,orp_mV,pH,latitude,longitude,altitude_m,barometerAirHandheld_mbars
274,2025-08-07,11:17:54,0.02566666666666666,28.418,8.446666666666667,108.8,0.17666666666666667,-0.07,-0.73,NA,0.11,245.5,160,242.53333333333333,7.86,38.74998,-91.0814,208.63333333333333,997.5555555555557
274,2025-08-07,11:17:57,0.21433333333333335,28.427666666666667,8.486666666666666,109.3,0.18333333333333335,-0.07333333333333333,-0.69,NA,0.11666666666666668,245.66666666666663,160,240.63333333333333,7.92,38.74998,-91.0814,208.86666666666667,997.6444444444444
274,2025-08-07,11:18:00,0.5886666666666667,28.443333333333335,8.516666666666666,109.73333333333332,0.18333333333333332,-0.06333333333333334,-0.6433333333333333,NA,0.12,245.76666666666668,160,238.7,7.973333333333334,38.74998,-91.0814,208.83333333333337,997.6
274,2025-08-07,11:18:03,1.0266666666666666,28.439,8.533333333333333,109.9,0.18000000000000002,-0.03,-0.8433333333333334,NA,0.12,245.7,160,237.5,8.016666666666666,38.74998,-91.08139666666666,208.83333333333337,997.5555555555557
274,2025-08-07,11:18:06,1.32,28.428333333333335,8.546666666666667,110.06666666666666,0.19,-0.06333333333333334,-0.71,NA,0.12,245.73333333333332,160,236.33333333333337,8.06,38.74998,-91.08139333333334,208.66666666666663,997.6
274,2025-08-07,11:18:09,1.5153333333333334,28.395,8.556666666666667,110.13333333333333,0.19,-0.04333333333333333,-0.6866666666666666,NA,0.11666666666666668,245.66666666666663,160,235.3,8.08,38.74998,-91.08139,208.46666666666667,997.6888888888888
274,2025-08-07,11:18:12,1.6893333333333334,28.382,8.56,110.16666666666669,0.21333333333333335,-0.08666666666666667,-0.7933333333333333,NA,0.12,245.7,160,234.33333333333337,8.1033333333333335,38.74998,-91.08139,208.06666666666663,997.6444444444444
274,2025-08-07,11:18:15,1.8516666666666663,28.371666666666663,8.57,110.23333333333332,0.18666666666666668,-0.05333333333333334,-0.7233333333333333,NA,0.12,245.66666666666663,160,233.63333333333333,8.12,38.74998,-91.08139,207.8,997.6444444444444
274,2025-08-07,11:18:18,2.025333333333333,28.366,8.57,110.3,0.18333333333333335,-0.04,-0.62,NA,0.12,245.76666666666668,160,232.7,8.136666666666667,38.74998,-91.08139,207.43333333333337,997.6888888888888
274,2025-08-07,11:18:21,2.1386666666666665,28.359,8.57,110.3,0.18666666666666668,-0.04666666666666667,-0.7866666666666666,NA,0.12,245.76666666666665,160,231.86666666666667,8.156666666666666,38.74997666666667,-91.08139,207.2,997.7333333333332
