10/18/2023,9:29:02,0,438,0.76,4.05,183.4,0.233,224.7,87.4,89.7,8.62,252.3,0.331,0.11,221.6,0.71,0.51,144,3.96,0,7.85,-73.2,15.983,0.24,38.90166,-92.34223,223.8,0,12.1,739.4
10/18/2023,9:29:03,0,438,0.82,4.37,183.3,0.234,224.6,87.4,89.7,8.62,252.4,0.332,0.11,221.5,0.81,0.63,144,3.92,0,7.85,-73,15.975,0.231,38.90166,-92.34222,223.7,0,12.1,739.4
10/18/2023,9:29:04,0,438,0.85,4.51,183.3,0.24,224.6,87.4,89.7,8.62,252.6,0.341,0.11,221.4,0.78,0.6,144,3.81,0,7.84,-72.8,15.972,0.248,38.90166,-92.34223,224.6,0,12.1,739.4
10/18/2023,9:29:05,0,438,0.83,4.43,183.3,0.252,224.5,87.3,89.6,8.61,252.7,0.358,0.11,221.4,0.7,0.5,144,3.84,0,7.84,-72.7,15.979,0.255,38.90166,-92.34223,224.3,0,12.1,739.4
10/18/2023,9:29:06,0,438,0.85,4.53,183,0.259,224.3,87.2,89.6,8.61,252.8,0.368,0.11,221.1,0.74,0.54,144,3.94,0,7.84,-72.6,15.976,0.274,38.90166,-92.34224,224.4,0,12.1,739.4
10/18/2023,9:29:07,0,438,0.83,4.39,183,0.29,224.3,87.1,89.5,8.6,252.8,0.412,0.11,221.2,0.78,0.6,144,3.91,0,7.84,-72.6,15.963,0.31,38.90166,-92.34224,224.4,0,12.1,739.3
10/18/2023,9:29:08,0,438,0.85,4.5,183.3,0.354,224.7,87,89.4,8.59,253.2,0.503,0.11,221.5,0.79,0.6,144,3.82,0,7.83,-72.1,15.962,0.379,38.90166,-92.34224,224.4,0,12.1,739.4
10/18/2023,9:29:09,0,438,0.88,4.69,183.4,0.417,224.8,87.1,89.4,8.6,253.6,0.593,0.11,221.6,0.75,0.55,144,3.96,0,7.82,-71.7,15.965,0.428,38.90166,-92.34224,224.4,0,12.1,739.4
10/18/2023,9:29:10,0,438,0.86,4.55,183,0.46,224.4,87.1,89.4,8.6,253.8,0.653,0.11,221.2,0.77,0.58,144,3.84,0,7.82,-71.4,15.965,0.467,38.90166,-92.34224,224.2,0,12.1,739.3
10/18/2023,9:29:11,0,438,0.86,4.56,183,0.502,224.3,87,89.4,8.59,253.9,0.714,0.11,221.1,0.85,0.67,144,3.92,0,7.81,-71.2,15.962,0.545,38.90166,-92.34224,224.1,0,12.1,739.4
10/18/2023,9:29:12,0,438,0.91,4.83,183.1,0.603,224.4,87,89.4,8.59,253.9,0.857,0.11,221.3,0.77,0.59,144,4,0,7.81,-71.1,15.962,0.62,38.90166,-92.34224,224,0,12.1,739.2
10/18/2023,9:29:13,0,438,0.98,5.19,183.1,0.636,224.5,87.1,89.4,8.59,254.1,0.904,0.11,221.3,0.77,0.58,144,4.03,0,7.81,-71,15.966,0.632,38.90166,-92.34224,223.6,0,12.1,739.3
10/18/2023,9:29:14,0,438,0.96,5.07,183.1,0.661,224.4,87.1,89.4,8.59,254.2,0.939,0.11,221.3,0.84,0.67,144,3.96,0,7.81,-70.8,15.964,0.686,38.90166,-92.34224,223.4,0,12.1,739.4
10/18/2023,9:29:15,0,438,0.98,5.2,183.1,0.72,224.4,87.1,89.4,8.59,254.4,1.023,0.11,221.3,0.9,0.74,144,3.76,0,7.8,-70.7,15.962,0.747,38.90166,-92.34224,223.3,0,12.1,739.4
10/18/2023,9:29:16,0,438,1.07,5.68,183.1,0.781,224.4,87.1,89.4,8.6,254.5,1.11,0.11,221.3,0.94,0.79,144,3.82,0,7.8,-70.5,15.962,0.796,38.90166,-92.34224,223.2,0,12.1,739.3
10/18/2023,9:29:17,0,438,1.08,5.7,183.2,0.838,224.5,87.1,89.4,8.59,254.7,1.191,0.11,221.4,0.87,0.7,144,4.01,0,7.8,-70.3,15.96,0.849,38.90166,-92.34224,223.5,0,12.1,739.3
10/18/2023,9:29:18,0,438,1.06,5.63,183.2,0.868,224.5,87.1,89.4,8.6,255.1,1.234,0.11,221.4,0.8,0.62,144,4.01,0,7.79,-70,15.958,0.88,38.90165,-92.34224,223.4,0,12.1,739.3
10/18/2023,9:29:19,0,438,1.09,5.75,183.2,0.874,224.5,87,89.4,8.59,255.3,1.241,0.11,221.4,0.87,0.7,144,3.98,0,7.79,-69.8,15.961,0.88,38.90166,-92.34224,223.7,0,12.1,739.3
10/18/2023,9:29:20,0,438,1.1,5.81,183.3,0.866,224.7,87,89.3,8.59,255.5,1.231,0.11,221.6,0.89,0.73,144,3.92,0,7.79,-69.7,15.964,0.864,38.90166,-92.34224,223.5,0,12.1,739.3
10/18/2023,9:29:21,0,438,1.16,6.13,183.2,0.868,224.6,87,89.3,8.59,255.7,1.233,0.11,221.5,0.88,0.71,144,4,0,7.78,-69.5,15.963,0.871,38.90166,-92.34224,223.4,0,12.1,739.4
10/18/2023,9:29:22,0,438,1.17,6.22,183.1,0.894,224.5,86.9,89.3,8.58,255.9,1.27,0.11,221.4,0.88,0.71,144,4.26,0,7.78,-69.3,15.96,0.903,38.90165,-92.34224,223.6,0,12.1,739.3
10/18/2023,9:29:23,0,438,1.15,6.08,183.1,0.921,224.4,86.9,89.2,8.58,256.2,1.308,0.11,221.3,0.91,0.76,144,4.15,0,7.78,-69,15.958,0.939,38.90165,-92.34223,223.7,0,12.1,739.4
10/18/2023,9:29:24,0,438,1.15,6.08,183.1,0.946,224.4,86.8,89.1,8.57,256.5,1.344,0.11,221.3,1,0.86,144,3.96,0,7.77,-68.8,15.954,0.955,38.90165,-92.34223,223.9,0,12.1,739.3
10/18/2023,9:29:25,0,438,1.09,5.78,183.1,0.984,224.5,86.7,89.1,8.57,256.7,1.398,0.11,221.4,1,0.86,144,4.06,0,7.77,-68.6,15.949,0.985,38.90165,-92.34223,224,0,12.1,739.2
10/18/2023,9:29:26,0,438,1.11,5.86,183.1,1.004,224.5,86.8,89.1,8.57,256.9,1.427,0.11,221.4,0.92,0.77,144,4.06,0,7.76,-68.4,15.949,1.02,38.90166,-92.34223,224,0,12.1,739.2
10/18/2023,9:29:27,0,438,1.11,5.88,183,1.013,224.4,86.7,89.1,8.57,257.2,1.439,0.11,221.3,0.94,0.79,144,3.84,0,7.76,-68.1,15.951,1.011,38.90166,-92.34223,224,0,12.1,739.4
10/18/2023,9:29:28,0,438,1.09,5.75,183,1.01,224.4,86.8,89.1,8.57,257.5,1.435,0.11,221.3,1,0.86,144,3.81,0,7.75,-67.8,15.951,1.02,38.90166,-92.34223,224.2,0,12.1,739.4
10/18/2023,9:29:29,0,438,1.13,5.98,183,1.038,224.4,86.8,89.2,8.58,257.7,1.475,0.11,221.2,0.94,0.79,144,3.79,0,7.75,-67.6,15.951,1.046,38.90166,-92.34223,224.3,0,12.1,739.4
10/18/2023,9:29:30,0,438,1.18,6.26,183,1.085,224.4,86.9,89.2,8.58,258,1.542,0.11,221.2,1,0.86,144,3.65,0,7.74,-67.2,15.951,1.125,38.90165,-92.34223,224.5,0,12.1,739.4
10/18/2023,9:29:31,0,438,1.21,6.38,183,1.146,224.4,86.8,89.2,8.57,258.3,1.628,0.11,221.2,0.98,0.83,144,3.97,0,7.74,-66.9,15.951,1.156,38.90165,-92.34222,224.6,0,12.1,739.3
10/18/2023,9:29:32,0,438,1.16,6.12,183,1.152,224.4,86.8,89.2,8.57,258.5,1.637,0.11,221.3,0.9,0.74,144,4.31,0,7.73,-66.7,15.952,1.143,38.90165,-92.34222,224.9,0,12.1,739.3
10/18/2023,9:29:33,0,438,1.11,5.88,183.1,1.165,224.5,86.8,89.2,8.57,258.7,1.655,0.11,221.4,0.87,0.7,144,4.27,0,7.73,-66.5,15.952,1.166,38.90166,-92.34222,224.7,0,12.1,739.3
10/18/2023,9:29:34,0,438,1.15,6.08,183.1,1.185,224.5,86.8,89.2,8.57,258.9,1.683,0.11,221.4,0.83,0.65,144,4.11,0,7.73,-66.3,15.951,1.209,38.90166,-92.34222,224.7,0,12.1,739.3
10/18/2023,9:29:35,0,438,1.19,6.29,183,1.223,224.5,86.8,89.2,8.58,259,1.738,0.11,221.3,0.84,0.66,144,3.79,0,7.73,-66.3,15.947,1.236,38.90166,-92.34222,224.8,0,12.1,739.3
10/18/2023,9:29:36,0,438,1.17,6.18,183.1,1.239,224.5,86.8,89.1,8.57,259.1,1.761,0.11,221.3,0.9,0.74,144,3.72,0,7.73,-66.2,15.944,1.243,38.90166,-92.34222,224.9,0,12.1,739.4
10/18/2023,9:29:37,0,438,1.18,6.27,183.1,1.267,224.6,86.7,89.1,8.57,259.3,1.801,0.11,221.4,1.01,0.87,144,4.05,0,7.72,-66.1,15.942,1.278,38.90166,-92.34222,224.9,0,12.1,739.3
10/18/2023,9:29:38,0,438,1.25,6.64,183,1.303,224.5,86.7,89.1,8.57,259.5,1.852,0.11,221.3,1.03,0.9,144,4.17,0,7.72,-65.9,15.942,1.322,38.90166,-92.34222,224.8,0,12.1,739.3
10/18/2023,9:29:39,0,438,1.25,6.6,183,1.321,224.4,86.7,89.1,8.57,259.6,1.877,0.11,221.3,0.97,0.83,144,4.21,0,7.72,-65.8,15.944,1.322,38.90166,-92.34222,224.7,0,12.1,739.3
10/18/2023,9:29:40,0,438,1.2,6.34,183.1,1.321,224.6,86.7,89,8.56,259.7,1.877,0.11,221.4,0.94,0.78,144,4.08,0,7.72,-65.7,15.945,1.316,38.90166,-92.34222,224.8,0,12.1,739.3
10/18/2023,9:29:41,0,438,1.21,6.41,183.2,1.337,224.7,86.6,88.9,8.55,259.9,1.9,0.11,221.5,0.93,0.78,144,3.94,0,7.72,-65.6,15.948,1.342,38.90166,-92.34222,224.7,0,12.1,739.3
10/18/2023,9:29:42,0,438,1.22,6.46,183.3,1.355,224.7,86.5,88.9,8.55,259.9,1.926,0.11,221.6,0.97,0.82,144,3.99,0,7.72,-65.6,15.953,1.37,38.90166,-92.34222,224.6,0,12.1,739.3
10/18/2023,9:29:43,0,438,1.21,6.41,183.1,1.356,224.5,86.5,88.8,8.54,260,1.927,0.11,221.4,0.92,0.76,144,3.99,0,7.71,-65.5,15.952,1.355,38.90166,-92.34222,224.6,0,12.1,739.4
10/18/2023,9:29:44,0,438,1.23,6.53,183.1,1.359,224.5,86.5,88.8,8.54,260.2,1.931,0.11,221.4,0.82,0.65,144,3.98,0,7.71,-65.3,15.95,1.365,38.90166,-92.34222,224.6,0,12.1,739.4
10/18/2023,9:29:45,0,438,1.26,6.68,183.3,1.381,224.7,86.5,88.8,8.54,260.4,1.963,0.11,221.6,0.84,0.66,144,4.12,0,7.71,-65.1,15.947,1.392,38.90166,-92.34222,224.4,0,12.1,739.4
10/18/2023,9:29:46,0,438,1.23,6.51,183.2,1.403,224.7,86.5,88.8,8.54,260.6,1.994,0.11,221.6,0.92,0.76,144,4.23,0,7.7,-64.9,15.944,1.407,38.90166,-92.34222,224,0,12.1,739.4
10/18/2023,9:29:47,0,438,1.15,6.08,183,1.422,224.5,86.5,88.9,8.55,260.7,2.02,0.11,221.3,0.94,0.79,144,4.06,0,7.7,-64.8,15.944,1.426,38.90166,-92.34222,223.8,0,12.1,739.4
10/18/2023,9:29:48,0,438,1.15,6.1,183.1,1.442,224.5,86.6,88.9,8.55,260.9,2.048,0.11,221.4,0.89,0.73,144,3.79,0,7.7,-64.6,15.942,1.455,38.90166,-92.34222,223.7,0,12.1,739.4
10/18/2023,9:29:49,0,438,1.27,6.7,183.2,1.489,224.7,86.5,88.9,8.55,261.1,2.116,0.11,221.6,0.94,0.78,144,3.69,0,7.7,-64.4,15.94,1.502,38.90166,-92.34222,223.6,0,12.1,739.4
10/18/2023,9:29:50,0,438,1.3,6.9,183.3,1.537,224.8,86.5,88.9,8.55,261.3,2.183,0.11,221.6,0.92,0.77,144,3.72,0,7.69,-64.2,15.939,1.559,38.90166,-92.34222,223.5,0,12.1,739.4
10/18/2023,9:29:51,0,438,1.26,6.68,183.1,1.584,224.6,86.6,88.9,8.55,261.5,2.251,0.11,221.4,0.93,0.78,144,3.75,0,7.69,-63.9,15.939,1.616,38.90166,-92.34222,223.2,0,12.1,739.4
10/18/2023,9:29:52,0,438,1.25,6.63,183.1,1.624,224.6,86.5,88.9,8.55,261.7,2.307,0.11,221.4,0.98,0.83,144,3.77,0,7.68,-63.6,15.94,1.637,38.90166,-92.34222,223.2,0,12.1,739.3
10/18/2023,9:29:53,0,438,1.2,6.37,183.1,1.654,224.6,86.5,88.8,8.54,261.9,2.349,0.11,221.5,0.9,0.74,144,3.84,0,7.68,-63.3,15.938,1.663,38.90166,-92.34222,223.3,0,12.1,739.4
10/18/2023,9:29:54,0,438,1.14,6.03,183.1,1.708,224.6,86.5,88.8,8.54,262.2,2.426,0.11,221.4,0.89,0.72,144,3.75,0,7.67,-63.1,15.937,1.719,38.90166,-92.34222,223.5,0,12.1,739.4
10/18/2023,9:29:55,0,438,1.2,6.33,183,1.742,224.4,86.5,88.8,8.54,262.4,2.475,0.11,221.3,0.95,0.8,144,4.04,0,7.67,-62.9,15.936,1.761,38.90166,-92.34221,223.4,0,12.1,739.4
10/18/2023,9:29:56,0,438,1.2,6.35,183.1,1.766,224.5,86.5,88.8,8.54,262.5,2.51,0.11,221.4,0.97,0.83,144,4.13,0,7.67,-62.7,15.938,1.782,38.90166,-92.34221,223.4,0,12.1,739.4
10/18/2023,9:29:57,0,438,1.17,6.18,183.2,1.783,224.6,86.4,88.7,8.53,262.7,2.533,0.11,221.5,0.95,0.79,144,3.86,0,7.66,-62.5,15.939,1.786,38.90166,-92.34221,223.7,0,12.1,739.3
10/18/2023,9:29:58,0,438,1.23,6.53,183.1,1.816,224.6,86.3,88.7,8.53,262.9,2.58,0.11,221.4,0.93,0.77,144,3.81,0,7.66,-62.3,15.941,1.824,38.90166,-92.34221,224.2,0,12.1,739.4
10/18/2023,9:29:59,0,438,1.27,6.7,183.2,1.844,224.6,86.3,88.6,8.52,263.2,2.62,0.11,221.5,0.84,0.67,144,4.1,0,7.65,-62.1,15.944,1.867,38.90166,-92.34221,224.4,0,12.1,739.4
10/18/2023,9:30:00,0,438,1.22,6.47,183.2,1.872,224.7,86.3,88.6,8.52,263.6,2.661,0.11,221.5,0.82,0.65,144,4.26,0,7.65,-61.6,15.944,1.879,38.90167,-92.34221,224.2,0,12.1,739.4
10/18/2023,9:30:01,0,438,1.15,6.08,183.2,1.87,224.7,86.3,88.6,8.52,264.1,2.657,0.11,221.5,0.92,0.77,144,4.17,0,7.64,-61.1,15.943,1.867,38.90166,-92.34221,223.9,0,12.1,739.4
10/18/2023,9:30:02,0,438,1.17,6.17,183.1,1.892,224.6,86.3,88.6,8.52,264.6,2.688,0.11,221.4,1,0.86,144,3.75,0,7.63,-60.7,15.943,1.903,38.90166,-92.34221,224.1,0,12.1,739.4
10/18/2023,9:30:03,0,438,1.19,6.3,183,1.922,224.5,86.2,88.5,8.51,265.1,2.732,0.11,221.4,0.99,0.85,144,3.77,0,7.62,-60.2,15.94,1.95,38.90166,-92.34221,224.2,0,12.1,739.4
10/18/2023,9:30:04,0,438,1.23,6.49,183.1,1.967,224.5,86.1,88.5,8.51,265.5,2.794,0.11,221.4,1.01,0.87,144,4.07,0,7.62,-59.8,15.936,1.977,38.90166,-92.34221,224.3,0,12.1,739.4
10/18/2023,9:30:05,0,438,1.23,6.51,183,1.974,224.5,86.1,88.4,8.51,266,2.805,0.11,221.4,0.99,0.85,144,4.19,0,7.61,-59.3,15.933,1.973,38.90166,-92.34221,224.4,0,12.1,739.4
10/18/2023,9:30:06,0,438,1.18,6.22,183.1,2,224.6,86.1,88.4,8.5,266.5,2.842,0.11,221.4,0.99,0.85,144,4.15,0,7.6,-58.8,15.933,2.016,38.90166,-92.34221,224.5,0,12.1,739.3
10/18/2023,9:30:07,0,438,1.23,6.49,183,2.05,224.5,86,88.4,8.5,267,2.912,0.11,221.4,1.01,0.88,144,3.73,0,7.59,-58.2,15.929,2.076,38.90166,-92.3422,224.5,0,12.1,739.4
10/18/2023,9:30:08,0,438,1.26,6.69,183,2.09,224.5,86,88.3,8.49,267.5,2.969,0.11,221.4,0.95,0.8,144,3.74,0,7.58,-57.7,15.926,2.099,38.90166,-92.3422,224.8,0,12.1,739.4
10/18/2023,9:30:09,0,438,1.27,6.74,183.1,2.107,224.6,86,88.3,8.49,267.9,2.993,0.11,221.5,0.96,0.82,144,3.99,0,7.57,-57.2,15.926,2.111,38.90166,-92.34221,224.7,0,12.1,739.4
10/18/2023,9:30:10,0,438,1.23,6.52,183.1,2.148,224.7,85.9,88.2,8.48,268.5,3.053,0.11,221.5,1.03,0.89,144,3.92,0,7.56,-56.7,15.928,2.159,38.90166,-92.34221,224.6,0,12.1,739.4
10/18/2023,9:30:11,0,438,1.21,6.42,183.1,2.173,224.7,85.8,88.1,8.48,269,3.088,0.11,221.5,1.04,0.91,144,3.65,0,7.55,-56.1,15.931,2.187,38.90166,-92.34221,224.6,0,12.1,739.4
10/18/2023,9:30:12,0,438,1.17,6.17,183.1,2.191,224.6,85.9,88.2,8.49,269.7,3.113,0.11,221.5,0.97,0.82,144,3.82,0,7.54,-55.5,15.932,2.195,38.90167,-92.34221,224.5,0,12.1,739.4
10/18/2023,9:30:13,0,438,1.15,6.07,183.1,2.217,224.6,86,88.3,8.49,270.1,3.151,0.11,221.4,0.96,0.81,144,4.34,0,7.53,-55,15.931,2.253,38.90167,-92.34221,224.6,0,12.1,739.4
10/18/2023,9:30:14,0,438,1.31,6.94,183.1,2.328,224.6,85.9,88.2,8.49,270.6,3.308,0.11,221.5,1.1,0.97,144,4.14,0,7.52,-54.6,15.925,2.348,38.90167,-92.34221,224.6,0,12.1,739.4
10/18/2023,9:30:15,0,438,1.38,7.29,183.1,2.37,224.7,85.9,88.2,8.49,271.1,3.368,0.11,221.5,1.08,0.95,144,3.87,0,7.52,-54.1,15.92,2.377,38.90167,-92.3422,224.7,0,12.1,739.4
10/18/2023,9:30:16,0,438,1.29,6.81,183,2.396,224.6,85.9,88.2,8.48,271.6,3.404,0.11,221.4,0.99,0.85,144,4,0,7.51,-53.5,15.918,2.403,38.90166,-92.3422,225.3,0,12.1,739.4
10/18/2023,9:30:17,0,438,1.34,7.1,183,2.43,224.6,85.8,88.1,8.48,272.1,3.453,0.11,221.5,1.03,0.9,144,4.19,0,7.5,-53,15.917,2.451,38.90166,-92.3422,225.6,0,12.1,739.4
10/18/2023,9:30:18,0,438,1.35,7.16,183.1,2.471,224.7,85.8,88.1,8.48,272.7,3.51,0.11,221.6,1,0.86,144,4.52,0,7.49,-52.4,15.911,2.471,38.90166,-92.3422,225.7,0,12.1,739.4
10/18/2023,9:30:19,0,438,1.31,6.92,183.2,2.494,224.8,85.7,88,8.47,273.1,3.544,0.11,221.6,0.96,0.81,144,4.72,0,7.48,-51.7,15.911,2.498,38.90166,-92.3422,226,0,12.1,739.4
10/18/2023,9:30:20,0,438,1.32,6.97,183.1,2.523,224.7,85.5,87.8,8.45,273.5,3.584,0.11,221.6,0.99,0.84,144,4.96,0,7.47,-51.2,15.904,2.543,38.90166,-92.3422,226.1,0,12.1,739.4
10/18/2023,9:30:21,0,438,1.31,6.94,182.9,2.537,224.6,85.3,87.6,8.43,273.9,3.605,0.11,221.4,0.99,0.85,144,4.88,0,7.46,-50.6,15.898,2.544,38.90166,-92.3422,225.8,0,12.1,739.4
10/18/2023,9:30:22,0,438,1.42,7.49,183.1,2.577,224.8,84.9,87.2,8.4,274.4,3.662,0.11,221.6,1.04,0.91,144,4.8,0,7.45,-50,15.896,2.602,38.90166,-92.3422,226.3,0,12.1,739.3
10/18/2023,9:30:23,0,438,1.47,7.76,183.2,2.626,225,84.7,86.9,8.37,274.8,3.731,0.11,221.8,1.03,0.9,144,4.46,0,7.43,-49.4,15.885,2.624,38.90166,-92.3422,226.2,0,12.1,739.4
10/18/2023,9:30:24,0,438,1.48,7.83,183.1,2.648,224.9,84.3,86.6,8.34,275.2,3.763,0.11,221.7,0.99,0.85,144,4.44,0,7.42,-48.7,15.873,2.674,38.90166,-92.3422,226.2,0,12.1,739.4
10/18/2023,9:30:25,0,438,1.41,7.45,182.9,2.688,224.8,83.8,86.1,8.3,275.6,3.82,0.11,221.6,1.01,0.87,144,4.49,0,7.41,-48.1,15.855,2.714,38.90166,-92.34221,226.2,0,12.1,739.4
10/18/2023,9:30:26,0,438,1.39,7.35,183,2.721,225,83.3,85.6,8.25,275.9,3.867,0.11,221.8,1.05,0.92,144,4.61,0,7.41,-47.7,15.848,2.724,38.90166,-92.34221,226.1,0,12.1,739.4
10/18/2023,9:30:27,0,438,1.42,7.53,183.1,2.746,225.1,82.8,85,8.19,276.2,3.902,0.11,221.9,1.1,0.98,144,5.08,0,7.4,-47.3,15.846,2.748,38.90166,-92.34221,226.1,0,12.1,739.4
10/18/2023,9:30:28,0,438,1.45,7.65,183.1,2.766,225.1,82.3,84.5,8.14,276.5,3.931,0.11,221.9,1.13,1.01,144,5.22,0,7.39,-46.8,15.848,2.778,38.90166,-92.34221,225.9,0,12.1,739.4
10/18/2023,9:30:29,0,438,1.46,7.7,183.2,2.78,225.1,81.8,84,8.1,276.7,3.951,0.11,222,1.18,1.08,144,5.4,0,7.38,-46.3,15.854,2.793,38.90166,-92.34221,225.6,0,12.1,739.4
10/18/2023,9:30:30,0,438,1.53,8.07,183.2,2.785,225.2,81.4,83.6,8.05,276.9,3.957,0.11,222,1.26,1.17,144,5.88,0,7.37,-45.9,15.857,2.785,38.90166,-92.34221,225.7,0,12.1,739.4
10/18/2023,9:30:31,0,438,1.79,9.45,183.2,2.803,225.1,81,83.2,8.02,276.3,3.982,0.11,222,1.28,1.19,144,7.28,0,7.37,-45.4,15.858,2.8,38.90167,-92.34221,225.7,0,12.1,739.4
10/18/2023,9:30:32,0,438,1.77,9.36,183.2,2.817,225.1,80.7,82.8,7.98,274.7,4.003,0.11,222,1.17,1.06,144,18.97,0,7.36,-45,15.86,2.841,38.90167,-92.34222,225.5,0,12.1,739.4
10/18/2023,9:30:33,0,438,1.76,9.3,183.2,2.844,225.1,80.4,82.5,7.95,274.9,4.041,0.11,221.9,1.2,1.09,144,34.83,0,7.35,-44.6,15.861,2.849,38.90167,-92.34221,225.5,0,12.1,739.4
10/18/2023,9:30:34,0,438,2,10.56,183.2,2.837,225.1,80,82.2,7.92,275.1,4.032,0.11,221.9,1.3,1.22,144,29.38,0,7.35,-44.3,15.863,2.825,38.90167,-92.34222,225.3,0,12.1,739.4
10/18/2023,9:30:35,0,438,2,10.58,183.2,2.847,225.1,79.7,81.9,7.89,275.3,4.046,0.11,221.9,1.28,1.19,144,909.81,0,7.34,-44,15.866,2.848,38.90167,-92.34222,225.1,0,12.1,739.4
10/18/2023,9:30:36,0,438,1.92,10.13,183.2,2.863,225.1,79.5,81.7,7.87,275.4,4.069,0.11,221.9,1.2,1.1,144,28.61,0,7.34,-43.8,15.867,2.886,38.90167,-92.34222,225.1,0,12.1,739.4
10/18/2023,9:30:37,0,438,1.84,9.74,183.2,2.893,225.1,79.3,81.5,7.85,275.6,4.11,0.11,221.9,1.23,1.13,144,17.83,0,7.33,-43.5,15.865,2.905,38.90167,-92.34222,225,0,12.1,739.4
10/18/2023,9:30:38,0,438,2.03,10.73,183.2,2.896,225.1,79.1,81.2,7.82,275.8,4.116,0.11,221.9,1.74,1.74,144,31.09,0,7.33,-43.2,15.862,2.89,38.90167,-92.34222,225,0,12.1,739.4
