Level0_profiles,MULakeNumber,year,month,day,csv,Level0to1_done,Level0to1_done_date,profile_date,maxDepth_m,latitude,longitude,altitude_m,barometerAirHandheld_mbars,doConcentration_mgpL_bottom,doConcentration_mgpL_bottom5mean,nrow_original_Level0,nrow_readProfile,nrow_Level1,Level1FileName
072_2018_06_20_P.csv,072,2018,06,20,P,Yes,2026-01-28,2018-06-20,6.5296666666666665,NA,NA,NA,976.7270791749834,0.3566666666666667,1.0316666666666667,691,231,167,072_2018_06_20_P_Level1.csv
072_2018_07_12_P.csv,072,2018,07,12,P,Yes,2026-01-28,2018-07-12,8.374,NA,NA,NA,986.2969267139481,0.02,0.028333333333333332,221,221,141,072_2018_07_12_P_Level1.csv
072_2018_08_08_P.csv,072,2018,08,08,P,Yes,2026-01-28,2018-08-08,12.571,NA,NA,NA,984,0.15333333333333332,0.1622222222222222,596,199,188,072_2018_08_08_P_Level1.csv
072_2018_09_27.csv,072,2018,09,27,csv,Yes,2026-01-28,2018-09-27,13.9,NA,NA,NA,NA,0,0.21333333333333332,14,14,14,072_2018_09_27_Level1.csv
074_2018_06_20_P.csv,074,2018,06,20,P,Yes,2026-01-28,2018-06-20,7.117999999999999,NA,NA,NA,977.072094995759,0.1,0.09388888888888888,679,227,131,074_2018_06_20_P_Level1.csv
074_2018_07_12_P.csv,074,2018,07,12,P,Yes,2026-01-28,2018-07-12,8.717,NA,NA,NA,986.1663082437276,NA,NA,248,248,186,074_2018_07_12_P_Level1.csv
074_2018_08_08_P.csv,074,2018,08,08,P,Yes,2026-01-28,2018-08-08,7.969333333333333,NA,NA,NA,983.633096926714,0.23,0.2505555555555556,301,101,94,074_2018_08_08_P_Level1.csv
074_2018_09_27_P.csv,074,2018,09,27,P,Yes,2026-01-28,2018-09-27,8.925,39.393953921568624,-94.26229009803922,269.3078431372549,984.8235294117648,0,0.03166666666666667,173,173,102,074_2018_09_27_P_Level1.csv
085_2018_05_31.csv,085,2018,05,31,csv,Yes,2026-01-28,2018-05-31,8.954,NA,NA,NA,973.1140096618357,0.4,0.44166666666666665,162,162,138,085_2018_05_31_Level1.csv
085_2018_06_20.csv,085,2018,06,20,csv,Yes,2026-01-28,2018-06-20,8.446,NA,NA,NA,974.7097643097643,0.28,0.305,222,222,198,085_2018_06_20_Level1.csv
085_2018_07_18.csv,085,2018,07,18,csv,Yes,2026-01-28,2018-07-18,9.018,NA,NA,NA,983.3430167597766,0.26,0.28500000000000003,204,204,179,085_2018_07_18_Level1.csv
085_2018_08_08.csv,085,2018,08,08,csv,Yes,2026-01-28,2018-08-08,9.563416666666667,NA,NA,NA,981.7265835929387,0.32,0.33208333333333334,1470,123,107,085_2018_08_08_Level1.csv
087_2018_05_14.csv,087,2018,05,14,csv,Yes,2026-01-28,2018-05-14,8.346,39.79616649122807,-93.02774890350877,238.6719298245614,981.0081871345029,1.1266666666666667,1.4472222222222222,387,129,76,087_2018_05_14_Level1.csv
087_2018_05_30_P.csv,087,2018,05,30,P,Yes,2026-01-28,2018-05-30,9.247,NA,NA,NA,976.8000000000001,0.35,0.37166666666666665,176,176,149,087_2018_05_30_P_Level1.csv
087_2018_06_19_P.csv,087,2018,06,19,P,Yes,2026-01-28,2018-06-19,8.995,NA,NA,NA,985.4864957264957,0.09,0.09,222,222,195,087_2018_06_19_P_Level1.csv
087_2018_07_17_P.csv,087,2018,07,17,P,Yes,2026-01-28,2018-07-17,9.039,NA,NA,NA,989.2989247311828,0.04,0.04,215,215,186,087_2018_07_17_P_Level1.csv
087_2018_08_07.csv,087,2018,08,07,csv,Yes,2026-01-28,2018-08-07,8.979583333333334,NA,NA,NA,986.7236625514404,0.22,0.22125,1462,123,108,087_2018_08_07_Level1.csv
089_2018_06_14_P.csv,089,2018,06,14,P,Yes,2026-01-28,2018-06-14,13.462333333333333,NA,NA,NA,987.7062656641604,0.13,0.13,599,201,133,089_2018_06_14_P_Level1.csv
089_2018_08_09.csv,089,2018,08,09,csv,Yes,2026-01-28,2018-08-09,6.312666666666667,NA,NA,NA,989.4787639710717,1.46,1.6016666666666666,638,214,169,089_2018_08_09_Level1.csv
089_2018_09_19.csv,089,2018,09,19,csv,Yes,2026-01-28,2018-09-19,14,NA,NA,NA,NA,0,0.03333333333333333,19,19,19,089_2018_09_19_Level1.csv
089_2018_09_26.csv,089,2018,09,26,csv,Yes,2026-01-28,2018-09-26,7.6,NA,NA,NA,NA,3,4.083333333333334,9,9,9,089_2018_09_26_Level1.csv
091_2018_05_22_P.csv,091,2018,05,22,P,Yes,2026-01-28,2018-05-22,4.402,NA,NA,NA,989.4133333333334,0.21,0.24166666666666667,106,106,90,091_2018_05_22_P_Level1.csv
091_2018_06_12_P.csv,091,2018,06,12,P,Yes,2026-01-28,2018-06-12,4.289,NA,NA,NA,987.0379928315411,0.33,0.3616666666666667,116,116,93,091_2018_06_12_P_Level1.csv
091_2018_07_10_P.csv,091,2018,07,10,P,Yes,2026-01-28,2018-07-10,4.29,NA,NA,NA,992.1246612466125,0.17,0.19,154,154,123,091_2018_07_10_P_Level1.csv
091_2018_07_31.csv,091,2018,07,31,csv,Yes,2026-01-28,2018-07-31,4.308,NA,NA,NA,990.6609686609686,3.5116666666666667,3.5418055555555554,1123,95,78,091_2018_07_31_Level1.csv
092_2018_08_01_P.csv,092,2018,08,01,P,Yes,2026-01-28,2018-08-01,21.323333333333334,NA,NA,NA,984.5875156054931,NA,NA,560,188,178,092_2018_08_01_P_Level1.csv
092_2018_08_15.csv,092,2018,08,15,csv,Yes,2026-01-28,2018-08-15,15.828,NA,NA,NA,985.8732106339469,NA,NA,666,222,163,092_2018_08_15_Level1.csv
092_2018_09_13.csv,092,2018,09,13,csv,Yes,2026-01-28,2018-09-13,20.549,37.89676113043478,-93.31879244927536,253.12144927536232,987.56077294686,NA,NA,928,310,230,092_2018_09_13_Level1.csv
092_2018_09_20.csv,092,2018,09,20,csv,Yes,2026-01-28,2018-09-20,17.7,NA,NA,NA,NA,0,0.03333333333333333,18,18,18,092_2018_09_20_Level1.csv
093_2018_08_01.csv,093,2018,08,01,csv,Yes,2026-01-28,2018-08-01,18.738666666666667,NA,NA,NA,984.6176979374584,0.03,0.03,574,192,167,093_2018_08_01_Level1.csv
093_2018_08_15.csv,093,2018,08,15,csv,Yes,2026-01-28,2018-08-15,10.57,NA,NA,NA,986.2207407407408,0.49666666666666665,0.6472222222222223,533,179,120,093_2018_08_15_Level1.csv
093_2018_09_13.csv,093,2018,09,13,csv,Yes,2026-01-28,2018-09-13,16.220333333333333,37.68996891615542,-93.76728300411523,260.9760736196319,987.9588275391957,0.08,0.09,696,233,163,093_2018_09_13_Level1.csv
093_2018_09_20.csv,093,2018,09,20,csv,Yes,2026-01-28,2018-09-20,15,NA,NA,NA,NA,0,1.8333333333333333,16,16,16,093_2018_09_20_Level1.csv
094-04-00_2018_06_06.csv,094-04-00,2018,06,06,csv,Yes,2026-01-28,2018-06-06,2.847,NA,NA,NA,976.6759535655058,0.8266666666666667,1.0483333333333333,389,131,67,094-04-00_2018_06_06_Level1.csv
094-04-00_2018_07_31.csv,094-04-00,2018,07,31,csv,Yes,2026-01-28,2018-07-31,2.425,NA,NA,NA,981.8333333333333,5.5,5.776666666666666,237,237,12,094-04-00_2018_07_31_Level1.csv
094-04-00_2018_08_14.csv,094-04-00,2018,08,14,csv,Yes,2026-01-28,2018-08-14,2.217,NA,NA,NA,982.4096969696969,5.69,6.225,210,210,55,094-04-00_2018_08_14_Level1.csv
094-04-00_2018_10_30.csv,094-04-00,2018,10,30,csv,Yes,2026-01-28,2018-10-30,3,NA,NA,NA,974.463768115942,7.29,7.348333333333334,192,192,46,094-04-00_2018_10_30_Level1.csv
094-EA-05-02_2018_07_31.csv,094-EA-05-02,2018,07,31,csv,Yes,2026-01-28,2018-07-31,1.297,NA,NA,NA,981.4111111111112,3.26,3.515,106,106,36,094-EA-05-02_2018_07_31_Level1.csv
094-EA-05-02_2018_08_14.csv,094-EA-05-02,2018,08,14,csv,Yes,2026-01-28,2018-08-14,1.582,NA,NA,NA,982.288888888889,8.77,8.82,154,154,18,094-EA-05-02_2018_08_14_Level1.csv
094-EA-05-02_2018_10_30.csv,094-EA-05-02,2018,10,30,csv,Yes,2026-01-28,2018-10-30,1.706,NA,NA,NA,974.3128205128206,7.43,7.488333333333333,91,91,26,094-EA-05-02_2018_10_30_Level1.csv
094-NA-05-00_2018_07_31.csv,094-NA-05-00,2018,07,31,csv,Yes,2026-01-28,2018-07-31,1.3,NA,NA,NA,981.2888888888889,10.53,10.533333333333333,130,130,3,094-NA-05-00_2018_07_31_Level1.csv
094-NA-05-00_2018_08_14.csv,094-NA-05-00,2018,08,14,csv,Yes,2026-01-28,2018-08-14,2.361,NA,NA,NA,982.3906976744186,7.08,7.1066666666666665,220,220,43,094-NA-05-00_2018_08_14_Level1.csv
094-SA-03-00_2018_07_31.csv,094-SA-03-00,2018,07,31,csv,Yes,2026-01-28,2018-07-31,0.989,NA,NA,NA,981.2444444444444,10.38,10.583333333333334,147,147,3,094-SA-03-00_2018_07_31_Level1.csv
094-SA-03-00_2018_08_14.csv,094-SA-03-00,2018,08,14,csv,Yes,2026-01-28,2018-08-14,0.889,NA,NA,NA,982.3377777777778,5.82,5.873333333333333,170,170,15,094-SA-03-00_2018_08_14_Level1.csv
094-WL-02-00_2018_07_31.csv,094-WL-02-00,2018,07,31,csv,Yes,2026-01-28,2018-07-31,1.92,NA,NA,NA,981.8666666666667,8.33,9.13,109,109,19,094-WL-02-00_2018_07_31_Level1.csv
094-WL-02-00_2018_08_14.csv,094-WL-02-00,2018,08,14,csv,Yes,2026-01-28,2018-08-14,3.5766666666666667,NA,NA,NA,982.4286252354049,3.3166666666666664,3.288333333333333,329,110,59,094-WL-02-00_2018_08_14_Level1.csv
094-WL-02-10_2018_07_31.csv,094-WL-02-10,2018,07,31,csv,Yes,2026-01-28,2018-07-31,3.008,NA,NA,NA,981.8262626262626,8.24,8.283333333333333,109,109,33,094-WL-02-10_2018_07_31_Level1.csv
094-WL-02-20_2018_07_31.csv,094-WL-02-20,2018,07,31,csv,Yes,2026-01-28,2018-07-31,4.763,NA,NA,NA,981.8227450980391,3.34,3.935,235,235,85,094-WL-02-20_2018_07_31_Level1.csv
094-WL-02-30_2018_07_31.csv,094-WL-02-30,2018,07,31,csv,Yes,2026-01-28,2018-07-31,5.028,NA,NA,NA,981.8222222222222,0.58,0.6622222222222222,267,90,82,094-WL-02-30_2018_07_31_Level1.csv
094_2018_05_22.csv,094,2018,05,22,csv,Yes,2026-01-28,2018-05-22,6.122,NA,NA,NA,983.3825311942959,0.14,0.1366666666666667,233,233,187,094_2018_05_22_Level1.csv
094_2018_06_06.csv,094,2018,06,06,csv,Yes,2026-01-28,2018-06-06,8.235,NA,NA,NA,976.6376237623762,0.12,0.12,416,139,101,094_2018_06_06_Level1.csv
094_2018_06_12.csv,094,2018,06,12,csv,Yes,2026-01-28,2018-06-12,5.889,NA,NA,NA,978.5719626168224,0.18,0.18,150,150,107,094_2018_06_12_Level1.csv
094_2018_07_10.csv,094,2018,07,10,csv,Yes,2026-01-28,2018-07-10,6.123,NA,NA,NA,986.3203980099503,0.05,0.05,161,161,134,094_2018_07_10_Level1.csv
094_2018_07_31.csv,094,2018,07,31,csv,Yes,2026-01-28,2018-07-31,5.967833333333333,NA,NA,NA,983.8454780361757,0.24,0.24416666666666667,1251,106,86,094_2018_07_31_Level1.csv
094_2018_08_01.csv,094,2018,08,01,csv,Yes,2026-01-28,2018-08-01,5.895,NA,NA,NA,983.7767676767676,0.11,0.11666666666666667,464,155,132,094_2018_08_01_Level1.csv
094_2018_08_15.csv,094,2018,08,15,csv,Yes,2026-01-28,2018-08-15,5.461666666666667,NA,NA,NA,983.0666666666666,0.11,0.11388888888888889,396,133,107,094_2018_08_15_Level1.csv
094_2018_09_19.csv,094,2018,09,19,csv,Yes,2026-01-28,2018-09-19,5.389333333333333,NA,NA,NA,980.3228070175439,0.03,0.03611111111111111,669,224,152,094_2018_09_19_Level1.csv
094_2018_10_02.csv,094,2018,10,02,csv,Yes,2026-01-28,2018-10-02,5.531,NA,NA,NA,986.0013605442177,1.28,1.81,112,112,98,094_2018_10_02_Level1.csv
094_2018_10_30.csv,094,2018,10,30,csv,Yes,2026-01-28,2018-10-30,5.8740000000000006,NA,NA,NA,974.26531986532,4.916666666666667,5.003888888888889,330,110,99,094_2018_10_30_Level1.csv
096_2018_05_21_P.csv,096,2018,05,21,P,Yes,2026-01-28,2018-05-21,14.863,NA,NA,NA,971.4237855946399,4.18,4.255,211,211,199,096_2018_05_21_P_Level1.csv
096_2018_06_11_P.csv,096,2018,06,11,P,Yes,2026-01-28,2018-06-11,14.583,NA,NA,NA,964.046942800789,0.24,0.30333333333333334,283,189,169,096_2018_06_11_P_Level1.csv
096_2018_07_09_P.csv,096,2018,07,09,P,Yes,2026-01-28,2018-07-09,13.55,NA,NA,NA,976.0120218579235,0.05,0.05,339,226,183,096_2018_07_09_P_Level1.csv
096_2018_07_30.csv,096,2018,07,30,csv,Yes,2026-01-28,2018-07-30,13.197333333333333,NA,NA,NA,971.4159391534392,0.21,0.21,2210,185,168,096_2018_07_30_Level1.csv
