Level0_profiles,MULakeNumber,year,month,day,csv,Level0to1_done,Level0to1_done_date,profile_date,maxDepth_m,latitude,longitude,altitude_m,barometerAirHandheld_mbars,doConcentration_mgpL_bottom,doConcentration_mgpL_bottom5mean,nrow_original_Level0,nrow_readProfile,nrow_Level1,Level1FileName
094_2020_06_25.csv,094,2020,06,25,csv,Yes,2026-01-28,2020-06-25,5.766,37.48025126984127,-94.26055190476191,289.03015873015875,978.8706349206349,0.24,0.25833333333333336,166,166,126,094_2020_06_25_Level1.csv
094_2020_07_28.csv,094,2020,07,28,csv,Yes,2026-01-28,2020-07-28,5.6353333333333335,NA,NA,NA,983.6370689655173,0.01,0.019444444444444445,563,188,116,094_2020_07_28_Level1.csv
094_2020_08_25.csv,094,2020,08,25,csv,Yes,2026-01-28,2020-08-25,5.441,37.48042022222222,-94.26088055555556,285.2966666666667,983.2,0.31,0.34,113,113,90,094_2020_08_25_Level1.csv
094_2020_10_06.csv,094,2020,10,06,csv,Yes,2026-01-28,2020-10-06,5.432,37.48047614864865,-94.26058162162163,287.4527027027027,988.3804054054053,5.7,5.796666666666667,226,226,148,094_2020_10_06_Level1.csv
094_2020_11_05.csv,094,2020,11,05,csv,Yes,2026-01-28,2020-11-05,5.956333333333333,37.48001120481928,-94.26080682730924,288.83734939759034,991.2437751004016,7.27,7.285,263,88,83,094_2020_11_05_Level1.csv
096_2020_06_16.csv,096,2020,06,16,csv,Yes,2026-01-28,2020-06-16,13.659666666666666,37.312935933333335,-93.2167111,383.287,976.2836666666667,1.86,2.0305555555555554,313,105,100,096_2020_06_16_Level1.csv
096_2020_07_07.csv,096,2020,07,07,csv,Yes,2026-01-28,2020-07-07,19.325,37.31328586894587,-93.21828584045583,380.434188034188,967.4139601139601,NA,NA,365,122,117,096_2020_07_07_Level1.csv
096_2020_08_04.csv,096,2020,08,04,csv,Yes,2026-01-28,2020-08-04,19.733,37.31365321052632,-93.21735010526315,383.33210526315787,977.7763157894736,0.1,0.10166666666666667,230,230,190,096_2020_08_04_Level1.csv
096_2020_08_18.csv,096,2020,08,18,csv,Yes,2026-01-28,2020-08-18,18.399,37.3129859798995,-93.21564457286432,384.1663316582915,975.170351758794,0.09,0.09166666666666666,232,232,199,096_2020_08_18_Level1.csv
098_2020_06_16.csv,098,2020,06,16,csv,Yes,2026-01-28,2020-06-16,67.425,36.5962805764411,-93.31502779448621,283.0310776942356,989.2839598997493,2.6033333333333335,2.8644444444444446,411,138,133,098_2020_06_16_Level1.csv
098_2020_07_08.csv,098,2020,07,08,csv,Yes,2026-01-28,2020-07-08,61.075,36.596133310344825,-93.31503335632183,281.26781609195405,980.1864367816092,0.6066666666666667,1.0555555555555556,486,162,145,098_2020_07_08_Level1.csv
