2:46:33 PM,6/25/2025,250625-143938-114.bin,114,0,0.51,-0.1,743.9,0.37,0.54,235.1,299,194,0.14,303.8,8.74,8.762,12.424,0.8,0.08,0.8,40.00669,-91.97572,210.5,-133.3,7.1,-28,11.8,0,13.809
2:46:32 PM,6/25/2025,250625-143938-114.bin,114,0,0.47,-0.25,743.9,0.26,0.6,235.1,299,194,0.14,303.8,8.74,8.728,12.424,0.8,0.09,0.8,40.00669,-91.97572,210.4,-133.3,7.1,-28,11.9,0,13.811
2:46:31 PM,6/25/2025,250625-143938-114.bin,114,0,0.44,-0.15,743.9,0.26,0.55,234.9,298.8,194,0.14,303.6,8.741,8.721,12.424,0.8,0.08,0.8,40.00669,-91.97572,210.4,-133.2,7.1,-28,11.9,0,13.813
2:46:30 PM,6/25/2025,250625-143938-114.bin,114,0,0.6,-0.1,743.9,0.33,0.51,234.8,298.6,194,0.14,303.4,8.755,8.76,12.444,0.8,0.08,0.8,40.00669,-91.97572,210.4,-133.2,7.1,-28,11.9,0,13.815
2:46:29 PM,6/25/2025,250625-143938-114.bin,114,0,0.69,-0.09,743.9,0.38,0.57,234.9,298.6,194,0.14,303.5,8.741,8.758,12.425,0.8,0.08,0.8,40.00669,-91.97572,210.3,-133.1,7.1,-28,11.9,0,13.818
2:46:28 PM,6/25/2025,250625-143938-114.bin,114,0,0.56,0,743.9,0.38,0.59,234.8,298.6,194,0.14,303.4,8.741,8.725,12.424,0.8,0.08,0.8,40.00669,-91.97572,210.5,-133,7.1,-28,11.9,0,13.821
2:46:27 PM,6/25/2025,250625-143938-114.bin,114,0,0.42,0.03,743.8,0.36,0.58,234.8,298.5,194,0.14,303.3,8.741,8.724,12.424,0.8,0.09,0.9,40.00669,-91.97572,210.6,-132.9,7.1,-28,11.9,0,13.821
2:46:26 PM,6/25/2025,250625-143938-114.bin,114,0,0.42,0.01,743.8,0.34,0.59,234.8,298.5,194,0.14,303.4,8.741,8.755,12.424,0.8,0.09,0.9,40.00669,-91.97572,211,-132.9,7.1,-28,11.9,0,13.822
2:46:25 PM,6/25/2025,250625-143938-114.bin,114,0,0.58,0.23,743.8,0.36,0.59,234.9,298.6,194,0.14,303.5,8.742,8.732,12.426,0.8,0.09,0.9,40.00669,-91.97572,211.2,-132.8,7.1,-28,11.9,0,13.824
2:46:24 PM,6/25/2025,250625-143938-114.bin,114,0,0.79,0.55,743.9,0.43,0.61,235,298.8,194,0.14,303.6,8.742,8.74,12.426,0.8,0.08,0.8,40.00669,-91.97572,211.2,-132.7,7.1,-28,11.9,0,13.825
2:46:23 PM,6/25/2025,250625-143938-114.bin,114,0,0.85,0.77,743.9,0.46,0.7,235,298.8,194,0.14,303.6,8.741,8.73,12.424,0.8,0.08,0.8,40.00669,-91.97572,211.3,-132.7,7.1,-28,11.9,0,13.825
2:46:22 PM,6/25/2025,250625-143938-114.bin,114,0,0.71,1.19,743.8,0.4,0.95,235,298.7,194,0.14,303.5,8.741,8.753,12.425,0.8,0.08,0.8,40.00669,-91.97572,211.3,-132.6,7.1,-28,11.8,0,13.825
2:46:21 PM,6/25/2025,250625-143938-114.bin,114,0,0.62,1.47,743.9,0.38,1.17,234.9,298.6,194,0.14,303.5,8.75,8.756,12.437,0.8,0.08,0.8,40.00669,-91.97572,211.1,-132.4,7.1,-28,11.8,0,13.826
2:46:20 PM,6/25/2025,250625-143938-114.bin,114,0,0.69,1.17,743.9,0.5,1.17,234.8,298.5,194,0.14,303.3,8.75,8.747,12.438,0.8,0.09,0.8,40.00669,-91.97572,211.4,-132.3,7.1,-28,11.8,0,13.826
2:46:19 PM,6/25/2025,250625-143938-114.bin,114,0,0.8,1.17,743.9,0.58,0.98,234.8,298.5,194,0.14,303.3,8.742,8.751,12.427,0.8,0.09,0.8,40.00669,-91.97572,211.4,-132.2,7.1,-28,11.8,0,13.826
2:46:18 PM,6/25/2025,250625-143938-114.bin,114,0,0.75,1.57,743.8,0.52,0.86,234.9,298.6,194,0.14,303.5,8.726,8.725,12.404,0.8,0.09,0.8,40.00669,-91.97572,211.5,-132.2,7.1,-28,11.8,0,13.827
2:46:17 PM,6/25/2025,250625-143938-114.bin,114,0,0.51,1.51,743.9,0.38,0.87,234.9,298.7,194,0.14,303.5,8.742,8.736,12.426,0.8,0.08,0.8,40.00669,-91.97572,211.5,-132.1,7.1,-28,11.8,0,13.827
2:46:16 PM,6/25/2025,250625-143938-114.bin,114,0,0.41,1.33,743.8,0.3,0.89,235,298.8,194,0.14,303.6,8.755,8.758,12.445,0.8,0.08,0.8,40.00669,-91.97572,211.7,-132,7.1,-28,11.8,0,13.828
2:46:15 PM,6/25/2025,250625-143938-114.bin,114,0,0.65,1.66,743.8,0.31,0.96,235,298.8,194,0.14,303.6,8.742,8.747,12.426,0.8,0.08,0.8,40.00669,-91.97572,212,-131.9,7.1,-28,11.8,0,13.831
2:46:14 PM,6/25/2025,250625-143938-114.bin,114,0,0.86,2.21,743.9,0.39,0.97,234.9,298.6,194,0.14,303.4,8.727,8.709,12.404,0.8,0.08,0.8,40.00669,-91.97572,211.9,-131.9,7.1,-28,11.8,0,13.833
2:46:13 PM,6/25/2025,250625-143938-114.bin,114,0,0.86,2.42,743.8,0.43,1,234.8,298.4,194,0.14,303.2,8.742,8.736,12.426,0.8,0.08,0.8,40.00669,-91.97572,211.9,-131.8,7.1,-28,11.8,0,13.836
2:46:12 PM,6/25/2025,250625-143938-114.bin,114,0,0.72,2.44,743.9,0.36,1.13,234.6,298.1,194,0.14,302.9,8.754,8.757,12.443,0.8,0.08,0.8,40.00669,-91.97572,211.9,-131.7,7.1,-28,11.8,0,13.84
2:46:11 PM,6/25/2025,250625-143938-114.bin,114,0,0.51,2.64,743.8,0.33,1.16,234.6,298.1,194,0.14,302.9,8.741,8.747,12.424,0.8,0.08,0.8,40.00669,-91.97572,211.8,-131.6,7.1,-28,11.8,0,13.845
2:46:10 PM,6/25/2025,250625-143938-114.bin,114,0,0.42,2.74,743.9,0.35,1.09,234.8,298.3,194,0.14,303.1,8.726,8.712,12.404,0.8,0.08,0.8,40.00669,-91.97572,211.7,-131.5,7.1,-28,11.8,0,13.849
2:46:09 PM,6/25/2025,250625-143938-114.bin,114,0,0.39,2.58,743.9,0.38,1,234.7,298.2,194,0.14,303,8.742,8.75,12.427,0.8,0.08,0.8,40.00669,-91.97572,211.5,-131.4,7.1,-28,11.8,0,13.854
2:46:08 PM,6/25/2025,250625-143938-114.bin,114,0,0.53,2.37,743.9,0.39,0.95,234.6,298,194,0.14,302.8,8.743,8.749,12.427,0.8,0.08,0.8,40.00669,-91.97572,211.5,-131.3,7.1,-28,11.8,0,13.859
2:46:07 PM,6/25/2025,250625-143938-114.bin,114,0,0.71,2.18,743.9,0.44,0.94,234.8,298.3,194,0.14,303.1,8.738,8.746,12.42,0.8,0.08,0.8,40.00669,-91.97572,211.6,-131.2,7.1,-28,11.8,0,13.863
2:46:06 PM,6/25/2025,250625-143938-114.bin,114,0,0.76,2.01,743.8,0.45,0.92,234.9,298.4,194,0.14,303.2,8.742,8.726,12.426,0.8,0.08,0.8,40.00669,-91.97572,211.6,-131.1,7.1,-28,11.8,0,13.869
2:46:05 PM,6/25/2025,250625-143938-114.bin,114,0,0.82,2.1,743.9,0.46,0.99,234.7,298.1,194,0.14,302.9,8.755,8.763,12.445,0.8,0.08,0.8,40.0067,-91.97572,211.5,-131,7.1,-28,11.8,0,13.874
2:46:04 PM,6/25/2025,250625-143938-114.bin,114,0,0.82,1.9,743.9,0.5,1.04,234.8,298.1,194,0.14,302.9,8.742,8.768,12.426,0.8,0.08,0.8,40.0067,-91.97572,211.5,-130.9,7.1,-28,11.8,0,13.88
2:46:03 PM,6/25/2025,250625-143938-114.bin,114,0,0.68,1.52,743.9,0.48,0.96,234.8,298,194,0.14,302.8,8.742,8.726,12.426,0.8,0.08,0.8,40.0067,-91.97573,211.3,-130.8,7.1,-28,11.8,0,13.886
2:46:02 PM,6/25/2025,250625-143938-114.bin,114,0,0.63,1.48,743.8,0.43,0.89,234.6,297.8,194,0.14,302.6,8.743,8.722,12.427,0.8,0.08,0.8,40.00669,-91.97573,211.2,-130.7,7.1,-28,11.8,0,13.891
2:46:01 PM,6/25/2025,250625-143938-114.bin,114,0,0.78,1.52,743.9,0.44,0.9,234.7,297.9,194,0.14,302.7,8.743,8.761,12.427,0.8,0.08,0.8,40.00669,-91.97572,211,-130.6,7.1,-28,11.8,0,13.897
2:46:00 PM,6/25/2025,250625-143938-114.bin,114,0,0.83,1.32,743.9,0.45,0.9,234.7,297.9,194,0.14,302.7,8.743,8.758,12.428,0.8,0.08,0.8,40.0067,-91.97572,210.9,-130.5,7.1,-28,11.8,0,13.903
2:45:59 PM,6/25/2025,250625-143938-114.bin,114,0,0.64,0.94,743.8,0.48,0.87,234.7,297.8,194,0.14,302.6,8.744,8.728,12.428,0.8,0.08,0.8,40.0067,-91.97572,210.8,-130.4,7.1,-28,11.8,0,13.908
2:45:58 PM,6/25/2025,250625-143938-114.bin,114,0,0.51,0.68,743.9,0.47,0.82,234.7,297.7,194,0.14,302.5,8.739,8.725,12.421,0.8,0.08,0.8,40.0067,-91.97572,210.7,-130.3,7.1,-28,11.8,0,13.913
2:45:57 PM,6/25/2025,250625-143938-114.bin,114,0,0.59,0.59,743.8,0.46,0.89,234.6,297.6,193,0.14,302.4,8.743,8.75,12.427,0.8,0.08,0.8,40.0067,-91.97572,210.7,-130.2,7.1,-28,11.8,0,13.917
2:45:56 PM,6/25/2025,250625-143938-114.bin,114,0,0.74,1.56,743.9,0.5,1.04,234.6,297.6,193,0.14,302.3,8.744,8.733,12.428,0.7,0.08,0.8,40.0067,-91.97572,210.6,-130.1,7.1,-28,11.8,0,13.921
2:45:55 PM,6/25/2025,250625-143938-114.bin,114,0,0.74,1.96,743.8,0.51,1.01,234.6,297.6,193,0.14,302.4,8.744,8.735,12.429,0.7,0.08,0.8,40.0067,-91.97572,210.7,-130,7.1,-28,11.8,0,13.923
2:45:54 PM,6/25/2025,250625-143938-114.bin,114,0,0.46,1.08,743.9,0.46,0.85,234.6,297.6,193,0.14,302.4,8.744,8.732,12.429,0.7,0.08,0.8,40.0067,-91.97572,210.7,-129.8,7.1,-28,11.8,0,13.925
2:45:53 PM,6/25/2025,250625-143938-114.bin,114,0,0.3,0.7,743.8,0.41,0.77,234.5,297.4,193,0.14,302.1,8.745,8.747,12.43,0.7,0.08,0.7,40.0067,-91.97572,210.7,-129.7,7.1,-28,11.8,0,13.926
2:45:52 PM,6/25/2025,250625-143938-114.bin,114,0,0.47,0.84,743.9,0.43,0.72,234.4,297.3,193,0.14,302.1,8.745,8.735,12.43,0.7,0.07,0.7,40.0067,-91.97572,210.8,-129.6,7.1,-28,11.8,0,13.928
2:45:51 PM,6/25/2025,250625-143938-114.bin,114,0,0.71,0.97,743.9,0.5,0.72,234.4,297.3,193,0.14,302.1,8.746,8.74,12.431,0.7,0.07,0.7,40.0067,-91.97572,211,-129.5,7.1,-27.9,11.8,0,13.928
2:45:50 PM,6/25/2025,250625-143938-114.bin,114,0,0.83,0.79,743.9,0.66,0.73,234.4,297.2,193,0.14,302,8.747,8.761,12.433,0.7,0.08,0.7,40.0067,-91.97572,210.9,-129.4,7.1,-27.9,11.8,0,13.928
2:45:49 PM,6/25/2025,250625-143938-114.bin,114,0,0.63,0.49,743.8,0.53,0.72,234.4,297.3,193,0.14,302,8.745,8.755,12.43,0.7,0.08,0.8,40.0067,-91.97572,210.7,-129.3,7.1,-28,11.8,0,13.928
2:45:48 PM,6/25/2025,250625-143938-114.bin,114,0,0.27,0.42,743.9,0.24,0.67,234.4,297.3,193,0.14,302.1,8.763,8.761,12.455,0.7,0.08,0.8,40.0067,-91.97572,210.8,-129.1,7.1,-28.1,11.8,0,13.929
2:45:47 PM,6/25/2025,250625-143938-114.bin,114,0,0.23,0.33,743.9,0.27,0.64,234.3,297.1,193,0.14,301.9,8.766,8.766,12.459,0.7,0.08,0.8,40.0067,-91.97572,210.9,-129,7.11,-28.2,11.8,0,13.929
2:45:46 PM,6/25/2025,250625-143938-114.bin,114,0,0.38,0.36,743.9,0.39,0.64,234.2,297,193,0.14,301.8,8.74,8.747,12.424,0.7,0.08,0.8,40.0067,-91.97572,210.9,-128.9,7.11,-28.2,11.8,0,13.929
2:45:45 PM,6/25/2025,250625-143938-114.bin,114,0,0.53,0.59,743.9,0.49,0.68,234.2,297,193,0.14,301.8,8.74,8.742,12.423,0.7,0.08,0.8,40.0067,-91.97572,210.8,-128.8,7.11,-28.3,11.8,0,13.928
2:45:44 PM,6/25/2025,250625-143938-114.bin,114,0,0.54,0.91,743.9,0.46,0.78,234.2,297,193,0.14,301.8,8.768,8.766,12.463,0.7,0.08,0.8,40.0067,-91.97572,210.7,-128.6,7.11,-28.3,11.8,0,13.926
2:45:43 PM,6/25/2025,250625-143938-114.bin,114,0,0.44,0.87,743.9,0.33,0.79,234.2,297,193,0.14,301.8,8.77,8.776,12.465,0.7,0.08,0.8,40.0067,-91.97572,210.9,-128.4,7.11,-28.4,11.8,0,13.925
2:45:42 PM,6/25/2025,250625-143938-114.bin,114,0,0.36,0.82,743.8,0.28,0.72,234.1,296.9,193,0.14,301.7,8.741,8.745,12.425,0.7,0.08,0.8,40.0067,-91.97572,210.7,-128.3,7.11,-28.4,11.8,0,13.923
2:45:41 PM,6/25/2025,250625-143938-114.bin,114,0,0.4,0.86,743.8,0.32,0.72,234,296.9,193,0.14,301.6,8.736,8.725,12.417,0.8,0.08,0.8,40.0067,-91.97572,210.6,-128.2,7.11,-28.5,11.8,0,13.922
2:45:40 PM,6/25/2025,250625-143938-114.bin,114,0,0.52,0.74,743.8,0.4,0.68,234.1,296.9,193,0.14,301.7,8.763,8.762,12.455,0.8,0.08,0.8,40.0067,-91.97572,210.5,-128.2,7.11,-28.5,11.8,0,13.921
2:45:39 PM,6/25/2025,250625-143938-114.bin,114,0,0.77,0.91,743.9,0.6,0.99,234.2,297,193,0.14,301.8,8.748,8.775,12.435,0.8,0.08,0.8,40.00669,-91.97572,210.4,-128,7.11,-28.6,11.8,0,13.92
2:45:38 PM,6/25/2025,250625-143938-114.bin,114,0,0.84,1.06,743.8,0.75,1.12,234.2,297.1,193,0.14,301.9,8.742,8.729,12.426,0.8,0.08,0.8,40.00669,-91.97571,210.2,-127.9,7.11,-28.6,11.8,0,13.919
2:45:37 PM,6/25/2025,250625-143938-114.bin,114,0,0.73,0.69,743.9,0.61,0.83,234.2,297.1,193,0.14,301.9,8.732,8.71,12.412,0.8,0.08,0.8,40.00669,-91.97571,210,-127.8,7.11,-28.6,11.8,0,13.92
2:45:36 PM,6/25/2025,250625-143938-114.bin,114,0,0.59,0.53,743.9,0.44,0.76,234.3,297.2,193,0.14,302,8.746,8.755,12.432,0.8,0.08,0.8,40.00669,-91.97571,210,-127.6,7.11,-28.6,11.8,0,13.922
2:45:35 PM,6/25/2025,250625-143938-114.bin,114,0,0.55,0.53,743.9,0.47,0.73,234.4,297.3,193,0.14,302.1,8.729,8.757,12.407,0.8,0.08,0.8,40.00669,-91.97571,210.1,-127.5,7.11,-28.6,11.8,0,13.924
2:45:34 PM,6/25/2025,250625-143938-114.bin,114,0,0.64,1.33,743.9,0.5,0.84,234.3,297.2,193,0.14,302,8.727,8.711,12.405,0.8,0.09,0.9,40.00669,-91.97571,210.1,-127.3,7.11,-28.6,11.8,0,13.921
2:45:33 PM,6/25/2025,250625-143938-114.bin,114,0,0.57,12.14,743.8,0.39,3.81,234.2,297.1,193,0.14,301.9,8.724,8.709,12.401,0.9,0.09,0.9,40.00669,-91.9757,210.2,-127.2,7.11,-28.7,11.8,0,13.914
2:45:32 PM,6/25/2025,250625-143938-114.bin,114,0,0.51,20.72,743.7,0.35,6.13,234.2,297.1,193,0.14,301.9,8.726,8.732,12.403,0.9,0.09,0.9,40.00669,-91.9757,210.5,-127.1,7.11,-28.7,11.8,0,13.911
2:45:31 PM,6/25/2025,250625-143938-114.bin,114,0,0.54,19.23,743.9,0.42,5.68,234.1,297,193,0.14,301.8,8.711,8.729,12.383,0.9,0.09,0.9,40.00669,-91.9757,210.8,-127,7.12,-28.7,11.8,0,13.907
2:45:30 PM,6/25/2025,250625-143938-114.bin,114,0,0.65,19.11,743.8,0.49,5.76,234.2,297.1,193,0.14,301.9,8.709,8.697,12.379,0.9,0.09,0.9,40.00669,-91.9757,210.6,-126.9,7.12,-28.7,11.8,0,13.903
2:45:29 PM,6/25/2025,250625-143938-114.bin,114,0,0.72,18.71,743.7,0.47,5.67,234.3,297.3,193,0.14,302.1,8.707,8.708,12.376,0.9,0.09,0.9,40.00669,-91.9757,210.3,-126.8,7.12,-28.8,11.8,0,13.898
2:45:28 PM,6/25/2025,250625-143938-114.bin,114,0,0.72,17.81,743.9,0.45,5.4,234.3,297.3,193,0.14,302.1,8.709,8.723,12.38,0.9,0.09,0.9,40.00669,-91.9757,210.5,-126.7,7.12,-28.8,11.8,0,13.896
2:45:27 PM,6/25/2025,250625-143938-114.bin,114,0,0.63,17.29,743.9,0.54,5.25,234.3,297.3,193,0.14,302.1,8.707,8.701,12.376,0.9,0.09,0.9,40.00669,-91.9757,210.4,-126.6,7.12,-28.8,11.8,0,13.896
2:45:26 PM,6/25/2025,250625-143938-114.bin,114,0,0.51,17.63,743.9,0.52,5.33,234.2,297.2,193,0.14,302,8.708,8.711,12.378,0.9,0.09,0.9,40.00668,-91.9757,210.4,-126.4,7.12,-28.9,11.8,0,13.894
2:45:25 PM,6/25/2025,250625-143938-114.bin,114,0,0.57,18.35,743.8,0.39,5.44,234.2,297.2,193,0.14,302,8.69,8.683,12.353,0.9,0.09,0.9,40.00668,-91.9757,210.3,-126.3,7.12,-28.9,11.8,0,13.892
2:45:24 PM,6/25/2025,250625-143938-114.bin,114,0,0.74,18.69,743.9,0.39,5.58,233.9,297,193,0.14,301.8,8.682,8.694,12.34,0.9,0.09,0.9,40.00668,-91.9757,210.2,-126.1,7.12,-28.9,11.8,0,13.885
2:45:23 PM,6/25/2025,250625-143938-114.bin,114,0,0.79,18.69,743.8,0.66,5.57,233.7,296.7,193,0.14,301.5,8.676,8.671,12.332,0.9,0.09,0.9,40.00668,-91.9757,210.1,-126,7.12,-29,11.8,0,13.876
2:45:22 PM,6/25/2025,250625-143938-114.bin,114,0,0.67,18.69,743.8,0.78,5.55,233.6,296.7,193,0.14,301.5,8.674,8.67,12.329,0.9,0.09,0.9,40.00668,-91.97569,210.2,-125.8,7.12,-29,11.8,0,13.864
2:45:21 PM,6/25/2025,250625-143938-114.bin,114,0,1.13,18.76,743.9,1.07,5.62,233.5,296.7,193,0.14,301.5,8.67,8.683,12.324,0.9,0.09,0.9,40.00668,-91.97569,210.3,-125.6,7.12,-29.1,11.8,0,13.854
2:45:20 PM,6/25/2025,250625-143938-114.bin,114,0,1.19,18.88,743.8,0.97,5.75,233.4,296.6,193,0.14,301.4,8.659,8.667,12.308,0.9,0.09,0.9,40.00668,-91.97569,210.3,-125.5,7.12,-29.2,11.8,0,13.844
2:45:19 PM,6/25/2025,250625-143938-114.bin,114,0,0.65,19.05,743.9,0.47,5.89,233.4,296.7,193,0.14,301.5,8.65,8.657,12.295,0.9,0.09,0.9,40.00668,-91.97569,210.2,-125.3,7.13,-29.3,11.8,0,13.838
2:45:18 PM,6/25/2025,250625-143938-114.bin,114,0,0.67,18.69,743.9,0.55,5.87,233.5,296.7,193,0.14,301.5,8.672,8.67,12.327,0.9,0.09,0.9,40.00668,-91.97569,210.1,-125.1,7.13,-29.3,11.8,0,13.838
2:45:17 PM,6/25/2025,250625-143938-114.bin,114,0,0.67,18.02,743.9,0.71,5.78,233.4,296.6,193,0.14,301.4,8.654,8.662,12.301,0.9,0.09,0.9,40.00668,-91.97569,210.1,-124.9,7.13,-29.4,11.8,0,13.848
2:45:16 PM,6/25/2025,250625-143938-114.bin,114,0,0.62,17.85,743.7,0.63,5.52,233.3,296.2,193,0.14,301.1,8.621,8.63,12.253,0.9,0.09,0.9,40.00668,-91.97569,210.1,-124.8,7.13,-29.5,11.8,0,13.879
2:45:15 PM,6/25/2025,250625-143938-114.bin,114,0,0.58,15.95,743.9,0.5,4.98,233.2,295.9,192,0.14,300.7,8.63,8.627,12.266,0.9,0.09,0.9,40.00668,-91.97569,210,-124.7,7.13,-29.6,11.8,0,13.906
2:45:14 PM,6/25/2025,250625-143938-114.bin,114,0,0.6,11.18,743.9,0.53,3.82,233.1,295.8,192,0.14,300.5,8.628,8.643,12.264,0.9,0.09,0.9,40.00668,-91.97569,210,-124.5,7.13,-29.7,11.8,0,13.912
2:45:13 PM,6/25/2025,250625-143938-114.bin,114,0,0.63,5.75,743.9,0.53,2.44,232.8,295.6,192,0.14,300.4,8.603,8.604,12.229,0.9,0.09,0.9,40.00668,-91.97569,210,-124.2,7.13,-29.8,11.8,0,13.876
2:45:12 PM,6/25/2025,250625-143938-114.bin,114,0,0.52,3.02,743.9,0.43,1.73,232.6,295.5,192,0.14,300.2,8.569,8.574,12.181,0.9,0.09,0.9,40.00668,-91.97569,210.1,-123.9,7.14,-29.8,11.8,0,13.856
2:45:11 PM,6/25/2025,250625-143938-114.bin,114,0,0.35,2.44,743.9,0.33,1.43,232.1,294.9,192,0.14,299.7,8.581,8.583,12.197,0.9,0.09,0.9,40.00668,-91.97569,210.1,-123.7,7.14,-30,11.8,0,13.846
2:45:10 PM,6/25/2025,250625-143938-114.bin,114,0,0.27,1.69,743.9,0.34,1.13,232,294.7,192,0.14,299.5,8.564,8.573,12.173,0.9,0.09,0.9,40.00668,-91.97569,210.2,-123.5,7.14,-30.1,11.8,0,13.846
2:45:09 PM,6/25/2025,250625-143938-114.bin,114,0,0.36,1.65,743.9,0.32,1.14,231.7,294.5,191,0.14,299.2,8.55,8.54,12.153,0.9,0.09,0.9,40.00668,-91.97569,210.1,-123.5,7.14,-30.3,11.8,0,13.841
2:45:08 PM,6/25/2025,250625-143938-114.bin,114,0,0.45,0.86,743.9,0.28,0.94,231.3,294,191,0.14,298.7,8.52,8.519,12.11,0.9,0.09,0.9,40.00668,-91.97569,210.2,-123.5,7.14,-30.4,11.8,0,13.836
