12:56:49 PM,10/27/2025,251027-124437-112.bin,112,0,0.99,23.43,738.4,0.55,0.77,213,311.3,202,0.15,316.7,15.031,15.041,21.377,0.9,0.11,0.9,37.89797,-90.64297,273.5,-138.7,7.35,-46.8,11.7,0,8.463
12:56:48 PM,10/27/2025,251027-124437-112.bin,112,0,1.02,23.05,738.4,0.59,0.74,213,311.3,202,0.15,316.7,15.039,15.03,21.389,0.9,0.11,1,37.89797,-90.64297,273.6,-138.6,7.35,-46.8,11.7,0,8.462
12:56:47 PM,10/27/2025,251027-124437-112.bin,112,0,1.04,23.57,738.4,0.59,0.8,213,311.3,202,0.15,316.8,15.054,15.053,21.41,1,0.11,1,37.89797,-90.64297,273.7,-138.5,7.35,-46.8,11.7,0,8.462
12:56:46 PM,10/27/2025,251027-124437-112.bin,112,0,1.02,24.07,738.5,0.61,0.86,213,311.3,202,0.15,316.8,15.034,15.021,21.382,1,0.11,1,37.89797,-90.64297,273.8,-138.4,7.35,-46.7,11.7,0,8.461
12:56:45 PM,10/27/2025,251027-124437-112.bin,112,0,0.96,24.3,738.4,0.58,0.9,212.9,311.2,202,0.15,316.7,15.009,14.991,21.347,1,0.11,1,37.89797,-90.64297,273.8,-138.3,7.35,-46.7,11.7,0,8.46
12:56:44 PM,10/27/2025,251027-124437-112.bin,112,0,0.94,24.32,738.4,0.54,0.88,212.8,311.1,202,0.15,316.5,15.051,15.048,21.406,1,0.11,1,37.89797,-90.64297,273.9,-138.2,7.35,-46.7,11.7,0,8.459
12:56:43 PM,10/27/2025,251027-124437-112.bin,112,0,0.98,24.62,738.6,0.58,0.81,212.8,311.1,202,0.15,316.5,15.051,15.069,21.406,1,0.11,1,37.89797,-90.64297,274,-138.1,7.35,-46.6,11.7,0,8.458
12:56:42 PM,10/27/2025,251027-124437-112.bin,112,0,1.03,24.61,738.6,0.61,0.79,213,311.4,202,0.15,316.9,15.007,15.011,21.343,1,0.11,1,37.89797,-90.64297,274.1,-138,7.35,-46.6,11.7,0,8.457
12:56:41 PM,10/27/2025,251027-124437-112.bin,112,0,1.07,23.82,738.5,0.64,0.78,213,311.4,202,0.15,316.9,15.005,14.984,21.341,1,0.11,1,37.89797,-90.64297,274,-138,7.35,-46.6,11.7,0,8.455
12:56:40 PM,10/27/2025,251027-124437-112.bin,112,0,1.08,22.99,738.5,0.68,0.74,213.1,311.5,202,0.15,317,15.048,15.045,21.402,1,0.12,1,37.89797,-90.64297,274.1,-137.9,7.35,-46.6,11.7,0,8.454
12:56:39 PM,10/27/2025,251027-124437-112.bin,112,0,1.01,22.39,738.6,0.68,0.75,213.2,311.7,203,0.15,317.2,15.028,15.065,21.374,1,0.12,1,37.89797,-90.64297,274,-137.8,7.35,-46.6,11.7,0,8.453
12:56:38 PM,10/27/2025,251027-124437-112.bin,112,0,0.94,22.16,738.6,0.67,0.75,213.1,311.6,203,0.15,317,15.025,15.001,21.369,1,0.12,1.1,37.89797,-90.64297,274.1,-137.8,7.35,-46.6,11.7,0,8.452
12:56:37 PM,10/27/2025,251027-124437-112.bin,112,0,0.92,22.03,738.5,0.65,0.77,213,311.5,202,0.15,316.9,15.022,14.98,21.365,1.1,0.12,1.1,37.89797,-90.64297,274.2,-137.7,7.35,-46.5,11.7,0,8.452
12:56:36 PM,10/27/2025,251027-124437-112.bin,112,0,0.9,22.01,738.5,0.59,0.82,213,311.5,202,0.15,316.9,15.021,15.004,21.363,1.1,0.12,1.1,37.89797,-90.64297,274.2,-137.6,7.34,-46.5,11.7,0,8.452
12:56:35 PM,10/27/2025,251027-124437-112.bin,112,0,0.93,22.16,738.6,0.61,0.8,213,311.4,202,0.15,316.8,15.017,15.041,21.358,1.1,0.13,1.1,37.89797,-90.64297,274.2,-137.5,7.34,-46.5,11.7,0,8.451
12:56:34 PM,10/27/2025,251027-124437-112.bin,112,0,0.94,22.08,738.5,0.71,0.75,213,311.5,202,0.15,316.9,15.013,14.992,21.352,1.1,0.13,1.1,37.89797,-90.64297,274.1,-137.4,7.34,-46.5,11.7,0,8.451
12:56:33 PM,10/27/2025,251027-124437-112.bin,112,0,1,22.3,738.4,0.77,0.79,213.1,311.5,202,0.15,317,15.001,14.988,21.335,1.1,0.13,1.1,37.89797,-90.64297,274.2,-137.3,7.34,-46.5,11.7,0,8.451
12:56:32 PM,10/27/2025,251027-124437-112.bin,112,0,1.02,23.22,738.5,0.67,0.96,213,311.4,202,0.15,316.9,15.003,15.02,21.337,1.1,0.13,1.1,37.89797,-90.64297,274.2,-137.2,7.34,-46.4,11.7,0,8.452
12:56:31 PM,10/27/2025,251027-124437-112.bin,112,0,0.96,23.45,738.5,0.58,1,213,311.4,202,0.15,316.9,14.975,14.974,21.298,1.1,0.13,1.1,37.89797,-90.64297,274.2,-137.1,7.34,-46.4,11.7,0,8.452
12:56:30 PM,10/27/2025,251027-124437-112.bin,112,0,0.9,23.04,738.6,0.6,0.95,213,311.4,202,0.15,316.9,14.986,14.968,21.314,1.1,0.13,1.1,37.89797,-90.64297,274.2,-137,7.34,-46.4,11.7,0,8.451
12:56:29 PM,10/27/2025,251027-124437-112.bin,112,0,0.86,23.29,738.5,0.58,0.97,213.1,311.6,203,0.15,317.1,14.977,14.964,21.301,1.1,0.13,1.1,37.89797,-90.64297,274.2,-136.9,7.34,-46.3,11.7,0,8.451
12:56:28 PM,10/27/2025,251027-124437-112.bin,112,0,0.83,23.16,738.5,0.62,0.92,213,311.5,202,0.15,316.9,14.972,14.992,21.294,1.1,0.13,1.1,37.89797,-90.64297,274.2,-136.8,7.34,-46.3,11.7,0,8.454
12:56:27 PM,10/27/2025,251027-124437-112.bin,112,0,0.78,22.95,738.5,0.6,1.03,212.9,311.3,202,0.15,316.7,14.96,14.979,21.276,1.1,0.13,1.1,37.89797,-90.64297,274.2,-136.6,7.34,-46.2,11.7,0,8.458
12:56:26 PM,10/27/2025,251027-124437-112.bin,112,0,0.81,23.06,738.6,0.51,1.2,213,311.3,202,0.15,316.8,14.955,14.943,21.269,1.1,0.13,1.1,37.89797,-90.64297,274.3,-136.4,7.34,-46.2,11.7,0,8.462
12:56:25 PM,10/27/2025,251027-124437-112.bin,112,0,0.81,23.8,738.6,0.47,1.28,213,311.3,202,0.15,316.8,14.946,14.942,21.256,1.1,0.13,1.1,37.89797,-90.64297,274.3,-136.2,7.34,-46.1,11.7,0,8.461
12:56:24 PM,10/27/2025,251027-124437-112.bin,112,0,0.82,26.41,738.5,0.5,1.42,213,311.4,202,0.15,316.8,14.943,14.954,21.253,1.1,0.13,1.1,37.89797,-90.64297,274.3,-135.9,7.34,-46.1,11.7,0,8.46
12:56:23 PM,10/27/2025,251027-124437-112.bin,112,0,0.86,25.74,738.4,0.55,1.31,213.2,311.6,203,0.15,317,14.935,14.938,21.241,1.1,0.13,1.1,37.89797,-90.64297,274.4,-135.6,7.34,-46,11.7,0,8.464
12:56:22 PM,10/27/2025,251027-124437-112.bin,112,0,1.03,22.89,738.5,0.69,0.94,213.2,311.7,203,0.15,317.1,14.927,14.923,21.23,1.1,0.13,1.1,37.89797,-90.64297,274.4,-135.4,7.34,-45.9,11.7,0,8.468
12:56:21 PM,10/27/2025,251027-124437-112.bin,112,0,1.02,22.55,738.5,0.86,0.79,213.1,311.5,202,0.15,316.9,14.933,14.953,21.238,1.1,0.13,1.1,37.89797,-90.64297,274.4,-135.2,7.33,-45.9,11.7,0,8.467
12:56:20 PM,10/27/2025,251027-124437-112.bin,112,0,0.83,23.13,738.5,0.73,0.9,212.8,311.1,202,0.15,316.5,14.898,14.914,21.189,1.1,0.13,1.2,37.89797,-90.64297,274.5,-135,7.33,-45.9,11.7,0,8.466
12:56:19 PM,10/27/2025,251027-124437-112.bin,112,0,0.76,23.75,738.5,0.55,0.94,212.5,310.6,202,0.15,316,14.855,14.85,21.127,1.1,0.13,1.2,37.89797,-90.64297,274.5,-134.7,7.33,-45.9,11.7,0,8.465
12:56:18 PM,10/27/2025,251027-124437-112.bin,112,0,0.88,23.89,738.5,0.64,0.93,212.3,310.4,202,0.15,315.8,14.906,14.898,21.2,1.1,0.13,1.1,37.89797,-90.64297,274.5,-134.1,7.33,-45.9,11.7,0,8.459
12:56:17 PM,10/27/2025,251027-124437-112.bin,112,0,0.98,23.43,738.6,0.62,0.92,212,309.7,201,0.15,315.1,14.872,14.887,21.151,1.1,0.13,1.2,37.89797,-90.64297,274.5,-133.5,7.34,-46,11.7,0,8.47
12:56:16 PM,10/27/2025,251027-124437-112.bin,112,0,0.91,23.03,738.6,0.51,0.85,211.5,308.9,201,0.15,314.3,14.841,14.849,21.108,1.1,0.13,1.2,37.89797,-90.64297,274.4,-132.9,7.34,-46.1,11.7,0,8.498
12:56:15 PM,10/27/2025,251027-124437-112.bin,112,0,0.87,23.07,738.5,0.54,0.78,211.4,308.6,201,0.15,314,14.774,14.773,21.012,1.1,0.13,1.2,37.89797,-90.64297,274.3,-132.4,7.34,-46,11.7,0,8.508
12:56:14 PM,10/27/2025,251027-124437-112.bin,112,0,0.8,23.28,738.5,0.53,0.81,211.6,308.9,201,0.15,314.4,14.782,14.797,21.023,1.1,0.13,1.2,37.89797,-90.64297,274.2,-132.1,7.34,-46,11.7,0,8.507
12:56:13 PM,10/27/2025,251027-124437-112.bin,112,0,0.7,30.5,738.5,0.44,1.29,211.6,309,201,0.15,314.4,14.748,14.789,20.975,1.1,0.13,1.2,37.89797,-90.64297,274.1,-131.9,7.34,-46,11.7,0,8.501
12:56:12 PM,10/27/2025,251027-124437-112.bin,112,0,0.64,40.39,738.6,0.37,2.47,211.4,308.6,201,0.15,314,14.732,14.715,20.953,1.1,0.13,1.2,37.89797,-90.64297,274.1,-131.7,7.34,-46,11.7,0,8.501
12:56:11 PM,10/27/2025,251027-124437-112.bin,112,0,0.57,32.61,738.5,0.35,1.94,211.4,308.7,201,0.15,314.1,14.712,14.695,20.924,1.2,0.14,1.2,37.89797,-90.64297,274,-131.4,7.34,-46,11.7,0,8.5
12:56:10 PM,10/27/2025,251027-124437-112.bin,112,0,0.49,21.63,738.6,0.3,0.62,211.4,308.7,201,0.15,314.1,14.711,14.733,20.922,1.2,0.13,1.2,37.89797,-90.64297,273.9,-131.1,7.33,-45.9,11.7,0,8.501
12:56:09 PM,10/27/2025,251027-124437-112.bin,112,0,0.5,21.57,738.5,0.29,0.62,211.3,308.5,201,0.15,313.9,14.693,14.712,20.897,1.1,0.13,1.2,37.89797,-90.64297,273.9,-130.8,7.33,-45.9,11.7,0,8.504
12:56:08 PM,10/27/2025,251027-124437-112.bin,112,0,0.47,21.61,738.4,0.29,0.62,211.3,308.4,200,0.15,313.8,14.666,14.658,20.859,1.2,0.14,1.2,37.89797,-90.64297,273.8,-130.4,7.33,-45.9,11.7,0,8.505
12:56:07 PM,10/27/2025,251027-124437-112.bin,112,0,0.5,21.78,738.5,0.26,0.65,211.1,308.2,200,0.15,313.6,14.636,14.63,20.816,1.2,0.14,1.2,37.89797,-90.64297,273.8,-130.1,7.33,-45.8,11.7,0,8.508
12:56:06 PM,10/27/2025,251027-124437-112.bin,112,0,0.51,22.18,738.6,0.27,0.66,211,308,200,0.15,313.4,14.62,14.644,20.793,1.2,0.14,1.2,37.89797,-90.64297,273.8,-129.7,7.33,-45.7,11.7,0,8.511
12:56:05 PM,10/27/2025,251027-124437-112.bin,112,0,0.52,22.08,738.5,0.3,0.65,210.9,307.8,200,0.15,313.2,14.594,14.608,20.756,1.2,0.14,1.2,37.89797,-90.64297,273.7,-129.3,7.33,-45.7,11.7,0,8.515
12:56:04 PM,10/27/2025,251027-124437-112.bin,112,0,0.56,21.87,738.6,0.33,0.6,210.5,307.2,200,0.15,312.6,14.57,14.564,20.722,1.2,0.14,1.3,37.89797,-90.64297,273.7,-128.7,7.33,-45.6,11.7,0,8.522
12:56:03 PM,10/27/2025,251027-124437-112.bin,112,0,0.55,21.88,738.6,0.37,0.57,210.3,306.9,199,0.15,312.2,14.537,14.562,20.674,1.2,0.14,1.3,37.89797,-90.64297,273.7,-128.2,7.33,-45.6,11.7,0,8.527
12:56:02 PM,10/27/2025,251027-124437-112.bin,112,0,0.58,21.82,738.4,0.36,0.56,210,306.4,199,0.15,311.8,14.5,14.529,20.622,1.2,0.14,1.3,37.89797,-90.64297,273.7,-127.7,7.33,-45.5,11.7,0,8.532
12:56:01 PM,10/27/2025,251027-124437-112.bin,112,0,0.57,21.76,738.6,0.31,0.56,209.8,306,199,0.15,311.4,14.473,14.47,20.584,1.2,0.14,1.3,37.89797,-90.64297,273.7,-127.1,7.33,-45.5,11.7,0,8.537
12:56:00 PM,10/27/2025,251027-124437-112.bin,112,0,0.6,22.09,738.6,0.32,0.6,209.7,305.9,199,0.15,311.3,14.446,14.444,20.545,1.2,0.15,1.3,37.89797,-90.64297,273.7,-126.6,7.33,-45.4,11.7,0,8.541
12:55:59 PM,10/27/2025,251027-124437-112.bin,112,0,0.62,22.19,738.6,0.33,0.58,209.7,305.8,199,0.15,311.1,14.414,14.438,20.499,1.2,0.14,1.3,37.89797,-90.64297,273.6,-126.1,7.32,-45.4,11.7,0,8.545
12:55:58 PM,10/27/2025,251027-124437-112.bin,112,0,0.56,21.92,738.5,0.33,0.56,209.6,305.6,199,0.15,311,14.38,14.403,20.452,1.3,0.15,1.3,37.89797,-90.64297,273.5,-125.5,7.32,-45.3,11.7,0,8.549
12:55:57 PM,10/27/2025,251027-124437-112.bin,112,0,0.55,21.96,738.5,0.33,0.6,209.5,305.4,199,0.15,310.8,14.361,14.353,20.425,1.3,0.15,1.3,37.89797,-90.64297,273.4,-124.9,7.32,-45.2,11.7,0,8.553
12:55:56 PM,10/27/2025,251027-124437-112.bin,112,0,0.58,22.04,738.5,0.3,0.63,209.4,305.4,198,0.15,310.7,14.341,14.338,20.397,1.3,0.15,1.3,37.89797,-90.64297,273.3,-124.4,7.32,-45.1,11.7,0,8.555
12:55:55 PM,10/27/2025,251027-124437-112.bin,112,0,0.59,22.26,738.5,0.3,0.62,209.4,305.3,198,0.15,310.7,14.312,14.332,20.354,1.3,0.15,1.3,37.89797,-90.64297,273.3,-123.9,7.32,-45,11.7,0,8.556
12:55:54 PM,10/27/2025,251027-124437-112.bin,112,0,0.65,22.43,738.5,0.33,0.6,209.4,305.2,198,0.15,310.6,14.263,14.281,20.286,1.3,0.15,1.3,37.89797,-90.64297,273.2,-123.4,7.32,-45,11.7,0,8.559
12:55:53 PM,10/27/2025,251027-124437-112.bin,112,0,0.71,22.32,738.5,0.34,0.58,209.1,304.8,198,0.15,310.1,14.256,14.253,20.275,1.3,0.15,1.4,37.89797,-90.64297,273.3,-122.9,7.32,-44.9,11.7,0,8.563
12:55:52 PM,10/27/2025,251027-124437-112.bin,112,0,0.75,22.4,738.6,0.37,0.56,208.8,304.3,198,0.15,309.6,14.233,14.254,20.243,1.3,0.15,1.3,37.89798,-90.64297,273.2,-122.4,7.32,-44.9,11.7,0,8.57
12:55:51 PM,10/27/2025,251027-124437-112.bin,112,0,0.76,22.32,738.5,0.43,0.57,208.8,304.2,198,0.15,309.5,14.18,14.199,20.167,1.3,0.15,1.4,37.89798,-90.64297,273.2,-121.9,7.32,-44.8,11.7,0,8.573
12:55:50 PM,10/27/2025,251027-124437-112.bin,112,0,0.74,22.54,738.4,0.4,0.6,208.4,303.7,197,0.15,309,14.117,14.125,20.078,1.3,0.16,1.4,37.89798,-90.64297,273.2,-121.4,7.31,-44.8,11.7,0,8.578
12:55:49 PM,10/27/2025,251027-124437-112.bin,112,0,0.76,22.86,738.6,0.36,0.67,208.1,303,197,0.15,308.3,14.125,14.13,20.089,1.3,0.16,1.4,37.89798,-90.64297,273.2,-121,7.31,-44.7,11.7,0,8.591
12:55:48 PM,10/27/2025,251027-124437-112.bin,112,0,0.84,22.82,738.5,0.37,0.71,207.6,302.2,196,0.14,307.5,14.101,14.128,20.054,1.3,0.16,1.4,37.89798,-90.64297,273.1,-120.4,7.31,-44.7,11.7,0,8.608
12:55:47 PM,10/27/2025,251027-124437-112.bin,112,0,0.92,22.84,738.5,0.41,0.68,207.1,301.4,196,0.14,306.7,14.045,14.047,19.975,1.4,0.16,1.4,37.89798,-90.64297,273.1,-119.9,7.31,-44.6,11.7,0,8.629
12:55:46 PM,10/27/2025,251027-124437-112.bin,112,0,0.93,23.09,738.6,0.43,0.64,206.9,301,196,0.14,306.2,13.993,13.981,19.901,1.4,0.16,1.4,37.89798,-90.64297,273.2,-119.4,7.31,-44.5,11.7,0,8.644
12:55:45 PM,10/27/2025,251027-124437-112.bin,112,0,0.91,23.52,738.5,0.45,0.64,206.8,300.7,195,0.14,305.9,14.006,14.011,19.92,1.4,0.16,1.4,37.89798,-90.64297,273.2,-118.8,7.31,-44.5,11.7,0,8.654
12:55:44 PM,10/27/2025,251027-124437-112.bin,112,0,0.91,23.77,738.5,0.42,0.62,206.6,300.4,195,0.14,305.6,13.965,13.995,19.861,1.4,0.16,1.4,37.89798,-90.64297,273.2,-118.3,7.31,-44.5,11.7,0,8.659
12:55:43 PM,10/27/2025,251027-124437-112.bin,112,0,0.9,23.91,738.5,0.41,0.68,206.5,300.1,195,0.14,305.4,13.949,13.934,19.838,1.4,0.16,1.4,37.89798,-90.64297,273.2,-117.7,7.31,-44.5,11.7,0,8.66
12:55:42 PM,10/27/2025,251027-124437-112.bin,112,0,0.93,23.74,738.5,0.42,0.75,206.2,299.8,195,0.14,305.1,13.92,13.91,19.797,1.4,0.16,1.4,37.89798,-90.64297,273,-117.2,7.31,-44.4,11.7,0,8.656
12:55:41 PM,10/27/2025,251027-124437-112.bin,112,0,1.01,23.61,738.5,0.46,0.68,206.1,299.6,195,0.14,304.8,13.907,13.939,19.778,1.4,0.17,1.5,37.89798,-90.64297,273,-116.8,7.31,-44.3,11.7,0,8.656
12:55:40 PM,10/27/2025,251027-124437-112.bin,112,0,1.05,23.79,738.5,0.5,0.65,205.9,299.2,194,0.14,304.5,13.89,13.92,19.754,1.4,0.17,1.5,37.89798,-90.64297,273.1,-116.6,7.3,-44.2,11.7,0,8.669
12:55:39 PM,10/27/2025,251027-124437-112.bin,112,0,0.99,24.22,738.5,0.46,0.68,205.6,298.6,194,0.14,303.9,13.867,13.856,19.722,1.4,0.17,1.5,37.89798,-90.64297,273.2,-116.2,7.3,-44.2,11.7,0,8.691
12:55:38 PM,10/27/2025,251027-124437-112.bin,112,0,1.03,24.49,738.5,0.45,0.69,205.2,297.8,194,0.14,303.1,13.833,13.822,19.673,1.5,0.17,1.5,37.89798,-90.64297,273.2,-115.7,7.3,-44.1,11.7,0,8.707
12:55:37 PM,10/27/2025,251027-124437-112.bin,112,0,1.12,24.31,738.5,0.46,0.72,204.9,297.4,193,0.14,302.6,13.832,13.851,19.672,1.5,0.17,1.5,37.89798,-90.64297,273.4,-115.3,7.3,-44.1,11.7,0,8.722
12:55:36 PM,10/27/2025,251027-124437-112.bin,112,0,1.07,24.08,738.5,0.5,0.71,204.7,296.9,193,0.14,302.1,13.779,13.819,19.597,1.5,0.17,1.5,37.89798,-90.64297,273.5,-114.7,7.3,-44,11.7,0,8.744
12:55:35 PM,10/27/2025,251027-124437-112.bin,112,0,1.1,24.22,738.6,0.51,0.65,204.3,296.2,193,0.14,301.4,13.746,13.742,19.549,1.5,0.18,1.5,37.89798,-90.64297,273.6,-114.1,7.3,-44,11.7,0,8.758
12:55:34 PM,10/27/2025,251027-124437-112.bin,112,0,1.14,24.29,738.5,0.52,0.63,204,295.7,192,0.14,300.9,13.705,13.704,19.491,1.5,0.18,1.6,37.89798,-90.64297,273.7,-113.4,7.3,-43.9,11.7,0,8.768
12:55:33 PM,10/27/2025,251027-124437-112.bin,112,0,1.13,24.42,738.5,0.52,0.66,203.9,295.4,192,0.14,300.6,13.687,13.718,19.466,1.5,0.18,1.6,37.89798,-90.64297,273.8,-112.9,7.3,-43.9,11.7,0,8.778
12:55:32 PM,10/27/2025,251027-124437-112.bin,112,0,1.18,24.56,738.5,0.52,0.71,203.9,295.3,192,0.14,300.5,13.666,13.686,19.435,1.5,0.18,1.6,37.89798,-90.64297,273.9,-112.4,7.3,-43.8,11.7,0,8.791
12:55:31 PM,10/27/2025,251027-124437-112.bin,112,0,1.2,24.58,738.5,0.54,0.74,203.7,295,192,0.14,300.1,13.648,13.64,19.41,1.6,0.18,1.6,37.89798,-90.64297,273.9,-111.9,7.3,-43.7,11.7,0,8.795
12:55:30 PM,10/27/2025,251027-124437-112.bin,112,0,1.17,24.67,738.6,0.53,0.7,203.6,294.8,192,0.14,300,13.623,13.615,19.375,1.6,0.18,1.6,37.89798,-90.64297,274,-111.5,7.29,-43.7,11.7,0,8.799
12:55:29 PM,10/27/2025,251027-124437-112.bin,112,0,1.19,24.82,738.5,0.49,0.68,203.5,294.6,191,0.14,299.8,13.599,13.625,19.34,1.6,0.18,1.6,37.89798,-90.64297,274.2,-110.8,7.29,-43.6,11.7,0,8.808
12:55:28 PM,10/27/2025,251027-124437-112.bin,112,0,1.21,25.04,738.5,0.52,0.71,203.2,294.1,191,0.14,299.3,13.57,13.599,19.299,1.6,0.18,1.6,37.89798,-90.64297,274.2,-110.2,7.29,-43.6,11.7,0,8.823
12:55:27 PM,10/27/2025,251027-124437-112.bin,112,0,1.22,24.87,738.6,0.54,0.68,203,293.6,191,0.14,298.8,13.545,13.54,19.263,1.6,0.19,1.6,37.89798,-90.64297,274.6,-109.8,7.29,-43.6,11.7,0,8.832
12:55:26 PM,10/27/2025,251027-124437-112.bin,112,0,1.24,24.83,738.5,0.54,0.68,202.9,293.5,191,0.14,298.6,13.505,13.509,19.207,1.6,0.19,1.7,37.89798,-90.64297,274.7,-109.1,7.29,-43.5,11.7,0,8.843
12:55:25 PM,10/27/2025,251027-124437-112.bin,112,0,1.23,24.94,738.5,0.55,0.68,202.8,293.2,191,0.14,298.4,13.47,13.498,19.156,1.6,0.19,1.7,37.89798,-90.64297,274.6,-108.5,7.29,-43.5,11.7,0,8.856
12:55:24 PM,10/27/2025,251027-124437-112.bin,112,0,1.29,24.85,738.6,0.56,0.66,202.8,293.1,191,0.14,298.3,13.45,13.444,19.129,1.6,0.19,1.7,37.89798,-90.64297,274.6,-107.9,7.29,-43.4,11.7,0,8.866
12:55:23 PM,10/27/2025,251027-124437-112.bin,112,0,1.34,24.77,738.5,0.55,0.7,202.6,292.7,190,0.14,297.9,13.428,13.432,19.098,1.7,0.19,1.7,37.89798,-90.64297,274.7,-107.3,7.29,-43.4,11.7,0,8.872
12:55:22 PM,10/27/2025,251027-124437-112.bin,112,0,1.33,24.69,738.6,0.6,0.7,202.2,292.2,190,0.14,297.4,13.392,13.408,19.046,1.7,0.19,1.7,37.89798,-90.64297,274.7,-106.6,7.29,-43.3,11.7,0,8.874
12:55:21 PM,10/27/2025,251027-124437-112.bin,112,0,1.3,24.76,738.5,0.64,0.69,201.9,291.6,190,0.14,296.8,13.337,13.349,18.967,1.7,0.19,1.7,37.89798,-90.64297,274.6,-105.9,7.29,-43.3,11.7,0,8.894
12:55:20 PM,10/27/2025,251027-124437-112.bin,112,0,1.29,24.75,738.6,0.62,0.68,201.6,290.9,189,0.14,296,13.338,13.337,18.969,1.7,0.2,1.8,37.89798,-90.64297,274.5,-105.1,7.29,-43.3,11.7,0,8.922
12:55:19 PM,10/27/2025,251027-124437-112.bin,112,0,1.28,24.61,738.5,0.57,0.65,201.4,290.6,189,0.14,295.7,13.335,13.357,18.965,1.7,0.2,1.8,37.89798,-90.64297,274.4,-104.5,7.29,-43.2,11.7,0,8.933
12:55:18 PM,10/27/2025,251027-124437-112.bin,112,0,1.29,24.79,738.5,0.57,0.69,201,289.9,188,0.14,295,13.276,13.287,18.88,1.7,0.2,1.8,37.89798,-90.64297,274.3,-103.9,7.29,-43.1,11.7,0,8.935
12:55:17 PM,10/27/2025,251027-124437-112.bin,112,0,1.37,24.91,738.5,0.58,0.74,200.6,289.3,188,0.14,294.4,13.271,13.242,18.874,1.7,0.2,1.8,37.89798,-90.64297,274.2,-103.2,7.28,-43.1,11.7,0,8.95
12:55:16 PM,10/27/2025,251027-124437-112.bin,112,0,1.37,24.93,738.6,0.57,0.68,200.3,288.6,188,0.14,293.7,13.265,13.269,18.865,1.7,0.2,1.8,37.89798,-90.64297,274.3,-102.6,7.28,-43,11.7,0,8.973
12:55:15 PM,10/27/2025,251027-124437-112.bin,112,0,1.35,24.9,738.5,0.59,0.65,200.1,288.3,187,0.14,293.4,13.23,13.261,18.816,1.8,0.2,1.8,37.89798,-90.64297,274.4,-102,7.28,-43,11.7,0,8.987
12:55:14 PM,10/27/2025,251027-124437-112.bin,112,0,1.32,24.72,738.5,0.59,0.66,199.9,287.9,187,0.14,293,13.222,13.219,18.803,1.8,0.2,1.8,37.89798,-90.64297,274.5,-101.2,7.28,-42.9,11.7,0,8.99
