MULakeNumber,date_yyyy-mm-dd,time_hhmmss,depth_m,temp_degC,doConcentration_mgpL,doSaturation_percent,chlorophyll_RFU,phycocyaninBGA_RFU,phycoerythrinTAL_RFU,turbidity_FNU,salinity_psu,specificConductivity_uSpcm,tds_mgpL,orp_mV,pH,latitude,longitude,altitude_m,barometerAirHandheld_mbars
438,2026-06-09,10:03:49,0.078,26.406,7.59,94.2,1.56,0.22,-0.15,NA,0.06,134.7,88,154.1,7.8,38.90137,-92.34226,222.7,988.6666666666666
438,2026-06-09,10:03:50,0.15,26.405,7.55,93.8,1.52,0.16,-0.23,NA,0.06,134.7,88,154.1,7.77,38.90137,-92.34226,222.5,988.8
438,2026-06-09,10:03:51,0.175,26.404,7.53,93.5,1.57,0.19,-0.24,NA,0.06,134.5,87,154.1,7.75,38.90137,-92.34226,222.4,988.6666666666666
438,2026-06-09,10:03:52,0.212,26.405,7.49,93.1,1.59,0.2,-0.19,NA,0.06,134.5,87,154.3,7.73,38.90137,-92.34226,222.2,988.8
438,2026-06-09,10:03:53,0.256,26.404,7.47,92.8,1.65,0.2,-0.38,NA,0.06,134.5,87,154.4,7.71,38.90137,-92.34226,222.2,988.9333333333334
438,2026-06-09,10:03:54,0.293,26.406,7.46,92.6,1.69,0.21,-0.43,NA,0.06,134.5,87,154.8,7.69,38.90137,-92.34226,222.1,988.8
438,2026-06-09,10:03:55,0.342,26.411,7.43,92.3,1.78,0.3,-0.42,NA,0.06,134.4,87,155,7.66,38.90137,-92.34226,222.3,988.8
438,2026-06-09,10:03:56,0.391,26.409,7.42,92.2,1.85,0.31,-0.55,NA,0.06,134.4,87,155.2,7.65,38.90137,-92.34226,222.5,988.8
438,2026-06-09,10:03:57,0.491,26.402,7.41,92,1.92,0.28,-0.63,NA,0.06,134.5,87,155.3,7.63,38.90137,-92.34226,222.4,988.8
438,2026-06-09,10:03:58,0.573,26.393,7.39,91.7,2.07,0.28,-0.41,NA,0.06,134.5,87,155.5,7.62,38.90137,-92.34226,222.4,988.9333333333334
438,2026-06-09,10:03:59,0.674,26.367,7.37,91.5,2.12,0.33,-0.59,NA,0.06,134.4,87,155.8,7.61,38.90137,-92.34226,222.5,988.8
