MULakeNumber,date_yyyy-mm-dd,time_hhmmss,depth_m,temp_degC,doConcentration_mgpL,doSaturation_percent,chlorophyll_RFU,phycocyaninBGA_RFU,phycoerythrinTAL_RFU,turbidity_FNU,salinity_psu,specificConductivity_uSpcm,tds_mgpL,orp_mV,pH,latitude,longitude,altitude_m,barometerAirHandheld_mbars
088,2026-02-17,11:39:45,0.01266666666666666,6.057666666666667,11.226666666666668,90.4,1.086666666666667,0.01,1.83,NA,0.08,176.66666666666669,115,262.73333333333335,8.1466666666666665,39.663243333333334,-92.99525,233.53333333333333,977.0666666666666
088,2026-02-17,11:39:48,0.099,6.050333333333334,11.31,91.03333333333332,1.1966666666666663,0.00666666666666666,1.9533333333333336,NA,0.08,175.56666666666666,114.33333333333331,263.8333333333333,8.08,39.66325,-92.99525,233.06666666666663,977.0666666666666
088,2026-02-17,11:39:51,0.137,6.069,11.386666666666668,91.66666666666669,1.4966666666666666,0.01333333333333333,2.3333333333333335,NA,0.08,175.46666666666667,114,264.5,8.03,39.66325,-92.99525,232.46666666666667,977.1555555555556
088,2026-02-17,11:39:54,0.16166666666666665,6.055666666666666,11.426666666666666,92,1.5833333333333333,0.07,2.5233333333333334,NA,0.08,175.53333333333333,114,265.3,7.993333333333333,39.66325333333333,-92.99525,232.2,977.0666666666666
088,2026-02-17,11:39:57,0.191,6.0263333333333335,11.496666666666666,92.46666666666668,1.596666666666667,0.08333333333333333,2.813333333333333,NA,0.08,175.6,114,266,7.95,39.66326,-92.99525,231.36666666666667,977.0666666666666
088,2026-02-17,11:40:00,0.21866666666666668,6.035666666666667,11.54,92.8,1.6933333333333334,0.04333333333333333,2.9066666666666667,NA,0.08,175.7,114,266.53333333333336,7.913333333333333,39.66326,-92.99525,231.66666666666663,977.0666666666666
088,2026-02-17,11:40:03,0.242,5.984333333333333,11.573333333333334,93,1.73,0.03666666666666667,2.966666666666667,NA,0.08,175.26666666666665,114,267.4,7.873333333333333,39.66326,-92.99525,231.06666666666663,977.0666666666666
088,2026-02-17,11:40:06,0.2703333333333333,5.978,11.61,93.23333333333332,1.75,0.01333333333333333,3.0733333333333333,NA,0.08,175.26666666666668,114,268.1,7.833333333333333,39.66326,-92.99525,229.8,977.0666666666666
088,2026-02-17,11:40:09,0.30266666666666664,5.967333333333333,11.636666666666668,93.46666666666668,1.7733333333333334,0.06,3.1399999999999997,NA,0.08,175.16666666666666,114,268.73333333333335,7.8,39.66326,-92.99525,229.8,977.0666666666666
088,2026-02-17,11:40:12,0.3486666666666667,5.949,11.656666666666666,93.6,1.903333333333333,0.11,3.493333333333333,NA,0.08,175.03333333333333,114,269.26666666666665,7.773333333333333,39.66326,-92.99525,230.1,977.0666666666666
088,2026-02-17,11:40:15,0.38466666666666666,5.933,11.676666666666666,93.7,2.02,0.14,3.46,NA,0.08,174.93333333333334,114,269.76666666666665,7.75,39.66326,-92.99525,229.83333333333337,977.0666666666666
088,2026-02-17,11:40:27,0.45766666666666667,5.925333333333334,11.73,94.1,2.8266666666666667,0.17666666666666667,4.983333333333333,NA,0.08,175.16666666666666,114,271.4666666666667,7.676666666666667,39.66327,-92.99526,228.7,977.0666666666666
088,2026-02-17,11:40:30,0.482,5.929666666666667,11.73,94.1,2.96,0.21333333333333332,5.0633333333333335,NA,0.08,175.16666666666666,114,271.93333333333334,7.666666666666667,39.66327,-92.99526,228.63333333333333,977.0222222222222
088,2026-02-17,11:40:33,0.5266666666666667,5.927333333333333,11.74,94.2,2.92,0.19,4.506666666666667,NA,0.08,175.2,114,272.3,7.653333333333333,39.66327,-92.99526,229,977.0666666666666
088,2026-02-17,11:40:36,0.56,5.938,11.746666666666666,94.26666666666668,2.83,0.13,4.273333333333333,NA,0.08,175.26666666666668,114,272.7,7.643333333333333,39.66327,-92.99526,229.16666666666663,977.1111111111112
088,2026-02-17,11:40:42,0.601,5.933,11.76,94.4,2.806666666666666,0.11666666666666668,5.2,NA,0.08,175.36666666666667,114,273.4666666666667,7.613333333333333,39.66327,-92.99526,229.26666666666668,977.0666666666666
088,2026-02-17,11:40:45,0.6243333333333333,5.926333333333333,11.77,94.4,2.9066666666666667,0.18,5.34,NA,0.08,175.3,114,273.8333333333333,7.603333333333333,39.66327,-92.99526,229.53333333333333,977.1555555555556
088,2026-02-17,11:41:00,0.705,5.942,11.783333333333331,94.56666666666666,3.006666666666667,0.11,5.193333333333333,NA,0.08,175.33333333333334,114,275.3666666666667,7.55,39.66327,-92.99527,229.66666666666663,977.0666666666666
088,2026-02-17,11:41:03,0.7263333333333333,5.945333333333333,11.79,94.6,3.0733333333333333,0.19666666666666668,4.823333333333333,NA,0.08,175.3,114,275.6333333333333,7.54,39.66327,-92.99527,229.6,977.0666666666666
088,2026-02-17,11:41:06,0.7473333333333333,5.946,11.79,94.6,2.9133333333333336,0.23666666666666664,5.246666666666667,NA,0.08,175.4,114,275.9,7.533333333333333,39.66327,-92.99527,229.5,977.0666666666666
