MULakeNumber,date_yyyy-mm-dd,time_hhmmss,depth_m,temp_degC,doConcentration_mgpL,doSaturation_percent,chlorophyll_RFU,phycocyaninBGA_RFU,phycoerythrinTAL_RFU,turbidity_FNU,salinity_psu,specificConductivity_uSpcm,tds_mgpL,orp_mV,pH,latitude,longitude,altitude_m,barometerAirHandheld_mbars
088,2025-05-28,12:47:14,0.094,20.349,8.47,93.8,1.9,0.83,6.6,NA,0.09,189.2,123,266.3,8,39.66314,-92.99519,225.7,991.0666666666666
088,2025-05-28,12:47:15,0.153,20.352,8.47,93.8,1.85,0.82,6.54,NA,0.09,189.2,123,266.5,7.99,39.66314,-92.99519,225.7,991.2
088,2025-05-28,12:47:16,0.33,20.352,8.47,93.8,1.93,0.84,6.48,NA,0.09,189,123,267,7.99,39.66314,-92.99519,225.6,991.0666666666666
088,2025-05-28,12:47:17,0.465,20.347,8.46,93.8,2.11,0.76,7.11,NA,0.09,188.9,123,267.2,7.98,39.66314,-92.99519,225.7,991.0666666666666
088,2025-05-28,12:47:18,0.556,20.28,8.46,93.7,2.19,0.76,7.36,NA,0.09,188.9,123,267.5,7.97,39.66314,-92.99519,225.8,991.2
088,2025-05-28,12:47:19,0.675,20.207,8.46,93.5,2.17,0.72,6.98,NA,0.09,188.9,123,267.8,7.96,39.66314,-92.99519,225.9,991.0666666666666
088,2025-05-28,12:47:20,0.752,20.119,8.47,93.5,2.08,0.58,6.37,NA,0.09,189,123,268.1,7.95,39.66314,-92.99519,226,990.9333333333334
088,2025-05-28,12:47:21,0.786,20.078,8.47,93.4,2.01,0.53,6.12,NA,0.09,189.3,123,268.4,7.94,39.66314,-92.99519,226.1,990.9333333333334
088,2025-05-28,12:47:22,0.837,20.084,8.46,93.2,2.01,0.51,6.21,NA,0.09,189.2,123,268.7,7.94,39.66314,-92.99519,226.1,990.9333333333334
088,2025-05-28,12:47:23,0.894,20.108,8.44,93.1,2.04,0.49,6.19,NA,0.09,189,123,269.1,7.93,39.66314,-92.99519,226.1,991.0666666666666
088,2025-05-28,12:47:24,0.98,20.104,8.43,92.9,1.97,0.39,6.41,NA,0.09,189,123,269.3,7.92,39.66314,-92.99519,226.1,991.0666666666666
088,2025-05-28,12:47:25,1.009,20.096,8.41,92.7,1.94,0.32,6.54,NA,0.09,189,123,269.5,7.92,39.66314,-92.99519,226.1,991.0666666666666
088,2025-05-28,12:47:27,1.113,20.048,8.39,92.4,1.92,0.39,6.29,NA,0.09,189,123,270,7.91,39.66314,-92.99519,226.1,991.0666666666666
088,2025-05-28,12:47:28,1.234,19.947,8.38,92.2,1.84,0.32,5.64,NA,0.09,189.2,123,270.2,7.91,39.66314,-92.99519,226.1,991.2
088,2025-05-28,12:47:29,1.283,19.858,8.38,92.1,1.87,0.26,5.28,NA,0.09,189.2,123,270.5,7.9,39.66314,-92.99519,226.2,991.0666666666666
